payment_record_id,payment_id,order_id,customer_id,payment_timestamp,payment_method,payment_status,payment_amount_local,local_currency,country_code,region_name,failure_reason,refund_flag,created_at,created_by
,PAY-202003-00000000000,ORD-202003-0000004580,CUST-0000037680,2020-03-10 16:52:23,Bank Transfer,Success,2396.09,EUR,FRA,Europe,,false,2020-03-10 16:52:23,megan.cunningham013@commerce.example.com
,PAY-202003-00000000001,ORD-202003-0000004643,CUST-0000039793,2020-03-22 10:46:55,Bank Transfer,Success,3467.19,CAD,CAN,North America,,false,2020-03-22 10:46:55,david.cabrera119@dataops.example.com
,PAY-202003-00000000002,ORD-202003-0000004135,CUST-0000034018,2020-03-02 15:39:45,Apple Pay,Success,3066.38,USD,USA,North America,,false,2020-03-02 15:39:45,andrea.cummings039@platform.example.com
,PAY-202003-00000000003,ORD-202003-0000002825,CUST-0000039390,2020-03-27 08:53:47,Apple Pay,Success,2228.01,GBP,GBR,Europe,,false,2020-03-27 08:53:47,jennifer.hudson020@analytics.example.com
,PAY-202003-00000000004,ORD-202003-0000000933,CUST-0000036242,2020-03-10 07:15:58,Debit Card,Success,476.73,EUR,FRA,Europe,,false,2020-03-10 07:15:58,megan.cunningham013@commerce.example.com
,PAY-202003-00000000005,ORD-202003-0000000658,CUST-0000028647,2020-03-23 19:15:44,Google Pay,Success,1298.57,EUR,NLD,Europe,,false,2020-03-23 19:15:44,andrea.cummings039@platform.example.com
,PAY-202003-00000000006,ORD-202003-0000000140,CUST-0000040816,2020-03-08 13:43:37,Google Pay,Success,346.43,EUR,ITA,Europe,,false,2020-03-08 13:43:37,ashley.marks069@commerce.example.com
,PAY-202003-00000000007,ORD-202003-0000000648,CUST-0000034040,2020-03-13 02:53:47,Apple Pay,Success,1754.58,BRL,BRA,South America,,false,2020-03-13 02:53:47,peter.martinez098@platform.example.com
,PAY-202003-00000000008,ORD-202003-0000003250,CUST-0000043613,2020-03-27 11:24:08,Debit Card,Success,822.53,USD,USA,North America,,false,2020-03-27 11:24:08,stephen.clark001@analytics.example.com
,PAY-202003-00000000009,ORD-202003-0000000011,CUST-0000027914,2020-03-04 16:26:30,Debit Card,Success,1406.61,JPY,JPN,Asia,,false,2020-03-04 16:26:30,taylor.cunningham023@commerce.example.com
,PAY-202003-00000000010,ORD-202003-0000003486,CUST-0000032489,2020-03-12 16:32:59,Gift Card,Success,2911.45,SGD,SGP,Asia,,false,2020-03-12 16:32:59,ashley.marks069@commerce.example.com
,PAY-202003-00000000011,ORD-202003-0000004773,CUST-0000034017,2020-03-22 17:00:55,Paytm,Pending,1732.62,EUR,ITA,Europe,,false,2020-03-22 17:00:55,michael.berger060@platform.example.com
,PAY-202003-00000000012,ORD-202003-0000002849,CUST-0000043441,2020-03-01 19:46:11,Gift Card,Success,926.13,MXN,MEX,North America,,false,2020-03-01 19:46:11,patrick.gonzalez035@dataops.example.com
,PAY-202003-00000000013,ORD-202003-0000004895,CUST-0000030096,2020-03-28 16:59:23,PayPal,Failed,719.42,EUR,ESP,Europe,Invalid CVV,false,2020-03-28 16:59:23,james.proctor094@dataops.example.com
,PAY-202003-00000000014,ORD-202003-0000000423,CUST-0000031588,2020-03-01 18:00:43,Buy Now Pay Later,Success,2022.5,JPY,JPN,Asia,,false,2020-03-01 18:00:43,tina.williams074@commerce.example.com
,PAY-202003-00000000015,ORD-202003-0000004395,CUST-0000040813,2020-03-11 18:04:52,Apple Pay,Success,2764.02,EUR,ITA,Europe,,false,2020-03-11 18:04:52,micheal.chen050@dataops.example.com
,PAY-202003-00000000016,ORD-202003-0000003184,CUST-0000039279,2020-03-21 08:31:07,Gift Card,Success,2553.01,EUR,ITA,Europe,,false,2020-03-21 08:31:07,david.cabrera119@dataops.example.com
,PAY-202003-00000000017,ORD-202003-0000003177,CUST-0000032816,2020-03-27 01:03:10,Apple Pay,Success,2660.79,EUR,DEU,Europe,,false,2020-03-27 01:03:10,andrea.cummings039@platform.example.com
,PAY-202003-00000000018,ORD-202003-0000005001,CUST-0000039897,2020-03-20 06:34:09,Phonepe,Success,2325.74,GBP,GBR,Europe,,false,2020-03-20 06:34:09,taylor.cunningham023@commerce.example.com
,PAY-202003-00000000019,ORD-202003-0000001335,CUST-0000041700,2020-03-11 03:53:02,PayPal,Success,3314.11,GBP,GBR,Europe,,false,2020-03-11 03:53:02,andrea.cummings039@platform.example.com
,PAY-202003-00000000020,ORD-202003-0000004133,CUST-0000035673,2020-03-14 18:08:30,Debit Card,Success,2601.34,EUR,DEU,Europe,,false,2020-03-14 18:08:30,james.proctor094@dataops.example.com
,PAY-202003-00000000021,ORD-202003-0000000332,CUST-0000036824,2020-03-02 08:30:18,Buy Now Pay Later,Success,2100.7,EUR,ITA,Europe,,false,2020-03-02 08:30:18,michael.berger060@platform.example.com
,PAY-202003-00000000022,ORD-202003-0000002158,CUST-0000037997,2020-03-05 04:18:38,Buy Now Pay Later,Success,1103.47,AED,ARE,Asia,,false,2020-03-05 04:18:38,ashley.marks069@commerce.example.com
,PAY-202003-00000000023,ORD-202003-0000005352,CUST-0000045005,2020-03-09 13:38:53,Credit Card,Success,820.19,INR,IND,Asia,,false,2020-03-09 13:38:53,maria.ashley046@analytics.example.com
,PAY-202003-00000000024,ORD-202003-0000003984,CUST-0000042253,2020-03-27 04:22:23,Google Pay,Success,2859.11,CAD,CAN,North America,,false,2020-03-27 04:22:23,micheal.hall064@dataops.example.com
,PAY-202003-00000000025,ORD-202003-0000003900,CUST-0000032097,2020-03-25 18:58:06,Bank Transfer,Success,695.66,AUD,AUS,Oceania,,false,2020-03-25 18:58:06,ashley.marks069@commerce.example.com
,PAY-202003-00000000026,ORD-202003-0000005454,CUST-0000034591,2020-03-06 08:53:08,Google Pay,Success,1849.96,JPY,JPN,Asia,,false,2020-03-06 08:53:08,megan.cunningham013@commerce.example.com
,PAY-202003-00000000027,ORD-202003-0000004436,CUST-0000036876,2020-03-30 18:29:08,Debit Card,Success,15.95,EUR,DEU,Europe,,false,2020-03-30 18:29:08,jennifer.hudson020@analytics.example.com
,PAY-202003-00000000028,ORD-202003-0000004938,CUST-0000038920,2020-03-28 00:17:35,Phonepe,Success,2320.36,AUD,AUS,Oceania,,false,2020-03-28 00:17:35,kelsey.taylor010@platform.example.com
,PAY-202003-00000000029,ORD-202003-0000004247,CUST-0000038035,2020-03-13 01:06:09,Bank Transfer,Success,2850.71,JPY,JPN,Asia,,false,2020-03-13 01:06:09,eric.horton058@analytics.example.com
,PAY-202003-00000000030,ORD-202003-0000001576,CUST-0000038464,2020-03-11 09:30:49,Gift Card,Success,2807.44,CAD,CAN,North America,,false,2020-03-11 09:30:49,micheal.chen050@dataops.example.com
,PAY-202003-00000000031,ORD-202003-0000004383,CUST-0000034214,2020-03-27 19:09:13,Phonepe,Refunded,49.19,BRL,BRA,South America,,true,2020-03-27 19:09:13,jennifer.hudson020@analytics.example.com
,PAY-202003-00000000032,ORD-202003-0000000901,CUST-0000033019,2020-03-03 14:09:37,Credit Card,Pending,952.16,SGD,SGP,Asia,,false,2020-03-03 14:09:37,jennifer.bauer068@analytics.example.com
,PAY-202003-00000000033,ORD-202003-0000004917,CUST-0000029774,2020-03-25 02:10:20,Gift Card,Refunded,123.16,INR,IND,Asia,,true,2020-03-25 02:10:20,eric.mullen052@dataops.example.com
,PAY-202003-00000000034,ORD-202003-0000000595,CUST-0000044670,2020-03-09 05:27:16,Debit Card,Success,1964.61,JPY,JPN,Asia,,false,2020-03-09 05:27:16,jennifer.bauer068@analytics.example.com
,PAY-202003-00000000035,ORD-202003-0000003563,CUST-0000033913,2020-03-08 17:24:02,Debit Card,Success,2768.47,EUR,DEU,Europe,,false,2020-03-08 17:24:02,john.mullins109@commerce.example.com
,PAY-202003-00000000036,ORD-202003-0000004610,CUST-0000040222,2020-03-31 00:18:14,Buy Now Pay Later,Success,1140.72,SGD,SGP,Asia,,false,2020-03-31 00:18:14,michael.johnson061@platform.example.com
,PAY-202003-00000000037,ORD-202003-0000004882,CUST-0000035722,2020-03-08 21:29:51,Gift Card,Success,2798.51,CAD,CAN,North America,,false,2020-03-08 21:29:51,micheal.hall064@dataops.example.com
,PAY-202003-00000000038,ORD-202003-0000001003,CUST-0000042560,2020-03-07 16:11:00,Bank Transfer,Success,3493.58,EUR,ESP,Europe,,false,2020-03-07 16:11:00,susan.rice083@commerce.example.com
,PAY-202003-00000000039,ORD-202003-0000000366,CUST-0000038443,2020-03-25 20:23:25,Paytm,Success,647.68,BRL,BRA,South America,,false,2020-03-25 20:23:25,james.proctor094@dataops.example.com
,PAY-202003-00000000040,ORD-202003-0000003864,CUST-0000042266,2020-03-30 21:17:41,Buy Now Pay Later,Success,336.27,MXN,MEX,North America,,false,2020-03-30 21:17:41,maria.ashley046@analytics.example.com
,PAY-202003-00000000041,ORD-202003-0000002576,CUST-0000030976,2020-03-13 00:33:47,Paytm,Success,2612.49,USD,USA,North America,,false,2020-03-13 00:33:47,brandi.carter038@dataops.example.com
,PAY-202003-00000000042,ORD-202003-0000001571,CUST-0000035310,2020-03-28 18:51:20,Buy Now Pay Later,Success,778.38,JPY,JPN,Asia,,false,2020-03-28 18:51:20,ryan.steele043@commerce.example.com
,PAY-202003-00000000043,ORD-202003-0000004911,CUST-0000029352,2020-03-14 21:53:26,Phonepe,Success,1063.08,EUR,ESP,Europe,,false,2020-03-14 21:53:26,stephen.clark001@analytics.example.com
,PAY-202003-00000000044,ORD-202003-0000004900,CUST-0000043791,2020-03-08 08:36:18,Debit Card,Success,1945.64,EUR,FRA,Europe,,false,2020-03-08 08:36:18,susan.rice083@commerce.example.com
,PAY-202003-00000000045,ORD-202003-0000000559,CUST-0000041006,2020-03-11 22:54:29,Debit Card,Success,1486.49,MXN,MEX,North America,,false,2020-03-11 22:54:29,david.cabrera119@dataops.example.com
,PAY-202003-00000000046,ORD-202003-0000005056,CUST-0000036600,2020-03-21 22:43:26,Buy Now Pay Later,Success,1993.24,EUR,ESP,Europe,,false,2020-03-21 22:43:26,patrick.gonzalez035@dataops.example.com
,PAY-202003-00000000047,ORD-202003-0000002091,CUST-0000038550,2020-03-09 23:13:59,Credit Card,Success,1392.66,GBP,GBR,Europe,,false,2020-03-09 23:13:59,adam.gordon030@commerce.example.com
,PAY-202003-00000000048,ORD-202003-0000001499,CUST-0000029608,2020-03-15 04:31:59,Google Pay,Success,1109.28,EUR,FRA,Europe,,false,2020-03-15 04:31:59,adam.gordon030@commerce.example.com
,PAY-202003-00000000049,ORD-202003-0000003778,CUST-0000037795,2020-03-15 10:57:28,PayPal,Pending,342.06,AED,ARE,Asia,,false,2020-03-15 10:57:28,ashley.marks069@commerce.example.com
,PAY-202003-00000000050,ORD-202003-0000004311,CUST-0000044369,2020-03-12 17:15:51,Buy Now Pay Later,Success,810.17,USD,USA,North America,,false,2020-03-12 17:15:51,eric.horton058@analytics.example.com
,PAY-202003-00000000051,ORD-202003-0000001885,CUST-0000028990,2020-03-04 01:57:08,Debit Card,Success,758.74,AED,ARE,Asia,,false,2020-03-04 01:57:08,peter.martinez098@platform.example.com
,PAY-202003-00000000052,ORD-202003-0000004843,CUST-0000035797,2020-03-13 04:22:04,Phonepe,Success,1671.34,GBP,GBR,Europe,,false,2020-03-13 04:22:04,kelsey.taylor010@platform.example.com
