seller_record_id,seller_id,seller_name,seller_type,country_name,country_code,region_name,seller_rating,seller_status,fulfillment_type,seller_join_date,effective_from,effective_to,is_current,created_at,created_by
75425,SELL-00075425,Franco-Valdez,Marketplace,Japan,JPN,Asia,3.9,Active,Platform Fulfilled,2021-07-25,2021-07-25 00:00:00,,true,2021-07-25 04:25:22,ryan.steele043@commerce.example.com
75426,SELL-00075426,"Walls, Hurley and Joyce",Brand,India,IND,Asia,4.81,Inactive,Dropship,2021-07-10,2021-07-10 00:00:00,,true,2021-07-10 16:57:42,david.cabrera119@dataops.example.com
75427,SELL-00075427,Stephens-Reid,Small Business,Spain,ESP,Europe,4.04,Active,Platform Fulfilled,2021-07-30,2021-07-30 00:00:00,,true,2021-07-30 01:56:01,christine.carter078@commerce.example.com
75428,SELL-00075428,Nash-Charles,Distributor,Italy,ITA,Europe,4.65,Active,Platform Fulfilled,2021-07-27,2021-07-27 00:00:00,,true,2021-07-27 05:42:39,victor.palmer071@platform.example.com
75429,SELL-00075429,Moore LLC,Marketplace,Australia,AUS,Oceania,3.69,Active,Seller Fulfilled,2021-07-11,2021-07-11 00:00:00,,true,2021-07-11 05:09:20,michael.berger060@platform.example.com
75430,SELL-00075430,"Carpenter, Cook and Church",Brand,United Arab Emirates,ARE,Asia,4.12,Active,Seller Fulfilled,2021-07-18,2021-07-18 00:00:00,,true,2021-07-18 11:45:23,victoria.medina044@dataops.example.com
75431,SELL-00075431,Fowler-Chavez,Retailer,Brazil,BRA,South America,4.15,Inactive,Platform Fulfilled,2021-07-14,2021-07-14 00:00:00,,true,2021-07-14 18:12:19,michelle.sims041@analytics.example.com
75432,SELL-00075432,Davis-Soto,Small Business,United States,USA,North America,4.35,Active,Dropship,2021-07-23,2021-07-23 00:00:00,,true,2021-07-23 18:42:43,micheal.hall064@dataops.example.com
75433,SELL-00075433,Daniels and Sons,Marketplace,Canada,CAN,North America,3.55,Active,Dropship,2021-07-04,2021-07-04 00:00:00,,true,2021-07-04 04:37:35,troy.boone097@platform.example.com
75434,SELL-00075434,Andersen-Wise,Retailer,Brazil,BRA,South America,4.67,Active,Seller Fulfilled,2021-07-26,2021-07-26 00:00:00,,true,2021-07-26 06:31:29,micheal.hall064@dataops.example.com
75435,SELL-00075435,Cook Group,Retailer,France,FRA,Europe,3.72,Active,Seller Fulfilled,2021-07-20,2021-07-20 00:00:00,,true,2021-07-20 09:06:16,james.proctor094@dataops.example.com
75436,SELL-00075436,Jones-Jenkins,Brand,Italy,ITA,Europe,3.99,Active,Platform Fulfilled,2021-07-09,2021-07-09 00:00:00,,true,2021-07-09 11:08:17,michael.johnson061@platform.example.com
75437,SELL-00075437,Duncan-Meadows,Brand,Singapore,SGP,Asia,4.26,Active,Seller Fulfilled,2021-07-16,2021-07-16 00:00:00,,true,2021-07-16 09:30:23,peter.martinez098@platform.example.com
75438,SELL-00075438,Ferguson-Arnold,Small Business,Japan,JPN,Asia,5,Active,Dropship,2021-07-09,2021-07-09 00:00:00,,true,2021-07-09 22:11:03,jimmy.washington028@commerce.example.com
75439,SELL-00075439,"Johnson, Torres and Harrington",Retailer,Singapore,SGP,Asia,4.03,Active,Platform Fulfilled,2021-07-09,2021-07-09 00:00:00,,true,2021-07-09 18:33:03,susan.rice083@commerce.example.com
75440,SELL-00075440,Allen-Taylor,Marketplace,United Arab Emirates,ARE,Asia,4.15,Active,Dropship,2021-07-21,2021-07-21 00:00:00,,true,2021-07-21 03:53:14,alyssa.richards002@commerce.example.com
75441,SELL-00075441,Ball Group,Retailer,India,IND,Asia,4.07,Active,Platform Fulfilled,2021-07-14,2021-07-14 00:00:00,,true,2021-07-14 17:25:23,jennifer.hudson020@analytics.example.com
75442,SELL-00075442,"Edwards, Rivera and Cordova",Retailer,Australia,AUS,Oceania,4.45,Active,Seller Fulfilled,2021-07-25,2021-07-25 00:00:00,,true,2021-07-25 16:53:32,megan.cunningham013@commerce.example.com
75443,SELL-00075443,"Jacobs, Cunningham and Harmon",Brand,Brazil,BRA,South America,4.15,Active,Dropship,2021-07-25,2021-07-25 00:00:00,,true,2021-07-25 06:48:43,joann.clark089@commerce.example.com
75444,SELL-00075444,Hull-Mitchell,Small Business,Spain,ESP,Europe,4.49,Active,Seller Fulfilled,2021-07-22,2021-07-22 00:00:00,,true,2021-07-22 03:21:20,eric.mullen052@dataops.example.com
75445,SELL-00075445,Oconnor-Long,Retailer,Italy,ITA,Europe,3.97,Active,Seller Fulfilled,2021-07-24,2021-07-24 00:00:00,,true,2021-07-24 00:06:05,ashley.marks069@commerce.example.com
75446,SELL-00075446,Garza-Olson,Distributor,United States,USA,North America,3.64,Active,Dropship,2021-07-17,2021-07-17 00:00:00,,true,2021-07-17 09:11:35,james.proctor094@dataops.example.com
75447,SELL-00075447,"Lewis, Buck and Ramirez",Marketplace,Spain,ESP,Europe,3.68,Active,Dropship,2021-07-02,2021-07-02 00:00:00,,true,2021-07-02 07:26:54,brandi.carter038@dataops.example.com
75448,SELL-00075448,"Lowe, Ramsey and Hayes",Small Business,Italy,ITA,Europe,4.64,Active,Platform Fulfilled,2021-07-22,2021-07-22 00:00:00,,true,2021-07-22 04:18:13,david.cabrera119@dataops.example.com
75449,SELL-00075449,Young-Hood,Brand,India,IND,Asia,3.24,Active,Platform Fulfilled,2021-07-10,2021-07-10 00:00:00,,true,2021-07-10 01:00:12,brandi.carter038@dataops.example.com
75450,SELL-00075450,"Hernandez, Anderson and Mahoney",Retailer,United Kingdom,GBR,Europe,4.64,Active,Platform Fulfilled,2021-07-31,2021-07-31 00:00:00,,true,2021-07-31 21:02:14,jimmy.washington028@commerce.example.com
75451,SELL-00075451,Garrett-Wood,Brand,Australia,AUS,Oceania,4.54,Active,Seller Fulfilled,2021-07-25,2021-07-25 00:00:00,,true,2021-07-25 20:42:12,taylor.cunningham023@commerce.example.com
75452,SELL-00075452,Gallagher-Rodriguez,Distributor,United States,USA,North America,4.38,Active,Platform Fulfilled,2021-07-10,2021-07-10 00:00:00,,true,2021-07-10 04:08:37,timothy.cameron104@commerce.example.com
75453,SELL-00075453,"Smith, Davies and Werner",Retailer,United States,USA,North America,4.22,Active,Dropship,2021-07-04,2021-07-04 00:00:00,,true,2021-07-04 05:37:05,jason.franklin045@dataops.example.com
75454,SELL-00075454,Gentry-Mitchell,Small Business,Australia,AUS,Oceania,4.67,Active,Dropship,2021-07-05,2021-07-05 00:00:00,,true,2021-07-05 09:06:54,christine.carter078@commerce.example.com
75455,SELL-00075455,Rice and Sons,Retailer,Singapore,SGP,Asia,4.03,Active,Seller Fulfilled,2021-07-05,2021-07-05 00:00:00,,true,2021-07-05 20:42:12,tiffany.freeman101@analytics.example.com
75456,SELL-00075456,Chang Group,Marketplace,Singapore,SGP,Asia,4.67,Inactive,Seller Fulfilled,2021-07-29,2021-07-29 00:00:00,,true,2021-07-29 22:23:29,stephen.daniels076@commerce.example.com
75457,SELL-00075457,"Randall, Tran and Harper",Brand,United States,USA,North America,3.4,Active,Platform Fulfilled,2021-07-18,2021-07-18 00:00:00,,true,2021-07-18 05:38:57,michelle.sims041@analytics.example.com
75458,SELL-00075458,Brown-Smith,Brand,United Kingdom,GBR,Europe,4.5,Active,Seller Fulfilled,2021-07-01,2021-07-01 00:00:00,,true,2021-07-01 23:08:51,brandon.yu006@analytics.example.com
75459,SELL-00075459,"Robinson, Jones and Drake",Retailer,Canada,CAN,North America,4.18,Active,Seller Fulfilled,2021-07-20,2021-07-20 00:00:00,,true,2021-07-20 18:07:08,stephen.daniels076@commerce.example.com
75460,SELL-00075460,"Howell, Gallegos and Watkins",Small Business,Germany,DEU,Europe,3.84,Active,Dropship,2021-07-04,2021-07-04 00:00:00,,true,2021-07-04 13:09:07,joann.clark089@commerce.example.com
75461,SELL-00075461,"Berry, Nelson and Lewis",Retailer,United Arab Emirates,ARE,Asia,4.45,Active,Dropship,2021-07-09,2021-07-09 00:00:00,,true,2021-07-09 09:13:12,ryan.steele043@commerce.example.com
75462,SELL-00075462,Ayers LLC,Brand,United Kingdom,GBR,Europe,4.04,Active,Dropship,2021-07-08,2021-07-08 00:00:00,,true,2021-07-08 00:21:50,taylor.cunningham023@commerce.example.com
75463,SELL-00075463,Lewis Ltd,Distributor,Mexico,MEX,North America,4.09,Active,Dropship,2021-07-31,2021-07-31 00:00:00,,true,2021-07-31 22:11:08,maria.ashley046@analytics.example.com
75464,SELL-00075464,"Day, Potts and Rivera",Retailer,United States,USA,North America,4.21,Active,Platform Fulfilled,2021-07-08,2021-07-08 00:00:00,,true,2021-07-08 00:48:50,stephen.daniels076@commerce.example.com
75465,SELL-00075465,Harris-Campos,Small Business,Australia,AUS,Oceania,3.06,Active,Seller Fulfilled,2021-07-09,2021-07-09 00:00:00,,true,2021-07-09 07:29:56,susan.rice083@commerce.example.com
75466,SELL-00075466,Reeves LLC,Brand,United States,USA,North America,3.72,Active,Platform Fulfilled,2021-07-14,2021-07-14 00:00:00,,true,2021-07-14 17:52:12,eric.horton058@analytics.example.com
75467,SELL-00075467,Larson-Mccarthy,Marketplace,India,IND,Asia,3.49,Active,Platform Fulfilled,2021-07-04,2021-07-04 00:00:00,,true,2021-07-04 13:38:25,timothy.cameron104@commerce.example.com
