event_record_id,event_id,event_timestamp,session_id,customer_id,product_id,order_id,event_name,event_category,page_name,page_url,referrer_url,search_query,product_position,quantity,unit_price_local,event_value_local,local_currency,country_name,country_code,region_name,device_type,platform,operating_system,browser,traffic_source,traffic_medium,campaign_id,created_at,created_by
,EVT-202103-000000000000,2021-03-24 21:28:25,SES-202103-0000008669,CUST-0000277242,PROD-0000147646,,checkout_start,commerce,Cart,https://shop.example.com/checkout,https://bing.com,,2,1,1480.19,1480.19,SGD,Singapore,SGP,Asia,Tablet,Mobile Web,iOS,Firefox,Direct,social,CAMP-2021-0016,2021-03-24 21:28:25,brandi.carter038@dataops.example.com
,EVT-202103-000000000001,2021-03-09 07:46:04,SES-202103-0000013252,CUST-0000269858,PROD-0000149478,,product_view,commerce,Home,https://shop.example.com/cart,https://facebook.com,,40,3,1376.26,4128.78,SGD,Singapore,SGP,Asia,Desktop,Mobile Web,macOS,Chrome,Facebook,referral,,2021-03-09 07:46:04,susan.rice083@commerce.example.com
,EVT-202103-000000000002,2021-03-30 15:53:35,SES-202103-0000009216,CUST-0000278352,PROD-0000142454,,wishlist_add,engagement,Account,https://shop.example.com/search,https://google.com,,8,2,1048.68,2097.36,GBP,United Kingdom,GBR,Europe,Laptop,Android,macOS,Safari,Google,email,CAMP-2021-0012,2021-03-30 15:53:35,micheal.chen050@dataops.example.com
,EVT-202103-000000000003,2021-03-07 23:02:20,SES-202103-0000017128,CUST-0000267302,PROD-0000147678,,product_view,commerce,Product,https://shop.example.com/checkout,https://google.com,,45,5,646.31,3231.55,MXN,Mexico,MEX,North America,Mobile,Mobile Web,macOS,Safari,Email,referral,,2021-03-07 23:02:20,michelle.sims041@analytics.example.com
,EVT-202103-000000000004,2021-03-29 09:51:46,SES-202103-0000013041,CUST-0000274346,PROD-0000150635,,product_view,commerce,Account,https://shop.example.com/product,https://facebook.com,,12,2,500.76,1001.52,JPY,Japan,JPN,Asia,Mobile,Android,iOS,Samsung Internet,Facebook,cpc,CAMP-2021-0040,2021-03-29 09:51:46,adam.gordon030@commerce.example.com
,EVT-202103-000000000005,2021-03-03 22:39:26,SES-202103-0000001132,CUST-0000274125,PROD-0000148558,,add_to_cart,commerce,Checkout,https://shop.example.com/home,https://google.com,,30,5,104.67,523.35,JPY,Japan,JPN,Asia,Tablet,Mobile Web,ChromeOS,Edge,Organic,email,CAMP-2021-0038,2021-03-03 22:39:26,jennifer.bauer068@analytics.example.com
,EVT-202103-000000000006,2021-03-19 10:04:01,SES-202103-0000022651,CUST-0000269499,PROD-0000151406,,remove_from_cart,commerce,Cart,https://shop.example.com/search,https://bing.com,,45,5,1158.93,5794.65,GBP,United Kingdom,GBR,Europe,Mobile,iOS,Android,Safari,Affiliate,social,CAMP-2021-0002,2021-03-19 10:04:01,stephen.clark001@analytics.example.com
,EVT-202103-000000000007,2021-03-20 13:06:07,SES-202103-0000017489,CUST-0000259756,,,search,engagement,Search,https://shop.example.com/checkout,https://facebook.com,Range issue some.,,0,0,0,EUR,France,FRA,Europe,Laptop,iOS,Windows,Chrome,Google,direct,CAMP-2021-0017,2021-03-20 13:06:07,anita.garcia021@dataops.example.com
,EVT-202103-000000000008,2021-03-03 20:46:26,SES-202103-0000010509,CUST-0000263021,PROD-0000145650,,coupon_apply,commerce,Checkout,https://shop.example.com/search,https://facebook.com,,18,5,1469.98,7349.9,BRL,Brazil,BRA,South America,Laptop,Android,macOS,Safari,YouTube,social,CAMP-2021-0025,2021-03-03 20:46:26,michelle.bender024@analytics.example.com
,EVT-202103-000000000009,2021-03-20 18:23:19,SES-202103-0000020059,CUST-0000272892,PROD-0000152142,,product_view,commerce,Product,https://shop.example.com/checkout,https://instagram.com,,47,3,1373.43,4120.29,INR,India,IND,Asia,Laptop,iOS,Linux,Chrome,Affiliate,affiliate,,2021-03-20 18:23:19,alyssa.richards002@commerce.example.com
,EVT-202103-000000000010,2021-03-16 08:52:02,SES-202103-0000012089,CUST-0000272966,PROD-0000147785,,product_view,commerce,Checkout,https://shop.example.com/search,https://bing.com,,28,5,591.51,2957.55,EUR,Netherlands,NLD,Europe,Tablet,Android,Android,Firefox,Google,direct,,2021-03-16 08:52:02,david.cabrera119@dataops.example.com
,EVT-202103-000000000011,2021-03-22 03:09:35,SES-202103-0000004285,CUST-0000261071,PROD-0000146496,,product_view,commerce,Home,https://shop.example.com/cart,https://bing.com,,11,4,1088.2,4352.8,BRL,Brazil,BRA,South America,Laptop,Android,Linux,Samsung Internet,TikTok,affiliate,CAMP-2021-0039,2021-03-22 03:09:35,joseph.johnson049@dataops.example.com
,EVT-202103-000000000012,2021-03-02 14:17:11,SES-202103-0000019220,CUST-0000270669,,,page_view,engagement,Account,https://shop.example.com/home,https://bing.com,,,0,0,0,SGD,Singapore,SGP,Asia,Laptop,Web,Windows,Firefox,Bing,organic,,2021-03-02 14:17:11,jennifer.hudson020@analytics.example.com
,EVT-202103-000000000013,2021-03-10 06:04:03,SES-202103-0000017649,CUST-0000274404,PROD-0000148100,,add_to_cart,commerce,Home,https://shop.example.com/home,https://facebook.com,,35,3,144.18,432.54,USD,United States,USA,North America,Desktop,iOS,macOS,Samsung Internet,Facebook,referral,CAMP-2021-0013,2021-03-10 06:04:03,adam.gordon030@commerce.example.com
,EVT-202103-000000000014,2021-03-19 15:06:09,SES-202103-0000002683,CUST-0000270838,,,page_view,engagement,Cart,https://shop.example.com/home,https://facebook.com,,,0,0,0,EUR,France,FRA,Europe,Mobile,iOS,Android,Edge,Facebook,direct,CAMP-2021-0010,2021-03-19 15:06:09,adam.gordon030@commerce.example.com
,EVT-202103-000000000015,2021-03-20 19:41:01,SES-202103-0000001149,CUST-0000260266,,,page_view,engagement,Checkout,https://shop.example.com/product,https://instagram.com,,,0,0,0,AUD,Australia,AUS,Oceania,Desktop,iOS,Linux,Safari,Facebook,referral,,2021-03-20 19:41:01,jason.franklin045@dataops.example.com
,EVT-202103-000000000016,2021-03-14 16:12:25,SES-202103-0000007021,CUST-0000260666,PROD-0000143286,,checkout_start,commerce,Product,https://shop.example.com/checkout,https://instagram.com,,6,4,1065.0,4260.0,MXN,Mexico,MEX,North America,Tablet,iOS,ChromeOS,Edge,Email,affiliate,,2021-03-14 16:12:25,taylor.cunningham023@commerce.example.com
,EVT-202103-000000000017,2021-03-24 09:51:43,SES-202103-0000008017,CUST-0000265754,,,page_view,engagement,Cart,https://shop.example.com/home,https://facebook.com,,,0,0,0,EUR,Netherlands,NLD,Europe,Tablet,Mobile Web,ChromeOS,Samsung Internet,Bing,referral,,2021-03-24 09:51:43,james.proctor094@dataops.example.com
,EVT-202103-000000000018,2021-03-27 04:14:42,SES-202103-0000012499,CUST-0000278439,PROD-0000144981,,product_view,commerce,Cart,https://shop.example.com/product,https://instagram.com,,14,4,302.82,1211.28,EUR,Spain,ESP,Europe,Mobile,Web,Android,Firefox,Organic,referral,,2021-03-27 04:14:42,lance.williams029@platform.example.com
,EVT-202103-000000000019,2021-03-26 18:04:05,SES-202103-0000021884,CUST-0000266465,PROD-0000144207,,add_to_cart,commerce,Cart,https://shop.example.com/search,https://instagram.com,,17,4,801.67,3206.68,MXN,Mexico,MEX,North America,Tablet,Mobile Web,Android,Samsung Internet,Google,referral,CAMP-2021-0035,2021-03-26 18:04:05,micheal.hall064@dataops.example.com
,EVT-202103-000000000020,2021-03-23 13:57:13,SES-202103-0000007718,CUST-0000260626,,,page_view,engagement,Search,https://shop.example.com/product,https://instagram.com,,,0,0,0,CAD,Canada,CAN,North America,Desktop,Android,Windows,Samsung Internet,Organic,cpc,,2021-03-23 13:57:13,jason.franklin045@dataops.example.com
,EVT-202103-000000000021,2021-03-18 16:18:28,SES-202103-0000014292,CUST-0000270937,PROD-0000142608,,product_view,commerce,Search,https://shop.example.com/checkout,https://bing.com,,39,2,1410.27,2820.54,EUR,Italy,ITA,Europe,Laptop,Android,Linux,Edge,Instagram,cpc,,2021-03-18 16:18:28,maria.ashley046@analytics.example.com
,EVT-202103-000000000022,2021-03-11 09:38:10,SES-202103-0000002631,CUST-0000261613,PROD-0000148041,,review_view,engagement,Cart,https://shop.example.com/search,https://google.com,,3,1,605.13,605.13,BRL,Brazil,BRA,South America,Desktop,Mobile Web,iOS,Safari,Affiliate,email,,2021-03-11 09:38:10,anita.garcia021@dataops.example.com
,EVT-202103-000000000023,2021-03-02 18:16:59,SES-202103-0000022710,CUST-0000273858,PROD-0000144415,,add_to_cart,commerce,Product,https://shop.example.com/checkout,https://instagram.com,,36,4,1214.77,4859.08,EUR,Spain,ESP,Europe,Desktop,Mobile Web,iOS,Firefox,Email,referral,CAMP-2021-0024,2021-03-02 18:16:59,brandi.carter038@dataops.example.com
,EVT-202103-000000000024,2021-03-25 03:17:08,SES-202103-0000001643,CUST-0000260983,,,page_view,engagement,Product,https://shop.example.com/home,https://bing.com,,,0,0,0,AUD,Australia,AUS,Oceania,Desktop,iOS,Linux,Safari,Bing,social,,2021-03-25 03:17:08,victor.palmer071@platform.example.com
,EVT-202103-000000000025,2021-03-14 08:32:11,SES-202103-0000013156,CUST-0000267382,,,page_view,engagement,Checkout,https://shop.example.com/home,https://instagram.com,,,0,0,0,JPY,Japan,JPN,Asia,Mobile,Android,ChromeOS,Edge,YouTube,organic,CAMP-2021-0030,2021-03-14 08:32:11,micheal.hall064@dataops.example.com
,EVT-202103-000000000026,2021-03-05 06:25:09,SES-202103-0000002490,CUST-0000269799,PROD-0000147855,,product_view,commerce,Search,https://shop.example.com/search,https://bing.com,,29,1,1207.18,1207.18,BRL,Brazil,BRA,South America,Mobile,iOS,Android,Samsung Internet,Affiliate,referral,,2021-03-05 06:25:09,jennifer.hudson020@analytics.example.com
,EVT-202103-000000000027,2021-03-26 10:28:12,SES-202103-0000013318,CUST-0000260785,,,page_view,engagement,Home,https://shop.example.com/home,https://google.com,,,0,0,0,BRL,Brazil,BRA,South America,Laptop,Mobile Web,Linux,Firefox,Affiliate,referral,,2021-03-26 10:28:12,adam.gordon030@commerce.example.com
,EVT-202103-000000000028,2021-03-31 23:57:23,SES-202103-0000019646,CUST-0000262231,,,search,engagement,Cart,https://shop.example.com/checkout,https://instagram.com,Book explain ball.,,0,0,0,SGD,Singapore,SGP,Asia,Laptop,iOS,Linux,Chrome,Affiliate,affiliate,,2021-03-31 23:57:23,john.mullins109@commerce.example.com
,EVT-202103-000000000029,2021-03-07 15:41:29,SES-202103-0000012910,CUST-0000268448,,,page_view,engagement,Product,https://shop.example.com/home,https://bing.com,,,0,0,0,MXN,Mexico,MEX,North America,Mobile,Mobile Web,ChromeOS,Firefox,Google,social,CAMP-2021-0001,2021-03-07 15:41:29,maria.ashley046@analytics.example.com
,EVT-202103-000000000030,2021-03-28 04:10:59,SES-202103-0000009808,CUST-0000271360,,,search,engagement,Cart,https://shop.example.com/checkout,https://instagram.com,Although store with.,,0,0,0,CAD,Canada,CAN,North America,Desktop,Mobile Web,macOS,Firefox,Facebook,social,,2021-03-28 04:10:59,james.proctor094@dataops.example.com
,EVT-202103-000000000031,2021-03-30 17:08:25,SES-202103-0000013434,CUST-0000265129,PROD-0000143848,ORD-202103-0000005725,purchase,conversion,Checkout,https://shop.example.com/cart,https://bing.com,,16,1,534.32,534.32,EUR,Italy,ITA,Europe,Tablet,Mobile Web,Linux,Chrome,TikTok,referral,,2021-03-30 17:08:25,timothy.cannon081@analytics.example.com
,EVT-202103-000000000032,2021-03-24 09:23:05,SES-202103-0000013002,CUST-0000272139,,,page_view,engagement,Cart,https://shop.example.com/home,https://facebook.com,,,0,0,0,EUR,Netherlands,NLD,Europe,Desktop,Android,Android,Edge,Organic,social,,2021-03-24 09:23:05,john.mullins109@commerce.example.com
