inventory_record_id,inventory_id,product_id,warehouse_id,country_code,region_name,inventory_date,stock_available,stock_reserved,stock_damaged,reorder_level,units_sold,units_returned,created_at,created_by
,INV-202204-0000000000,PROD-0000309662,WH-00212,SGP,Europe,2022-04-19,521,19,6,213,116,9,2022-04-19 21:45:07,yesenia.arnold040@platform.example.com
,INV-202204-0000000001,PROD-0000307930,WH-00204,ESP,North America,2022-04-19,1486,165,41,204,366,34,2022-04-19 18:09:50,peter.martinez098@platform.example.com
,INV-202204-0000000002,PROD-0000305810,WH-00221,ITA,Europe,2022-04-17,121,11,1,274,33,2,2022-04-17 19:57:51,jennifer.hudson020@analytics.example.com
,INV-202204-0000000003,PROD-0000309334,WH-00153,USA,South America,2022-04-25,94,36,3,211,20,0,2022-04-25 23:03:57,andrew.ellis102@analytics.example.com
,INV-202204-0000000004,PROD-0000306765,WH-00165,ARE,North America,2022-04-08,878,109,18,73,101,1,2022-04-08 00:42:02,brandon.yu006@analytics.example.com
,INV-202204-0000000005,PROD-0000309551,WH-00066,MEX,North America,2022-04-09,332,128,0,255,85,2,2022-04-09 21:24:50,timothy.cameron104@commerce.example.com
,INV-202204-0000000006,PROD-0000303804,WH-00075,MEX,Europe,2022-04-06,337,16,5,299,65,4,2022-04-06 08:33:19,michael.berger060@platform.example.com
,INV-202204-0000000007,PROD-0000308581,WH-00180,USA,Europe,2022-04-03,807,234,2,231,177,12,2022-04-03 13:34:21,maria.ashley046@analytics.example.com
,INV-202204-0000000008,PROD-0000307736,WH-00132,ITA,Asia,2022-04-22,113,32,2,215,26,0,2022-04-22 16:49:45,christine.johnson056@commerce.example.com
,INV-202204-0000000009,PROD-0000311439,WH-00143,AUS,Asia,2022-04-14,691,121,21,221,174,2,2022-04-14 16:21:17,andrew.ellis102@analytics.example.com
,INV-202204-0000000010,PROD-0000302638,WH-00042,IND,Asia,2022-04-08,502,101,4,258,130,11,2022-04-08 21:23:09,taylor.cunningham023@commerce.example.com
,INV-202204-0000000011,PROD-0000311325,WH-00097,DEU,Europe,2022-04-06,656,192,11,210,133,8,2022-04-06 11:59:53,christine.carter078@commerce.example.com
,INV-202204-0000000012,PROD-0000312338,WH-00217,GBR,North America,2022-04-24,1171,304,10,157,312,21,2022-04-24 12:01:07,christine.carter078@commerce.example.com
,INV-202204-0000000013,PROD-0000302660,WH-00084,JPN,Asia,2022-04-10,1692,133,27,65,311,6,2022-04-10 00:56:43,victor.palmer071@platform.example.com
,INV-202204-0000000014,PROD-0000305615,WH-00141,NLD,Europe,2022-04-08,776,304,21,106,263,25,2022-04-08 01:09:54,michael.berger060@platform.example.com
,INV-202204-0000000015,PROD-0000309926,WH-00152,USA,Europe,2022-04-09,549,175,10,89,169,8,2022-04-09 18:09:17,lance.williams029@platform.example.com
,INV-202204-0000000016,PROD-0000307134,WH-00110,SGP,Asia,2022-04-11,182,51,5,168,42,3,2022-04-11 21:40:33,tiffany.freeman101@analytics.example.com
,INV-202204-0000000017,PROD-0000305299,WH-00085,ESP,Europe,2022-04-07,632,222,23,242,240,8,2022-04-07 17:23:57,eric.mullen052@dataops.example.com
,INV-202204-0000000018,PROD-0000311064,WH-00015,USA,Europe,2022-04-14,1513,42,25,198,307,15,2022-04-14 23:52:26,jeffery.miller012@commerce.example.com
,INV-202204-0000000019,PROD-0000311242,WH-00178,MEX,Asia,2022-04-02,771,269,20,124,242,13,2022-04-02 09:16:30,james.proctor094@dataops.example.com
,INV-202204-0000000020,PROD-0000303548,WH-00158,MEX,Oceania,2022-04-17,322,79,9,204,78,1,2022-04-17 22:01:06,timothy.cameron104@commerce.example.com
,INV-202204-0000000021,PROD-0000305257,WH-00004,SGP,Asia,2022-04-24,26,4,0,214,5,0,2022-04-24 07:32:28,chelsea.patel065@commerce.example.com
,INV-202204-0000000022,PROD-0000312015,WH-00057,ITA,North America,2022-04-05,867,170,13,222,259,25,2022-04-05 05:09:29,jennifer.hudson020@analytics.example.com
,INV-202204-0000000023,PROD-0000303091,WH-00029,ITA,Europe,2022-04-21,765,69,25,141,237,18,2022-04-21 06:42:07,michael.berger060@platform.example.com
,INV-202204-0000000024,PROD-0000309489,WH-00178,JPN,Asia,2022-04-28,517,94,9,112,124,3,2022-04-28 04:01:29,lisa.kim091@platform.example.com
,INV-202204-0000000025,PROD-0000307230,WH-00222,GBR,Asia,2022-04-14,1105,364,11,69,164,11,2022-04-14 23:11:25,joseph.johnson049@dataops.example.com
,INV-202204-0000000026,PROD-0000308896,WH-00155,IND,Asia,2022-04-10,928,283,32,69,46,3,2022-04-10 10:37:25,patrick.gonzalez035@dataops.example.com
,INV-202204-0000000027,PROD-0000311490,WH-00138,MEX,North America,2022-04-22,1132,394,18,296,335,21,2022-04-22 05:07:47,maria.ashley046@analytics.example.com
,INV-202204-0000000028,PROD-0000311923,WH-00109,IND,Europe,2022-04-17,110,37,2,270,42,1,2022-04-17 01:58:05,renee.harvey080@dataops.example.com
,INV-202204-0000000029,PROD-0000301775,WH-00209,ARE,Europe,2022-04-11,1562,99,6,288,376,31,2022-04-11 21:51:50,tiffany.freeman101@analytics.example.com
,INV-202204-0000000030,PROD-0000311424,WH-00123,ESP,Europe,2022-04-22,485,43,2,273,162,2,2022-04-22 17:11:23,katelyn.pitts017@commerce.example.com
,INV-202204-0000000031,PROD-0000309309,WH-00179,GBR,Asia,2022-04-08,1463,264,22,277,309,17,2022-04-08 17:28:34,tiffany.freeman101@analytics.example.com
,INV-202204-0000000032,PROD-0000305946,WH-00110,DEU,Asia,2022-04-14,0,0,0,123,0,0,2022-04-14 17:51:46,brandi.carter038@dataops.example.com
,INV-202204-0000000033,PROD-0000303144,WH-00182,CAN,North America,2022-04-06,737,215,15,234,166,9,2022-04-06 06:33:31,brandi.carter038@dataops.example.com
