order_item_record_id,order_item_id,order_id,product_id,seller_id,quantity,unit_price_local,discount_local,tax_local,item_total_local,local_currency,country_code,region_name,fulfillment_type,return_flag,return_quantity,refund_amount_local,created_at,created_by
,ITEM-202311-000000000000,ORD-202311-0000015024,PROD-0000599296,SELL-00241172,1,617.67,21.21,62.08,658.54,JPY,JPN,Europe,Platform Fulfilled,false,0,0,2023-11-13 03:38:53,micheal.chen050@dataops.example.com
,ITEM-202311-000000000001,ORD-202311-0000020259,PROD-0000583256,SELL-00239149,1,672.61,65.53,112.2,719.28,GBP,GBR,North America,Platform Fulfilled,false,0,0,2023-11-11 21:46:00,stephen.daniels076@commerce.example.com
,ITEM-202311-000000000002,ORD-202311-0000023326,PROD-0000590252,SELL-00240347,3,1095.9,334.73,688.7,3641.67,GBP,ITA,Europe,Dropship,false,0,0,2023-11-05 10:07:46,taylor.cunningham023@commerce.example.com
,ITEM-202311-000000000003,ORD-202311-0000015380,PROD-0000598575,SELL-00242951,4,1041.55,351.63,430.52,4245.09,MXN,ARE,Asia,Platform Fulfilled,false,0,0,2023-11-14 15:19:05,kevin.mathews014@analytics.example.com
,ITEM-202311-000000000004,ORD-202311-0000022626,PROD-0000588726,SELL-00241152,1,186.45,35.78,19.74,170.41,AED,FRA,North America,Dropship,false,0,0,2023-11-02 09:50:37,anita.garcia021@dataops.example.com
,ITEM-202311-000000000005,ORD-202311-0000010070,PROD-0000592809,SELL-00243674,5,194.1,191.01,130.58,910.07,USD,AUS,Asia,Dropship,false,0,0,2023-11-13 11:42:11,jennifer.erickson018@platform.example.com
,ITEM-202311-000000000006,ORD-202311-0000014484,PROD-0000602896,SELL-00239251,4,265.9,5.25,205.64,1263.99,AED,IND,Europe,Dropship,false,0,0,2023-11-01 21:24:10,joseph.griffin070@analytics.example.com
,ITEM-202311-000000000007,ORD-202311-0000017831,PROD-0000595121,SELL-00238360,1,40.49,6.59,2.83,36.73,JPY,NLD,Europe,Platform Fulfilled,false,0,0,2023-11-25 12:26:36,timothy.cameron104@commerce.example.com
,ITEM-202311-000000000008,ORD-202311-0000023216,PROD-0000587136,SELL-00236705,5,83.14,58.93,62.9,419.67,GBP,ARE,Oceania,Platform Fulfilled,false,0,0,2023-11-24 02:04:39,ryan.steele043@commerce.example.com
,ITEM-202311-000000000009,ORD-202311-0000013145,PROD-0000594347,SELL-00238792,6,1068.38,1329.98,651.64,5731.94,EUR,DEU,North America,Seller Fulfilled,false,0,0,2023-11-29 11:37:07,jennifer.bauer068@analytics.example.com
,ITEM-202311-000000000010,ORD-202311-0000015425,PROD-0000588888,SELL-00244041,3,605.89,329.74,336.05,1823.98,CAD,IND,Europe,Platform Fulfilled,false,0,0,2023-11-16 11:14:58,joseph.johnson049@dataops.example.com
,ITEM-202311-000000000011,ORD-202311-0000015025,PROD-0000585965,SELL-00236689,1,239.64,6.25,8.47,241.86,MXN,BRA,North America,Platform Fulfilled,false,0,0,2023-11-12 13:11:38,christine.johnson056@commerce.example.com
,ITEM-202311-000000000012,ORD-202311-0000019238,PROD-0000603804,SELL-00244495,4,516.66,78.48,114.91,2103.07,GBP,JPN,North America,Seller Fulfilled,false,0,0,2023-11-05 16:34:11,susan.rice083@commerce.example.com
,ITEM-202311-000000000013,ORD-202311-0000020348,PROD-0000598843,SELL-00238925,5,695.96,635.26,252.32,3096.86,AED,SGP,Europe,Dropship,false,0,0,2023-11-10 06:10:38,christine.johnson056@commerce.example.com
,ITEM-202311-000000000014,ORD-202311-0000007731,PROD-0000603246,SELL-00241753,2,379.22,8.4,98.8,848.84,EUR,SGP,North America,Seller Fulfilled,false,0,0,2023-11-05 14:14:05,jillian.russo115@commerce.example.com
,ITEM-202311-000000000015,ORD-202311-0000006419,PROD-0000593348,SELL-00238597,1,442.83,61.16,20.1,401.77,JPY,CAN,Asia,Seller Fulfilled,false,0,0,2023-11-19 23:48:55,micheal.hall064@dataops.example.com
,ITEM-202311-000000000016,ORD-202311-0000003146,PROD-0000589653,SELL-00239584,3,707.44,62.45,370.9,2430.77,BRL,USA,Asia,Dropship,false,0,0,2023-11-01 19:43:34,juan.simmons120@platform.example.com
,ITEM-202311-000000000017,ORD-202311-0000001433,PROD-0000598608,SELL-00242133,2,260.24,76.18,103.06,547.36,CAD,CAN,Europe,Seller Fulfilled,false,0,0,2023-11-26 11:34:51,susan.rice083@commerce.example.com
,ITEM-202311-000000000018,ORD-202311-0000009004,PROD-0000600913,SELL-00243944,1,1051.34,106.76,199.18,1143.76,USD,NLD,Europe,Seller Fulfilled,false,0,0,2023-11-11 17:53:14,maria.ashley046@analytics.example.com
,ITEM-202311-000000000019,ORD-202311-0000002188,PROD-0000596475,SELL-00242032,3,362.39,212.59,66.57,941.15,USD,ESP,North America,Seller Fulfilled,false,0,0,2023-11-14 21:16:10,kristen.bailey110@analytics.example.com
,ITEM-202311-000000000020,ORD-202311-0000003650,PROD-0000587529,SELL-00241641,4,537.77,225.97,267.68,2192.79,JPY,NLD,Asia,Seller Fulfilled,false,0,389.82,2023-11-01 02:58:57,joseph.johnson049@dataops.example.com
,ITEM-202311-000000000021,ORD-202311-0000005240,PROD-0000593631,SELL-00243373,4,633.45,211.73,370.55,2692.62,BRL,GBR,Asia,Seller Fulfilled,false,3,0,2023-11-26 11:03:42,megan.cunningham013@commerce.example.com
,ITEM-202311-000000000022,ORD-202311-0000012841,PROD-0000593027,SELL-00237653,4,845.29,712.66,346.49,3014.99,GBP,DEU,Asia,Dropship,false,0,0,2023-11-26 09:18:17,brian.banks011@platform.example.com
