campaign_record_id,campaign_id,campaign_name,campaign_type,channel,source,medium,country_code,region_name,start_date,end_date,budget_local,spend_local,local_currency,impressions,clicks,conversions,created_at,created_by
,CAMP-2026-05-000000,Member Economic Campaign,Seasonal,Google Ads,Meta,affiliate,ARE,Asia,2026-05-12,2026-05-23,255996.3,95756.49,AED,14860,627,95,2026-05-12 09:50:00,michael.berger060@platform.example.com
,CAMP-2026-05-000001,Holiday Also Campaign,Retention,Display,Partner,referral,DEU,Europe,2026-05-23,2026-06-06,462194.66,422728.06,EUR,236068,11138,1427,2026-05-23 08:59:35,jennifer.yu037@dataops.example.com
,CAMP-2026-05-000002,Member Billion Campaign,Brand,Google Ads,Partner,email,BRA,South America,2026-05-21,2026-06-23,391192.18,340514.88,BRL,182893,8617,808,2026-05-21 09:19:05,raymond.davis085@analytics.example.com
,CAMP-2026-05-000003,Holiday Before Campaign,Brand,Google Ads,CRM,cpc,ESP,Europe,2026-05-23,2026-06-15,41944.09,15475.67,EUR,126642,8091,1210,2026-05-23 20:24:37,mary.jordan048@analytics.example.com
,CAMP-2026-05-000004,Summer Probably Campaign,Flash Sale,Affiliate,Meta,cpc,FRA,Europe,2026-05-01,2026-05-07,142756.44,93507.06,EUR,343854,14412,1555,2026-05-01 21:35:13,ryan.steele043@commerce.example.com
,CAMP-2026-05-000005,Back-to-School City Campaign,Brand,Google Ads,CRM,organic,ESP,Europe,2026-05-12,2026-05-26,103410.18,35352.79,EUR,20813,240,8,2026-05-12 03:53:21,timothy.cannon081@analytics.example.com
,CAMP-2026-05-000006,Holiday Say Campaign,Seasonal,TikTok,Google,organic,DEU,Europe,2026-05-08,2026-05-12,334556.12,153081.73,EUR,91125,2188,310,2026-05-08 05:33:21,arthur.ortiz082@platform.example.com
,CAMP-2026-05-000007,Back-to-School Imagine Campaign,Flash Sale,Affiliate,CRM,direct,FRA,Europe,2026-05-01,2026-05-21,94934.55,89169.49,EUR,100715,5911,642,2026-05-01 16:06:59,carol.bonilla067@analytics.example.com
,CAMP-2026-05-000008,Member Begin Campaign,Flash Sale,Display,CRM,organic,GBR,Europe,2026-05-05,2026-06-03,365794.05,186622.46,GBP,187847,11129,938,2026-05-05 02:41:13,jennifer.erickson018@platform.example.com
,CAMP-2026-05-000009,Growth Deep Campaign,Brand,Affiliate,TikTok,social,DEU,Europe,2026-05-22,2026-05-27,191694.75,161929.32,EUR,842818,51434,986,2026-05-22 09:46:37,katelyn.pitts017@commerce.example.com
,CAMP-2026-05-000010,Winter Rich Campaign,Launch,Organic,CRM,organic,MEX,North America,2026-05-09,2026-06-03,385456.42,344172.21,MXN,139480,9820,801,2026-05-09 23:28:32,carol.bonilla067@analytics.example.com
,CAMP-2026-05-000011,Winter Such Campaign,Seasonal,Email,TikTok,organic,ITA,Europe,2026-05-15,2026-06-04,62386.29,43569.83,EUR,151597,2643,211,2026-05-15 13:37:14,susan.rice083@commerce.example.com
,CAMP-2026-05-000012,Winter Why Campaign,Flash Sale,TikTok,CRM,referral,BRA,South America,2026-05-20,2026-06-14,88859.43,55218.83,BRL,43158,3104,88,2026-05-20 04:42:21,nicholas.wilson027@analytics.example.com
,CAMP-2026-05-000013,Holiday Course Campaign,Brand,Email,Partner,email,SGP,Asia,2026-05-10,2026-05-30,399353.98,330825.95,SGD,16669,980,175,2026-05-10 22:27:49,jason.franklin045@dataops.example.com
,CAMP-2026-05-000014,Summer Else Campaign,Launch,Display,Google,organic,ARE,Asia,2026-05-21,2026-06-24,483493.49,236181.47,AED,397079,17592,1012,2026-05-21 13:06:40,kristin.krueger034@analytics.example.com
,CAMP-2026-05-000015,Growth Read Campaign,Retention,Email,TikTok,social,SGP,Asia,2026-05-11,2026-05-31,389360.97,214661.23,SGD,124675,3580,225,2026-05-11 09:43:06,rebecca.white032@dataops.example.com
,CAMP-2026-05-000016,Growth Only Campaign,Flash Sale,Display,CRM,organic,AUS,Oceania,2026-05-05,2026-06-07,77966.4,38216.51,AUD,44773,1730,242,2026-05-05 03:42:30,rachel.hall062@platform.example.com
,CAMP-2026-05-000017,Back-to-School Well Campaign,Flash Sale,Display,Partner,social,IND,Asia,2026-05-27,2026-06-29,89938.87,29292.96,INR,73406,2187,193,2026-05-27 04:30:25,alyssa.richards002@commerce.example.com
,CAMP-2026-05-000018,Summer Tonight Campaign,Flash Sale,Email,Meta,organic,SGP,Asia,2026-05-17,2026-06-18,294577.28,261090.54,SGD,84094,2292,26,2026-05-17 10:57:36,linda.daniels047@dataops.example.com
,CAMP-2026-05-000019,Winter Glass Campaign,Launch,Affiliate,Partner,organic,ARE,Asia,2026-05-29,2026-06-08,459668.17,192303.94,AED,19794,324,45,2026-05-29 07:30:14,jennifer.shepherd015@analytics.example.com
,CAMP-2026-05-000020,Growth Fall Campaign,Retention,TikTok,Google,referral,NLD,Europe,2026-05-17,2026-06-01,428107.88,199938.23,EUR,236177,8171,121,2026-05-17 18:00:19,jonathan.jimenez057@platform.example.com
,CAMP-2026-05-000021,Holiday Attention Campaign,Flash Sale,Affiliate,Meta,social,NLD,Europe,2026-05-07,2026-05-15,476130.51,269381.61,EUR,130557,5824,471,2026-05-07 08:35:20,oscar.owens072@analytics.example.com
,CAMP-2026-05-000022,Holiday Song Campaign,Launch,Meta,TikTok,email,SGP,Asia,2026-05-23,2026-06-14,63221.93,29234.65,SGD,7883,92,2,2026-05-23 18:24:36,russell.miller054@platform.example.com
,CAMP-2026-05-000023,Winter Indeed Campaign,Retention,Google Ads,Partner,direct,FRA,Europe,2026-05-11,2026-05-17,171415.1,132507.9,EUR,92266,2596,115,2026-05-11 00:22:19,richard.bradshaw051@platform.example.com
,CAMP-2026-05-000024,Member Team Campaign,Flash Sale,Meta,Meta,direct,IND,Asia,2026-05-20,2026-06-12,482863.39,313238.0,INR,58449,591,54,2026-05-20 15:12:30,yolanda.vasquez005@platform.example.com
,CAMP-2026-05-000025,Member Majority Campaign,Launch,Google Ads,CRM,direct,JPN,Asia,2026-05-31,2026-06-29,282430.9,242451.61,JPY,71549,1384,197,2026-05-31 09:45:40,shawn.baxter004@dataops.example.com
,CAMP-2026-05-000026,Holiday Material Campaign,Launch,Email,Google,affiliate,AUS,Oceania,2026-05-13,2026-06-17,224413.02,70609.32,AUD,36250,2145,318,2026-05-13 10:02:53,kimberly.harmon088@commerce.example.com
,CAMP-2026-05-000027,Holiday Budget Campaign,Seasonal,Organic,Meta,social,AUS,Oceania,2026-05-04,2026-05-11,56970.08,21272.39,AUD,29186,1787,317,2026-05-04 13:21:11,brittany.barber031@commerce.example.com
,CAMP-2026-05-000028,Summer Threat Campaign,Flash Sale,Display,Meta,email,CAN,North America,2026-05-05,2026-05-28,84099.77,32759.4,CAD,88229,3786,400,2026-05-05 02:51:38,samantha.villa073@commerce.example.com
,CAMP-2026-05-000029,Back-to-School Exist Campaign,Performance,Meta,CRM,cpc,SGP,Asia,2026-05-19,2026-06-10,203513.1,89251.55,SGD,174762,13275,174,2026-05-19 17:24:27,sandra.hunter036@platform.example.com
,CAMP-2026-05-000030,Winter Not Campaign,Retention,Display,Google,social,CAN,North America,2026-05-14,2026-06-03,316956.71,160338.39,CAD,190238,14063,1685,2026-05-14 19:12:04,jennifer.shepherd015@analytics.example.com
,CAMP-2026-05-000031,Summer Better Campaign,Performance,Google Ads,Partner,organic,BRA,South America,2026-05-19,2026-06-01,33607.96,21422.66,BRL,187774,11034,750,2026-05-19 02:24:37,jeffery.miller012@commerce.example.com
,CAMP-2026-05-000032,Holiday Happen Campaign,Retention,Organic,CRM,organic,BRA,South America,2026-05-09,2026-05-25,192486.31,126840.26,BRL,31053,1661,21,2026-05-09 22:40:36,judy.rogers086@platform.example.com
,CAMP-2026-05-000033,Member Station Campaign,Flash Sale,TikTok,Google,cpc,CAN,North America,2026-05-04,2026-05-12,131300.3,97918.29,CAD,100171,5792,82,2026-05-04 18:23:35,alyssa.richards002@commerce.example.com
,CAMP-2026-05-000034,Member Pay Campaign,Launch,TikTok,TikTok,organic,JPN,Asia,2026-05-23,2026-06-17,344713.03,182984.96,JPY,41545,495,74,2026-05-23 13:27:16,nancy.gross008@dataops.example.com
,CAMP-2026-05-000035,Winter Heart Campaign,Launch,Meta,TikTok,direct,ITA,Europe,2026-05-18,2026-05-26,132150.02,63378.43,EUR,50893,2622,307,2026-05-18 01:03:58,joseph.johnson049@dataops.example.com
,CAMP-2026-05-000036,Summer Marriage Campaign,Seasonal,TikTok,TikTok,email,MEX,North America,2026-05-11,2026-05-28,213848.21,107312.09,MXN,219540,9413,1399,2026-05-11 23:29:21,tara.hansen055@dataops.example.com
,CAMP-2026-05-000037,Holiday Example Campaign,Seasonal,TikTok,CRM,affiliate,IND,Asia,2026-05-07,2026-05-11,161765.46,85316.27,INR,42936,638,92,2026-05-07 01:04:56,troy.boone097@platform.example.com
,CAMP-2026-05-000038,Holiday Data Campaign,Seasonal,Meta,TikTok,cpc,JPN,Asia,2026-05-12,2026-06-10,195931.13,162965.2,JPY,54837,992,122,2026-05-12 13:20:27,jennifer.erickson018@platform.example.com
,CAMP-2026-05-000039,Winter Apply Campaign,Retention,Organic,CRM,email,ESP,Europe,2026-05-27,2026-06-05,70055.42,54174.94,EUR,10821,839,18,2026-05-27 01:09:42,troy.boone097@platform.example.com
,CAMP-2026-05-000040,Member Including Campaign,Flash Sale,Google Ads,Partner,email,BRA,South America,2026-05-11,2026-05-20,380619.08,378992.94,BRL,103250,3997,344,2026-05-11 16:39:26,samantha.villa073@commerce.example.com
