inventory_record_id,inventory_id,product_id,warehouse_id,country_code,region_name,inventory_date,stock_available,stock_reserved,stock_damaged,reorder_level,units_sold,units_returned,created_at,created_by
,INV-202102-0000000000,PROD-0000135217,WH-00023,USA,North America,2021-02-07,565,57,10,176,163,16,2021-02-07 00:23:35,joseph.johnson049@dataops.example.com
,INV-202102-0000000001,PROD-0000141050,WH-00244,BRA,South America,2021-02-11,1477,532,11,158,433,34,2021-02-11 16:36:15,susan.rice083@commerce.example.com
,INV-202102-0000000002,PROD-0000139210,WH-00187,DEU,Asia,2021-02-17,520,51,6,254,85,4,2021-02-17 14:14:31,brandon.yu006@analytics.example.com
,INV-202102-0000000003,PROD-0000140193,WH-00062,IND,Europe,2021-02-13,10,1,0,278,1,0,2021-02-13 23:15:28,grace.gonzales099@dataops.example.com
,INV-202102-0000000004,PROD-0000138820,WH-00196,GBR,Europe,2021-02-11,1196,223,33,287,378,4,2021-02-11 01:44:16,stephen.daniels076@commerce.example.com
,INV-202102-0000000005,PROD-0000138815,WH-00116,NLD,Asia,2021-02-21,1429,237,1,265,552,27,2021-02-21 11:55:54,brandi.carter038@dataops.example.com
,INV-202102-0000000006,PROD-0000138387,WH-00117,SGP,Europe,2021-02-19,836,86,26,263,205,19,2021-02-19 16:01:22,maria.ashley046@analytics.example.com
,INV-202102-0000000007,PROD-0000140737,WH-00183,DEU,Asia,2021-02-12,1305,196,15,281,376,5,2021-02-12 13:10:30,jennifer.bauer068@analytics.example.com
,INV-202102-0000000008,PROD-0000136096,WH-00139,FRA,Asia,2021-02-24,331,112,8,232,92,1,2021-02-24 02:46:01,jason.franklin045@dataops.example.com
,INV-202102-0000000009,PROD-0000134982,WH-00156,AUS,Europe,2021-02-20,647,258,1,202,178,15,2021-02-20 01:38:18,grace.gonzales099@dataops.example.com
,INV-202102-0000000010,PROD-0000134454,WH-00067,MEX,Asia,2021-02-14,628,207,1,64,127,1,2021-02-14 18:20:11,micheal.hall064@dataops.example.com
,INV-202102-0000000011,PROD-0000133834,WH-00042,SGP,Europe,2021-02-06,580,154,9,139,178,9,2021-02-06 18:01:40,susan.rice083@commerce.example.com
,INV-202102-0000000012,PROD-0000136672,WH-00110,ARE,Asia,2021-02-25,412,56,0,290,134,11,2021-02-25 08:43:28,james.proctor094@dataops.example.com
,INV-202102-0000000013,PROD-0000136891,WH-00229,FRA,Europe,2021-02-11,1845,508,16,67,388,8,2021-02-11 07:02:51,peter.martinez098@platform.example.com
,INV-202102-0000000014,PROD-0000136159,WH-00206,SGP,Asia,2021-02-11,905,326,5,228,306,27,2021-02-11 20:37:56,brandi.carter038@dataops.example.com
,INV-202102-0000000015,PROD-0000134317,WH-00243,FRA,Europe,2021-02-10,297,95,5,271,75,2,2021-02-10 13:59:00,susan.rice083@commerce.example.com
,INV-202102-0000000016,PROD-0000139572,WH-00166,SGP,North America,2021-02-01,860,275,14,265,298,21,2021-02-01 00:10:51,tina.williams074@commerce.example.com
,INV-202102-0000000017,PROD-0000133855,WH-00090,NLD,Asia,2021-02-20,0,0,0,238,0,0,2021-02-20 14:58:02,timothy.cannon081@analytics.example.com
,INV-202102-0000000018,PROD-0000136056,WH-00223,BRA,North America,2021-02-02,1014,50,22,93,328,13,2021-02-02 18:23:35,jennifer.bauer068@analytics.example.com
,INV-202102-0000000019,PROD-0000141990,WH-00178,MEX,South America,2021-02-18,329,106,6,289,116,2,2021-02-18 16:37:09,david.cabrera119@dataops.example.com
