seller_record_id,seller_id,seller_name,seller_type,country_name,country_code,region_name,seller_rating,seller_status,fulfillment_type,seller_join_date,effective_from,effective_to,is_current,created_at,created_by
138565,SELL-00138565,Brooks Ltd,Small Business,United Arab Emirates,ARE,Asia,4.3,Active,Dropship,2022-07-20,2022-07-20 00:00:00,,true,2022-07-20 04:15:15,alyssa.richards002@commerce.example.com
138566,SELL-00138566,Singh-Evans,Retailer,Germany,DEU,Europe,3.67,Active,Platform Fulfilled,2022-07-05,2022-07-05 00:00:00,,true,2022-07-05 02:03:25,ryan.steele043@commerce.example.com
138567,SELL-00138567,Miller Ltd,Small Business,Japan,JPN,Asia,4.12,Active,Dropship,2022-07-12,2022-07-12 00:00:00,,true,2022-07-12 21:12:44,jeffery.miller012@commerce.example.com
138568,SELL-00138568,Johnson Group,Marketplace,Japan,JPN,Asia,3.98,Active,Dropship,2022-07-08,2022-07-08 00:00:00,,true,2022-07-08 14:01:33,craig.johnson106@analytics.example.com
138569,SELL-00138569,Nixon-Harris,Small Business,Canada,CAN,North America,4.82,Active,Dropship,2022-07-08,2022-07-08 00:00:00,,true,2022-07-08 05:28:40,jennifer.atkins003@platform.example.com
138570,SELL-00138570,Grant-Hicks,Retailer,Mexico,MEX,North America,4.12,Active,Dropship,2022-07-20,2022-07-20 00:00:00,,true,2022-07-20 10:14:30,ryan.steele043@commerce.example.com
138571,SELL-00138571,Dickson Inc,Retailer,Brazil,BRA,South America,4.49,Active,Platform Fulfilled,2022-07-13,2022-07-13 00:00:00,,true,2022-07-13 14:50:08,craig.johnson106@analytics.example.com
138572,SELL-00138572,Rogers Ltd,Retailer,Italy,ITA,Europe,4.63,Active,Dropship,2022-07-15,2022-07-15 00:00:00,,true,2022-07-15 08:36:23,yolanda.vasquez005@platform.example.com
138573,SELL-00138573,Gill Ltd,Retailer,Japan,JPN,Asia,4.19,Active,Seller Fulfilled,2022-07-16,2022-07-16 00:00:00,,true,2022-07-16 08:04:59,tina.williams074@commerce.example.com
138574,SELL-00138574,Gross-Ortega,Brand,France,FRA,Europe,3.76,Active,Seller Fulfilled,2022-07-07,2022-07-07 00:00:00,,true,2022-07-07 05:18:33,grace.gonzales099@dataops.example.com
138575,SELL-00138575,"Williams, Cortez and Delgado",Small Business,India,IND,Asia,3.99,Active,Seller Fulfilled,2022-07-27,2022-07-27 00:00:00,,true,2022-07-27 13:23:31,ashley.marks069@commerce.example.com
