exchange_rate_id,rate_date,base_currency,target_currency,exchange_rate,rate_source,rate_type,created_at,created_by
,2020-06-01,SGD,USD,1.3452021848,Bloomberg,Spot,2020-06-01 13:16:08,megan.cunningham013@commerce.example.com
,2020-06-19,SGD,INR,3.0442808327,ECB,Spot,2020-06-19 01:14:23,ashley.marks069@commerce.example.com
,2020-06-02,BRL,AED,3.1692261691,Reuters,Spot,2020-06-02 06:22:04,brandon.yu006@analytics.example.com
,2020-06-13,INR,MXN,0.2370895175,Reuters,Daily,2020-06-13 16:37:35,james.proctor094@dataops.example.com
,2020-06-09,BRL,CAD,0.9670438343,Internal FX,Spot,2020-06-09 18:09:44,michael.berger060@platform.example.com
,2020-06-06,CAD,BRL,1.036217788,Reuters,Spot,2020-06-06 15:24:55,andrea.cummings039@platform.example.com
,2020-06-21,MXN,INR,1.9512568195,Bloomberg,Closing,2020-06-21 18:37:20,peter.martinez098@platform.example.com
,2020-06-24,INR,SGD,4.6045106457,Bloomberg,Daily,2020-06-24 01:54:56,michael.johnson061@platform.example.com
,2020-06-08,USD,INR,1.5347666482,ECB,Spot,2020-06-08 18:16:11,susan.rice083@commerce.example.com
,2020-06-05,AED,INR,0.3809120767,Bloomberg,Daily,2020-06-05 12:45:32,peter.martinez098@platform.example.com
,2020-06-21,AUD,GBP,2.4219573432,ECB,Closing,2020-06-21 09:22:53,david.cabrera119@dataops.example.com
,2020-06-24,USD,MXN,1.3479975267,Reuters,Closing,2020-06-24 18:10:47,timothy.cannon081@analytics.example.com
,2020-06-12,BRL,USD,0.6233393543,Reuters,Closing,2020-06-12 09:58:34,jennifer.bauer068@analytics.example.com
,2020-06-03,AED,CAD,1.9429744364,Reuters,Daily,2020-06-03 15:01:28,micheal.chen050@dataops.example.com
,2020-06-23,AUD,MXN,2.3556576556,ECB,Closing,2020-06-23 05:16:29,michelle.sims041@analytics.example.com
,2020-06-01,INR,JPY,0.9093958424,ECB,Closing,2020-06-01 14:38:16,taylor.cunningham023@commerce.example.com
,2020-06-08,USD,AED,0.5509296886,Internal FX,Daily,2020-06-08 15:29:37,joseph.johnson049@dataops.example.com
,2020-06-25,BRL,EUR,0.9313428047,Internal FX,Closing,2020-06-25 17:30:34,jennifer.bauer068@analytics.example.com
,2020-06-27,BRL,EUR,1.132262606,Reuters,Closing,2020-06-27 21:46:32,susan.rice083@commerce.example.com
,2020-06-29,USD,MXN,0.9332619643,ECB,Daily,2020-06-29 14:50:46,megan.cunningham013@commerce.example.com
,2020-06-01,EUR,AUD,0.529487254,ECB,Spot,2020-06-01 07:03:34,eric.mullen052@dataops.example.com
,2020-06-13,EUR,CAD,2.6380295467,Internal FX,Daily,2020-06-13 08:46:42,jeffery.miller012@commerce.example.com
,2020-06-16,SGD,MXN,0.8466329277,Internal FX,Daily,2020-06-16 19:51:10,david.cabrera119@dataops.example.com
,2020-06-24,AUD,GBP,0.7222191789,ECB,Closing,2020-06-24 10:45:33,michael.berger060@platform.example.com
,2020-06-21,CAD,EUR,2.056536859,Internal FX,Daily,2020-06-21 09:29:05,ryan.steele043@commerce.example.com
,2020-06-27,BRL,GBP,1.4109319122,Internal FX,Closing,2020-06-27 18:55:37,jennifer.bauer068@analytics.example.com
