product_record_id,product_id,parent_product_id,product_title,brand,category_level_1,category_level_2,category_level_3,category_level_4,product_type,seller_id,country_of_sale,country_code,local_currency,base_price_local,cost_local,discount_percentage,tax_percentage,product_rating,review_count,product_status,stock_quantity,product_launch_date,effective_from,effective_to,is_current,created_at,updated_at,created_by
208544,PROD-0000208544,PARENT-0000140749,Production Culture Laptops,Gutierrez-Roberts,Electronics,Laptops,Limited,Classic,Standard,SELL-00088919,France,ITA,MXN,2162.37,1285.73,0.7,17.77,4.26,49,Active,569,2021-09-20,2021-09-20 00:00:00,,true,2021-09-20 16:45:57,2021-09-20 17:45:11,alyssa.richards002@commerce.example.com
208545,PROD-0000208545,PARENT-0000079780,Writer Same Beverages,Gray-Richard,Grocery,Beverages,Limited,Classic,Subscription,SELL-00089495,Germany,NLD,MXN,1675.76,651.52,14.55,5.83,3.74,53,Active,267,2021-09-21,2021-09-21 00:00:00,,true,2021-09-21 12:28:52,2021-09-21 12:44:03,tina.williams074@commerce.example.com
208546,PROD-0000208546,PARENT-0000207477,Option Many Sportswear,"Howard, Alvarado and Singh",Fashion,Sportswear,Pro,Bundle,Bundle,SELL-00086550,Italy,AUS,GBP,1171.64,913.62,16.75,5.52,3.3,40,Active,414,2021-09-22,2021-09-22 00:00:00,,true,2021-09-22 01:25:55,2021-09-22 18:01:49,jeffery.miller012@commerce.example.com
208547,PROD-0000208547,PARENT-0000170561,Should Guess Shoes,Morales LLC,Fashion,Shoes,Limited,Seasonal,Bundle,SELL-00088776,United Kingdom,ITA,INR,1854.68,813.77,6.6,19.87,3.26,5,Active,0,2021-09-30,2021-09-30 00:00:00,,true,2021-09-30 07:15:31,2021-09-30 00:40:40,anita.garcia021@dataops.example.com
208548,PROD-0000208548,PARENT-0000027176,Fly Talk Running,Holder PLC,Sports,Running,Pro,New,Bundle,SELL-00089329,Brazil,USA,JPY,2310.62,1392.45,31.42,22.69,3.96,132,Active,467,2021-09-09,2021-09-09 00:00:00,,true,2021-09-09 20:30:55,2021-09-09 22:05:26,jason.franklin045@dataops.example.com
208549,PROD-0000208549,PARENT-0000036098,Figure Thought Men,Vaughn Ltd,Fashion,Men,Standard,Popular,Premium,SELL-00085407,Mexico,FRA,GBP,1708.42,1135.94,2.47,6.3,3.95,29,Active,430,2021-09-26,2021-09-26 00:00:00,,true,2021-09-26 22:45:04,2021-09-26 08:59:25,patrick.gonzalez035@dataops.example.com
208550,PROD-0000208550,PARENT-0000078659,Just He Haircare,"Martin, Davis and Porter",Beauty,Haircare,Eco,New,Premium,SELL-00084599,Italy,AUS,GBP,1292.66,674.93,23.61,13.5,3.99,193,Active,0,2021-09-07,2021-09-07 00:00:00,,true,2021-09-07 02:09:04,2021-09-07 02:21:44,brandi.carter038@dataops.example.com
208551,PROD-0000208551,PARENT-0000089507,Young Yourself Sportswear,Good Group,Fashion,Sportswear,Limited,Classic,Subscription,SELL-00087324,Germany,USA,BRL,1982.12,872.59,36.41,7.59,3.62,200,Active,577,2021-09-28,2021-09-28 00:00:00,,true,2021-09-28 11:34:55,2021-09-28 23:04:47,peter.martinez098@platform.example.com
208552,PROD-0000208552,PARENT-0000062597,Skin Move Haircare,"Hill, Lopez and Brown",Beauty,Haircare,Limited,Popular,Subscription,SELL-00086520,Spain,BRA,AED,2253.12,896.76,33.96,19.51,4.05,27,Active,186,2021-09-23,2021-09-23 00:00:00,,true,2021-09-23 09:47:29,2021-09-23 01:48:54,sylvia.diaz107@dataops.example.com
208553,PROD-0000208553,PARENT-0000168458,Face Score Collectibles,Fox LLC,Toys,Collectibles,Premium,Bundle,Bundle,SELL-00085753,Canada,USA,SGD,727.26,488.68,7.1,23.51,4.63,18,Active,138,2021-09-12,2021-09-12 00:00:00,,true,2021-09-12 10:51:08,2021-09-12 01:15:57,david.cabrera119@dataops.example.com
208554,PROD-0000208554,PARENT-0000119133,Week Memory Fragrance,Fisher Inc,Beauty,Fragrance,Standard,Classic,Premium,SELL-00085793,Brazil,FRA,EUR,1425.16,1072.55,35.93,8.93,4.91,169,Active,499,2021-09-17,2021-09-17 00:00:00,,true,2021-09-17 20:58:35,2021-09-17 13:49:52,troy.boone097@platform.example.com
208555,PROD-0000208555,PARENT-0000010249,Husband Other Skincare,Wells-Green,Beauty,Skincare,Premium,New,Bundle,SELL-00086725,United States,FRA,JPY,2370.2,926.88,39.49,0.65,4.03,298,Inactive,0,2021-09-06,2021-09-06 00:00:00,,true,2021-09-06 22:49:20,2021-09-06 13:15:50,brandi.carter038@dataops.example.com
208556,PROD-0000208556,PARENT-0000190637,North Until Outdoor,"Miranda, Austin and Roberts",Sports,Outdoor,Limited,Popular,Standard,SELL-00085527,Italy,DEU,BRL,2415.5,858.86,22.63,1.74,4.93,46,Active,258,2021-09-13,2021-09-13 00:00:00,,true,2021-09-13 22:32:41,2021-09-13 23:59:04,lance.williams029@platform.example.com
208557,PROD-0000208557,PARENT-0000172703,Those Drug Phones,Leon-Wilson,Electronics,Phones,Limited,Classic,Standard,SELL-00084422,India,SGP,CAD,2075.97,1410.87,6.44,19.42,3.42,92,Active,283,2021-09-21,2021-09-21 00:00:00,,true,2021-09-21 08:47:31,2021-09-21 01:08:49,timothy.cannon081@analytics.example.com
208558,PROD-0000208558,PARENT-0000123419,Summer Half Shoes,"Perry, Lewis and Walker",Fashion,Shoes,Limited,New,Subscription,SELL-00089200,United States,ESP,BRL,127.72,94.61,38.93,2.43,4.2,143,Active,45,2021-09-26,2021-09-26 00:00:00,,true,2021-09-26 15:27:00,2021-09-26 18:44:09,sylvia.diaz107@dataops.example.com
