shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202111-0000000000,ORD-202111-0000000359,WH-00041,USA,Europe,UPS,Pickup,Delivered,2021-11-29 17:15:19,2021-12-09,2021-12-05 19:15:19,1,Canada,2021-11-29 17:15:19,joann.clark089@commerce.example.com
,SHP-202111-0000000001,ORD-202111-0000005093,WH-00211,DEU,Europe,DHL,Express,Delivered,2021-11-24 18:03:46,2021-11-28,2021-11-26 20:03:46,1,United Kingdom,2021-11-24 18:03:46,megan.cunningham013@commerce.example.com
,SHP-202111-0000000002,ORD-202111-0000004756,WH-00172,MEX,Asia,Royal Mail,Standard,In Transit,2021-11-23 15:39:26,2021-11-29,,1,Netherlands,2021-11-23 15:39:26,david.cabrera119@dataops.example.com
,SHP-202111-0000000003,ORD-202111-0000001279,WH-00220,ESP,Europe,FedEx,Pickup,Shipped,2021-11-16 01:13:26,2021-11-22,,2,Brazil,2021-11-16 01:13:26,christine.johnson056@commerce.example.com
,SHP-202111-0000000004,ORD-202111-0000005514,WH-00123,DEU,North America,UPS,Standard,Shipped,2021-11-07 06:24:24,2021-11-16,,1,Canada,2021-11-07 06:24:24,david.cabrera119@dataops.example.com
,SHP-202111-0000000005,ORD-202111-0000006487,WH-00250,ARE,North America,DHL,Express,Delivered,2021-11-08 10:23:18,2021-11-18,2021-11-20 15:23:18,1,India,2021-11-08 10:23:18,chelsea.patel065@commerce.example.com
,SHP-202111-0000000006,ORD-202111-0000001431,WH-00182,AUS,North America,DHL,Standard,Delivered,2021-11-27 18:27:36,2021-12-02,2021-12-02 20:27:36,1,Japan,2021-11-27 18:27:36,lance.williams029@platform.example.com
,SHP-202111-0000000007,ORD-202111-0000002492,WH-00166,SGP,Asia,UPS,Economy,Delivered,2021-11-19 23:14:37,2021-11-24,2021-12-03 00:14:37,1,Spain,2021-11-19 23:14:37,tiffany.freeman101@analytics.example.com
,SHP-202111-0000000008,ORD-202111-0000004486,WH-00008,NLD,North America,USPS,Express,In Transit,2021-11-04 00:33:05,2021-11-14,,1,Mexico,2021-11-04 00:33:05,shawn.baxter004@dataops.example.com
,SHP-202111-0000000009,ORD-202111-0000000524,WH-00160,AUS,Oceania,Australia Post,Pickup,Shipped,2021-11-23 22:02:21,2021-11-27,,1,Japan,2021-11-23 22:02:21,maria.ashley046@analytics.example.com
,SHP-202111-0000000010,ORD-202111-0000004857,WH-00059,AUS,Europe,Australia Post,Express,Delivered,2021-11-14 13:16:40,2021-11-17,2021-11-25 16:16:40,1,Canada,2021-11-14 13:16:40,micheal.chen050@dataops.example.com
,SHP-202111-0000000011,ORD-202111-0000001054,WH-00132,CAN,Asia,DHL,Standard,Delayed,2021-11-23 11:04:10,2021-11-25,,1,Australia,2021-11-23 11:04:10,christine.carter078@commerce.example.com
,SHP-202111-0000000012,ORD-202111-0000006179,WH-00034,ITA,North America,FedEx,Economy,Delivered,2021-11-20 01:06:26,2021-11-29,2021-11-26 05:06:26,1,Mexico,2021-11-20 01:06:26,stephen.clark001@analytics.example.com
,SHP-202111-0000000013,ORD-202111-0000002521,WH-00015,JPN,Europe,Royal Mail,Same Day,Delivered,2021-11-19 21:56:35,2021-11-28,2021-12-03 09:56:35,1,India,2021-11-19 21:56:35,brandon.yu006@analytics.example.com
,SHP-202111-0000000014,ORD-202111-0000004908,WH-00164,DEU,Europe,DPD,Same Day,Delivered,2021-11-12 01:42:59,2021-11-16,2021-11-15 13:42:59,2,United Kingdom,2021-11-12 01:42:59,anita.garcia021@dataops.example.com
,SHP-202111-0000000015,ORD-202111-0000003005,WH-00219,GBR,Asia,DHL,Pickup,Delivered,2021-11-02 07:22:59,2021-11-12,2021-11-07 08:22:59,1,France,2021-11-02 07:22:59,ashley.marks069@commerce.example.com
