seller_record_id,seller_id,seller_name,seller_type,country_name,country_code,region_name,seller_rating,seller_status,fulfillment_type,seller_join_date,effective_from,effective_to,is_current,created_at,created_by
109555,SELL-00109555,Gonzalez-Allen,Small Business,Australia,AUS,Oceania,4.22,Active,Seller Fulfilled,2022-01-23,2022-01-23 00:00:00,,true,2022-01-23 06:24:11,jennifer.hudson020@analytics.example.com
109556,SELL-00109556,Brown LLC,Distributor,United Arab Emirates,ARE,Asia,4.72,Active,Seller Fulfilled,2022-01-11,2022-01-11 00:00:00,,true,2022-01-11 08:15:06,tina.williams074@commerce.example.com
109557,SELL-00109557,"Robertson, Booker and Wilson",Small Business,Italy,ITA,Europe,3.82,Active,Seller Fulfilled,2022-01-02,2022-01-02 00:00:00,,true,2022-01-02 13:44:26,ryan.steele043@commerce.example.com
109558,SELL-00109558,Payne Ltd,Marketplace,Italy,ITA,Europe,3.52,Active,Platform Fulfilled,2022-01-09,2022-01-09 00:00:00,,true,2022-01-09 09:10:09,timothy.cannon081@analytics.example.com
109559,SELL-00109559,Moreno-Oliver,Small Business,Italy,ITA,Europe,4.7,Active,Dropship,2022-01-11,2022-01-11 00:00:00,,true,2022-01-11 07:46:29,christine.carter078@commerce.example.com
109560,SELL-00109560,Weber-Day,Retailer,France,FRA,Europe,4.77,Active,Dropship,2022-01-19,2022-01-19 00:00:00,,true,2022-01-19 23:01:15,michael.berger060@platform.example.com
109561,SELL-00109561,Baker-Duke,Small Business,Germany,DEU,Europe,3.51,Active,Seller Fulfilled,2022-01-02,2022-01-02 00:00:00,,true,2022-01-02 04:20:14,susan.rice083@commerce.example.com
109562,SELL-00109562,"Beltran, Holden and Nicholson",Small Business,Mexico,MEX,North America,3.79,Active,Dropship,2022-01-17,2022-01-17 00:00:00,,true,2022-01-17 23:22:07,tiffany.freeman101@analytics.example.com
109563,SELL-00109563,Becker PLC,Marketplace,Japan,JPN,Asia,4.14,Active,Platform Fulfilled,2022-01-04,2022-01-04 00:00:00,,true,2022-01-04 05:09:56,megan.cunningham013@commerce.example.com
109564,SELL-00109564,Brown PLC,Brand,United Arab Emirates,ARE,Asia,3.82,Active,Dropship,2022-01-31,2022-01-31 00:00:00,,true,2022-01-31 01:28:42,ashley.marks069@commerce.example.com
109565,SELL-00109565,"Harrington, Young and Hill",Marketplace,Mexico,MEX,North America,3.53,Active,Platform Fulfilled,2022-01-02,2022-01-02 00:00:00,,true,2022-01-02 16:43:25,john.mullins109@commerce.example.com
109566,SELL-00109566,"Schmidt, Kent and Freeman",Brand,Netherlands,NLD,Europe,4.56,Active,Platform Fulfilled,2022-01-05,2022-01-05 00:00:00,,true,2022-01-05 18:51:35,jason.franklin045@dataops.example.com
109567,SELL-00109567,Smith Group,Marketplace,Italy,ITA,Europe,4.16,Active,Platform Fulfilled,2022-01-25,2022-01-25 00:00:00,,true,2022-01-25 01:06:34,ashley.marks069@commerce.example.com
109568,SELL-00109568,Hughes-Davis,Brand,India,IND,Asia,4.11,Active,Dropship,2022-01-21,2022-01-21 00:00:00,,true,2022-01-21 05:09:29,andrea.cummings039@platform.example.com
109569,SELL-00109569,Harding Group,Retailer,Netherlands,NLD,Europe,3.72,Active,Platform Fulfilled,2022-01-04,2022-01-04 00:00:00,,true,2022-01-04 18:06:22,kelsey.taylor010@platform.example.com
109570,SELL-00109570,"Dominguez, Hurst and Fischer",Small Business,United Arab Emirates,ARE,Asia,3.99,Suspended,Platform Fulfilled,2022-01-08,2022-01-08 00:00:00,,true,2022-01-08 19:26:10,james.proctor094@dataops.example.com
109571,SELL-00109571,"Parker, Lewis and Smith",Distributor,Japan,JPN,Asia,4.4,Active,Dropship,2022-01-23,2022-01-23 00:00:00,,true,2022-01-23 07:47:14,victor.palmer071@platform.example.com
109572,SELL-00109572,"Giles, Mora and Wilkerson",Distributor,Canada,CAN,North America,4.11,Active,Dropship,2022-01-26,2022-01-26 00:00:00,,true,2022-01-26 00:27:00,jeffery.miller012@commerce.example.com
109573,SELL-00109573,Michael-Mueller,Small Business,Italy,ITA,Europe,4.16,Active,Dropship,2022-01-21,2022-01-21 00:00:00,,true,2022-01-21 12:33:14,adam.gordon030@commerce.example.com
109574,SELL-00109574,Rodriguez Inc,Small Business,Canada,CAN,North America,4.08,Active,Seller Fulfilled,2022-01-07,2022-01-07 00:00:00,,true,2022-01-07 17:48:49,tina.williams074@commerce.example.com
109575,SELL-00109575,"Ward, Curtis and Lewis",Distributor,United States,USA,North America,3.67,Active,Seller Fulfilled,2022-01-23,2022-01-23 00:00:00,,true,2022-01-23 19:55:51,stephen.clark001@analytics.example.com
109576,SELL-00109576,Patel PLC,Distributor,United States,USA,North America,3.6,Active,Seller Fulfilled,2022-01-17,2022-01-17 00:00:00,,true,2022-01-17 16:02:15,megan.cunningham013@commerce.example.com
109577,SELL-00109577,Torres-Fletcher,Distributor,Netherlands,NLD,Europe,4.55,Active,Seller Fulfilled,2022-01-29,2022-01-29 00:00:00,,true,2022-01-29 08:02:50,jason.franklin045@dataops.example.com
109578,SELL-00109578,Hunt-Lynch,Marketplace,France,FRA,Europe,4.69,Active,Dropship,2022-01-22,2022-01-22 00:00:00,,true,2022-01-22 20:43:45,eric.horton058@analytics.example.com
109579,SELL-00109579,Gonzalez PLC,Small Business,Spain,ESP,Europe,4.09,Active,Dropship,2022-01-10,2022-01-10 00:00:00,,true,2022-01-10 08:57:14,sylvia.diaz107@dataops.example.com
109580,SELL-00109580,Hess-Arias,Small Business,Australia,AUS,Oceania,4.88,Active,Dropship,2022-01-27,2022-01-27 00:00:00,,true,2022-01-27 23:38:20,timothy.cameron104@commerce.example.com
109581,SELL-00109581,Martinez Inc,Small Business,Germany,DEU,Europe,4.38,Active,Dropship,2022-01-10,2022-01-10 00:00:00,,true,2022-01-10 00:00:19,taylor.cunningham023@commerce.example.com
109582,SELL-00109582,"Smith, Davis and Smith",Brand,Mexico,MEX,North America,3.88,Active,Platform Fulfilled,2022-01-05,2022-01-05 00:00:00,,true,2022-01-05 22:50:36,christine.carter078@commerce.example.com
109583,SELL-00109583,Smith-Warner,Brand,Netherlands,NLD,Europe,4.53,Active,Dropship,2022-01-07,2022-01-07 00:00:00,,true,2022-01-07 02:04:58,john.mullins109@commerce.example.com
109584,SELL-00109584,Wang and Sons,Brand,Mexico,MEX,North America,4.09,Active,Dropship,2022-01-08,2022-01-08 00:00:00,,true,2022-01-08 03:20:38,christine.johnson056@commerce.example.com
109585,SELL-00109585,"Davis, Ferrell and Livingston",Small Business,Mexico,MEX,North America,4.75,Active,Dropship,2022-01-13,2022-01-13 00:00:00,,true,2022-01-13 21:36:15,taylor.cunningham023@commerce.example.com
109586,SELL-00109586,Mendez-Martinez,Retailer,Mexico,MEX,North America,3.78,Active,Seller Fulfilled,2022-01-15,2022-01-15 00:00:00,,true,2022-01-15 14:37:04,kelsey.taylor010@platform.example.com
109587,SELL-00109587,"Shepherd, Carney and Wang",Retailer,Netherlands,NLD,Europe,4.22,Active,Seller Fulfilled,2022-01-12,2022-01-12 00:00:00,,true,2022-01-12 14:03:10,jason.franklin045@dataops.example.com
109588,SELL-00109588,"Green, Christensen and Kline",Marketplace,United States,USA,North America,2.81,Active,Dropship,2022-01-30,2022-01-30 00:00:00,,true,2022-01-30 10:52:46,christine.carter078@commerce.example.com
109589,SELL-00109589,Kelley and Sons,Brand,Japan,JPN,Asia,4.7,Active,Platform Fulfilled,2022-01-31,2022-01-31 00:00:00,,true,2022-01-31 11:33:06,darren.anderson025@dataops.example.com
109590,SELL-00109590,Fernandez Group,Brand,Italy,ITA,Europe,3.13,Active,Dropship,2022-01-19,2022-01-19 00:00:00,,true,2022-01-19 00:12:49,taylor.cunningham023@commerce.example.com
109591,SELL-00109591,"Robinson, Horton and Macdonald",Brand,Brazil,BRA,South America,4.04,Active,Seller Fulfilled,2022-01-11,2022-01-11 00:00:00,,true,2022-01-11 18:26:07,victor.palmer071@platform.example.com
109592,SELL-00109592,Willis-Dalton,Brand,Brazil,BRA,South America,3.74,Active,Platform Fulfilled,2022-01-09,2022-01-09 00:00:00,,true,2022-01-09 07:22:45,chelsea.patel065@commerce.example.com
109593,SELL-00109593,Holt-Fuentes,Small Business,United States,USA,North America,3.4,Active,Dropship,2022-01-14,2022-01-14 00:00:00,,true,2022-01-14 14:26:48,sylvia.diaz107@dataops.example.com
109594,SELL-00109594,Gutierrez-Bass,Distributor,Italy,ITA,Europe,4.74,Inactive,Seller Fulfilled,2022-01-28,2022-01-28 00:00:00,,true,2022-01-28 17:25:59,tiffany.freeman101@analytics.example.com
109595,SELL-00109595,Baldwin-Ward,Distributor,France,FRA,Europe,5,Suspended,Platform Fulfilled,2022-01-14,2022-01-14 00:00:00,,true,2022-01-14 07:36:34,taylor.cunningham023@commerce.example.com
109596,SELL-00109596,Hoffman-Johnson,Brand,Australia,AUS,Oceania,3.5,Active,Dropship,2022-01-03,2022-01-03 00:00:00,,true,2022-01-03 09:53:09,adam.gordon030@commerce.example.com
109597,SELL-00109597,Ross-Hall,Brand,Germany,DEU,Europe,4.59,Suspended,Seller Fulfilled,2022-01-19,2022-01-19 00:00:00,,true,2022-01-19 14:32:39,john.mullins109@commerce.example.com
109598,SELL-00109598,Jackson-Dean,Small Business,United Kingdom,GBR,Europe,3.7,Active,Seller Fulfilled,2022-01-18,2022-01-18 00:00:00,,true,2022-01-18 09:35:20,michelle.bender024@analytics.example.com
109599,SELL-00109599,Jenkins-Thornton,Distributor,Spain,ESP,Europe,4.31,Active,Dropship,2022-01-08,2022-01-08 00:00:00,,true,2022-01-08 06:59:03,christine.johnson056@commerce.example.com
109600,SELL-00109600,"Mendoza, White and Greene",Small Business,Japan,JPN,Asia,3.56,Active,Dropship,2022-01-30,2022-01-30 00:00:00,,true,2022-01-30 09:20:52,timothy.cameron104@commerce.example.com
109601,SELL-00109601,Ewing Ltd,Retailer,United Arab Emirates,ARE,Asia,3.68,Active,Seller Fulfilled,2022-01-21,2022-01-21 00:00:00,,true,2022-01-21 15:03:59,victoria.medina044@dataops.example.com
109602,SELL-00109602,Grant-Herrera,Distributor,Germany,DEU,Europe,5,Active,Platform Fulfilled,2022-01-19,2022-01-19 00:00:00,,true,2022-01-19 12:33:17,shawn.baxter004@dataops.example.com
109603,SELL-00109603,Norris LLC,Small Business,India,IND,Asia,4.5,Active,Platform Fulfilled,2022-01-29,2022-01-29 00:00:00,,true,2022-01-29 11:03:34,christine.johnson056@commerce.example.com
109604,SELL-00109604,Weaver-Davis,Small Business,Canada,CAN,North America,3.77,Active,Dropship,2022-01-20,2022-01-20 00:00:00,,true,2022-01-20 04:22:48,taylor.cunningham023@commerce.example.com
109605,SELL-00109605,"Wright, Reed and Kim",Brand,Spain,ESP,Europe,4.63,Active,Seller Fulfilled,2022-01-28,2022-01-28 00:00:00,,true,2022-01-28 16:04:00,susan.rice083@commerce.example.com
109606,SELL-00109606,Powers-Jones,Marketplace,Singapore,SGP,Asia,3.03,Active,Seller Fulfilled,2022-01-21,2022-01-21 00:00:00,,true,2022-01-21 01:25:33,patrick.gonzalez035@dataops.example.com
109607,SELL-00109607,Anthony PLC,Retailer,Australia,AUS,Oceania,3.96,Active,Seller Fulfilled,2022-01-07,2022-01-07 00:00:00,,true,2022-01-07 16:44:38,victoria.medina044@dataops.example.com
109608,SELL-00109608,Smith-Jenkins,Marketplace,Canada,CAN,North America,4.66,Inactive,Dropship,2022-01-10,2022-01-10 00:00:00,,true,2022-01-10 08:12:07,shawn.baxter004@dataops.example.com
109609,SELL-00109609,Barnes and Sons,Marketplace,Italy,ITA,Europe,4.58,Active,Dropship,2022-01-02,2022-01-02 00:00:00,,true,2022-01-02 18:38:22,andrea.cummings039@platform.example.com
109610,SELL-00109610,Phillips Ltd,Retailer,Italy,ITA,Europe,4.32,Active,Platform Fulfilled,2022-01-01,2022-01-01 00:00:00,,true,2022-01-01 05:07:57,chelsea.patel065@commerce.example.com
109611,SELL-00109611,"Galloway, Mason and Fernandez",Distributor,Germany,DEU,Europe,4.16,Active,Seller Fulfilled,2022-01-14,2022-01-14 00:00:00,,true,2022-01-14 09:24:50,eric.horton058@analytics.example.com
109612,SELL-00109612,Tate Ltd,Small Business,United States,USA,North America,3.23,Inactive,Dropship,2022-01-12,2022-01-12 00:00:00,,true,2022-01-12 16:32:22,ryan.steele043@commerce.example.com
109613,SELL-00109613,"Bishop, Meyers and Nelson",Small Business,Australia,AUS,Oceania,4.0,Active,Dropship,2022-01-26,2022-01-26 00:00:00,,true,2022-01-26 18:55:03,alyssa.richards002@commerce.example.com
109614,SELL-00109614,"Becker, Hinton and Pace",Distributor,Netherlands,NLD,Europe,4.29,Active,Dropship,2022-01-03,2022-01-03 00:00:00,,true,2022-01-03 17:18:32,alyssa.richards002@commerce.example.com
109615,SELL-00109615,Rice Ltd,Marketplace,France,FRA,Europe,4.06,Active,Seller Fulfilled,2022-01-05,2022-01-05 00:00:00,,true,2022-01-05 07:28:12,andrea.cummings039@platform.example.com
