event_record_id,event_id,event_timestamp,session_id,customer_id,product_id,order_id,event_name,event_category,page_name,page_url,referrer_url,search_query,product_position,quantity,unit_price_local,event_value_local,local_currency,country_name,country_code,region_name,device_type,platform,operating_system,browser,traffic_source,traffic_medium,campaign_id,created_at,created_by
,EVT-202003-000000000000,2020-03-22 14:36:53,SES-202003-0000011479,CUST-0000037533,PROD-0000024745,,product_view,commerce,Product,https://shop.example.com/checkout,https://facebook.com,,14,1,229.55,229.55,EUR,France,FRA,Europe,Mobile,Android,Android,Edge,Facebook,referral,,2020-03-22 14:36:53,eric.horton058@analytics.example.com
,EVT-202003-000000000001,2020-03-16 11:38:47,SES-202003-0000004576,CUST-0000040741,,,page_view,engagement,Home,https://shop.example.com/search,https://bing.com,,,0,0,0,JPY,Japan,JPN,Asia,Mobile,Web,Android,Edge,Affiliate,social,CAMP-2020-0022,2020-03-16 11:38:47,taylor.cunningham023@commerce.example.com
,EVT-202003-000000000002,2020-03-23 20:52:49,SES-202003-0000016660,CUST-0000038384,PROD-0000021503,,product_view,commerce,Product,https://shop.example.com/checkout,https://facebook.com,,33,3,1088.43,3265.29,EUR,Italy,ITA,Europe,Tablet,Web,Linux,Firefox,Email,email,,2020-03-23 20:52:49,joseph.johnson049@dataops.example.com
,EVT-202003-000000000003,2020-03-22 05:33:25,SES-202003-0000016537,CUST-0000039336,PROD-0000024545,,product_view,commerce,Search,https://shop.example.com/checkout,https://instagram.com,,18,1,655.79,655.79,MXN,Mexico,MEX,North America,Mobile,Mobile Web,iOS,Chrome,Instagram,social,CAMP-2020-0030,2020-03-22 05:33:25,brandi.carter038@dataops.example.com
,EVT-202003-000000000004,2020-03-21 08:13:11,SES-202003-0000010910,CUST-0000029316,,,page_view,engagement,Home,https://shop.example.com/home,https://google.com,,,0,0,0,BRL,Brazil,BRA,South America,Tablet,Mobile Web,ChromeOS,Safari,Instagram,affiliate,CAMP-2020-0006,2020-03-21 08:13:11,ryan.steele043@commerce.example.com
,EVT-202003-000000000005,2020-03-07 19:24:48,SES-202003-0000020891,CUST-0000036568,PROD-0000021131,,product_view,commerce,Home,https://shop.example.com/cart,https://facebook.com,,12,5,161.95,809.75,SGD,Singapore,SGP,Asia,Laptop,Web,Android,Edge,Email,cpc,,2020-03-07 19:24:48,john.mullins109@commerce.example.com
,EVT-202003-000000000006,2020-03-31 03:40:08,SES-202003-0000008326,CUST-0000035786,,,search,engagement,Product,https://shop.example.com/cart,https://facebook.com,Local less.,,0,0,0,BRL,Brazil,BRA,South America,Desktop,Android,ChromeOS,Samsung Internet,YouTube,referral,,2020-03-31 03:40:08,taylor.cunningham023@commerce.example.com
,EVT-202003-000000000007,2020-03-29 11:29:40,SES-202003-0000020619,CUST-0000029378,PROD-0000023435,,product_view,commerce,Product,https://shop.example.com/home,https://bing.com,,42,3,909.56,2728.68,AUD,Australia,AUS,Oceania,Laptop,iOS,Android,Chrome,Email,direct,CAMP-2020-0019,2020-03-29 11:29:40,stephen.clark001@analytics.example.com
,EVT-202003-000000000008,2020-03-14 01:50:33,SES-202003-0000007146,CUST-0000041913,,,search,engagement,Product,https://shop.example.com/product,https://bing.com,Rate light.,,0,0,0,EUR,Italy,ITA,Europe,Tablet,Web,Android,Chrome,Email,cpc,CAMP-2020-0013,2020-03-14 01:50:33,michelle.bender024@analytics.example.com
,EVT-202003-000000000009,2020-03-03 03:20:43,SES-202003-0000021267,CUST-0000032638,,,page_view,engagement,Product,https://shop.example.com/search,https://instagram.com,,,0,0,0,CAD,Canada,CAN,North America,Laptop,iOS,Linux,Firefox,YouTube,social,,2020-03-03 03:20:43,peter.martinez098@platform.example.com
,EVT-202003-000000000010,2020-03-25 16:58:20,SES-202003-0000021358,CUST-0000040442,,,page_view,engagement,Cart,https://shop.example.com/cart,https://bing.com,,,0,0,0,AED,United Arab Emirates,ARE,Asia,Desktop,Android,Android,Firefox,Facebook,direct,CAMP-2020-0002,2020-03-25 16:58:20,michelle.sims041@analytics.example.com
,EVT-202003-000000000011,2020-03-30 21:45:12,SES-202003-0000009780,CUST-0000034142,PROD-0000017304,,coupon_apply,commerce,Checkout,https://shop.example.com/cart,https://bing.com,,40,3,923.03,2769.09,JPY,Japan,JPN,Asia,Laptop,Android,iOS,Chrome,Affiliate,organic,,2020-03-30 21:45:12,adam.gordon030@commerce.example.com
,EVT-202003-000000000012,2020-03-29 15:19:51,SES-202003-0000014164,CUST-0000032892,,,page_view,engagement,Cart,https://shop.example.com/checkout,https://google.com,,,0,0,0,EUR,Germany,DEU,Europe,Mobile,Web,Windows,Safari,Instagram,direct,,2020-03-29 15:19:51,adam.gordon030@commerce.example.com
,EVT-202003-000000000013,2020-03-06 12:05:26,SES-202003-0000020481,CUST-0000033947,,,search,engagement,Checkout,https://shop.example.com/search,https://google.com,Dog ready point.,,0,0,0,EUR,France,FRA,Europe,Laptop,Mobile Web,Windows,Safari,TikTok,referral,,2020-03-06 12:05:26,ashley.marks069@commerce.example.com
,EVT-202003-000000000014,2020-03-27 16:43:17,SES-202003-0000012424,CUST-0000045042,PROD-0000020730,,product_view,commerce,Search,https://shop.example.com/cart,https://bing.com,,22,2,1110.64,2221.28,USD,United States,USA,North America,Mobile,Mobile Web,macOS,Samsung Internet,Google,affiliate,,2020-03-27 16:43:17,michael.johnson061@platform.example.com
,EVT-202003-000000000015,2020-03-26 11:23:50,SES-202003-0000008503,CUST-0000028178,,,page_view,engagement,Search,https://shop.example.com/cart,https://facebook.com,,,0,0,0,AED,United Arab Emirates,ARE,Asia,Desktop,Mobile Web,Windows,Firefox,Organic,affiliate,,2020-03-26 11:23:50,adam.gordon030@commerce.example.com
,EVT-202003-000000000016,2020-03-05 16:13:58,SES-202003-0000007542,CUST-0000029251,PROD-0000021224,,product_view,commerce,Account,https://shop.example.com/cart,https://instagram.com,,10,3,134.53,403.59,GBP,United Kingdom,GBR,Europe,Tablet,Mobile Web,Windows,Edge,Facebook,affiliate,,2020-03-05 16:13:58,john.mullins109@commerce.example.com
,EVT-202003-000000000017,2020-03-14 20:33:59,SES-202003-0000007661,CUST-0000036326,,,page_view,engagement,Home,https://shop.example.com/cart,https://google.com,,,0,0,0,BRL,Brazil,BRA,South America,Laptop,Android,Windows,Safari,TikTok,affiliate,,2020-03-14 20:33:59,susan.rice083@commerce.example.com
,EVT-202003-000000000018,2020-03-19 16:31:19,SES-202003-0000011344,CUST-0000041085,PROD-0000023650,,product_view,commerce,Account,https://shop.example.com/cart,https://bing.com,,36,3,657.73,1973.19,AUD,Australia,AUS,Oceania,Mobile,iOS,Linux,Firefox,Organic,direct,,2020-03-19 16:31:19,adam.gordon030@commerce.example.com
,EVT-202003-000000000019,2020-03-19 02:40:04,SES-202003-0000005280,CUST-0000038876,PROD-0000018862,,add_to_cart,commerce,Home,https://shop.example.com/cart,https://instagram.com,,3,1,1446.49,1446.49,EUR,Spain,ESP,Europe,Laptop,Mobile Web,Windows,Firefox,Direct,social,,2020-03-19 02:40:04,megan.cunningham013@commerce.example.com
,EVT-202003-000000000020,2020-03-29 08:25:17,SES-202003-0000020843,CUST-0000042309,,,page_view,engagement,Product,https://shop.example.com/home,https://instagram.com,,,0,0,0,EUR,Germany,DEU,Europe,Desktop,Mobile Web,Android,Chrome,Direct,affiliate,CAMP-2020-0002,2020-03-29 08:25:17,kelsey.taylor010@platform.example.com
,EVT-202003-000000000021,2020-03-15 07:40:06,SES-202003-0000017898,CUST-0000032432,,,page_view,engagement,Product,https://shop.example.com/product,https://bing.com,,,0,0,0,BRL,Brazil,BRA,South America,Laptop,Android,Windows,Chrome,YouTube,direct,,2020-03-15 07:40:06,stephen.daniels076@commerce.example.com
,EVT-202003-000000000022,2020-03-02 16:10:35,SES-202003-0000007175,CUST-0000037495,PROD-0000022734,,product_view,commerce,Cart,https://shop.example.com/checkout,https://bing.com,,13,5,805.59,4027.95,JPY,Japan,JPN,Asia,Laptop,Mobile Web,ChromeOS,Edge,Affiliate,social,CAMP-2020-0032,2020-03-02 16:10:35,victor.palmer071@platform.example.com
,EVT-202003-000000000023,2020-03-12 21:47:23,SES-202003-0000011353,CUST-0000035071,,,page_view,engagement,Cart,https://shop.example.com/search,https://bing.com,,,0,0,0,SGD,Singapore,SGP,Asia,Laptop,Android,Windows,Safari,Bing,social,,2020-03-12 21:47:23,adam.gordon030@commerce.example.com
,EVT-202003-000000000024,2020-03-30 12:03:03,SES-202003-0000012857,CUST-0000034975,PROD-0000021626,,add_to_cart,commerce,Account,https://shop.example.com/checkout,https://bing.com,,36,3,56.01,168.03,AUD,Australia,AUS,Oceania,Desktop,Web,Linux,Samsung Internet,Google,email,CAMP-2020-0005,2020-03-30 12:03:03,megan.cunningham013@commerce.example.com
,EVT-202003-000000000025,2020-03-28 19:12:18,SES-202003-0000017015,CUST-0000035257,PROD-0000017968,,product_view,commerce,Cart,https://shop.example.com/product,https://instagram.com,,47,4,108.23,432.92,INR,India,IND,Asia,Tablet,Mobile Web,iOS,Firefox,Bing,email,CAMP-2020-0004,2020-03-28 19:12:18,john.mullins109@commerce.example.com
