inventory_record_id,inventory_id,product_id,warehouse_id,country_code,region_name,inventory_date,stock_available,stock_reserved,stock_damaged,reorder_level,units_sold,units_returned,created_at,created_by
,INV-202110-0000000000,PROD-0000228081,WH-00135,IND,Europe,2021-10-08,0,0,0,178,0,0,2021-10-08 08:43:39,jason.franklin045@dataops.example.com
,INV-202110-0000000001,PROD-0000221283,WH-00229,ESP,Europe,2021-10-15,1068,66,38,117,323,14,2021-10-15 12:34:09,peter.martinez098@platform.example.com
,INV-202110-0000000002,PROD-0000223702,WH-00222,FRA,Asia,2021-10-28,1366,524,51,167,437,42,2021-10-28 10:55:30,joann.clark089@commerce.example.com
,INV-202110-0000000003,PROD-0000226492,WH-00019,ITA,North America,2021-10-08,771,217,0,195,140,11,2021-10-08 15:59:14,sylvia.diaz107@dataops.example.com
,INV-202110-0000000004,PROD-0000231374,WH-00069,ITA,Asia,2021-10-11,921,98,26,217,186,14,2021-10-11 04:25:15,michelle.sims041@analytics.example.com
,INV-202110-0000000005,PROD-0000222366,WH-00002,NLD,Europe,2021-10-01,570,39,21,181,93,8,2021-10-01 13:44:24,david.cabrera119@dataops.example.com
,INV-202110-0000000006,PROD-0000233457,WH-00072,ARE,Europe,2021-10-02,0,0,0,128,0,0,2021-10-02 05:26:54,jimmy.washington028@commerce.example.com
,INV-202110-0000000007,PROD-0000227013,WH-00172,JPN,Asia,2021-10-03,783,173,25,99,251,9,2021-10-03 15:21:28,jennifer.bauer068@analytics.example.com
,INV-202110-0000000008,PROD-0000223499,WH-00179,IND,Asia,2021-10-27,1212,372,9,206,214,14,2021-10-27 14:33:19,sylvia.diaz107@dataops.example.com
,INV-202110-0000000009,PROD-0000230027,WH-00172,MEX,North America,2021-10-05,1959,596,69,180,439,30,2021-10-05 02:51:00,michael.johnson061@platform.example.com
,INV-202110-0000000010,PROD-0000227219,WH-00059,DEU,Europe,2021-10-27,342,35,8,99,80,5,2021-10-27 07:05:34,sylvia.diaz107@dataops.example.com
,INV-202110-0000000011,PROD-0000228316,WH-00074,BRA,Asia,2021-10-15,97,15,0,136,22,1,2021-10-15 17:09:01,ashley.marks069@commerce.example.com
,INV-202110-0000000012,PROD-0000232882,WH-00060,ARE,Asia,2021-10-19,36,14,0,116,8,0,2021-10-19 01:01:34,troy.boone097@platform.example.com
