session_record_id,session_id,customer_id,session_start,session_end,session_duration_seconds,country_name,country_code,region_name,currency_code,platform,device_type,operating_system,browser,traffic_source,traffic_medium,campaign_id,landing_page,exit_page,is_new_customer,is_new_session,created_at,created_by
,SES-202206-0000000000,CUST-0000610905,2022-06-07 10:30:12,2022-06-07 10:32:20,128,Singapore,SGP,Asia,SGD,Web,Desktop,Android,Chrome,YouTube,referral,,/offers,/search,false,true,2022-06-07 10:30:12,jimmy.washington028@commerce.example.com
,SES-202206-0000000001,CUST-0000610456,2022-06-21 07:51:29,2022-06-21 07:53:28,119,Japan,JPN,Asia,JPY,Web,Desktop,Windows,Safari,YouTube,email,CAMP-2022-0026,/search,/cart,false,true,2022-06-21 07:51:29,yesenia.arnold040@platform.example.com
,SES-202206-0000000002,CUST-0000608857,2022-06-10 20:26:12,2022-06-10 20:27:50,98,Australia,AUS,Oceania,AUD,Web,Laptop,ChromeOS,Firefox,Bing,social,,/search,/cart,false,true,2022-06-10 20:26:12,andrea.cummings039@platform.example.com
,SES-202206-0000000003,CUST-0000597243,2022-06-27 12:33:10,2022-06-27 12:34:04,54,Japan,JPN,Asia,JPY,Android,Laptop,Windows,Edge,TikTok,direct,,/product,/search,false,true,2022-06-27 12:33:10,adam.gordon030@commerce.example.com
,SES-202206-0000000004,CUST-0000618317,2022-06-17 17:53:15,2022-06-17 17:56:58,223,United Arab Emirates,ARE,Asia,AED,Web,Mobile,ChromeOS,Chrome,Bing,cpc,,/product,/checkout,false,true,2022-06-17 17:53:15,michelle.sims041@analytics.example.com
,SES-202206-0000000005,CUST-0000597270,2022-06-07 10:35:08,2022-06-07 10:38:24,196,United Kingdom,GBR,Europe,GBP,Web,Mobile,Linux,Chrome,Organic,affiliate,CAMP-2022-0037,/offers,/search,false,true,2022-06-07 10:35:08,kevin.mathews014@analytics.example.com
,SES-202206-0000000006,CUST-0000606346,2022-06-15 13:19:25,2022-06-15 13:21:00,95,Spain,ESP,Europe,EUR,Web,Desktop,Linux,Safari,Facebook,cpc,,/sale,/product,false,true,2022-06-15 13:19:25,john.mullins109@commerce.example.com
,SES-202206-0000000007,CUST-0000619382,2022-06-28 22:00:35,2022-06-28 22:00:59,24,France,FRA,Europe,EUR,Web,Mobile,Windows,Safari,Google,social,CAMP-2022-0005,/product,/search,false,true,2022-06-28 22:00:35,andrea.cummings039@platform.example.com
,SES-202206-0000000008,CUST-0000614131,2022-06-22 10:26:22,2022-06-22 10:30:15,233,Spain,ESP,Europe,EUR,Web,Desktop,Android,Edge,Email,cpc,CAMP-2022-0010,/product,/product,true,true,2022-06-22 10:26:22,timothy.cannon081@analytics.example.com
,SES-202206-0000000009,CUST-0000603026,2022-06-29 21:38:37,2022-06-29 21:41:22,165,France,FRA,Europe,EUR,Web,Desktop,ChromeOS,Firefox,Direct,direct,CAMP-2022-0031,/search,/search,false,false,2022-06-29 21:38:37,jennifer.bauer068@analytics.example.com
