seller_record_id,seller_id,seller_name,seller_type,country_name,country_code,region_name,seller_rating,seller_status,fulfillment_type,seller_join_date,effective_from,effective_to,is_current,created_at,created_by
21343,SELL-00021343,"Frederick, Kane and Adams",Small Business,Mexico,MEX,North America,4.42,Active,Seller Fulfilled,2020-07-13,2020-07-13 00:00:00,,true,2020-07-13 19:06:41,eric.horton058@analytics.example.com
21344,SELL-00021344,Patterson-Stewart,Marketplace,Canada,CAN,North America,4.91,Active,Seller Fulfilled,2020-07-13,2020-07-13 00:00:00,,true,2020-07-13 21:14:59,andrea.cummings039@platform.example.com
21345,SELL-00021345,"Harrell, Andrews and Maxwell",Marketplace,Netherlands,NLD,Europe,4.43,Active,Dropship,2020-07-06,2020-07-06 00:00:00,,true,2020-07-06 02:10:43,tina.williams074@commerce.example.com
21346,SELL-00021346,Morales Inc,Distributor,United Kingdom,GBR,Europe,3.19,Active,Seller Fulfilled,2020-07-13,2020-07-13 00:00:00,,true,2020-07-13 17:16:10,john.mullins109@commerce.example.com
21347,SELL-00021347,Carney Ltd,Marketplace,United States,USA,North America,4.14,Active,Platform Fulfilled,2020-07-07,2020-07-07 00:00:00,,true,2020-07-07 08:24:23,peter.martinez098@platform.example.com
21348,SELL-00021348,Smith-Guzman,Small Business,Australia,AUS,Oceania,4.66,Active,Dropship,2020-07-03,2020-07-03 00:00:00,,true,2020-07-03 13:15:43,tina.williams074@commerce.example.com
21349,SELL-00021349,Ward LLC,Marketplace,United Arab Emirates,ARE,Asia,4.43,Active,Platform Fulfilled,2020-07-31,2020-07-31 00:00:00,,true,2020-07-31 13:13:23,andrea.cummings039@platform.example.com
21350,SELL-00021350,Gallegos-Berger,Distributor,Germany,DEU,Europe,4.82,Active,Dropship,2020-07-31,2020-07-31 00:00:00,,true,2020-07-31 16:11:11,joseph.johnson049@dataops.example.com
21351,SELL-00021351,Perez PLC,Distributor,United Kingdom,GBR,Europe,4.51,Active,Platform Fulfilled,2020-07-31,2020-07-31 00:00:00,,true,2020-07-31 19:14:43,eric.horton058@analytics.example.com
21352,SELL-00021352,Brown-Nelson,Brand,Australia,AUS,Oceania,3.89,Active,Seller Fulfilled,2020-07-06,2020-07-06 00:00:00,,true,2020-07-06 02:11:35,john.mullins109@commerce.example.com
21353,SELL-00021353,"Martinez, Tucker and Perkins",Marketplace,Italy,ITA,Europe,4.63,Active,Seller Fulfilled,2020-07-26,2020-07-26 00:00:00,,true,2020-07-26 15:47:34,joseph.johnson049@dataops.example.com
21354,SELL-00021354,Ross-Young,Marketplace,Spain,ESP,Europe,5,Active,Platform Fulfilled,2020-07-27,2020-07-27 00:00:00,,true,2020-07-27 19:37:35,stephen.daniels076@commerce.example.com
21355,SELL-00021355,"Perez, Patel and Deleon",Distributor,Brazil,BRA,South America,4.35,Active,Platform Fulfilled,2020-07-14,2020-07-14 00:00:00,,true,2020-07-14 20:30:55,ashley.marks069@commerce.example.com
21356,SELL-00021356,Barnett-Ware,Small Business,France,FRA,Europe,5,Active,Dropship,2020-07-14,2020-07-14 00:00:00,,true,2020-07-14 02:03:18,taylor.cunningham023@commerce.example.com
21357,SELL-00021357,David LLC,Small Business,Netherlands,NLD,Europe,4.68,Active,Platform Fulfilled,2020-07-01,2020-07-01 00:00:00,,true,2020-07-01 17:30:57,eric.mullen052@dataops.example.com
21358,SELL-00021358,Gutierrez-Burke,Marketplace,France,FRA,Europe,3.55,Active,Dropship,2020-07-07,2020-07-07 00:00:00,,true,2020-07-07 05:45:25,timothy.cannon081@analytics.example.com
21359,SELL-00021359,"Martin, Matthews and Glass",Distributor,Italy,ITA,Europe,3.64,Active,Seller Fulfilled,2020-07-10,2020-07-10 00:00:00,,true,2020-07-10 11:54:33,james.proctor094@dataops.example.com
21360,SELL-00021360,Nixon Ltd,Marketplace,Germany,DEU,Europe,3.85,Active,Dropship,2020-07-09,2020-07-09 00:00:00,,true,2020-07-09 21:18:41,micheal.hall064@dataops.example.com
21361,SELL-00021361,"Hill, Rogers and Duffy",Marketplace,France,FRA,Europe,3.67,Active,Platform Fulfilled,2020-07-26,2020-07-26 00:00:00,,true,2020-07-26 14:04:19,peter.martinez098@platform.example.com
21362,SELL-00021362,"Christian, Smith and Lopez",Marketplace,Brazil,BRA,South America,3.85,Active,Platform Fulfilled,2020-07-18,2020-07-18 00:00:00,,true,2020-07-18 03:59:33,brandon.yu006@analytics.example.com
21363,SELL-00021363,Jones Ltd,Retailer,United States,USA,North America,3.72,Active,Seller Fulfilled,2020-07-03,2020-07-03 00:00:00,,true,2020-07-03 12:13:08,eric.mullen052@dataops.example.com
21364,SELL-00021364,Powers-Olson,Marketplace,Australia,AUS,Oceania,4.14,Active,Dropship,2020-07-23,2020-07-23 00:00:00,,true,2020-07-23 16:04:29,lance.williams029@platform.example.com
21365,SELL-00021365,"Mcneil, Campbell and Mccarthy",Retailer,India,IND,Asia,4.84,Active,Platform Fulfilled,2020-07-28,2020-07-28 00:00:00,,true,2020-07-28 07:18:56,michael.berger060@platform.example.com
21366,SELL-00021366,Silva-Buck,Distributor,United Arab Emirates,ARE,Asia,3.82,Active,Seller Fulfilled,2020-07-31,2020-07-31 00:00:00,,true,2020-07-31 00:15:59,james.proctor094@dataops.example.com
21367,SELL-00021367,Burgess Inc,Retailer,Brazil,BRA,South America,4.42,Active,Seller Fulfilled,2020-07-30,2020-07-30 00:00:00,,true,2020-07-30 06:32:08,patrick.gonzalez035@dataops.example.com
21368,SELL-00021368,Powers and Sons,Small Business,Netherlands,NLD,Europe,3.91,Active,Platform Fulfilled,2020-07-23,2020-07-23 00:00:00,,true,2020-07-23 01:20:36,timothy.cannon081@analytics.example.com
21369,SELL-00021369,"Porter, Cooper and Bautista",Marketplace,United Arab Emirates,ARE,Asia,4.94,Active,Platform Fulfilled,2020-07-31,2020-07-31 00:00:00,,true,2020-07-31 21:46:56,stephen.daniels076@commerce.example.com
21370,SELL-00021370,Garcia LLC,Distributor,United Kingdom,GBR,Europe,4.15,Active,Platform Fulfilled,2020-07-24,2020-07-24 00:00:00,,true,2020-07-24 16:36:18,lance.williams029@platform.example.com
21371,SELL-00021371,Ortega-Pratt,Distributor,Italy,ITA,Europe,4.58,Active,Dropship,2020-07-01,2020-07-01 00:00:00,,true,2020-07-01 09:41:50,stephen.daniels076@commerce.example.com
21372,SELL-00021372,Massey Group,Small Business,Canada,CAN,North America,4.46,Active,Dropship,2020-07-10,2020-07-10 00:00:00,,true,2020-07-10 11:19:21,john.mullins109@commerce.example.com
21373,SELL-00021373,"Davis, Gaines and Castillo",Distributor,Italy,ITA,Europe,5,Active,Dropship,2020-07-30,2020-07-30 00:00:00,,true,2020-07-30 21:09:10,ashley.marks069@commerce.example.com
21374,SELL-00021374,Garcia Inc,Brand,Brazil,BRA,South America,3.66,Active,Dropship,2020-07-18,2020-07-18 00:00:00,,true,2020-07-18 20:35:03,eric.mullen052@dataops.example.com
21375,SELL-00021375,"Daniels, Hoffman and Hart",Small Business,Australia,AUS,Oceania,4.23,Inactive,Platform Fulfilled,2020-07-14,2020-07-14 00:00:00,,true,2020-07-14 07:30:51,jennifer.bauer068@analytics.example.com
21376,SELL-00021376,Taylor-Perez,Marketplace,France,FRA,Europe,4.36,Active,Dropship,2020-07-20,2020-07-20 00:00:00,,true,2020-07-20 23:31:38,joseph.johnson049@dataops.example.com
21377,SELL-00021377,Mcmahon-Bradford,Retailer,United States,USA,North America,4.46,Active,Seller Fulfilled,2020-07-15,2020-07-15 00:00:00,,true,2020-07-15 08:40:02,michael.johnson061@platform.example.com
21378,SELL-00021378,"Perry, Wilson and Heath",Small Business,Singapore,SGP,Asia,3.27,Active,Platform Fulfilled,2020-07-02,2020-07-02 00:00:00,,true,2020-07-02 10:56:40,victor.palmer071@platform.example.com
21379,SELL-00021379,Harris-Berry,Small Business,India,IND,Asia,3.65,Active,Platform Fulfilled,2020-07-06,2020-07-06 00:00:00,,true,2020-07-06 23:11:57,joseph.johnson049@dataops.example.com
21380,SELL-00021380,"Smith, Dalton and Wilson",Marketplace,United Arab Emirates,ARE,Asia,4.58,Active,Dropship,2020-07-07,2020-07-07 00:00:00,,true,2020-07-07 20:07:32,michelle.bender024@analytics.example.com
21381,SELL-00021381,Mccormick LLC,Distributor,Brazil,BRA,South America,4.38,Inactive,Platform Fulfilled,2020-07-06,2020-07-06 00:00:00,,true,2020-07-06 20:09:05,joseph.johnson049@dataops.example.com
21382,SELL-00021382,"Hayes, Stewart and Wright",Retailer,United Kingdom,GBR,Europe,4.3,Active,Platform Fulfilled,2020-07-26,2020-07-26 00:00:00,,true,2020-07-26 15:06:23,brandon.yu006@analytics.example.com
21383,SELL-00021383,Yates-Lewis,Marketplace,France,FRA,Europe,4.23,Inactive,Seller Fulfilled,2020-07-22,2020-07-22 00:00:00,,true,2020-07-22 03:30:02,john.mullins109@commerce.example.com
21384,SELL-00021384,Abbott-Jones,Marketplace,Netherlands,NLD,Europe,4.09,Active,Platform Fulfilled,2020-07-28,2020-07-28 00:00:00,,true,2020-07-28 23:22:38,stephen.daniels076@commerce.example.com
