event_record_id,event_id,event_timestamp,session_id,customer_id,product_id,order_id,event_name,event_category,page_name,page_url,referrer_url,search_query,product_position,quantity,unit_price_local,event_value_local,local_currency,country_name,country_code,region_name,device_type,platform,operating_system,browser,traffic_source,traffic_medium,campaign_id,created_at,created_by
,EVT-202302-000000000000,2023-02-03 03:03:33,SES-202302-0000006297,CUST-0000812174,PROD-0000455887,,product_view,commerce,Cart,https://shop.example.com/home,https://instagram.com,,20,4,1114.45,4457.8,EUR,Germany,DEU,Europe,Mobile,Android,iOS,Edge,Bing,referral,CAMP-2023-0026,2023-02-03 03:03:33,amy.holmes103@dataops.example.com
,EVT-202302-000000000001,2023-02-01 02:04:41,SES-202302-0000017547,CUST-0000823835,,,page_view,engagement,Cart,https://shop.example.com/search,https://facebook.com,,,0,0,0,AED,United Arab Emirates,ARE,Asia,Laptop,Web,Linux,Samsung Internet,Direct,organic,CAMP-2023-0025,2023-02-01 02:04:41,brandon.yu006@analytics.example.com
,EVT-202302-000000000002,2023-02-13 15:26:33,SES-202302-0000017869,CUST-0000824460,,,page_view,engagement,Checkout,https://shop.example.com/product,https://instagram.com,,,0,0,0,JPY,Japan,JPN,Asia,Tablet,Android,macOS,Safari,Google,cpc,,2023-02-13 15:26:33,victoria.medina044@dataops.example.com
,EVT-202302-000000000003,2023-02-14 10:18:02,SES-202302-0000007988,CUST-0000831122,,,page_view,engagement,Checkout,https://shop.example.com/home,https://facebook.com,,,0,0,0,CAD,Canada,CAN,North America,Desktop,Android,Linux,Samsung Internet,Bing,direct,CAMP-2023-0038,2023-02-14 10:18:02,patrick.gonzalez035@dataops.example.com
,EVT-202302-000000000004,2023-02-22 17:54:21,SES-202302-0000006111,CUST-0000825507,,,page_view,engagement,Search,https://shop.example.com/home,https://instagram.com,,,0,0,0,EUR,Netherlands,NLD,Europe,Laptop,iOS,Windows,Edge,YouTube,social,CAMP-2023-0034,2023-02-22 17:54:21,arthur.ortiz082@platform.example.com
,EVT-202302-000000000005,2023-02-16 15:10:24,SES-202302-0000018398,CUST-0000821649,,,search,engagement,Product,https://shop.example.com/product,https://instagram.com,Bar according thus.,,0,0,0,CAD,Canada,CAN,North America,Laptop,iOS,ChromeOS,Safari,Google,email,,2023-02-16 15:10:24,patrick.gonzalez035@dataops.example.com
,EVT-202302-000000000006,2023-02-25 01:39:18,SES-202302-0000021330,CUST-0000812711,PROD-0000448884,,add_to_cart,commerce,Cart,https://shop.example.com/search,https://bing.com,,32,1,80.41,80.41,INR,India,IND,Asia,Mobile,Web,iOS,Chrome,TikTok,affiliate,,2023-02-25 01:39:18,megan.cunningham013@commerce.example.com
,EVT-202302-000000000007,2023-02-11 18:25:27,SES-202302-0000016215,CUST-0000824934,PROD-0000456100,ORD-202302-0000006159,purchase,conversion,Checkout,https://shop.example.com/product,https://instagram.com,,36,2,260.44,520.88,AED,United Arab Emirates,ARE,Asia,Desktop,Web,Android,Samsung Internet,Facebook,social,,2023-02-11 18:25:27,stephen.daniels076@commerce.example.com
,EVT-202302-000000000008,2023-02-14 15:31:11,SES-202302-0000018777,CUST-0000829893,PROD-0000455451,,review_view,engagement,Search,https://shop.example.com/search,https://instagram.com,,11,2,383.11,766.22,BRL,Brazil,BRA,South America,Mobile,Web,Linux,Safari,Instagram,email,,2023-02-14 15:31:11,lance.williams029@platform.example.com
,EVT-202302-000000000009,2023-02-20 07:59:17,SES-202302-0000007043,CUST-0000821402,,,page_view,engagement,Product,https://shop.example.com/search,https://facebook.com,,,0,0,0,EUR,Italy,ITA,Europe,Laptop,Android,macOS,Samsung Internet,TikTok,affiliate,,2023-02-20 07:59:17,john.mullins109@commerce.example.com
,EVT-202302-000000000010,2023-02-05 14:01:07,SES-202302-0000002027,CUST-0000819526,PROD-0000450999,ORD-202302-0000006070,payment_attempt,commerce,Cart,https://shop.example.com/product,https://google.com,,33,1,402.22,402.22,EUR,Germany,DEU,Europe,Laptop,Android,Linux,Firefox,YouTube,cpc,CAMP-2023-0025,2023-02-05 14:01:07,maria.ashley046@analytics.example.com
,EVT-202302-000000000011,2023-02-21 07:43:31,SES-202302-0000003654,CUST-0000830305,,,page_view,engagement,Account,https://shop.example.com/cart,https://instagram.com,,,0,0,0,GBP,United Kingdom,GBR,Europe,Tablet,iOS,macOS,Firefox,Bing,affiliate,,2023-02-21 07:43:31,timothy.cannon081@analytics.example.com
,EVT-202302-000000000012,2023-02-07 09:16:05,SES-202302-0000022106,CUST-0000824768,PROD-0000456005,,product_view,commerce,Home,https://shop.example.com/product,https://facebook.com,,35,2,1070.08,2140.16,INR,India,IND,Asia,Mobile,iOS,ChromeOS,Firefox,TikTok,email,CAMP-2023-0035,2023-02-07 09:16:05,crystal.smith022@platform.example.com
,EVT-202302-000000000013,2023-02-28 03:24:21,SES-202302-0000008432,CUST-0000819553,PROD-0000455952,,add_to_cart,commerce,Account,https://shop.example.com/search,https://google.com,,26,4,274.1,1096.4,SGD,Singapore,SGP,Asia,Mobile,iOS,Windows,Firefox,TikTok,social,,2023-02-28 03:24:21,timothy.cannon081@analytics.example.com
,EVT-202302-000000000014,2023-02-19 20:49:42,SES-202302-0000016442,CUST-0000816698,,,page_view,engagement,Product,https://shop.example.com/checkout,https://google.com,,,0,0,0,JPY,Japan,JPN,Asia,Desktop,Web,Linux,Edge,Facebook,referral,,2023-02-19 20:49:42,darren.anderson025@dataops.example.com
,EVT-202302-000000000015,2023-02-16 06:23:58,SES-202302-0000018024,CUST-0000819894,,,page_view,engagement,Account,https://shop.example.com/search,https://facebook.com,,,0,0,0,EUR,Italy,ITA,Europe,Desktop,Android,iOS,Edge,Instagram,direct,,2023-02-16 06:23:58,eric.mullen052@dataops.example.com
,EVT-202302-000000000016,2023-02-03 18:51:46,SES-202302-0000015915,CUST-0000811681,PROD-0000450665,,review_view,engagement,Search,https://shop.example.com/checkout,https://google.com,,14,1,324.43,324.43,AED,United Arab Emirates,ARE,Asia,Mobile,Android,iOS,Chrome,Facebook,affiliate,,2023-02-03 18:51:46,kristen.bailey110@analytics.example.com
,EVT-202302-000000000017,2023-02-02 07:33:30,SES-202302-0000024912,CUST-0000817247,PROD-0000454939,ORD-202302-0000004384,payment_attempt,commerce,Cart,https://shop.example.com/home,https://instagram.com,,15,2,764.62,1529.24,EUR,France,FRA,Europe,Mobile,iOS,Android,Samsung Internet,Direct,cpc,,2023-02-02 07:33:30,james.proctor094@dataops.example.com
,EVT-202302-000000000018,2023-02-24 20:01:00,SES-202302-0000006627,CUST-0000812433,PROD-0000456839,,product_view,commerce,Product,https://shop.example.com/search,https://facebook.com,,1,1,250.32,250.32,MXN,Mexico,MEX,North America,Laptop,Mobile Web,macOS,Edge,Organic,referral,CAMP-2023-0025,2023-02-24 20:01:00,yesenia.arnold040@platform.example.com
,EVT-202302-000000000019,2023-02-10 16:51:44,SES-202302-0000015930,CUST-0000815048,PROD-0000448615,,wishlist_add,engagement,Search,https://shop.example.com/checkout,https://bing.com,,19,2,1444.31,2888.62,AED,United Arab Emirates,ARE,Asia,Mobile,Android,Android,Firefox,Bing,affiliate,,2023-02-10 16:51:44,michelle.sims041@analytics.example.com
,EVT-202302-000000000020,2023-02-16 06:53:56,SES-202302-0000020345,CUST-0000829277,PROD-0000449285,ORD-202302-0000007520,payment_attempt,commerce,Account,https://shop.example.com/search,https://google.com,,43,2,1205.95,2411.9,INR,India,IND,Asia,Desktop,Web,Windows,Safari,Instagram,cpc,CAMP-2023-0017,2023-02-16 06:53:56,victoria.medina044@dataops.example.com
,EVT-202302-000000000021,2023-02-13 19:28:48,SES-202302-0000023035,CUST-0000818987,PROD-0000453116,,remove_from_cart,commerce,Cart,https://shop.example.com/home,https://instagram.com,,45,2,1216.09,2432.18,EUR,Germany,DEU,Europe,Tablet,Android,iOS,Chrome,Affiliate,cpc,,2023-02-13 19:28:48,brandon.yu006@analytics.example.com
,EVT-202302-000000000022,2023-02-16 05:11:22,SES-202302-0000026793,CUST-0000830589,,,page_view,engagement,Product,https://shop.example.com/checkout,https://bing.com,,,0,0,0,EUR,Germany,DEU,Europe,Tablet,Android,Android,Firefox,Google,affiliate,,2023-02-16 05:11:22,anita.garcia021@dataops.example.com
,EVT-202302-000000000023,2023-02-08 05:58:25,SES-202302-0000006806,CUST-0000828766,PROD-0000452102,,product_view,commerce,Checkout,https://shop.example.com/cart,https://google.com,,19,5,435.18,2175.9,JPY,Japan,JPN,Asia,Mobile,Android,Linux,Chrome,Email,cpc,,2023-02-08 05:58:25,lisa.kim091@platform.example.com
,EVT-202302-000000000024,2023-02-02 07:38:46,SES-202302-0000000464,CUST-0000819076,PROD-0000448719,,wishlist_add,engagement,Cart,https://shop.example.com/search,https://facebook.com,,28,4,79.99,319.96,BRL,Brazil,BRA,South America,Tablet,Mobile Web,ChromeOS,Safari,Organic,affiliate,,2023-02-02 07:38:46,jennifer.hudson020@analytics.example.com
,EVT-202302-000000000025,2023-02-10 05:33:49,SES-202302-0000009889,CUST-0000815993,,,search,engagement,Checkout,https://shop.example.com/cart,https://google.com,Water look talk.,,0,0,0,GBP,United Kingdom,GBR,Europe,Tablet,Android,macOS,Firefox,Email,cpc,CAMP-2023-0032,2023-02-10 05:33:49,ashley.marks069@commerce.example.com
,EVT-202302-000000000026,2023-02-22 22:02:57,SES-202302-0000020355,CUST-0000821711,,,page_view,engagement,Cart,https://shop.example.com/product,https://facebook.com,,,0,0,0,JPY,Japan,JPN,Asia,Tablet,Mobile Web,macOS,Samsung Internet,Bing,affiliate,,2023-02-22 22:02:57,ashley.bishop108@dataops.example.com
