session_record_id,session_id,customer_id,session_start,session_end,session_duration_seconds,country_name,country_code,region_name,currency_code,platform,device_type,operating_system,browser,traffic_source,traffic_medium,campaign_id,landing_page,exit_page,is_new_customer,is_new_session,created_at,created_by
,SES-202009-0000000000,CUST-0000146782,2020-09-07 07:09:48,2020-09-07 07:11:00,72,France,FRA,Europe,EUR,iOS,Desktop,macOS,Safari,Email,organic,,/home,/cart,false,true,2020-09-07 07:09:48,stephen.clark001@analytics.example.com
,SES-202009-0000000001,CUST-0000136440,2020-09-18 12:07:20,2020-09-18 12:11:44,264,Australia,AUS,Oceania,AUD,Mobile Web,Laptop,macOS,Edge,Instagram,direct,CAMP-2020-0004,/search,/product,false,false,2020-09-18 12:07:20,taylor.cunningham023@commerce.example.com
,SES-202009-0000000002,CUST-0000146814,2020-09-30 12:47:44,2020-09-30 12:53:38,354,Spain,ESP,Europe,EUR,iOS,Desktop,Android,Samsung Internet,Organic,affiliate,,/search,/home,true,true,2020-09-30 12:47:44,patrick.gonzalez035@dataops.example.com
,SES-202009-0000000003,CUST-0000142221,2020-09-20 02:36:52,2020-09-20 02:39:58,186,Singapore,SGP,Asia,SGD,Android,Mobile,Android,Firefox,Direct,referral,,/search,/search,false,true,2020-09-20 02:36:52,eric.horton058@analytics.example.com
,SES-202009-0000000004,CUST-0000145553,2020-09-23 02:37:42,2020-09-23 02:40:33,171,Singapore,SGP,Asia,SGD,iOS,Laptop,Android,Firefox,Direct,referral,,/sale,/home,true,false,2020-09-23 02:37:42,eric.horton058@analytics.example.com
,SES-202009-0000000005,CUST-0000137993,2020-09-06 12:32:54,2020-09-06 12:36:50,236,United Kingdom,GBR,Europe,GBP,Mobile Web,Mobile,macOS,Samsung Internet,Direct,organic,,/search,/cart,false,false,2020-09-06 12:32:54,megan.cunningham013@commerce.example.com
,SES-202009-0000000006,CUST-0000150263,2020-09-22 01:19:28,2020-09-22 01:23:26,238,Australia,AUS,Oceania,AUD,Web,Mobile,iOS,Safari,Google,direct,CAMP-2020-0023,/sale,/search,false,true,2020-09-22 01:19:28,alyssa.richards002@commerce.example.com
,SES-202009-0000000007,CUST-0000143654,2020-09-21 02:30:57,2020-09-21 02:32:30,93,Italy,ITA,Europe,EUR,Mobile Web,Desktop,ChromeOS,Firefox,Google,email,,/category,/home,true,true,2020-09-21 02:30:57,alyssa.richards002@commerce.example.com
,SES-202009-0000000008,CUST-0000149167,2020-09-23 10:04:51,2020-09-23 10:06:04,73,Germany,DEU,Europe,EUR,Web,Desktop,Windows,Firefox,Direct,email,,/category,/search,true,true,2020-09-23 10:04:51,tina.williams074@commerce.example.com
,SES-202009-0000000009,CUST-0000144353,2020-09-07 12:30:59,2020-09-07 12:33:32,153,Italy,ITA,Europe,EUR,Web,Tablet,Linux,Edge,Instagram,affiliate,,/search,/checkout,false,true,2020-09-07 12:30:59,timothy.cannon081@analytics.example.com
,SES-202009-0000000010,CUST-0000145183,2020-09-02 02:45:42,2020-09-02 02:48:16,154,Mexico,MEX,North America,MXN,Web,Laptop,macOS,Safari,Affiliate,direct,CAMP-2020-0001,/home,/home,false,false,2020-09-02 02:45:42,tina.williams074@commerce.example.com
,SES-202009-0000000011,CUST-0000145223,2020-09-14 03:27:57,2020-09-14 03:31:17,200,France,FRA,Europe,EUR,Web,Mobile,Windows,Chrome,Organic,affiliate,CAMP-2020-0017,/sale,/product,false,false,2020-09-14 03:27:57,susan.rice083@commerce.example.com
,SES-202009-0000000012,CUST-0000142777,2020-09-08 03:55:23,2020-09-08 04:01:59,396,India,IND,Asia,INR,Android,Desktop,Linux,Chrome,Direct,organic,,/sale,/search,false,true,2020-09-08 03:55:23,patrick.gonzalez035@dataops.example.com
,SES-202009-0000000013,CUST-0000134922,2020-09-22 18:53:40,2020-09-22 18:58:52,312,Italy,ITA,Europe,EUR,Web,Mobile,Linux,Samsung Internet,Google,social,,/home,/search,false,true,2020-09-22 18:53:40,eric.mullen052@dataops.example.com
,SES-202009-0000000014,CUST-0000134920,2020-09-27 14:43:31,2020-09-27 14:47:03,212,United Arab Emirates,ARE,Asia,AED,Android,Desktop,iOS,Samsung Internet,TikTok,direct,,/category,/search,true,true,2020-09-27 14:43:31,timothy.cannon081@analytics.example.com
,SES-202009-0000000015,CUST-0000146256,2020-09-10 07:45:59,2020-09-10 07:49:19,200,Brazil,BRA,South America,BRL,Web,Mobile,Android,Samsung Internet,YouTube,referral,,/search,/checkout,true,true,2020-09-10 07:45:59,andrea.cummings039@platform.example.com
,SES-202009-0000000016,CUST-0000138497,2020-09-30 20:47:38,2020-09-30 20:48:31,53,Canada,CAN,North America,CAD,Android,Mobile,macOS,Edge,Google,direct,,/home,/search,false,false,2020-09-30 20:47:38,stephen.clark001@analytics.example.com
,SES-202009-0000000017,CUST-0000146486,2020-09-20 04:45:53,2020-09-20 04:46:40,47,India,IND,Asia,INR,iOS,Mobile,ChromeOS,Chrome,Direct,affiliate,,/sale,/home,false,true,2020-09-20 04:45:53,eric.mullen052@dataops.example.com
,SES-202009-0000000018,CUST-0000136518,2020-09-26 16:09:49,2020-09-26 16:15:58,369,United Kingdom,GBR,Europe,GBP,Web,Desktop,Linux,Edge,Direct,email,CAMP-2020-0015,/search,/home,false,true,2020-09-26 16:09:49,susan.rice083@commerce.example.com
,SES-202009-0000000019,CUST-0000153095,2020-09-25 23:59:25,2020-09-26 00:01:17,112,Mexico,MEX,North America,MXN,Web,Laptop,Windows,Chrome,Instagram,direct,,/product,/product,false,true,2020-09-25 23:59:25,james.proctor094@dataops.example.com
