session_record_id,session_id,customer_id,session_start,session_end,session_duration_seconds,country_name,country_code,region_name,currency_code,platform,device_type,operating_system,browser,traffic_source,traffic_medium,campaign_id,landing_page,exit_page,is_new_customer,is_new_session,created_at,created_by
,SES-202012-0000000000,CUST-0000226720,2020-12-14 10:19:22,2020-12-14 10:21:52,150,France,FRA,Europe,EUR,iOS,Laptop,Windows,Edge,Google,referral,CAMP-2020-0039,/product,/home,false,true,2020-12-14 10:19:22,john.mullins109@commerce.example.com
,SES-202012-0000000001,CUST-0000199734,2020-12-13 13:26:51,2020-12-13 13:28:18,87,Australia,AUS,Oceania,AUD,Web,Desktop,Android,Samsung Internet,Direct,referral,,/offers,/cart,false,false,2020-12-13 13:26:51,michael.johnson061@platform.example.com
,SES-202012-0000000002,CUST-0000221726,2020-12-02 19:19:26,2020-12-02 19:22:14,168,Japan,JPN,Asia,JPY,Mobile Web,Tablet,ChromeOS,Edge,Google,referral,CAMP-2020-0037,/category,/cart,true,false,2020-12-02 19:19:26,alyssa.richards002@commerce.example.com
,SES-202012-0000000003,CUST-0000223306,2020-12-18 13:32:03,2020-12-18 13:34:32,149,United Kingdom,GBR,Europe,GBP,Web,Desktop,Linux,Chrome,Google,affiliate,,/offers,/search,false,false,2020-12-18 13:32:03,tina.williams074@commerce.example.com
,SES-202012-0000000004,CUST-0000199347,2020-12-18 04:57:00,2020-12-18 04:58:23,83,France,FRA,Europe,EUR,iOS,Mobile,iOS,Samsung Internet,YouTube,email,CAMP-2020-0039,/offers,/home,false,true,2020-12-18 04:57:00,lance.williams029@platform.example.com
,SES-202012-0000000005,CUST-0000206298,2020-12-17 00:17:36,2020-12-17 00:20:06,150,Mexico,MEX,North America,MXN,Web,Desktop,macOS,Firefox,TikTok,direct,,/home,/product,true,true,2020-12-17 00:17:36,micheal.chen050@dataops.example.com
,SES-202012-0000000006,CUST-0000225205,2020-12-21 06:54:53,2020-12-21 06:56:26,93,Netherlands,NLD,Europe,EUR,Web,Desktop,macOS,Edge,Email,cpc,CAMP-2020-0033,/category,/home,false,true,2020-12-21 06:54:53,tina.williams074@commerce.example.com
,SES-202012-0000000007,CUST-0000218436,2020-12-30 22:29:31,2020-12-30 22:33:43,252,United Kingdom,GBR,Europe,GBP,Mobile Web,Tablet,Android,Samsung Internet,Affiliate,referral,,/product,/search,false,true,2020-12-30 22:29:31,joseph.johnson049@dataops.example.com
,SES-202012-0000000008,CUST-0000206168,2020-12-18 20:33:14,2020-12-18 20:36:53,219,Germany,DEU,Europe,EUR,Web,Laptop,Android,Firefox,Bing,direct,,/search,/checkout,false,true,2020-12-18 20:33:14,michael.johnson061@platform.example.com
,SES-202012-0000000009,CUST-0000212847,2020-12-20 23:49:22,2020-12-20 23:50:54,92,Brazil,BRA,South America,BRL,Web,Laptop,Android,Samsung Internet,Instagram,social,CAMP-2020-0027,/search,/cart,true,false,2020-12-20 23:49:22,michael.johnson061@platform.example.com
,SES-202012-0000000010,CUST-0000213905,2020-12-11 12:18:00,2020-12-11 12:21:26,206,Canada,CAN,North America,CAD,Mobile Web,Mobile,ChromeOS,Safari,Direct,direct,CAMP-2020-0016,/search,/search,false,true,2020-12-11 12:18:00,david.cabrera119@dataops.example.com
,SES-202012-0000000011,CUST-0000198300,2020-12-22 00:42:26,2020-12-22 00:45:03,157,Canada,CAN,North America,CAD,Web,Mobile,Windows,Firefox,Direct,email,CAMP-2020-0031,/sale,/product,false,true,2020-12-22 00:42:26,stephen.daniels076@commerce.example.com
,SES-202012-0000000012,CUST-0000199322,2020-12-30 05:11:27,2020-12-30 05:12:53,86,Japan,JPN,Asia,JPY,Android,Desktop,iOS,Chrome,YouTube,affiliate,,/product,/home,false,true,2020-12-30 05:11:27,jeffery.miller012@commerce.example.com
,SES-202012-0000000013,CUST-0000225513,2020-12-22 21:02:34,2020-12-22 21:08:18,344,Canada,CAN,North America,CAD,Web,Desktop,Linux,Safari,Direct,referral,,/search,/home,true,false,2020-12-22 21:02:34,ryan.steele043@commerce.example.com
,SES-202012-0000000014,CUST-0000209273,2020-12-02 22:53:50,2020-12-02 23:09:56,966,France,FRA,Europe,EUR,Web,Desktop,Linux,Samsung Internet,Google,direct,CAMP-2020-0025,/sale,/home,true,false,2020-12-02 22:53:50,michelle.bender024@analytics.example.com
,SES-202012-0000000015,CUST-0000220038,2020-12-27 15:02:28,2020-12-27 15:03:35,67,Australia,AUS,Oceania,AUD,Web,Desktop,macOS,Firefox,Bing,cpc,,/search,/home,true,true,2020-12-27 15:02:28,anita.garcia021@dataops.example.com
,SES-202012-0000000016,CUST-0000222843,2020-12-04 16:40:37,2020-12-04 16:42:38,121,France,FRA,Europe,EUR,Web,Mobile,iOS,Edge,Direct,email,,/offers,/cart,false,true,2020-12-04 16:40:37,micheal.hall064@dataops.example.com
,SES-202012-0000000017,CUST-0000199791,2020-12-18 05:22:05,2020-12-18 05:23:40,95,Italy,ITA,Europe,EUR,Web,Desktop,iOS,Edge,Direct,cpc,,/offers,/checkout,false,false,2020-12-18 05:22:05,kelsey.taylor010@platform.example.com
,SES-202012-0000000018,CUST-0000212647,2020-12-04 11:40:54,2020-12-04 11:42:16,82,Australia,AUS,Oceania,AUD,Web,Laptop,ChromeOS,Safari,Affiliate,organic,,/category,/home,false,false,2020-12-04 11:40:54,eric.mullen052@dataops.example.com
,SES-202012-0000000019,CUST-0000199407,2020-12-07 01:39:17,2020-12-07 01:39:59,42,Canada,CAN,North America,CAD,Web,Mobile,ChromeOS,Safari,Google,organic,,/category,/search,true,true,2020-12-07 01:39:17,michael.berger060@platform.example.com
,SES-202012-0000000020,CUST-0000222572,2020-12-01 02:40:23,2020-12-01 02:42:08,105,United Arab Emirates,ARE,Asia,AED,Android,Desktop,iOS,Chrome,Google,referral,,/home,/home,false,true,2020-12-01 02:40:23,eric.horton058@analytics.example.com
,SES-202012-0000000021,CUST-0000210722,2020-12-30 17:03:20,2020-12-30 17:06:27,187,United States,USA,North America,USD,Web,Laptop,iOS,Safari,Google,email,,/category,/home,false,true,2020-12-30 17:03:20,brandi.carter038@dataops.example.com
,SES-202012-0000000022,CUST-0000225257,2020-12-04 07:37:53,2020-12-04 07:39:29,96,Canada,CAN,North America,CAD,iOS,Mobile,iOS,Samsung Internet,Facebook,organic,,/category,/cart,true,true,2020-12-04 07:37:53,michael.berger060@platform.example.com
,SES-202012-0000000023,CUST-0000224447,2020-12-23 16:49:16,2020-12-23 16:52:15,179,Spain,ESP,Europe,EUR,iOS,Laptop,Windows,Safari,Direct,email,,/product,/checkout,true,true,2020-12-23 16:49:16,tina.williams074@commerce.example.com
,SES-202012-0000000024,CUST-0000200297,2020-12-06 07:47:30,2020-12-06 07:52:30,300,France,FRA,Europe,EUR,Web,Tablet,Android,Firefox,Direct,organic,CAMP-2020-0011,/offers,/home,false,true,2020-12-06 07:47:30,kelsey.taylor010@platform.example.com
,SES-202012-0000000025,CUST-0000213327,2020-12-21 19:42:31,2020-12-21 19:50:39,488,United Kingdom,GBR,Europe,GBP,Android,Laptop,Android,Chrome,Email,cpc,,/category,/search,false,true,2020-12-21 19:42:31,joseph.johnson049@dataops.example.com
,SES-202012-0000000026,CUST-0000214413,2020-12-05 05:17:13,2020-12-05 05:20:49,216,Japan,JPN,Asia,JPY,Web,Desktop,Android,Chrome,Instagram,organic,,/category,/search,true,false,2020-12-05 05:17:13,megan.cunningham013@commerce.example.com
,SES-202012-0000000027,CUST-0000222038,2020-12-24 17:24:53,2020-12-24 17:26:31,98,United Arab Emirates,ARE,Asia,AED,Android,Desktop,Windows,Chrome,Instagram,social,,/product,/home,false,true,2020-12-24 17:24:53,taylor.cunningham023@commerce.example.com
,SES-202012-0000000028,CUST-0000200078,2020-12-11 14:50:11,2020-12-11 14:51:58,107,France,FRA,Europe,EUR,Web,Mobile,Android,Samsung Internet,Organic,social,CAMP-2020-0001,/category,/product,false,false,2020-12-11 14:50:11,ashley.marks069@commerce.example.com
,SES-202012-0000000029,CUST-0000213016,2020-12-02 02:16:32,2020-12-02 02:19:43,191,United Kingdom,GBR,Europe,GBP,Web,Mobile,Windows,Samsung Internet,TikTok,email,CAMP-2020-0022,/search,/cart,false,false,2020-12-02 02:16:32,ashley.marks069@commerce.example.com
,SES-202012-0000000030,CUST-0000204745,2020-12-24 19:35:25,2020-12-24 19:38:00,155,France,FRA,Europe,EUR,Web,Mobile,macOS,Edge,Google,organic,CAMP-2020-0014,/product,/product,false,true,2020-12-24 19:35:25,micheal.chen050@dataops.example.com
,SES-202012-0000000031,CUST-0000211460,2020-12-26 07:22:03,2020-12-26 07:30:11,488,United Arab Emirates,ARE,Asia,AED,Mobile Web,Mobile,iOS,Samsung Internet,Direct,direct,,/product,/cart,false,false,2020-12-26 07:22:03,stephen.clark001@analytics.example.com
,SES-202012-0000000032,CUST-0000225482,2020-12-09 07:51:37,2020-12-09 07:54:14,157,Singapore,SGP,Asia,SGD,Android,Desktop,ChromeOS,Edge,Facebook,email,,/search,/search,false,true,2020-12-09 07:51:37,micheal.chen050@dataops.example.com
,SES-202012-0000000033,CUST-0000202999,2020-12-03 11:54:34,2020-12-03 11:57:37,183,Australia,AUS,Oceania,AUD,Web,Mobile,Linux,Safari,Instagram,email,,/product,/home,false,true,2020-12-03 11:54:34,patrick.gonzalez035@dataops.example.com
,SES-202012-0000000034,CUST-0000208836,2020-12-14 23:09:48,2020-12-14 23:13:09,201,Spain,ESP,Europe,EUR,Web,Desktop,ChromeOS,Safari,Google,referral,,/category,/home,false,true,2020-12-14 23:09:48,anita.garcia021@dataops.example.com
,SES-202012-0000000035,CUST-0000210974,2020-12-28 17:15:42,2020-12-28 17:18:08,146,India,IND,Asia,INR,iOS,Tablet,macOS,Samsung Internet,Facebook,email,,/category,/product,false,false,2020-12-28 17:15:42,adam.gordon030@commerce.example.com
,SES-202012-0000000036,CUST-0000210084,2020-12-29 05:49:23,2020-12-29 05:50:09,46,Australia,AUS,Oceania,AUD,Web,Mobile,Linux,Safari,Instagram,organic,,/home,/product,true,true,2020-12-29 05:49:23,tina.williams074@commerce.example.com
,SES-202012-0000000037,CUST-0000219771,2020-12-26 10:58:36,2020-12-26 11:07:04,508,Canada,CAN,North America,CAD,Mobile Web,Laptop,ChromeOS,Samsung Internet,Email,social,CAMP-2020-0028,/category,/checkout,false,true,2020-12-26 10:58:36,eric.horton058@analytics.example.com
,SES-202012-0000000038,CUST-0000208507,2020-12-22 23:00:27,2020-12-22 23:05:47,320,United Kingdom,GBR,Europe,GBP,Web,Mobile,macOS,Firefox,Direct,affiliate,,/category,/cart,false,true,2020-12-22 23:00:27,anita.garcia021@dataops.example.com
,SES-202012-0000000039,CUST-0000198440,2020-12-12 23:46:38,2020-12-12 23:50:24,226,Japan,JPN,Asia,JPY,Android,Mobile,Android,Chrome,Affiliate,social,CAMP-2020-0006,/sale,/checkout,true,true,2020-12-12 23:46:38,david.cabrera119@dataops.example.com
,SES-202012-0000000040,CUST-0000198586,2020-12-23 14:17:32,2020-12-23 14:18:31,59,Brazil,BRA,South America,BRL,Mobile Web,Desktop,Windows,Samsung Internet,Facebook,cpc,,/offers,/search,false,false,2020-12-23 14:17:32,timothy.cannon081@analytics.example.com
,SES-202012-0000000041,CUST-0000199524,2020-12-24 21:13:22,2020-12-24 21:13:59,37,Italy,ITA,Europe,EUR,Mobile Web,Mobile,ChromeOS,Edge,Direct,referral,CAMP-2020-0040,/search,/search,false,true,2020-12-24 21:13:22,susan.rice083@commerce.example.com
,SES-202012-0000000042,CUST-0000217425,2020-12-13 12:37:20,2020-12-13 12:38:59,99,India,IND,Asia,INR,iOS,Desktop,Linux,Samsung Internet,Google,email,,/home,/home,false,false,2020-12-13 12:37:20,jennifer.hudson020@analytics.example.com
,SES-202012-0000000043,CUST-0000207962,2020-12-19 07:04:03,2020-12-19 07:05:08,65,Netherlands,NLD,Europe,EUR,Mobile Web,Desktop,iOS,Chrome,Affiliate,organic,CAMP-2020-0029,/home,/checkout,true,true,2020-12-19 07:04:03,micheal.chen050@dataops.example.com
,SES-202012-0000000044,CUST-0000223929,2020-12-09 03:49:48,2020-12-09 03:54:44,296,France,FRA,Europe,EUR,Web,Laptop,macOS,Samsung Internet,Google,direct,CAMP-2020-0040,/product,/search,true,true,2020-12-09 03:49:48,brandon.yu006@analytics.example.com
,SES-202012-0000000045,CUST-0000216724,2020-12-16 03:45:53,2020-12-16 03:47:55,122,Japan,JPN,Asia,JPY,Web,Desktop,Android,Chrome,Affiliate,direct,CAMP-2020-0001,/sale,/product,false,false,2020-12-16 03:45:53,tina.williams074@commerce.example.com
,SES-202012-0000000046,CUST-0000211849,2020-12-15 12:56:16,2020-12-15 12:58:01,105,United States,USA,North America,USD,iOS,Tablet,Windows,Safari,Organic,referral,,/search,/product,false,false,2020-12-15 12:56:16,patrick.gonzalez035@dataops.example.com
,SES-202012-0000000047,CUST-0000213659,2020-12-06 13:26:19,2020-12-06 13:29:10,171,United Kingdom,GBR,Europe,GBP,Web,Mobile,Windows,Safari,Direct,organic,CAMP-2020-0024,/home,/home,false,true,2020-12-06 13:26:19,maria.ashley046@analytics.example.com
,SES-202012-0000000048,CUST-0000205278,2020-12-15 22:03:55,2020-12-15 22:07:43,228,Canada,CAN,North America,CAD,Web,Laptop,macOS,Safari,Instagram,affiliate,,/product,/product,false,false,2020-12-15 22:03:55,ashley.marks069@commerce.example.com
,SES-202012-0000000049,CUST-0000199039,2020-12-31 03:28:20,2020-12-31 03:36:18,478,United Kingdom,GBR,Europe,GBP,iOS,Mobile,ChromeOS,Safari,Google,referral,,/product,/home,false,true,2020-12-31 03:28:20,michael.berger060@platform.example.com
,SES-202012-0000000050,CUST-0000198478,2020-12-27 03:42:14,2020-12-27 03:45:19,185,France,FRA,Europe,EUR,Mobile Web,Desktop,Windows,Safari,Google,cpc,,/product,/checkout,false,true,2020-12-27 03:42:14,peter.martinez098@platform.example.com
,SES-202012-0000000051,CUST-0000201405,2020-12-16 08:59:26,2020-12-16 09:02:12,166,Mexico,MEX,North America,MXN,Mobile Web,Desktop,ChromeOS,Chrome,Facebook,organic,,/product,/search,true,true,2020-12-16 08:59:26,michelle.bender024@analytics.example.com
,SES-202012-0000000052,CUST-0000219462,2020-12-25 03:04:41,2020-12-25 03:06:18,97,United States,USA,North America,USD,Web,Mobile,macOS,Firefox,Google,cpc,,/product,/product,true,true,2020-12-25 03:04:41,jeffery.miller012@commerce.example.com
,SES-202012-0000000053,CUST-0000200430,2020-12-28 04:58:59,2020-12-28 05:04:03,304,United Kingdom,GBR,Europe,GBP,Web,Desktop,Linux,Firefox,Direct,social,CAMP-2020-0032,/product,/checkout,false,true,2020-12-28 04:58:59,john.mullins109@commerce.example.com
,SES-202012-0000000054,CUST-0000201974,2020-12-23 14:13:34,2020-12-23 14:16:58,204,United States,USA,North America,USD,Web,Mobile,ChromeOS,Samsung Internet,Google,organic,CAMP-2020-0005,/home,/product,false,true,2020-12-23 14:13:34,patrick.gonzalez035@dataops.example.com
,SES-202012-0000000055,CUST-0000219099,2020-12-23 17:39:48,2020-12-23 17:41:16,88,Singapore,SGP,Asia,SGD,Web,Laptop,iOS,Safari,Bing,email,CAMP-2020-0006,/product,/home,true,true,2020-12-23 17:39:48,taylor.cunningham023@commerce.example.com
,SES-202012-0000000056,CUST-0000204672,2020-12-22 04:00:31,2020-12-22 04:04:25,234,Netherlands,NLD,Europe,EUR,Web,Mobile,Linux,Chrome,Affiliate,email,,/offers,/cart,false,false,2020-12-22 04:00:31,ashley.marks069@commerce.example.com
,SES-202012-0000000057,CUST-0000212844,2020-12-13 01:35:22,2020-12-13 01:37:15,113,United Kingdom,GBR,Europe,GBP,Web,Laptop,Windows,Edge,Google,organic,,/home,/cart,true,false,2020-12-13 01:35:22,lance.williams029@platform.example.com
,SES-202012-0000000058,CUST-0000219348,2020-12-27 22:21:27,2020-12-27 22:22:28,61,Singapore,SGP,Asia,SGD,Web,Desktop,Linux,Chrome,Google,direct,,/offers,/search,true,true,2020-12-27 22:21:27,micheal.chen050@dataops.example.com
,SES-202012-0000000059,CUST-0000211780,2020-12-19 09:31:35,2020-12-19 09:34:01,146,United Kingdom,GBR,Europe,GBP,Web,Desktop,macOS,Chrome,Organic,organic,CAMP-2020-0011,/category,/home,false,true,2020-12-19 09:31:35,john.mullins109@commerce.example.com
