shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202502-0000000000,ORD-202502-0000002920,WH-00096,ARE,South America,DPD,Pickup,Delivered,2025-02-05 01:05:54,2025-02-09,2025-02-07 07:05:54,1,United Kingdom,2025-02-05 01:05:54,anita.garcia021@dataops.example.com
,SHP-202502-0000000001,ORD-202502-0000000440,WH-00223,ARE,Europe,DHL,Economy,Delivered,2025-02-13 23:07:26,2025-02-20,2025-02-19 08:07:26,1,United States,2025-02-13 23:07:26,christine.johnson056@commerce.example.com
,SHP-202502-0000000002,ORD-202502-0000003733,WH-00077,CAN,Europe,DPD,Economy,Delivered,2025-02-26 09:56:38,2025-03-02,2025-03-11 19:56:38,1,Italy,2025-02-26 09:56:38,alyssa.richards002@commerce.example.com
,SHP-202502-0000000003,ORD-202502-0000004847,WH-00071,SGP,North America,DHL,Pickup,In Transit,2025-02-11 06:07:12,2025-02-20,,1,Japan,2025-02-11 06:07:12,jennifer.bauer068@analytics.example.com
,SHP-202502-0000000004,ORD-202502-0000001769,WH-00033,JPN,Europe,Royal Mail,Pickup,Delivered,2025-02-16 12:52:56,2025-02-24,2025-02-19 23:52:56,1,Japan,2025-02-16 12:52:56,joseph.griffin070@analytics.example.com
,SHP-202502-0000000005,ORD-202502-0000003449,WH-00008,USA,Asia,FedEx,Pickup,Delivered,2025-02-17 07:32:24,2025-02-27,2025-03-03 15:32:24,1,United Kingdom,2025-02-17 07:32:24,jonathan.jimenez057@platform.example.com
,SHP-202502-0000000006,ORD-202502-0000001342,WH-00248,ITA,North America,USPS,Standard,Delivered,2025-02-26 06:51:38,2025-03-01,2025-03-01 17:51:38,1,Netherlands,2025-02-26 06:51:38,brian.banks011@platform.example.com
,SHP-202502-0000000007,ORD-202502-0000002005,WH-00115,JPN,North America,Australia Post,Standard,Delivered,2025-02-15 02:00:56,2025-02-22,2025-02-26 12:00:56,1,Brazil,2025-02-15 02:00:56,michael.johnson061@platform.example.com
,SHP-202502-0000000008,ORD-202502-0000004754,WH-00199,NLD,South America,DPD,Pickup,Delivered,2025-02-04 03:45:51,2025-02-13,2025-02-14 03:45:51,2,India,2025-02-04 03:45:51,james.proctor094@dataops.example.com
,SHP-202502-0000000009,ORD-202502-0000003244,WH-00065,MEX,Asia,FedEx,Express,In Transit,2025-02-24 10:49:48,2025-03-05,,4,Germany,2025-02-24 10:49:48,jennifer.bauer068@analytics.example.com
,SHP-202502-0000000010,ORD-202502-0000003663,WH-00094,ITA,Asia,FedEx,Standard,Delivered,2025-02-06 05:53:53,2025-02-10,2025-02-10 08:53:53,2,United Kingdom,2025-02-06 05:53:53,kenneth.rodgers059@analytics.example.com
