shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202506-0000000000,ORD-202506-0000006227,WH-00119,FRA,Asia,DHL,Same Day,Delivered,2025-06-08 15:57:36,2025-06-12,2025-06-15 20:57:36,1,United Kingdom,2025-06-08 15:57:36,stephen.clark001@analytics.example.com
,SHP-202506-0000000001,ORD-202506-0000001371,WH-00087,JPN,Asia,USPS,Economy,Delivered,2025-06-21 02:03:27,2025-06-24,2025-06-30 10:03:27,1,Singapore,2025-06-21 02:03:27,samantha.villa073@commerce.example.com
,SHP-202506-0000000002,ORD-202506-0000004584,WH-00181,SGP,Oceania,DPD,Standard,Delivered,2025-06-19 21:06:45,2025-06-22,2025-06-25 08:06:45,1,Canada,2025-06-19 21:06:45,samantha.villa073@commerce.example.com
,SHP-202506-0000000003,ORD-202506-0000000513,WH-00027,CAN,Asia,Australia Post,Economy,Delivered,2025-06-11 03:23:15,2025-06-16,2025-06-24 07:23:15,1,Spain,2025-06-11 03:23:15,michael.johnson061@platform.example.com
,SHP-202506-0000000004,ORD-202506-0000003909,WH-00014,GBR,Europe,DPD,Same Day,Delivered,2025-06-29 23:34:03,2025-07-03,2025-07-07 04:34:03,1,United Kingdom,2025-06-29 23:34:03,ryan.steele043@commerce.example.com
,SHP-202506-0000000005,ORD-202506-0000000704,WH-00048,FRA,Europe,UPS,Economy,Delivered,2025-06-05 07:38:42,2025-06-10,2025-06-13 12:38:42,1,Canada,2025-06-05 07:38:42,alyssa.richards002@commerce.example.com
,SHP-202506-0000000006,ORD-202506-0000003743,WH-00070,FRA,Europe,DPD,Same Day,Delivered,2025-06-28 15:31:17,2025-07-04,2025-07-07 23:31:17,2,Italy,2025-06-28 15:31:17,andrea.cummings039@platform.example.com
,SHP-202506-0000000007,ORD-202506-0000003708,WH-00250,GBR,South America,DPD,Express,Delivered,2025-06-17 19:44:58,2025-06-25,2025-06-29 04:44:58,1,Spain,2025-06-17 19:44:58,alyssa.richards002@commerce.example.com
,SHP-202506-0000000008,ORD-202506-0000004785,WH-00246,ESP,Asia,Australia Post,Express,Delivered,2025-06-11 01:11:12,2025-06-16,2025-06-16 02:11:12,1,Singapore,2025-06-11 01:11:12,stephanie.miller092@analytics.example.com
,SHP-202506-0000000009,ORD-202506-0000000914,WH-00117,BRA,Europe,Australia Post,Same Day,Returned,2025-06-30 02:25:32,2025-07-05,,2,Singapore,2025-06-30 02:25:32,jennifer.bauer068@analytics.example.com
,SHP-202506-0000000010,ORD-202506-0000000025,WH-00189,ESP,Asia,DPD,Same Day,Shipped,2025-06-07 01:37:57,2025-06-13,,2,Netherlands,2025-06-07 01:37:57,willie.long016@dataops.example.com
,SHP-202506-0000000011,ORD-202506-0000004627,WH-00166,ESP,Asia,FedEx,Economy,Delivered,2025-06-08 23:26:10,2025-06-13,2025-06-13 11:26:10,1,United Kingdom,2025-06-08 23:26:10,willie.long016@dataops.example.com
,SHP-202506-0000000012,ORD-202506-0000006747,WH-00177,NLD,South America,UPS,Economy,Delivered,2025-06-11 14:15:18,2025-06-17,2025-06-20 20:15:18,1,India,2025-06-11 14:15:18,jennifer.bauer068@analytics.example.com
,SHP-202506-0000000013,ORD-202506-0000000544,WH-00188,JPN,Asia,Royal Mail,Same Day,In Transit,2025-06-24 06:58:26,2025-07-01,,1,Netherlands,2025-06-24 06:58:26,ashley.marks069@commerce.example.com
,SHP-202506-0000000014,ORD-202506-0000001076,WH-00088,ARE,Europe,Australia Post,Standard,Delivered,2025-06-24 02:47:41,2025-07-02,2025-06-28 02:47:41,1,United Arab Emirates,2025-06-24 02:47:41,ryan.steele043@commerce.example.com
,SHP-202506-0000000015,ORD-202506-0000006927,WH-00113,JPN,Europe,DHL,Same Day,Returned,2025-06-12 13:27:55,2025-06-22,,1,Germany,2025-06-12 13:27:55,christine.carter078@commerce.example.com
,SHP-202506-0000000016,ORD-202506-0000001052,WH-00049,DEU,Europe,FedEx,Express,Delivered,2025-06-17 23:19:37,2025-06-22,2025-06-26 03:19:37,1,Germany,2025-06-17 23:19:37,jennifer.shepherd015@analytics.example.com
,SHP-202506-0000000017,ORD-202506-0000002967,WH-00226,GBR,Asia,Australia Post,Economy,In Transit,2025-06-29 16:30:00,2025-07-08,,2,India,2025-06-29 16:30:00,michael.brewer084@analytics.example.com
,SHP-202506-0000000018,ORD-202506-0000003911,WH-00105,SGP,South America,Australia Post,Express,Delivered,2025-06-24 17:17:57,2025-07-04,2025-07-05 22:17:57,1,Spain,2025-06-24 17:17:57,alyssa.richards002@commerce.example.com
,SHP-202506-0000000019,ORD-202506-0000006420,WH-00161,GBR,North America,Royal Mail,Express,In Transit,2025-06-30 20:54:00,2025-07-10,,1,Germany,2025-06-30 20:54:00,maria.ashley046@analytics.example.com
,SHP-202506-0000000020,ORD-202506-0000005646,WH-00138,FRA,South America,UPS,Same Day,In Transit,2025-06-20 08:50:04,2025-06-23,,1,Australia,2025-06-20 08:50:04,megan.cunningham013@commerce.example.com
,SHP-202506-0000000021,ORD-202506-0000006850,WH-00081,AUS,Europe,DPD,Express,Delivered,2025-06-02 19:02:14,2025-06-09,2025-06-16 22:02:14,2,United States,2025-06-02 19:02:14,tiffany.freeman101@analytics.example.com
,SHP-202506-0000000022,ORD-202506-0000000525,WH-00116,SGP,North America,FedEx,Express,Delivered,2025-06-28 14:32:10,2025-06-30,2025-07-01 21:32:10,1,Singapore,2025-06-28 14:32:10,oscar.owens072@analytics.example.com
