session_record_id,session_id,customer_id,session_start,session_end,session_duration_seconds,country_name,country_code,region_name,currency_code,platform,device_type,operating_system,browser,traffic_source,traffic_medium,campaign_id,landing_page,exit_page,is_new_customer,is_new_session,created_at,created_by
,SES-202511-0000000000,CUST-0001865812,2025-11-04 00:32:01,2025-11-04 00:48:42,1001,Australia,AUS,Oceania,AUD,Web,Mobile,Android,Chrome,Affiliate,direct,CAMP-2025-0034,/search,/home,true,true,2025-11-04 00:32:01,michael.johnson061@platform.example.com
,SES-202511-0000000001,CUST-0001869387,2025-11-07 22:06:55,2025-11-07 22:11:42,287,Singapore,SGP,Asia,SGD,Android,Mobile,iOS,Edge,Direct,organic,,/category,/cart,true,true,2025-11-07 22:06:55,anita.garcia021@dataops.example.com
,SES-202511-0000000002,CUST-0001867855,2025-11-18 02:02:50,2025-11-18 02:03:56,66,Singapore,SGP,Asia,SGD,Web,Desktop,Android,Edge,Google,email,CAMP-2025-0012,/product,/cart,true,true,2025-11-18 02:02:50,curtis.williams033@dataops.example.com
,SES-202511-0000000003,CUST-0001882523,2025-11-22 07:41:34,2025-11-22 07:44:36,182,Netherlands,NLD,Europe,EUR,Web,Desktop,ChromeOS,Chrome,Bing,affiliate,,/category,/cart,true,true,2025-11-22 07:41:34,andrea.cummings039@platform.example.com
,SES-202511-0000000004,CUST-0001879920,2025-11-23 20:00:43,2025-11-23 20:05:21,278,Canada,CAN,North America,CAD,Web,Tablet,iOS,Firefox,YouTube,direct,,/home,/search,false,true,2025-11-23 20:00:43,joseph.johnson049@dataops.example.com
,SES-202511-0000000005,CUST-0001858220,2025-11-19 10:14:04,2025-11-19 10:16:45,161,Singapore,SGP,Asia,SGD,Android,Desktop,iOS,Samsung Internet,Google,email,CAMP-2025-0021,/offers,/search,true,true,2025-11-19 10:14:04,jason.franklin045@dataops.example.com
,SES-202511-0000000006,CUST-0001871046,2025-11-17 13:21:51,2025-11-17 13:23:56,125,France,FRA,Europe,EUR,Web,Laptop,Windows,Chrome,Instagram,direct,CAMP-2025-0032,/search,/checkout,false,true,2025-11-17 13:21:51,kimberly.harmon088@commerce.example.com
,SES-202511-0000000007,CUST-0001875421,2025-11-07 12:43:20,2025-11-07 12:46:50,210,France,FRA,Europe,EUR,Web,Desktop,Android,Samsung Internet,Facebook,referral,,/category,/cart,false,false,2025-11-07 12:43:20,renee.harvey080@dataops.example.com
,SES-202511-0000000008,CUST-0001890925,2025-11-28 11:55:42,2025-11-28 11:57:45,123,Brazil,BRA,South America,BRL,Web,Mobile,iOS,Safari,Google,cpc,,/sale,/cart,false,false,2025-11-28 11:55:42,michelle.sims041@analytics.example.com
,SES-202511-0000000009,CUST-0001866922,2025-11-19 03:50:04,2025-11-19 03:51:33,89,Singapore,SGP,Asia,SGD,Mobile Web,Laptop,macOS,Chrome,Google,referral,CAMP-2025-0007,/sale,/checkout,true,true,2025-11-19 03:50:04,brittany.rose019@commerce.example.com
,SES-202511-0000000010,CUST-0001864401,2025-11-07 11:05:16,2025-11-07 11:08:31,195,Australia,AUS,Oceania,AUD,Web,Mobile,ChromeOS,Safari,TikTok,cpc,CAMP-2025-0035,/category,/home,true,false,2025-11-07 11:05:16,victoria.medina044@dataops.example.com
,SES-202511-0000000011,CUST-0001879004,2025-11-15 04:15:48,2025-11-15 04:16:46,58,France,FRA,Europe,EUR,Web,Mobile,Windows,Edge,Bing,referral,CAMP-2025-0003,/home,/search,false,true,2025-11-15 04:15:48,benjamin.brooks117@dataops.example.com
,SES-202511-0000000012,CUST-0001861284,2025-11-14 18:36:39,2025-11-14 18:37:22,43,Brazil,BRA,South America,BRL,Android,Desktop,Linux,Edge,Direct,social,,/offers,/checkout,true,false,2025-11-14 18:36:39,micheal.chen050@dataops.example.com
,SES-202511-0000000013,CUST-0001897458,2025-11-08 07:17:12,2025-11-08 07:19:56,164,India,IND,Asia,INR,Mobile Web,Laptop,macOS,Edge,Instagram,affiliate,CAMP-2025-0014,/search,/product,false,true,2025-11-08 07:17:12,curtis.williams033@dataops.example.com
,SES-202511-0000000014,CUST-0001881043,2025-11-18 02:34:43,2025-11-18 02:39:46,303,Germany,DEU,Europe,EUR,Mobile Web,Desktop,Android,Samsung Internet,Email,affiliate,CAMP-2025-0010,/offers,/cart,false,true,2025-11-18 02:34:43,jennifer.yu037@dataops.example.com
,SES-202511-0000000015,CUST-0001885979,2025-11-05 08:02:38,2025-11-05 08:07:52,314,Canada,CAN,North America,CAD,Android,Desktop,Android,Edge,Direct,direct,,/home,/cart,true,true,2025-11-05 08:02:38,victoria.medina044@dataops.example.com
,SES-202511-0000000016,CUST-0001897003,2025-11-19 15:14:07,2025-11-19 15:20:14,367,Canada,CAN,North America,CAD,Mobile Web,Laptop,ChromeOS,Chrome,Direct,organic,,/product,/product,false,true,2025-11-19 15:14:07,joseph.griffin070@analytics.example.com
,SES-202511-0000000017,CUST-0001896232,2025-11-12 18:50:52,2025-11-12 18:53:59,187,Spain,ESP,Europe,EUR,Android,Desktop,Android,Samsung Internet,Direct,direct,,/offers,/checkout,false,true,2025-11-12 18:50:52,jimmy.washington028@commerce.example.com
,SES-202511-0000000018,CUST-0001874830,2025-11-04 10:00:59,2025-11-04 10:02:17,78,Brazil,BRA,South America,BRL,Web,Laptop,macOS,Firefox,Facebook,social,,/home,/home,false,true,2025-11-04 10:00:59,yesenia.arnold040@platform.example.com
,SES-202511-0000000019,CUST-0001887952,2025-11-15 08:45:10,2025-11-15 08:47:14,124,India,IND,Asia,INR,Web,Tablet,macOS,Chrome,Instagram,email,,/category,/checkout,false,true,2025-11-15 08:45:10,kenneth.rodgers059@analytics.example.com
,SES-202511-0000000020,CUST-0001880963,2025-11-15 07:26:45,2025-11-15 07:31:54,309,United States,USA,North America,USD,Web,Desktop,Linux,Firefox,Organic,organic,CAMP-2025-0014,/product,/home,false,false,2025-11-15 07:26:45,james.proctor094@dataops.example.com
,SES-202511-0000000021,CUST-0001884328,2025-11-11 00:28:09,2025-11-11 00:30:29,140,United States,USA,North America,USD,Mobile Web,Laptop,Linux,Chrome,Direct,cpc,CAMP-2025-0035,/home,/home,true,true,2025-11-11 00:28:09,jack.smith053@analytics.example.com
,SES-202511-0000000022,CUST-0001865289,2025-11-15 20:13:11,2025-11-15 20:14:52,101,Germany,DEU,Europe,EUR,Web,Desktop,iOS,Chrome,Google,social,,/category,/checkout,false,false,2025-11-15 20:13:11,joseph.johnson049@dataops.example.com
,SES-202511-0000000023,CUST-0001886817,2025-11-29 00:13:47,2025-11-29 00:20:18,391,Australia,AUS,Oceania,AUD,iOS,Desktop,Windows,Edge,Bing,organic,CAMP-2025-0010,/sale,/checkout,false,true,2025-11-29 00:13:47,stephanie.miller092@analytics.example.com
,SES-202511-0000000024,CUST-0001871364,2025-11-17 21:27:11,2025-11-17 21:28:54,103,Brazil,BRA,South America,BRL,Web,Mobile,Android,Chrome,Organic,email,,/search,/cart,false,true,2025-11-17 21:27:11,sandra.hunter036@platform.example.com
,SES-202511-0000000025,CUST-0001890932,2025-11-23 21:09:34,2025-11-23 21:12:08,154,Netherlands,NLD,Europe,EUR,iOS,Desktop,iOS,Edge,Google,social,,/home,/product,true,true,2025-11-23 21:09:34,eric.horton058@analytics.example.com
,SES-202511-0000000026,CUST-0001864893,2025-11-22 09:50:41,2025-11-22 09:52:52,131,Canada,CAN,North America,CAD,Web,Mobile,iOS,Firefox,Facebook,organic,CAMP-2025-0039,/sale,/checkout,true,true,2025-11-22 09:50:41,crystal.smith022@platform.example.com
,SES-202511-0000000027,CUST-0001859836,2025-11-05 02:27:04,2025-11-05 02:30:20,196,Germany,DEU,Europe,EUR,Web,Mobile,Windows,Edge,Bing,social,,/home,/cart,false,false,2025-11-05 02:27:04,arthur.ortiz082@platform.example.com
,SES-202511-0000000028,CUST-0001871263,2025-11-25 05:26:46,2025-11-25 05:30:19,213,India,IND,Asia,INR,Web,Desktop,Linux,Chrome,Bing,email,CAMP-2025-0012,/category,/checkout,false,true,2025-11-25 05:26:46,stephen.daniels076@commerce.example.com
,SES-202511-0000000029,CUST-0001896127,2025-11-05 17:12:44,2025-11-05 17:14:24,100,Australia,AUS,Oceania,AUD,Android,Mobile,ChromeOS,Edge,Instagram,affiliate,,/offers,/home,true,true,2025-11-05 17:12:44,kristen.bailey110@analytics.example.com
,SES-202511-0000000030,CUST-0001893426,2025-11-04 03:20:07,2025-11-04 03:20:57,50,Canada,CAN,North America,CAD,Web,Laptop,Android,Firefox,Facebook,referral,,/offers,/search,false,false,2025-11-04 03:20:07,jack.smith053@analytics.example.com
,SES-202511-0000000031,CUST-0001862163,2025-11-08 22:31:12,2025-11-08 22:33:03,111,United Kingdom,GBR,Europe,GBP,Web,Mobile,macOS,Edge,Email,social,CAMP-2025-0010,/search,/product,false,false,2025-11-08 22:31:12,tara.hansen055@dataops.example.com
,SES-202511-0000000032,CUST-0001893836,2025-11-06 13:35:02,2025-11-06 13:38:29,207,India,IND,Asia,INR,Web,Mobile,macOS,Samsung Internet,Instagram,email,CAMP-2025-0021,/category,/home,false,true,2025-11-06 13:35:02,kristen.bailey110@analytics.example.com
,SES-202511-0000000033,CUST-0001890335,2025-11-12 16:12:08,2025-11-12 16:24:06,718,Germany,DEU,Europe,EUR,Web,Laptop,iOS,Firefox,Google,referral,CAMP-2025-0026,/category,/checkout,false,true,2025-11-12 16:12:08,darren.anderson025@dataops.example.com
,SES-202511-0000000034,CUST-0001882105,2025-11-23 15:30:07,2025-11-23 15:31:58,111,France,FRA,Europe,EUR,Mobile Web,Mobile,macOS,Safari,Google,direct,CAMP-2025-0032,/category,/home,false,false,2025-11-23 15:30:07,kimberly.harmon088@commerce.example.com
,SES-202511-0000000035,CUST-0001900729,2025-11-03 09:13:20,2025-11-03 09:14:55,95,Germany,DEU,Europe,EUR,Web,Laptop,Windows,Safari,TikTok,organic,,/search,/product,true,true,2025-11-03 09:13:20,elizabeth.olsen066@platform.example.com
,SES-202511-0000000036,CUST-0001856494,2025-11-19 22:21:23,2025-11-19 22:23:56,153,Japan,JPN,Asia,JPY,iOS,Laptop,Windows,Safari,Instagram,direct,CAMP-2025-0025,/search,/cart,true,false,2025-11-19 22:21:23,jason.franklin045@dataops.example.com
,SES-202511-0000000037,CUST-0001865165,2025-11-27 16:44:30,2025-11-27 16:46:17,107,United Kingdom,GBR,Europe,GBP,Mobile Web,Desktop,Windows,Firefox,Direct,cpc,CAMP-2025-0035,/category,/product,true,true,2025-11-27 16:44:30,jennifer.yu037@dataops.example.com
,SES-202511-0000000038,CUST-0001856851,2025-11-19 04:01:55,2025-11-19 04:04:04,129,Italy,ITA,Europe,EUR,Web,Tablet,ChromeOS,Firefox,Instagram,social,,/category,/search,false,false,2025-11-19 04:01:55,michael.berger060@platform.example.com
,SES-202511-0000000039,CUST-0001877520,2025-11-19 04:07:48,2025-11-19 04:09:59,131,United States,USA,North America,USD,iOS,Desktop,iOS,Safari,Direct,affiliate,,/category,/checkout,false,false,2025-11-19 04:07:48,michelle.sims041@analytics.example.com
,SES-202511-0000000040,CUST-0001895426,2025-11-15 15:47:20,2025-11-15 15:48:14,54,Netherlands,NLD,Europe,EUR,Web,Tablet,macOS,Firefox,Organic,social,,/product,/checkout,false,false,2025-11-15 15:47:20,carol.bonilla067@analytics.example.com
,SES-202511-0000000041,CUST-0001869602,2025-11-23 13:20:46,2025-11-23 13:29:35,529,Spain,ESP,Europe,EUR,Web,Desktop,ChromeOS,Samsung Internet,Instagram,organic,,/product,/product,false,true,2025-11-23 13:20:46,raymond.pineda079@platform.example.com
,SES-202511-0000000042,CUST-0001894929,2025-11-07 18:51:25,2025-11-07 18:55:35,250,Brazil,BRA,South America,BRL,Web,Tablet,Windows,Samsung Internet,Direct,referral,,/sale,/product,false,false,2025-11-07 18:51:25,crystal.smith022@platform.example.com
,SES-202511-0000000043,CUST-0001898663,2025-11-08 03:58:23,2025-11-08 04:00:57,154,Mexico,MEX,North America,MXN,Web,Laptop,ChromeOS,Chrome,Affiliate,organic,CAMP-2025-0038,/offers,/home,true,true,2025-11-08 03:58:23,brandon.yu006@analytics.example.com
,SES-202511-0000000044,CUST-0001872648,2025-11-11 18:38:35,2025-11-11 18:47:50,555,Canada,CAN,North America,CAD,Web,Desktop,Windows,Safari,Affiliate,affiliate,,/product,/checkout,true,true,2025-11-11 18:38:35,stephen.daniels076@commerce.example.com
,SES-202511-0000000045,CUST-0001868068,2025-11-20 16:49:48,2025-11-20 16:50:44,56,Brazil,BRA,South America,BRL,Android,Tablet,Windows,Safari,Google,social,CAMP-2025-0012,/offers,/product,false,true,2025-11-20 16:49:48,sandra.hunter036@platform.example.com
,SES-202511-0000000046,CUST-0001869729,2025-11-05 19:40:20,2025-11-05 19:41:21,61,Germany,DEU,Europe,EUR,Web,Tablet,iOS,Samsung Internet,Facebook,organic,CAMP-2025-0038,/search,/search,false,true,2025-11-05 19:40:20,jeffery.miller012@commerce.example.com
,SES-202511-0000000047,CUST-0001888640,2025-11-20 04:16:27,2025-11-20 04:17:20,53,Japan,JPN,Asia,JPY,Web,Mobile,Windows,Edge,Email,social,CAMP-2025-0037,/home,/search,false,true,2025-11-20 04:16:27,eric.horton058@analytics.example.com
,SES-202511-0000000048,CUST-0001859314,2025-11-21 09:57:04,2025-11-21 10:01:13,249,Italy,ITA,Europe,EUR,Web,Tablet,iOS,Edge,Instagram,email,CAMP-2025-0003,/product,/product,false,true,2025-11-21 09:57:04,nancy.gross008@dataops.example.com
,SES-202511-0000000049,CUST-0001869663,2025-11-10 03:38:40,2025-11-10 03:45:19,399,India,IND,Asia,INR,Mobile Web,Tablet,Windows,Samsung Internet,Facebook,email,,/home,/checkout,true,true,2025-11-10 03:38:40,judy.rogers086@platform.example.com
,SES-202511-0000000050,CUST-0001891307,2025-11-15 08:42:37,2025-11-15 08:44:28,111,India,IND,Asia,INR,Web,Desktop,iOS,Samsung Internet,Google,organic,CAMP-2025-0013,/search,/cart,false,false,2025-11-15 08:42:37,jennifer.bauer068@analytics.example.com
,SES-202511-0000000051,CUST-0001869820,2025-11-06 10:13:05,2025-11-06 10:18:17,312,Japan,JPN,Asia,JPY,Web,Laptop,Android,Chrome,Instagram,affiliate,,/search,/product,true,true,2025-11-06 10:13:05,kathleen.white007@analytics.example.com
,SES-202511-0000000052,CUST-0001860124,2025-11-15 13:35:09,2025-11-15 13:36:35,86,Italy,ITA,Europe,EUR,Android,Laptop,Windows,Edge,YouTube,direct,CAMP-2025-0007,/home,/product,false,true,2025-11-15 13:35:09,brian.banks011@platform.example.com
,SES-202511-0000000053,CUST-0001862338,2025-11-24 06:52:01,2025-11-24 06:53:37,96,Australia,AUS,Oceania,AUD,Mobile Web,Mobile,Linux,Samsung Internet,Direct,social,,/category,/checkout,true,true,2025-11-24 06:52:01,jennifer.hudson020@analytics.example.com
,SES-202511-0000000054,CUST-0001878673,2025-11-16 12:18:02,2025-11-16 12:21:28,206,United States,USA,North America,USD,Mobile Web,Tablet,iOS,Firefox,Direct,email,CAMP-2025-0027,/offers,/search,true,true,2025-11-16 12:18:02,jennifer.shepherd015@analytics.example.com
,SES-202511-0000000055,CUST-0001868616,2025-11-11 14:59:10,2025-11-11 15:03:02,232,Canada,CAN,North America,CAD,Android,Mobile,iOS,Firefox,TikTok,direct,,/category,/cart,true,false,2025-11-11 14:59:10,maria.ashley046@analytics.example.com
,SES-202511-0000000056,CUST-0001900600,2025-11-29 11:13:46,2025-11-29 11:14:51,65,Mexico,MEX,North America,MXN,Web,Tablet,iOS,Samsung Internet,Affiliate,social,CAMP-2025-0017,/offers,/search,false,true,2025-11-29 11:13:46,benjamin.brooks117@dataops.example.com
,SES-202511-0000000057,CUST-0001871201,2025-11-12 02:47:34,2025-11-12 02:51:26,232,Netherlands,NLD,Europe,EUR,Web,Desktop,ChromeOS,Chrome,Google,direct,,/sale,/home,false,false,2025-11-12 02:47:34,brandon.yu006@analytics.example.com
,SES-202511-0000000058,CUST-0001863506,2025-11-30 03:03:47,2025-11-30 03:05:40,113,Brazil,BRA,South America,BRL,Android,Tablet,iOS,Firefox,Google,email,CAMP-2025-0008,/home,/search,true,true,2025-11-30 03:03:47,taylor.cunningham023@commerce.example.com
,SES-202511-0000000059,CUST-0001896767,2025-11-14 20:59:53,2025-11-14 21:01:50,117,United States,USA,North America,USD,iOS,Tablet,Linux,Firefox,Direct,affiliate,,/category,/cart,false,true,2025-11-14 20:59:53,christine.carter078@commerce.example.com
,SES-202511-0000000060,CUST-0001881448,2025-11-21 19:34:36,2025-11-21 19:36:26,110,United Arab Emirates,ARE,Asia,AED,Web,Mobile,Linux,Chrome,Email,affiliate,CAMP-2025-0015,/product,/search,false,true,2025-11-21 19:34:36,sophia.baker096@platform.example.com
,SES-202511-0000000061,CUST-0001868644,2025-11-06 21:45:12,2025-11-06 21:55:03,591,France,FRA,Europe,EUR,Web,Mobile,Windows,Safari,Google,organic,,/search,/home,false,false,2025-11-06 21:45:12,brandi.carter038@dataops.example.com
,SES-202511-0000000062,CUST-0001865230,2025-11-19 16:12:00,2025-11-19 16:19:23,443,United Kingdom,GBR,Europe,GBP,Web,Desktop,ChromeOS,Safari,Direct,email,,/product,/search,false,false,2025-11-19 16:12:00,jennifer.yu037@dataops.example.com
,SES-202511-0000000063,CUST-0001884538,2025-11-14 21:35:59,2025-11-14 21:39:27,208,Japan,JPN,Asia,JPY,Mobile Web,Tablet,macOS,Edge,Direct,social,CAMP-2025-0009,/offers,/home,false,true,2025-11-14 21:35:59,jeffery.miller012@commerce.example.com
,SES-202511-0000000064,CUST-0001886093,2025-11-03 04:25:28,2025-11-03 04:38:42,794,France,FRA,Europe,EUR,Web,Laptop,iOS,Safari,Instagram,affiliate,,/category,/product,false,true,2025-11-03 04:25:28,elizabeth.mullins042@platform.example.com
,SES-202511-0000000065,CUST-0001887729,2025-11-23 09:15:56,2025-11-23 09:17:36,100,Australia,AUS,Oceania,AUD,Mobile Web,Mobile,Android,Samsung Internet,Google,cpc,,/category,/search,true,true,2025-11-23 09:15:56,jillian.russo115@commerce.example.com
,SES-202511-0000000066,CUST-0001875228,2025-11-23 01:44:28,2025-11-23 01:47:30,182,Singapore,SGP,Asia,SGD,Android,Mobile,Windows,Edge,Instagram,cpc,,/product,/product,false,true,2025-11-23 01:44:28,micheal.chen050@dataops.example.com
,SES-202511-0000000067,CUST-0001880177,2025-11-17 06:09:41,2025-11-17 06:13:15,214,United States,USA,North America,USD,Web,Desktop,Windows,Edge,Organic,cpc,,/home,/checkout,false,false,2025-11-17 06:09:41,jennifer.shepherd015@analytics.example.com
,SES-202511-0000000068,CUST-0001888218,2025-11-28 06:34:13,2025-11-28 06:35:34,81,Germany,DEU,Europe,EUR,Android,Mobile,Windows,Firefox,Google,affiliate,CAMP-2025-0023,/offers,/checkout,false,false,2025-11-28 06:34:13,victoria.medina044@dataops.example.com
,SES-202511-0000000069,CUST-0001889843,2025-11-10 12:04:52,2025-11-10 12:06:41,109,Germany,DEU,Europe,EUR,Web,Mobile,iOS,Firefox,Affiliate,referral,CAMP-2025-0005,/product,/home,false,true,2025-11-10 12:04:52,dominic.hodges075@platform.example.com
,SES-202511-0000000070,CUST-0001868856,2025-11-25 09:30:35,2025-11-25 09:38:02,447,Germany,DEU,Europe,EUR,Mobile Web,Desktop,macOS,Chrome,Google,direct,,/offers,/checkout,false,false,2025-11-25 09:30:35,ryan.steele043@commerce.example.com
,SES-202511-0000000071,CUST-0001889337,2025-11-17 02:52:52,2025-11-17 02:55:20,148,Italy,ITA,Europe,EUR,Web,Mobile,Windows,Chrome,Instagram,direct,,/offers,/home,false,true,2025-11-17 02:52:52,rebecca.white032@dataops.example.com
,SES-202511-0000000072,CUST-0001860224,2025-11-23 10:33:54,2025-11-23 10:41:07,433,Italy,ITA,Europe,EUR,Web,Desktop,Linux,Safari,Facebook,direct,,/category,/search,true,false,2025-11-23 10:33:54,allen.foster026@dataops.example.com
,SES-202511-0000000073,CUST-0001869506,2025-11-12 08:07:52,2025-11-12 08:11:28,216,Germany,DEU,Europe,EUR,Web,Laptop,macOS,Samsung Internet,Direct,social,CAMP-2025-0015,/product,/cart,false,true,2025-11-12 08:07:52,jillian.russo115@commerce.example.com
,SES-202511-0000000074,CUST-0001880363,2025-11-18 09:45:03,2025-11-18 09:54:50,587,United Arab Emirates,ARE,Asia,AED,Web,Tablet,Linux,Chrome,Organic,referral,CAMP-2025-0005,/offers,/product,true,true,2025-11-18 09:45:03,michael.johnson061@platform.example.com
,SES-202511-0000000075,CUST-0001869895,2025-11-12 19:21:51,2025-11-12 19:24:57,186,Netherlands,NLD,Europe,EUR,Web,Desktop,Android,Firefox,Organic,social,,/offers,/home,false,true,2025-11-12 19:21:51,renee.harvey080@dataops.example.com
,SES-202511-0000000076,CUST-0001878533,2025-11-28 01:31:41,2025-11-28 01:40:39,538,Brazil,BRA,South America,BRL,Web,Desktop,iOS,Safari,Google,cpc,,/offers,/cart,false,true,2025-11-28 01:31:41,timothy.cannon081@analytics.example.com
,SES-202511-0000000077,CUST-0001871001,2025-11-29 05:14:01,2025-11-29 05:14:47,46,India,IND,Asia,INR,Web,Desktop,iOS,Safari,Email,affiliate,,/offers,/product,false,false,2025-11-29 05:14:01,patrick.gonzalez035@dataops.example.com
,SES-202511-0000000078,CUST-0001862258,2025-11-15 02:12:07,2025-11-15 02:16:34,267,Italy,ITA,Europe,EUR,Android,Mobile,iOS,Samsung Internet,Affiliate,email,,/home,/cart,true,false,2025-11-15 02:12:07,stephanie.miller092@analytics.example.com
,SES-202511-0000000079,CUST-0001878801,2025-11-21 18:17:47,2025-11-21 18:24:30,403,Brazil,BRA,South America,BRL,Android,Mobile,Linux,Chrome,Instagram,email,,/offers,/product,true,true,2025-11-21 18:17:47,patrick.gonzalez035@dataops.example.com
,SES-202511-0000000080,CUST-0001862462,2025-11-13 06:33:59,2025-11-13 06:34:40,41,Australia,AUS,Oceania,AUD,Web,Mobile,ChromeOS,Edge,TikTok,cpc,,/product,/search,true,true,2025-11-13 06:33:59,mary.jordan048@analytics.example.com
,SES-202511-0000000081,CUST-0001882563,2025-11-20 10:41:18,2025-11-20 10:45:03,225,Italy,ITA,Europe,EUR,Web,Mobile,iOS,Samsung Internet,TikTok,referral,CAMP-2025-0020,/sale,/product,true,true,2025-11-20 10:41:18,allen.foster026@dataops.example.com
,SES-202511-0000000082,CUST-0001859640,2025-11-02 05:38:17,2025-11-02 05:41:12,175,Spain,ESP,Europe,EUR,Web,Desktop,macOS,Safari,Google,email,,/offers,/home,false,true,2025-11-02 05:38:17,stephen.daniels076@commerce.example.com
,SES-202511-0000000083,CUST-0001883909,2025-11-17 15:49:27,2025-11-17 15:54:07,280,Mexico,MEX,North America,MXN,Android,Laptop,Android,Firefox,Facebook,cpc,,/home,/search,false,false,2025-11-17 15:49:27,raymond.pineda079@platform.example.com
,SES-202511-0000000084,CUST-0001859453,2025-11-06 06:51:13,2025-11-06 06:52:27,74,Spain,ESP,Europe,EUR,Mobile Web,Mobile,iOS,Chrome,Direct,email,,/offers,/search,true,false,2025-11-06 06:51:13,victoria.medina044@dataops.example.com
