inventory_record_id,inventory_id,product_id,warehouse_id,country_code,region_name,inventory_date,stock_available,stock_reserved,stock_damaged,reorder_level,units_sold,units_returned,created_at,created_by
,INV-202004-0000000000,PROD-0000031687,WH-00055,DEU,Asia,2020-04-26,981,304,36,158,152,3,2020-04-26 15:31:34,jennifer.hudson020@analytics.example.com
,INV-202004-0000000001,PROD-0000026678,WH-00096,SGP,Oceania,2020-04-09,1210,190,21,93,399,26,2020-04-09 19:41:14,megan.cunningham013@commerce.example.com
,INV-202004-0000000002,PROD-0000033159,WH-00107,ARE,North America,2020-04-21,829,278,30,283,145,7,2020-04-21 15:58:14,micheal.chen050@dataops.example.com
,INV-202004-0000000003,PROD-0000034126,WH-00221,ESP,Europe,2020-04-18,920,45,0,150,294,21,2020-04-18 18:06:14,taylor.cunningham023@commerce.example.com
,INV-202004-0000000004,PROD-0000024768,WH-00169,MEX,Europe,2020-04-08,822,43,22,196,245,9,2020-04-08 21:42:53,micheal.hall064@dataops.example.com
,INV-202004-0000000005,PROD-0000032931,WH-00181,CAN,Europe,2020-04-23,1123,94,16,248,171,10,2020-04-23 14:26:24,patrick.gonzalez035@dataops.example.com
,INV-202004-0000000006,PROD-0000028896,WH-00194,NLD,Asia,2020-04-25,1067,133,33,145,240,18,2020-04-25 07:23:22,brandi.carter038@dataops.example.com
,INV-202004-0000000007,PROD-0000026800,WH-00070,IND,Europe,2020-04-13,130,30,0,85,37,2,2020-04-13 23:43:36,micheal.chen050@dataops.example.com
,INV-202004-0000000008,PROD-0000031030,WH-00029,USA,South America,2020-04-24,1233,123,35,218,203,17,2020-04-24 06:43:56,maria.ashley046@analytics.example.com
,INV-202004-0000000009,PROD-0000026133,WH-00034,GBR,Asia,2020-04-03,162,11,5,50,32,0,2020-04-03 05:30:25,megan.cunningham013@commerce.example.com
,INV-202004-0000000010,PROD-0000025170,WH-00049,CAN,Oceania,2020-04-21,1046,225,30,53,201,4,2020-04-21 19:57:42,maria.ashley046@analytics.example.com
,INV-202004-0000000011,PROD-0000032285,WH-00124,MEX,North America,2020-04-10,66,23,2,92,19,1,2020-04-10 11:41:46,brandi.carter038@dataops.example.com
,INV-202004-0000000012,PROD-0000025479,WH-00124,MEX,Asia,2020-04-30,0,0,0,148,0,0,2020-04-30 21:13:00,taylor.cunningham023@commerce.example.com
,INV-202004-0000000013,PROD-0000027738,WH-00146,DEU,Europe,2020-04-10,588,234,13,73,162,7,2020-04-10 15:41:51,micheal.chen050@dataops.example.com
,INV-202004-0000000014,PROD-0000029352,WH-00221,IND,Europe,2020-04-02,0,0,0,221,0,0,2020-04-02 19:37:18,micheal.chen050@dataops.example.com
,INV-202004-0000000015,PROD-0000031090,WH-00123,BRA,South America,2020-04-26,761,174,19,151,184,17,2020-04-26 05:33:15,micheal.hall064@dataops.example.com
,INV-202004-0000000016,PROD-0000027322,WH-00058,ITA,Europe,2020-04-17,181,48,5,163,54,1,2020-04-17 10:53:39,david.cabrera119@dataops.example.com
,INV-202004-0000000017,PROD-0000033840,WH-00033,AUS,Europe,2020-04-19,1112,294,40,148,330,9,2020-04-19 22:36:59,jennifer.hudson020@analytics.example.com
,INV-202004-0000000018,PROD-0000025876,WH-00101,SGP,Asia,2020-04-08,1137,411,31,62,299,19,2020-04-08 20:44:21,tina.williams074@commerce.example.com
,INV-202004-0000000019,PROD-0000025615,WH-00219,IND,Asia,2020-04-20,1037,384,17,164,72,4,2020-04-20 16:33:09,micheal.hall064@dataops.example.com
,INV-202004-0000000020,PROD-0000027332,WH-00186,FRA,Asia,2020-04-03,946,349,14,220,299,24,2020-04-03 19:20:22,eric.mullen052@dataops.example.com
,INV-202004-0000000021,PROD-0000031536,WH-00029,BRA,Asia,2020-04-05,551,75,4,233,146,8,2020-04-05 09:49:25,jennifer.bauer068@analytics.example.com
,INV-202004-0000000022,PROD-0000032909,WH-00218,ITA,North America,2020-04-04,947,219,14,141,278,7,2020-04-04 14:46:02,jennifer.hudson020@analytics.example.com
,INV-202004-0000000023,PROD-0000027047,WH-00012,SGP,Asia,2020-04-13,594,211,15,245,155,8,2020-04-13 05:17:10,eric.horton058@analytics.example.com
,INV-202004-0000000024,PROD-0000029949,WH-00179,DEU,Asia,2020-04-25,887,211,26,232,204,16,2020-04-25 09:14:54,joseph.johnson049@dataops.example.com
,INV-202004-0000000025,PROD-0000026910,WH-00077,FRA,Europe,2020-04-10,243,89,0,253,56,4,2020-04-10 09:20:37,peter.martinez098@platform.example.com
,INV-202004-0000000026,PROD-0000028071,WH-00046,FRA,Europe,2020-04-18,1126,159,22,265,311,22,2020-04-18 07:39:40,jennifer.bauer068@analytics.example.com
,INV-202004-0000000027,PROD-0000029075,WH-00246,AUS,North America,2020-04-20,1014,221,40,115,329,21,2020-04-20 18:47:51,andrea.cummings039@platform.example.com
,INV-202004-0000000028,PROD-0000032563,WH-00212,NLD,Oceania,2020-04-16,1041,28,19,115,63,5,2020-04-16 11:15:56,victor.palmer071@platform.example.com
,INV-202004-0000000029,PROD-0000034019,WH-00102,BRA,Europe,2020-04-10,1339,171,14,77,314,24,2020-04-10 19:01:27,john.mullins109@commerce.example.com
,INV-202004-0000000030,PROD-0000030092,WH-00034,GBR,Europe,2020-04-30,712,124,0,282,272,26,2020-04-30 18:47:55,jeffery.miller012@commerce.example.com
,INV-202004-0000000031,PROD-0000025386,WH-00082,AUS,Asia,2020-04-09,135,6,3,97,28,1,2020-04-09 04:53:01,peter.martinez098@platform.example.com
,INV-202004-0000000032,PROD-0000032692,WH-00037,ESP,Europe,2020-04-15,942,365,19,50,215,10,2020-04-15 07:33:47,maria.ashley046@analytics.example.com
,INV-202004-0000000033,PROD-0000026050,WH-00008,DEU,Europe,2020-04-29,591,77,1,139,209,14,2020-04-29 06:42:12,tina.williams074@commerce.example.com
,INV-202004-0000000034,PROD-0000031373,WH-00057,ARE,North America,2020-04-24,1183,163,12,70,253,5,2020-04-24 20:03:09,eric.horton058@analytics.example.com
,INV-202004-0000000035,PROD-0000026125,WH-00145,JPN,Europe,2020-04-12,0,0,0,195,0,0,2020-04-12 13:47:08,eric.mullen052@dataops.example.com
,INV-202004-0000000036,PROD-0000027656,WH-00245,SGP,Europe,2020-04-21,231,6,7,192,73,0,2020-04-21 14:34:28,peter.martinez098@platform.example.com
,INV-202004-0000000037,PROD-0000033829,WH-00068,MEX,Asia,2020-04-24,1207,46,14,200,270,9,2020-04-24 05:20:26,brandi.carter038@dataops.example.com
,INV-202004-0000000038,PROD-0000027167,WH-00189,ARE,Europe,2020-04-13,492,25,10,85,94,2,2020-04-13 17:40:33,jennifer.hudson020@analytics.example.com
,INV-202004-0000000039,PROD-0000033304,WH-00121,JPN,North America,2020-04-13,252,68,0,208,57,3,2020-04-13 08:14:49,joseph.johnson049@dataops.example.com
,INV-202004-0000000040,PROD-0000030872,WH-00135,BRA,North America,2020-04-25,557,43,1,202,73,5,2020-04-25 13:57:04,lance.williams029@platform.example.com
,INV-202004-0000000041,PROD-0000025852,WH-00178,ITA,Europe,2020-04-18,522,199,1,145,78,6,2020-04-18 16:13:54,susan.rice083@commerce.example.com
,INV-202004-0000000042,PROD-0000030623,WH-00145,DEU,Europe,2020-04-02,939,27,9,233,173,6,2020-04-02 14:18:29,michael.johnson061@platform.example.com
,INV-202004-0000000043,PROD-0000030030,WH-00054,NLD,Europe,2020-04-10,1175,360,46,56,317,10,2020-04-10 23:45:36,taylor.cunningham023@commerce.example.com
,INV-202004-0000000044,PROD-0000026321,WH-00108,MEX,Europe,2020-04-02,742,283,26,291,259,10,2020-04-02 19:33:12,jennifer.bauer068@analytics.example.com
,INV-202004-0000000045,PROD-0000027058,WH-00172,SGP,Europe,2020-04-24,1193,80,2,259,202,13,2020-04-24 05:32:54,micheal.chen050@dataops.example.com
,INV-202004-0000000046,PROD-0000029114,WH-00182,USA,Asia,2020-04-30,793,19,17,279,167,11,2020-04-30 08:47:40,michael.johnson061@platform.example.com
,INV-202004-0000000047,PROD-0000029869,WH-00057,ARE,Europe,2020-04-25,977,188,26,286,408,33,2020-04-25 15:58:23,kelsey.taylor010@platform.example.com
,INV-202004-0000000048,PROD-0000029507,WH-00246,JPN,Europe,2020-04-18,80,24,2,215,17,1,2020-04-18 04:06:40,maria.ashley046@analytics.example.com
,INV-202004-0000000049,PROD-0000031660,WH-00055,CAN,North America,2020-04-10,232,68,6,63,21,1,2020-04-10 05:10:50,stephen.clark001@analytics.example.com
,INV-202004-0000000050,PROD-0000029968,WH-00202,CAN,Oceania,2020-04-08,399,113,15,224,90,8,2020-04-08 04:53:53,andrea.cummings039@platform.example.com
,INV-202004-0000000051,PROD-0000031666,WH-00184,MEX,Europe,2020-04-21,864,97,24,59,262,19,2020-04-21 23:42:49,victor.palmer071@platform.example.com
,INV-202004-0000000052,PROD-0000030719,WH-00215,AUS,Europe,2020-04-05,945,283,20,75,338,23,2020-04-05 21:19:29,adam.gordon030@commerce.example.com
,INV-202004-0000000053,PROD-0000032783,WH-00058,ESP,North America,2020-04-24,1221,278,23,273,490,18,2020-04-24 17:21:03,michael.johnson061@platform.example.com
,INV-202004-0000000054,PROD-0000028573,WH-00063,DEU,Europe,2020-04-17,724,17,6,119,289,7,2020-04-17 02:39:58,megan.cunningham013@commerce.example.com
,INV-202004-0000000055,PROD-0000025007,WH-00017,BRA,Europe,2020-04-12,1070,405,12,132,249,9,2020-04-12 17:40:09,john.mullins109@commerce.example.com
,INV-202004-0000000056,PROD-0000025951,WH-00106,GBR,Oceania,2020-04-25,102,22,0,164,28,2,2020-04-25 05:38:32,stephen.clark001@analytics.example.com
,INV-202004-0000000057,PROD-0000033439,WH-00247,ITA,Asia,2020-04-13,565,205,15,178,114,3,2020-04-13 20:03:54,kelsey.taylor010@platform.example.com
