session_record_id,session_id,customer_id,session_start,session_end,session_duration_seconds,country_name,country_code,region_name,currency_code,platform,device_type,operating_system,browser,traffic_source,traffic_medium,campaign_id,landing_page,exit_page,is_new_customer,is_new_session,created_at,created_by
,SES-202503-0000000000,CUST-0001597804,2025-03-19 06:01:24,2025-03-19 06:05:07,223,Australia,AUS,Oceania,AUD,Web,Mobile,Android,Edge,Direct,social,CAMP-2025-0024,/offers,/cart,false,false,2025-03-19 06:01:24,patrick.gonzalez035@dataops.example.com
,SES-202503-0000000001,CUST-0001593700,2025-03-13 03:31:37,2025-03-13 03:34:12,155,Canada,CAN,North America,CAD,Web,Mobile,Linux,Samsung Internet,Facebook,email,CAMP-2025-0039,/offers,/search,true,true,2025-03-13 03:31:37,dominic.hodges075@platform.example.com
,SES-202503-0000000002,CUST-0001584376,2025-03-20 10:37:13,2025-03-20 10:37:47,34,Mexico,MEX,North America,MXN,Web,Desktop,Windows,Chrome,Google,direct,,/search,/checkout,false,true,2025-03-20 10:37:13,brittany.rose019@commerce.example.com
,SES-202503-0000000003,CUST-0001585210,2025-03-09 16:33:45,2025-03-09 16:36:50,185,Mexico,MEX,North America,MXN,Web,Mobile,macOS,Firefox,Affiliate,social,,/category,/product,false,true,2025-03-09 16:33:45,lisa.kim091@platform.example.com
,SES-202503-0000000004,CUST-0001584217,2025-03-27 12:55:01,2025-03-27 12:55:41,40,United Arab Emirates,ARE,Asia,AED,Web,Mobile,Windows,Chrome,Instagram,organic,,/product,/home,false,true,2025-03-27 12:55:01,timothy.cannon081@analytics.example.com
,SES-202503-0000000005,CUST-0001586933,2025-03-13 17:56:37,2025-03-13 17:57:25,48,Italy,ITA,Europe,EUR,Web,Laptop,iOS,Firefox,Facebook,cpc,,/category,/checkout,false,true,2025-03-13 17:56:37,david.cabrera119@dataops.example.com
,SES-202503-0000000006,CUST-0001609459,2025-03-11 06:53:10,2025-03-11 06:55:21,131,Germany,DEU,Europe,EUR,Web,Mobile,ChromeOS,Samsung Internet,Google,affiliate,,/sale,/checkout,false,true,2025-03-11 06:53:10,james.proctor094@dataops.example.com
,SES-202503-0000000007,CUST-0001585057,2025-03-29 09:48:46,2025-03-29 09:54:19,333,Brazil,BRA,South America,BRL,Mobile Web,Mobile,Android,Safari,Organic,direct,CAMP-2025-0035,/sale,/home,false,true,2025-03-29 09:48:46,richard.bradshaw051@platform.example.com
,SES-202503-0000000008,CUST-0001604393,2025-03-26 09:58:22,2025-03-26 10:07:21,539,Spain,ESP,Europe,EUR,Web,Mobile,Windows,Safari,Direct,direct,CAMP-2025-0037,/offers,/product,false,false,2025-03-26 09:58:22,alyssa.richards002@commerce.example.com
,SES-202503-0000000009,CUST-0001599238,2025-03-07 14:31:25,2025-03-07 14:33:18,113,United States,USA,North America,USD,iOS,Mobile,Linux,Samsung Internet,Direct,organic,CAMP-2025-0002,/sale,/cart,false,true,2025-03-07 14:31:25,carol.bonilla067@analytics.example.com
,SES-202503-0000000010,CUST-0001603820,2025-03-01 15:49:14,2025-03-01 15:59:43,629,Brazil,BRA,South America,BRL,Mobile Web,Laptop,Windows,Safari,Instagram,referral,CAMP-2025-0001,/offers,/cart,false,false,2025-03-01 15:49:14,beth.carter090@dataops.example.com
,SES-202503-0000000011,CUST-0001600899,2025-03-28 14:34:27,2025-03-28 14:37:00,153,Netherlands,NLD,Europe,EUR,Web,Desktop,Android,Edge,Google,cpc,,/search,/checkout,true,true,2025-03-28 14:34:27,michael.berger060@platform.example.com
,SES-202503-0000000012,CUST-0001610217,2025-03-01 15:21:46,2025-03-01 15:22:27,41,Japan,JPN,Asia,JPY,iOS,Laptop,Linux,Safari,Bing,affiliate,,/category,/home,false,true,2025-03-01 15:21:46,beth.carter090@dataops.example.com
,SES-202503-0000000013,CUST-0001589731,2025-03-04 05:05:53,2025-03-04 05:07:59,126,Singapore,SGP,Asia,SGD,Android,Desktop,Windows,Safari,Google,direct,,/sale,/checkout,true,false,2025-03-04 05:05:53,jeffery.miller012@commerce.example.com
,SES-202503-0000000014,CUST-0001609476,2025-03-18 05:44:12,2025-03-18 05:45:05,53,Canada,CAN,North America,CAD,Web,Desktop,Android,Firefox,Instagram,affiliate,CAMP-2025-0026,/category,/cart,false,false,2025-03-18 05:44:12,kimberly.harmon088@commerce.example.com
,SES-202503-0000000015,CUST-0001586148,2025-03-10 18:44:59,2025-03-10 18:45:52,53,Australia,AUS,Oceania,AUD,Web,Mobile,Android,Safari,Facebook,social,CAMP-2025-0020,/offers,/product,true,true,2025-03-10 18:44:59,andrea.cummings039@platform.example.com
,SES-202503-0000000016,CUST-0001590354,2025-03-16 11:37:28,2025-03-16 11:39:17,109,Brazil,BRA,South America,BRL,Web,Mobile,Android,Chrome,Organic,referral,,/home,/product,false,true,2025-03-16 11:37:28,rachel.hall062@platform.example.com
,SES-202503-0000000017,CUST-0001595473,2025-03-20 13:00:10,2025-03-20 13:06:33,383,United Arab Emirates,ARE,Asia,AED,Web,Mobile,Windows,Safari,Facebook,social,,/category,/checkout,false,false,2025-03-20 13:00:10,ashley.marks069@commerce.example.com
,SES-202503-0000000018,CUST-0001607184,2025-03-09 16:52:20,2025-03-09 16:54:51,151,United Kingdom,GBR,Europe,GBP,iOS,Tablet,Android,Firefox,Instagram,referral,,/search,/home,true,false,2025-03-09 16:52:20,jason.franklin045@dataops.example.com
,SES-202503-0000000019,CUST-0001591243,2025-03-20 14:12:12,2025-03-20 14:14:59,167,Mexico,MEX,North America,MXN,Android,Desktop,Windows,Firefox,Google,social,,/home,/checkout,false,true,2025-03-20 14:12:12,joseph.griffin070@analytics.example.com
