campaign_record_id,campaign_id,campaign_name,campaign_type,channel,source,medium,country_code,region_name,start_date,end_date,budget_local,spend_local,local_currency,impressions,clicks,conversions,created_at,created_by
,CAMP-2023-12-000000,Member Know Campaign,Seasonal,Affiliate,Google,referral,IND,Asia,2023-12-05,2023-12-31,499418.99,260796.79,INR,265247,7664,475,2023-12-05 23:21:07,timothy.cameron104@commerce.example.com
,CAMP-2023-12-000001,Growth Firm Campaign,Performance,TikTok,Google,direct,JPN,Asia,2023-12-21,2024-01-18,82568.17,66374.71,JPY,439980,30210,570,2023-12-21 14:11:10,renee.harvey080@dataops.example.com
,CAMP-2023-12-000002,Member Along Campaign,Retention,Meta,TikTok,email,AUS,Oceania,2023-12-23,2024-01-14,115440.43,76211.24,AUD,31461,698,68,2023-12-23 17:38:31,christine.johnson056@commerce.example.com
,CAMP-2023-12-000003,Summer Exist Campaign,Brand,Organic,Google,affiliate,DEU,Europe,2023-12-22,2024-01-16,50824.07,30633.13,EUR,77679,5831,887,2023-12-22 05:44:25,timothy.cameron104@commerce.example.com
,CAMP-2023-12-000004,Back-to-School Resource Campaign,Retention,Affiliate,Partner,affiliate,AUS,Oceania,2023-12-05,2023-12-30,113194.83,46254.59,AUD,36070,1468,68,2023-12-05 13:03:36,maria.ashley046@analytics.example.com
,CAMP-2023-12-000005,Holiday Policy Campaign,Brand,Google Ads,CRM,cpc,MEX,North America,2023-12-01,2024-01-02,200715.22,91577.68,MXN,30186,1189,194,2023-12-01 18:33:19,yolanda.vasquez005@platform.example.com
,CAMP-2023-12-000006,Member Learn Campaign,Launch,Affiliate,Partner,direct,USA,North America,2023-12-19,2024-01-07,332381.34,323590.7,USD,138552,1639,148,2023-12-19 09:44:41,patrick.gonzalez035@dataops.example.com
,CAMP-2023-12-000007,Growth Economic Campaign,Flash Sale,Meta,Partner,email,GBR,Europe,2023-12-06,2024-01-09,185144.93,105452.17,GBP,139502,3308,498,2023-12-06 14:39:07,lance.williams029@platform.example.com
,CAMP-2023-12-000008,Summer View Campaign,Brand,Organic,Meta,email,AUS,Oceania,2023-12-22,2024-01-18,487569.16,388886.92,AUD,180473,3210,561,2023-12-22 16:12:06,james.proctor094@dataops.example.com
,CAMP-2023-12-000009,Holiday Quickly Campaign,Retention,Email,Google,referral,FRA,Europe,2023-12-23,2023-12-27,111970.95,60743.74,EUR,37546,1230,171,2023-12-23 18:47:45,stephanie.miller092@analytics.example.com
