customer_record_id,customer_id,first_name,last_name,gender,date_of_birth,age,age_group,email,country_name,country_code,region_name,sub_region_name,city,state_province,postal_code,currency_code,customer_segment,acquisition_channel,registration_date,customer_status,marketing_opt_in,effective_from,effective_to,is_current,source_system,created_at,updated_at,created_by
1156663,CUST-0001156663,Angela,Rowland,Male,1953-05-16,70,65+,angela.rowland.1156663@yahoo.com,Japan,JPN,Asia,Eastern Asia,Thomasburgh,Vermont,16688,JPY,Regular,Paid Search,2024-02-13,Active,true,2024-02-13 00:00:00,,true,CRM,2024-02-13 07:45:52,2024-02-13 09:51:39,shawn.baxter004@dataops.example.com
1156664,CUST-0001156664,Kim,Hill,Female,1940-12-13,83,65+,kim.hill.1156664@gmail.com,Spain,ESP,Europe,Southern Europe,Marystad,New Mexico,12738,EUR,Regular,Social,2024-02-08,Active,false,2024-02-08 00:00:00,,true,Marketplace,2024-02-08 18:18:29,2024-02-08 08:13:55,brandon.yu006@analytics.example.com
1156665,CUST-0001156665,Taylor,Garcia,Non-binary,1998-09-26,25,25-34,taylor.garcia.1156665@hotmail.com,United States,USA,North America,Northern America,Gordonshire,Vermont,58302,USD,At Risk,Direct,2024-02-20,Active,false,2024-02-20 00:00:00,,true,Marketplace,2024-02-20 22:30:12,2024-02-20 19:20:39,victoria.medina044@dataops.example.com
1156666,CUST-0001156666,Brian,Grant,Male,1967-02-11,56,55-64,brian.grant.1156666@hotmail.com,Italy,ITA,Europe,Southern Europe,Port Ericton,Arizona,08940,EUR,Regular,Direct,2024-02-04,Active,true,2024-02-04 00:00:00,,true,Web,2024-02-04 06:43:36,2024-02-04 13:39:25,michael.berger060@platform.example.com
1156667,CUST-0001156667,Todd,Ross,Male,1954-06-17,69,65+,todd.ross.1156667@yahoo.com,Australia,AUS,Oceania,Australia and New Zealand,Michaelshire,California,48695,AUD,Regular,Social,2024-02-26,Active,true,2024-02-26 00:00:00,,true,CRM,2024-02-26 11:15:18,2024-02-26 23:39:19,craig.johnson106@analytics.example.com
1156668,CUST-0001156668,Toni,Huerta,Non-binary,1958-02-08,66,65+,toni.huerta.1156668@gmail.com,Germany,DEU,Europe,Western Europe,East Johnathanfurt,Utah,56093,EUR,Occasional,Paid Search,2024-02-10,Active,true,2024-02-10 00:00:00,,true,Web,2024-02-10 07:18:40,2024-02-10 06:45:57,timothy.cannon081@analytics.example.com
1156669,CUST-0001156669,Carla,Mason,Male,1940-04-02,83,65+,carla.mason.1156669@hotmail.com,Spain,ESP,Europe,Southern Europe,East Isaacbury,Florida,99202,EUR,New,Social,2024-02-18,Active,true,2024-02-18 00:00:00,,true,Mobile,2024-02-18 10:42:38,2024-02-18 07:16:42,craig.johnson106@analytics.example.com
1156670,CUST-0001156670,Erika,Juarez,Non-binary,2002-10-06,21,18-24,erika.juarez.1156670@yahoo.com,United Kingdom,GBR,Europe,Northern Europe,Lake Rebeccaview,North Dakota,82935,GBP,Premium,Affiliate,2024-02-20,Active,false,2024-02-20 00:00:00,,true,Marketplace,2024-02-20 22:48:53,2024-02-20 20:04:14,rachel.hall062@platform.example.com
1156671,CUST-0001156671,Derrick,Diaz,Prefer not to say,1969-08-14,54,45-54,derrick.diaz.1156671@gmail.com,Australia,AUS,Oceania,Australia and New Zealand,Longville,North Dakota,93861,AUD,New,Social,2024-02-24,Inactive,true,2024-02-24 00:00:00,,true,Web,2024-02-24 16:53:49,2024-02-24 16:55:36,patrick.gonzalez035@dataops.example.com
1156672,CUST-0001156672,Tonya,Hawkins,Female,1982-01-21,42,35-44,tonya.hawkins.1156672@yahoo.com,Singapore,SGP,Asia,South-eastern Asia,Torresburgh,South Carolina,58435,SGD,At Risk,Organic,2024-02-13,Inactive,false,2024-02-13 00:00:00,,true,Mobile,2024-02-13 08:01:30,2024-02-13 21:19:53,craig.johnson106@analytics.example.com
1156673,CUST-0001156673,Douglas,Hodges,Prefer not to say,1970-03-06,53,45-54,douglas.hodges.1156673@gmail.com,Australia,AUS,Oceania,Australia and New Zealand,North Jenniferfurt,Utah,02467,AUD,Regular,Organic,2024-02-11,Active,false,2024-02-11 00:00:00,,true,CRM,2024-02-11 04:30:33,2024-02-11 14:15:00,taylor.cunningham023@commerce.example.com
1156674,CUST-0001156674,Kenneth,Reed,Prefer not to say,2004-01-10,20,18-24,kenneth.reed.1156674@yahoo.com,Brazil,BRA,South America,South America,West Kennethview,Illinois,14069,BRL,Occasional,Organic,2024-02-11,Inactive,false,2024-02-11 00:00:00,,true,Marketplace,2024-02-11 22:29:37,2024-02-11 04:44:13,diana.williams116@analytics.example.com
1156675,CUST-0001156675,Brian,Cox,Prefer not to say,1955-11-30,68,65+,brian.cox.1156675@yahoo.com,Canada,CAN,North America,Northern America,Davidton,Pennsylvania,82142,CAD,Occasional,Referral,2024-02-06,Active,true,2024-02-06 00:00:00,,true,CRM,2024-02-06 03:53:18,2024-02-06 19:12:59,victoria.medina044@dataops.example.com
1156676,CUST-0001156676,Kimberly,Johnson,Prefer not to say,1976-06-04,47,45-54,kimberly.johnson.1156676@gmail.com,Singapore,SGP,Asia,South-eastern Asia,New Austin,Maryland,79667,SGD,New,Email,2024-02-17,Active,true,2024-02-17 00:00:00,,true,Marketplace,2024-02-17 09:12:08,2024-02-17 15:21:40,adam.gordon030@commerce.example.com
