payment_record_id,payment_id,order_id,customer_id,payment_timestamp,payment_method,payment_status,payment_amount_local,local_currency,country_code,region_name,failure_reason,refund_flag,created_at,created_by
,PAY-202406-00000000000,ORD-202406-0000004673,CUST-0001279520,2024-06-18 01:51:54,Buy Now Pay Later,Success,518.35,EUR,NLD,Europe,,false,2024-06-18 01:51:54,chelsea.patel065@commerce.example.com
,PAY-202406-00000000001,ORD-202406-0000005171,CUST-0001291950,2024-06-11 15:44:50,Gift Card,Success,2658.55,USD,USA,North America,,false,2024-06-11 15:44:50,craig.johnson106@analytics.example.com
,PAY-202406-00000000002,ORD-202406-0000010233,CUST-0001295081,2024-06-28 15:29:43,Bank Transfer,Pending,1049.74,MXN,MEX,North America,,false,2024-06-28 15:29:43,lance.williams029@platform.example.com
,PAY-202406-00000000003,ORD-202406-0000007429,CUST-0001291628,2024-06-08 16:15:38,Buy Now Pay Later,Success,1054.89,EUR,ESP,Europe,,false,2024-06-08 16:15:38,diana.williams116@analytics.example.com
,PAY-202406-00000000004,ORD-202406-0000001900,CUST-0001279286,2024-06-24 15:32:11,Gift Card,Success,2564.19,AUD,AUS,Oceania,,false,2024-06-24 15:32:11,crystal.smith022@platform.example.com
,PAY-202406-00000000005,ORD-202406-0000006661,CUST-0001268172,2024-06-08 11:13:12,PayPal,Success,184.59,BRL,BRA,South America,,false,2024-06-08 11:13:12,joseph.johnson049@dataops.example.com
,PAY-202406-00000000006,ORD-202406-0000007339,CUST-0001284179,2024-06-19 10:00:22,Google Pay,Success,685.39,CAD,CAN,North America,,false,2024-06-19 10:00:22,michelle.sims041@analytics.example.com
,PAY-202406-00000000007,ORD-202406-0000003328,CUST-0001295698,2024-06-19 12:05:18,Google Pay,Success,3114.66,EUR,DEU,Europe,,false,2024-06-19 12:05:18,kevin.mathews014@analytics.example.com
,PAY-202406-00000000008,ORD-202406-0000007598,CUST-0001282401,2024-06-17 23:05:25,Buy Now Pay Later,Success,170.52,SGD,SGP,Asia,,false,2024-06-17 23:05:25,stephanie.miller092@analytics.example.com
,PAY-202406-00000000009,ORD-202406-0000004156,CUST-0001274898,2024-06-08 21:50:23,PayPal,Success,1460.61,SGD,SGP,Asia,,false,2024-06-08 21:50:23,stephanie.miller092@analytics.example.com
,PAY-202406-00000000010,ORD-202406-0000002764,CUST-0001292909,2024-06-17 16:20:28,Credit Card,Success,3072.4,MXN,MEX,North America,,false,2024-06-17 16:20:28,stephanie.miller092@analytics.example.com
,PAY-202406-00000000011,ORD-202406-0000006763,CUST-0001289431,2024-06-19 11:13:26,Buy Now Pay Later,Success,42.63,BRL,BRA,South America,,false,2024-06-19 11:13:26,kenneth.rodgers059@analytics.example.com
,PAY-202406-00000000012,ORD-202406-0000010120,CUST-0001284216,2024-06-23 07:44:34,Credit Card,Success,3252.37,MXN,MEX,North America,,false,2024-06-23 07:44:34,troy.boone097@platform.example.com
,PAY-202406-00000000013,ORD-202406-0000000526,CUST-0001285051,2024-06-08 07:40:35,Phonepe,Success,3308.84,INR,IND,Asia,,false,2024-06-08 07:40:35,jennifer.bauer068@analytics.example.com
,PAY-202406-00000000014,ORD-202406-0000000185,CUST-0001283911,2024-06-09 10:33:28,Gift Card,Success,2202.01,EUR,ESP,Europe,,false,2024-06-09 10:33:28,christine.carter078@commerce.example.com
,PAY-202406-00000000015,ORD-202406-0000009202,CUST-0001286412,2024-06-30 17:44:16,Phonepe,Success,2845.3,GBP,GBR,Europe,,false,2024-06-30 17:44:16,brandi.carter038@dataops.example.com
,PAY-202406-00000000016,ORD-202406-0000009134,CUST-0001282271,2024-06-14 14:01:12,Google Pay,Success,1553.46,EUR,ITA,Europe,,false,2024-06-14 14:01:12,curtis.williams033@dataops.example.com
,PAY-202406-00000000017,ORD-202406-0000007873,CUST-0001295158,2024-06-12 17:57:26,Debit Card,Failed,2127.32,EUR,NLD,Europe,Insufficient funds,false,2024-06-12 17:57:26,shawn.baxter004@dataops.example.com
,PAY-202406-00000000018,ORD-202406-0000002685,CUST-0001271754,2024-06-16 15:16:49,Debit Card,Success,2189.68,JPY,JPN,Asia,,false,2024-06-16 15:16:49,james.proctor094@dataops.example.com
,PAY-202406-00000000019,ORD-202406-0000003827,CUST-0001299400,2024-06-25 10:21:06,Phonepe,Success,18.03,GBP,GBR,Europe,,false,2024-06-25 10:21:06,jennifer.bauer068@analytics.example.com
,PAY-202406-00000000020,ORD-202406-0000006344,CUST-0001274039,2024-06-16 03:52:00,Credit Card,Success,681.65,EUR,NLD,Europe,,false,2024-06-16 03:52:00,joseph.griffin070@analytics.example.com
,PAY-202406-00000000021,ORD-202406-0000005990,CUST-0001299891,2024-06-28 16:48:21,Google Pay,Success,757.08,EUR,ESP,Europe,,false,2024-06-28 16:48:21,beth.carter090@dataops.example.com
,PAY-202406-00000000022,ORD-202406-0000010579,CUST-0001292907,2024-06-28 04:51:19,Buy Now Pay Later,Success,751.14,USD,USA,North America,,false,2024-06-28 04:51:19,lisa.kim091@platform.example.com
,PAY-202406-00000000023,ORD-202406-0000004533,CUST-0001291732,2024-06-01 08:28:16,Debit Card,Success,2855.48,USD,USA,North America,,false,2024-06-01 08:28:16,arthur.ortiz082@platform.example.com
,PAY-202406-00000000024,ORD-202406-0000002882,CUST-0001290965,2024-06-28 12:52:03,Debit Card,Pending,2779.02,EUR,ITA,Europe,,false,2024-06-28 12:52:03,troy.boone097@platform.example.com
,PAY-202406-00000000025,ORD-202406-0000008851,CUST-0001277025,2024-06-16 17:46:25,PayPal,Success,2047.69,CAD,CAN,North America,,false,2024-06-16 17:46:25,craig.johnson106@analytics.example.com
,PAY-202406-00000000026,ORD-202406-0000000543,CUST-0001285665,2024-06-16 16:36:41,Bank Transfer,Success,3377.14,SGD,SGP,Asia,,false,2024-06-16 16:36:41,kimberly.harmon088@commerce.example.com
