review_record_id,review_id,customer_id,product_id,order_id,rating,review_title,review_text,verified_purchase,helpful_votes,review_timestamp,country_code,region_name,sentiment,created_at,created_by
,REV-202105-0000000000,CUST-0000312613,PROD-0000167977,ORD-202105-0000004201,5,Highly recommended,Authority chair likely mother firm body policy.,true,21,2021-05-12 04:58:11,AUS,South America,Positive,2021-05-12 04:58:11,michelle.bender024@analytics.example.com
,REV-202105-0000000001,CUST-0000300429,PROD-0000165732,ORD-202105-0000005974,4,Could be better,Action though movie forward executive. Week enter military.,true,4,2021-05-23 03:32:47,MEX,North America,Positive,2021-05-23 03:32:47,jimmy.washington028@commerce.example.com
,REV-202105-0000000002,CUST-0000307454,PROD-0000168643,ORD-202105-0000000112,5,Fast delivery,Measure rich do machine theory doctor sense why.,true,3,2021-05-21 14:19:17,ITA,Europe,Positive,2021-05-21 14:19:17,sylvia.diaz107@dataops.example.com
,REV-202105-0000000003,CUST-0000307332,PROD-0000170884,ORD-202105-0000001966,4,Could be better,Take include conference sister.,true,43,2021-05-28 17:28:24,GBR,Europe,Positive,2021-05-28 17:28:24,katelyn.pitts017@commerce.example.com
,REV-202105-0000000004,CUST-0000308757,PROD-0000167520,ORD-202105-0000003304,4,Not as expected,Dinner western spend choice wife check.,true,0,2021-05-29 14:19:01,MEX,Europe,Positive,2021-05-29 14:19:01,jimmy.washington028@commerce.example.com
,REV-202105-0000000005,CUST-0000306911,PROD-0000166797,ORD-202105-0000000875,5,Average experience,Choice few yeah data language before so.,true,1,2021-05-09 10:09:05,BRA,Asia,Positive,2021-05-09 10:09:05,maria.ashley046@analytics.example.com
,REV-202105-0000000006,CUST-0000303431,PROD-0000173599,ORD-202105-0000003531,5,Great product,Though approach front great guy social industry.,true,16,2021-05-14 05:56:22,CAN,North America,Positive,2021-05-14 05:56:22,patrick.gonzalez035@dataops.example.com
,REV-202105-0000000007,CUST-0000315013,PROD-0000171814,ORD-202105-0000002798,5,Excellent quality,Anything very nice thought Republican ability mouth.,true,11,2021-05-29 14:16:04,AUS,Asia,Positive,2021-05-29 14:16:04,micheal.hall064@dataops.example.com
,REV-202105-0000000008,CUST-0000313739,PROD-0000164830,ORD-202105-0000003611,5,Average experience,Here color bed.,true,0,2021-05-27 14:48:18,BRA,Europe,Positive,2021-05-27 14:48:18,grace.gonzales099@dataops.example.com
,REV-202105-0000000009,CUST-0000306585,PROD-0000171751,ORD-202105-0000002140,5,Excellent quality,Culture plant if significant.,true,11,2021-05-28 19:46:36,DEU,Asia,Positive,2021-05-28 19:46:36,stephen.clark001@analytics.example.com
,REV-202105-0000000010,CUST-0000299798,PROD-0000165216,ORD-202105-0000001843,4,Worth the money,Cut magazine three recognize agreement similar staff important.,false,4,2021-05-24 19:53:19,AUS,North America,Positive,2021-05-24 19:53:19,taylor.cunningham023@commerce.example.com
