seller_record_id,seller_id,seller_name,seller_type,country_name,country_code,region_name,seller_rating,seller_status,fulfillment_type,seller_join_date,effective_from,effective_to,is_current,created_at,created_by
388425,SELL-00388425,Lane LLC,Small Business,United States,USA,North America,4.06,Active,Seller Fulfilled,2025-08-11,2025-08-11 00:00:00,,true,2025-08-11 18:42:24,adam.gordon030@commerce.example.com
388426,SELL-00388426,"Galvan, Trujillo and Osborn",Distributor,United Arab Emirates,ARE,Asia,3.53,Active,Seller Fulfilled,2025-08-29,2025-08-29 00:00:00,,true,2025-08-29 01:29:12,oscar.owens072@analytics.example.com
388427,SELL-00388427,"Lopez, Aguirre and Gutierrez",Brand,Japan,JPN,Asia,4.18,Active,Seller Fulfilled,2025-08-17,2025-08-17 00:00:00,,true,2025-08-17 09:15:50,arthur.ortiz082@platform.example.com
388428,SELL-00388428,Hill-Smith,Small Business,United Kingdom,GBR,Europe,4.97,Active,Dropship,2025-08-03,2025-08-03 00:00:00,,true,2025-08-03 19:28:09,craig.johnson106@analytics.example.com
388429,SELL-00388429,Patel Inc,Retailer,France,FRA,Europe,3.71,Active,Dropship,2025-08-24,2025-08-24 00:00:00,,true,2025-08-24 20:17:24,peter.martinez098@platform.example.com
388430,SELL-00388430,White-Whitaker,Small Business,Brazil,BRA,South America,3.24,Inactive,Dropship,2025-08-28,2025-08-28 00:00:00,,true,2025-08-28 04:58:52,jonathan.jimenez057@platform.example.com
388431,SELL-00388431,Horn and Sons,Marketplace,Canada,CAN,North America,4.02,Active,Dropship,2025-08-18,2025-08-18 00:00:00,,true,2025-08-18 13:32:55,shawn.baxter004@dataops.example.com
388432,SELL-00388432,"Park, Blackburn and Michael",Distributor,Spain,ESP,Europe,3.24,Active,Platform Fulfilled,2025-08-08,2025-08-08 00:00:00,,true,2025-08-08 04:04:45,jennifer.erickson018@platform.example.com
388433,SELL-00388433,"Klein, Michael and Perez",Brand,United States,USA,North America,4.29,Inactive,Seller Fulfilled,2025-08-24,2025-08-24 00:00:00,,true,2025-08-24 07:15:42,tammy.smith009@platform.example.com
388434,SELL-00388434,"Edwards, Montoya and Smith",Brand,United Kingdom,GBR,Europe,4.67,Active,Seller Fulfilled,2025-08-02,2025-08-02 00:00:00,,true,2025-08-02 08:29:14,sophia.baker096@platform.example.com
388435,SELL-00388435,Rodriguez Ltd,Small Business,Australia,AUS,Oceania,5,Active,Platform Fulfilled,2025-08-09,2025-08-09 00:00:00,,true,2025-08-09 04:44:09,adam.gordon030@commerce.example.com
388436,SELL-00388436,"Bradley, Moore and Christensen",Distributor,United Arab Emirates,ARE,Asia,3.17,Active,Seller Fulfilled,2025-08-06,2025-08-06 00:00:00,,true,2025-08-06 16:07:32,linda.daniels047@dataops.example.com
388437,SELL-00388437,Deleon Ltd,Marketplace,Mexico,MEX,North America,4.11,Active,Dropship,2025-08-27,2025-08-27 00:00:00,,true,2025-08-27 12:18:54,stephen.daniels076@commerce.example.com
388438,SELL-00388438,"Holmes, Taylor and Thomas",Brand,Australia,AUS,Oceania,4.12,Active,Platform Fulfilled,2025-08-04,2025-08-04 00:00:00,,true,2025-08-04 11:10:45,michelle.sims041@analytics.example.com
388439,SELL-00388439,Mendoza Group,Small Business,France,FRA,Europe,3.4,Active,Dropship,2025-08-21,2025-08-21 00:00:00,,true,2025-08-21 10:26:54,richard.bradshaw051@platform.example.com
388440,SELL-00388440,Fitzgerald Ltd,Small Business,United States,USA,North America,4.04,Active,Dropship,2025-08-30,2025-08-30 00:00:00,,true,2025-08-30 20:38:11,taylor.cunningham023@commerce.example.com
388441,SELL-00388441,"Smith, Price and Washington",Distributor,Japan,JPN,Asia,4.08,Active,Seller Fulfilled,2025-08-16,2025-08-16 00:00:00,,true,2025-08-16 18:13:04,kristin.krueger034@analytics.example.com
388442,SELL-00388442,"Evans, Carney and Davis",Marketplace,Netherlands,NLD,Europe,3.35,Active,Seller Fulfilled,2025-08-15,2025-08-15 00:00:00,,true,2025-08-15 22:55:56,yolanda.vasquez005@platform.example.com
388443,SELL-00388443,"Gordon, Hayes and Cook",Small Business,Japan,JPN,Asia,3.65,Active,Seller Fulfilled,2025-08-16,2025-08-16 00:00:00,,true,2025-08-16 18:58:25,jimmy.washington028@commerce.example.com
388444,SELL-00388444,Gentry Group,Marketplace,Netherlands,NLD,Europe,3.94,Active,Seller Fulfilled,2025-08-29,2025-08-29 00:00:00,,true,2025-08-29 02:10:00,mary.jordan048@analytics.example.com
388445,SELL-00388445,"Mcdonald, Bennett and Dixon",Small Business,Italy,ITA,Europe,3.71,Active,Platform Fulfilled,2025-08-07,2025-08-07 00:00:00,,true,2025-08-07 00:13:47,chelsea.patel065@commerce.example.com
388446,SELL-00388446,Burns-Owens,Small Business,United States,USA,North America,4.66,Active,Seller Fulfilled,2025-08-02,2025-08-02 00:00:00,,true,2025-08-02 13:36:28,mary.jordan048@analytics.example.com
388447,SELL-00388447,Padilla Ltd,Distributor,Netherlands,NLD,Europe,4.61,Active,Seller Fulfilled,2025-08-16,2025-08-16 00:00:00,,true,2025-08-16 11:13:44,sandra.hunter036@platform.example.com
