customer_record_id,customer_id,first_name,last_name,gender,date_of_birth,age,age_group,email,country_name,country_code,region_name,sub_region_name,city,state_province,postal_code,currency_code,customer_segment,acquisition_channel,registration_date,customer_status,marketing_opt_in,effective_from,effective_to,is_current,source_system,created_at,updated_at,created_by
1267219,CUST-0001267219,Morgan,Clayton,Female,1991-04-01,33,25-34,morgan.clayton.1267219@hotmail.com,Canada,CAN,North America,Northern America,North Brianport,Wyoming,92439,CAD,Regular,Social,2024-06-04,Active,false,2024-06-04 00:00:00,,true,CRM,2024-06-04 04:01:44,2024-06-04 06:04:44,troy.boone097@platform.example.com
1267220,CUST-0001267220,William,Walsh,Prefer not to say,1982-12-30,41,35-44,william.walsh.1267220@gmail.com,Brazil,BRA,South America,South America,Floresborough,Ohio,11981,BRL,At Risk,Referral,2024-06-15,Active,true,2024-06-15 00:00:00,,true,Mobile,2024-06-15 01:56:31,2024-06-15 20:57:22,brian.banks011@platform.example.com
1267221,CUST-0001267221,Nichole,Morales,Female,2002-12-02,21,18-24,nichole.morales.1267221@hotmail.com,United Arab Emirates,ARE,Asia,Western Asia,Hartmantown,Oregon,18009,AED,Occasional,Organic,2024-06-09,Active,true,2024-06-09 00:00:00,,true,Web,2024-06-09 19:04:44,2024-06-09 15:48:03,carol.bonilla067@analytics.example.com
1267222,CUST-0001267222,Justin,Bell,Male,1985-08-01,38,35-44,justin.bell.1267222@gmail.com,Singapore,SGP,Asia,South-eastern Asia,Lake Stephaniefurt,Michigan,12553,SGD,Premium,Paid Search,2024-06-18,Active,true,2024-06-18 00:00:00,,true,Mobile,2024-06-18 05:03:03,2024-06-18 20:57:55,jonathan.jimenez057@platform.example.com
1267223,CUST-0001267223,Ethan,Davis,Non-binary,1992-08-29,31,25-34,ethan.davis.1267223@gmail.com,Mexico,MEX,North America,Central America,East Heatherberg,Wyoming,33803,MXN,Regular,Direct,2024-06-29,Inactive,false,2024-06-29 00:00:00,,true,Web,2024-06-29 05:07:01,2024-06-29 12:42:10,maria.ashley046@analytics.example.com
1267224,CUST-0001267224,Mark,Vasquez,Male,1958-03-27,66,65+,mark.vasquez.1267224@gmail.com,United States,USA,North America,Northern America,Leblanctown,New Hampshire,67142,USD,Regular,Paid Search,2024-06-24,Active,false,2024-06-24 00:00:00,,true,Mobile,2024-06-24 19:17:50,2024-06-24 18:44:34,brandi.carter038@dataops.example.com
1267225,CUST-0001267225,Frederick,Garcia,Female,1976-06-07,48,45-54,frederick.garcia.1267225@yahoo.com,Spain,ESP,Europe,Southern Europe,Joshuaburgh,Pennsylvania,52523,EUR,Regular,Social,2024-06-20,Active,false,2024-06-20 00:00:00,,true,Web,2024-06-20 10:38:06,2024-06-20 18:05:10,arthur.ortiz082@platform.example.com
1267226,CUST-0001267226,Brian,Grant,Female,2003-10-26,20,18-24,brian.grant.1267226@yahoo.com,Australia,AUS,Oceania,Australia and New Zealand,North David,Missouri,22024,AUD,Regular,Organic,2024-06-26,Inactive,true,2024-06-26 00:00:00,,true,Mobile,2024-06-26 21:06:05,2024-06-26 22:35:41,arthur.ortiz082@platform.example.com
1267227,CUST-0001267227,Angela,Morales,Female,1955-09-14,68,65+,angela.morales.1267227@gmail.com,Australia,AUS,Oceania,Australia and New Zealand,New Jeremyton,Tennessee,62418,AUD,Regular,Referral,2024-06-27,Active,false,2024-06-27 00:00:00,,true,Marketplace,2024-06-27 22:08:58,2024-06-27 06:23:32,adam.gordon030@commerce.example.com
1267228,CUST-0001267228,Kelly,Ortega,Prefer not to say,1958-07-07,65,65+,kelly.ortega.1267228@gmail.com,Italy,ITA,Europe,Southern Europe,Hannahmouth,California,09635,EUR,Regular,Email,2024-06-02,Active,true,2024-06-02 00:00:00,,true,Marketplace,2024-06-02 16:20:30,2024-06-02 08:57:39,kenneth.rodgers059@analytics.example.com
1267229,CUST-0001267229,Jeremy,Hale,Male,1950-08-12,73,65+,jeremy.hale.1267229@gmail.com,Canada,CAN,North America,Northern America,Tylerport,Indiana,31852,CAD,Occasional,Organic,2024-06-21,Active,true,2024-06-21 00:00:00,,true,Marketplace,2024-06-21 04:12:04,2024-06-21 08:38:16,timothy.cannon081@analytics.example.com
