customer_record_id,customer_id,first_name,last_name,gender,date_of_birth,age,age_group,email,country_name,country_code,region_name,sub_region_name,city,state_province,postal_code,currency_code,customer_segment,acquisition_channel,registration_date,customer_status,marketing_opt_in,effective_from,effective_to,is_current,source_system,created_at,updated_at,created_by
339483,CUST-0000339483,Mariah,Mills,Prefer not to say,1952-10-08,68,65+,mariah.mills.339483@yahoo.com,United Arab Emirates,ARE,Asia,Western Asia,North Emilyland,North Carolina,79759,AED,Regular,Social,2021-07-27,Inactive,true,2021-07-27 00:00:00,,true,Marketplace,2021-07-27 11:39:24,2021-07-27 04:17:32,grace.gonzales099@dataops.example.com
339484,CUST-0000339484,Russell,Morgan,Male,1967-05-28,54,45-54,russell.morgan.339484@hotmail.com,United Kingdom,GBR,Europe,Northern Europe,Teresabury,New Mexico,90676,GBP,Regular,Organic,2021-07-04,Active,false,2021-07-04 00:00:00,,true,Mobile,2021-07-04 16:01:33,2021-07-04 07:56:48,victor.palmer071@platform.example.com
339485,CUST-0000339485,Peter,Jones,Non-binary,1965-11-07,55,55-64,peter.jones.339485@yahoo.com,United Arab Emirates,ARE,Asia,Western Asia,Johnsonmouth,North Dakota,21281,AED,Regular,Organic,2021-07-08,Active,false,2021-07-08 00:00:00,,true,Marketplace,2021-07-08 12:09:32,2021-07-08 12:50:42,jennifer.bauer068@analytics.example.com
339486,CUST-0000339486,Christopher,Miller,Male,1974-01-03,47,45-54,christopher.miller.339486@gmail.com,Italy,ITA,Europe,Southern Europe,Kathrynhaven,West Virginia,92401,EUR,Regular,Social,2021-07-07,Inactive,true,2021-07-07 00:00:00,,true,Marketplace,2021-07-07 08:24:45,2021-07-07 17:32:20,micheal.chen050@dataops.example.com
339487,CUST-0000339487,Patrick,Glass,Non-binary,2001-03-03,20,18-24,patrick.glass.339487@gmail.com,Netherlands,NLD,Europe,Western Europe,Patrickton,Kentucky,20615,EUR,Regular,Organic,2021-07-26,Active,false,2021-07-26 00:00:00,,true,Marketplace,2021-07-26 16:42:53,2021-07-26 14:46:42,troy.boone097@platform.example.com
339488,CUST-0000339488,Shelley,Bailey,Female,1943-07-11,78,65+,shelley.bailey.339488@gmail.com,France,FRA,Europe,Western Europe,North Sarahtown,Maine,08430,EUR,New,Direct,2021-07-14,Active,false,2021-07-14 00:00:00,,true,Marketplace,2021-07-14 20:15:27,2021-07-14 01:33:47,michael.berger060@platform.example.com
339489,CUST-0000339489,Meghan,Thompson,Prefer not to say,1953-12-19,67,65+,meghan.thompson.339489@hotmail.com,France,FRA,Europe,Western Europe,New Shelly,Hawaii,76963,EUR,At Risk,Social,2021-07-24,Active,true,2021-07-24 00:00:00,,true,Web,2021-07-24 07:54:24,2021-07-24 16:12:08,jennifer.bauer068@analytics.example.com
339490,CUST-0000339490,Sheila,Palmer,Male,1943-05-29,78,65+,sheila.palmer.339490@hotmail.com,Italy,ITA,Europe,Southern Europe,Jonathanport,Michigan,41223,EUR,Occasional,Social,2021-07-24,Active,false,2021-07-24 00:00:00,,true,Web,2021-07-24 21:40:20,2021-07-24 01:16:58,timothy.cameron104@commerce.example.com
339491,CUST-0000339491,Mathew,Hobbs,Male,1971-06-24,50,45-54,mathew.hobbs.339491@gmail.com,Netherlands,NLD,Europe,Western Europe,Clarkland,New Jersey,17035,EUR,Premium,Organic,2021-07-03,Suspended,true,2021-07-03 00:00:00,,true,CRM,2021-07-03 17:18:54,2021-07-03 21:09:19,victoria.medina044@dataops.example.com
339492,CUST-0000339492,Jodi,Henry,Non-binary,1955-08-16,65,65+,jodi.henry.339492@gmail.com,United Arab Emirates,ARE,Asia,Western Asia,Port Lindachester,Vermont,36142,AED,Occasional,Social,2021-07-15,Active,true,2021-07-15 00:00:00,,true,Mobile,2021-07-15 03:27:56,2021-07-15 04:57:22,anita.garcia021@dataops.example.com
