order_record_id,order_id,customer_id,session_id,order_timestamp,order_status,country_name,country_code,region_name,local_currency,subtotal_local,discount_local,shipping_local,tax_local,total_amount_local,payment_method,shipping_method,warehouse_id,estimated_delivery_date,actual_delivery_date,cancellation_date,return_flag,refund_amount_local,source_system,created_at,updated_at,created_by
,ORD-202202-0000000000,CUST-0000528923,SES-202202-0000006284,2022-02-24 10:35:00,Returned,United States,USA,North America,USD,2898.83,209.18,1.48,118.59,2809.72,Gift Card,Pickup,WH-00050,2022-03-04,,,true,2809.72,POS,2022-02-24 10:35:00,2022-02-24 13:06:00,tina.williams074@commerce.example.com
,ORD-202202-0000000001,CUST-0000526940,SES-202202-0000002633,2022-02-24 10:04:29,Completed,France,FRA,Europe,EUR,40.47,7.11,28.69,0.74,62.79,Credit Card,Express,WH-00060,2022-03-07,2022-03-07,,false,0,Mobile,2022-02-24 10:04:29,2022-02-24 10:17:29,david.cabrera119@dataops.example.com
,ORD-202202-0000000002,CUST-0000529311,SES-202202-0000013687,2022-02-11 04:56:52,Cancelled,Japan,JPN,Asia,JPY,444.73,61.53,15.83,78.31,477.34,Phonepe,Pickup,WH-00058,2022-02-13,,2022-02-11 18:56:52,false,0,Web,2022-02-11 04:56:52,2022-02-11 07:26:52,victor.palmer071@platform.example.com
,ORD-202202-0000000003,CUST-0000514435,SES-202202-0000003438,2022-02-23 06:12:47,Completed,Japan,JPN,Asia,JPY,2827.85,314.6,17.56,594.25,3125.06,Buy Now Pay Later,Same Day,WH-00232,2022-03-01,2022-03-01,,false,0,Marketplace,2022-02-23 06:12:47,2022-02-23 06:41:47,micheal.chen050@dataops.example.com
,ORD-202202-0000000004,CUST-0000522827,SES-202202-0000008208,2022-02-22 11:30:26,Failed,Germany,DEU,Europe,EUR,2212.47,12.25,42.7,358.74,2601.66,Buy Now Pay Later,Economy,WH-00089,2022-03-05,,,false,0,POS,2022-02-22 11:30:26,2022-02-22 11:48:26,james.proctor094@dataops.example.com
,ORD-202202-0000000005,CUST-0000514234,SES-202202-0000011183,2022-02-20 19:50:47,Completed,Spain,ESP,Europe,EUR,2871.57,554.18,20.24,227.24,2564.87,Gift Card,Pickup,WH-00014,2022-02-22,2022-02-22,,false,0,Marketplace,2022-02-20 19:50:47,2022-02-20 22:05:47,michael.berger060@platform.example.com
,ORD-202202-0000000006,CUST-0000531630,SES-202202-0000012414,2022-02-08 12:31:36,Completed,India,IND,Asia,INR,1450.02,9.93,4.95,114.77,1559.81,PayPal,Pickup,WH-00098,2022-02-14,2022-02-14,,false,0,Marketplace,2022-02-08 12:31:36,2022-02-08 13:27:36,micheal.chen050@dataops.example.com
,ORD-202202-0000000007,CUST-0000526399,SES-202202-0000001828,2022-02-02 03:36:10,Processing,Mexico,MEX,North America,MXN,2431.78,357.09,15.39,142.33,2232.41,PayPal,Economy,WH-00101,2022-02-09,,,false,0,Web,2022-02-02 03:36:10,2022-02-02 03:41:10,joann.clark089@commerce.example.com
,ORD-202202-0000000008,CUST-0000518309,SES-202202-0000011972,2022-02-22 01:25:38,Completed,Italy,ITA,Europe,EUR,1644.28,344.94,0.1,143.08,1442.52,Bank Transfer,Pickup,WH-00085,2022-03-02,2022-03-02,,false,0,Marketplace,2022-02-22 01:25:38,2022-02-22 02:11:38,renee.harvey080@dataops.example.com
,ORD-202202-0000000009,CUST-0000517406,SES-202202-0000010937,2022-02-03 03:04:47,Returned,Spain,ESP,Europe,EUR,137.38,2.8,13.38,6.19,154.15,Phonepe,Express,WH-00045,2022-02-11,,,true,154.15,Mobile,2022-02-03 03:04:47,2022-02-03 05:36:47,sylvia.diaz107@dataops.example.com
