payment_record_id,payment_id,order_id,customer_id,payment_timestamp,payment_method,payment_status,payment_amount_local,local_currency,country_code,region_name,failure_reason,refund_flag,created_at,created_by
,PAY-202006-00000000000,ORD-202006-0000002652,CUST-0000084220,2020-06-01 22:26:12,Credit Card,Success,346.82,EUR,ITA,Europe,,false,2020-06-01 22:26:12,jennifer.bauer068@analytics.example.com
,PAY-202006-00000000001,ORD-202006-0000001382,CUST-0000085981,2020-06-10 11:57:04,Buy Now Pay Later,Success,724.06,EUR,ITA,Europe,,false,2020-06-10 11:57:04,brandi.carter038@dataops.example.com
,PAY-202006-00000000002,ORD-202006-0000002700,CUST-0000096845,2020-06-26 22:27:15,Apple Pay,Success,2956.18,BRL,BRA,South America,,false,2020-06-26 22:27:15,eric.horton058@analytics.example.com
,PAY-202006-00000000003,ORD-202006-0000004660,CUST-0000084366,2020-06-15 19:43:47,Credit Card,Pending,2571.21,SGD,SGP,Asia,,false,2020-06-15 19:43:47,ashley.marks069@commerce.example.com
,PAY-202006-00000000004,ORD-202006-0000001325,CUST-0000084865,2020-06-28 15:23:12,Bank Transfer,Failed,1625.05,BRL,BRA,South America,Invalid CVV,false,2020-06-28 15:23:12,ashley.marks069@commerce.example.com
,PAY-202006-00000000005,ORD-202006-0000001469,CUST-0000097091,2020-06-01 06:15:14,Google Pay,Success,744.93,JPY,JPN,Asia,,false,2020-06-01 06:15:14,michelle.bender024@analytics.example.com
,PAY-202006-00000000006,ORD-202006-0000000208,CUST-0000088266,2020-06-26 12:16:35,Credit Card,Success,2785.69,AUD,AUS,Oceania,,false,2020-06-26 12:16:35,ryan.steele043@commerce.example.com
,PAY-202006-00000000007,ORD-202006-0000005138,CUST-0000093423,2020-06-16 23:54:13,Debit Card,Success,262.8,EUR,NLD,Europe,,false,2020-06-16 23:54:13,patrick.gonzalez035@dataops.example.com
,PAY-202006-00000000008,ORD-202006-0000000116,CUST-0000090793,2020-06-15 06:47:38,Google Pay,Success,1030.89,EUR,DEU,Europe,,false,2020-06-15 06:47:38,susan.rice083@commerce.example.com
,PAY-202006-00000000009,ORD-202006-0000002756,CUST-0000092864,2020-06-15 07:30:16,Bank Transfer,Success,525.18,MXN,MEX,North America,,false,2020-06-15 07:30:16,jennifer.hudson020@analytics.example.com
,PAY-202006-00000000010,ORD-202006-0000005585,CUST-0000093238,2020-06-09 14:31:55,Credit Card,Success,1663.34,AUD,AUS,Oceania,,false,2020-06-09 14:31:55,james.proctor094@dataops.example.com
,PAY-202006-00000000011,ORD-202006-0000004864,CUST-0000083675,2020-06-16 21:06:38,Google Pay,Success,2703.16,AED,ARE,Asia,,false,2020-06-16 21:06:38,tina.williams074@commerce.example.com
,PAY-202006-00000000012,ORD-202006-0000000798,CUST-0000088349,2020-06-05 07:44:17,Buy Now Pay Later,Success,483.38,USD,USA,North America,,false,2020-06-05 07:44:17,stephen.clark001@analytics.example.com
,PAY-202006-00000000013,ORD-202006-0000004697,CUST-0000088684,2020-06-30 01:17:00,Phonepe,Success,682.6,EUR,ITA,Europe,,false,2020-06-30 01:17:00,timothy.cannon081@analytics.example.com
,PAY-202006-00000000014,ORD-202006-0000001701,CUST-0000086415,2020-06-25 21:54:56,Buy Now Pay Later,Success,377.45,AUD,AUS,Oceania,,false,2020-06-25 21:54:56,timothy.cannon081@analytics.example.com
,PAY-202006-00000000015,ORD-202006-0000004606,CUST-0000096627,2020-06-23 15:45:16,Apple Pay,Success,2064.66,AED,ARE,Asia,,false,2020-06-23 15:45:16,taylor.cunningham023@commerce.example.com
,PAY-202006-00000000016,ORD-202006-0000003021,CUST-0000095624,2020-06-11 12:51:07,Paytm,Success,2445.02,CAD,CAN,North America,,false,2020-06-11 12:51:07,michael.berger060@platform.example.com
