shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202209-0000000000,ORD-202209-0000002017,WH-00233,DEU,Europe,DPD,Pickup,In Transit,2022-09-11 13:35:24,2022-09-13,,1,Japan,2022-09-11 13:35:24,peter.martinez098@platform.example.com
,SHP-202209-0000000001,ORD-202209-0000002002,WH-00084,ESP,Asia,UPS,Economy,Delivered,2022-09-06 00:06:41,2022-09-09,2022-09-09 05:06:41,1,Netherlands,2022-09-06 00:06:41,ashley.marks069@commerce.example.com
,SHP-202209-0000000002,ORD-202209-0000000350,WH-00036,CAN,North America,UPS,Economy,Shipped,2022-09-27 21:25:17,2022-10-03,,2,Spain,2022-09-27 21:25:17,taylor.cunningham023@commerce.example.com
,SHP-202209-0000000003,ORD-202209-0000004192,WH-00054,MEX,Asia,FedEx,Standard,In Transit,2022-09-20 18:18:21,2022-09-30,,1,United Arab Emirates,2022-09-20 18:18:21,kevin.mathews014@analytics.example.com
,SHP-202209-0000000004,ORD-202209-0000002216,WH-00032,DEU,Europe,USPS,Economy,Shipped,2022-09-12 03:34:51,2022-09-20,,1,United States,2022-09-12 03:34:51,tiffany.freeman101@analytics.example.com
,SHP-202209-0000000005,ORD-202209-0000003493,WH-00218,BRA,North America,USPS,Express,Delayed,2022-09-21 03:13:51,2022-10-01,,1,Mexico,2022-09-21 03:13:51,brian.taylor114@analytics.example.com
,SHP-202209-0000000006,ORD-202209-0000000583,WH-00177,GBR,North America,UPS,Same Day,Delivered,2022-09-30 11:48:36,2022-10-06,2022-10-06 20:48:36,1,India,2022-09-30 11:48:36,ashley.marks069@commerce.example.com
,SHP-202209-0000000007,ORD-202209-0000000901,WH-00214,GBR,North America,Royal Mail,Economy,Delivered,2022-09-18 18:14:00,2022-09-23,2022-09-27 02:14:00,2,Netherlands,2022-09-18 18:14:00,eric.mullen052@dataops.example.com
,SHP-202209-0000000008,ORD-202209-0000001978,WH-00182,IND,Asia,DPD,Same Day,Shipped,2022-09-11 04:06:09,2022-09-14,,3,Mexico,2022-09-11 04:06:09,jeffery.miller012@commerce.example.com
,SHP-202209-0000000009,ORD-202209-0000000334,WH-00246,BRA,Asia,DPD,Express,Delivered,2022-09-05 19:06:34,2022-09-11,2022-09-11 02:06:34,1,Mexico,2022-09-05 19:06:34,yesenia.arnold040@platform.example.com
,SHP-202209-0000000010,ORD-202209-0000003988,WH-00031,ITA,Europe,DPD,Standard,Delayed,2022-09-26 08:07:27,2022-10-01,,1,United States,2022-09-26 08:07:27,andrew.ellis102@analytics.example.com
,SHP-202209-0000000011,ORD-202209-0000004341,WH-00036,BRA,Asia,UPS,Express,In Transit,2022-09-19 21:49:37,2022-09-23,,1,Japan,2022-09-19 21:49:37,adam.gordon030@commerce.example.com
,SHP-202209-0000000012,ORD-202209-0000003599,WH-00042,SGP,North America,Australia Post,Same Day,Shipped,2022-09-25 07:43:52,2022-10-01,,1,United Arab Emirates,2022-09-25 07:43:52,jennifer.bauer068@analytics.example.com
,SHP-202209-0000000013,ORD-202209-0000000985,WH-00051,FRA,South America,FedEx,Same Day,Delivered,2022-09-05 12:29:08,2022-09-09,2022-09-17 17:29:08,1,Italy,2022-09-05 12:29:08,ashley.marks069@commerce.example.com
,SHP-202209-0000000014,ORD-202209-0000000962,WH-00229,IND,Europe,Australia Post,Express,Delivered,2022-09-02 20:08:09,2022-09-04,2022-09-04 21:08:09,1,Canada,2022-09-02 20:08:09,brandon.yu006@analytics.example.com
,SHP-202209-0000000015,ORD-202209-0000001312,WH-00136,BRA,Europe,Australia Post,Express,In Transit,2022-09-07 10:24:24,2022-09-09,,3,France,2022-09-07 10:24:24,tina.williams074@commerce.example.com
,SHP-202209-0000000016,ORD-202209-0000004508,WH-00248,NLD,Asia,USPS,Standard,Shipped,2022-09-08 12:24:21,2022-09-16,,2,Spain,2022-09-08 12:24:21,amy.holmes103@dataops.example.com
,SHP-202209-0000000017,ORD-202209-0000003474,WH-00231,DEU,Asia,USPS,Same Day,Delivered,2022-09-29 23:02:47,2022-10-05,2022-10-09 06:02:47,4,Singapore,2022-09-29 23:02:47,stephen.daniels076@commerce.example.com
,SHP-202209-0000000018,ORD-202209-0000001386,WH-00007,GBR,Asia,DHL,Pickup,Delivered,2022-09-10 17:49:56,2022-09-15,2022-09-24 02:49:56,2,India,2022-09-10 17:49:56,taylor.cunningham023@commerce.example.com
,SHP-202209-0000000019,ORD-202209-0000005501,WH-00169,GBR,Asia,FedEx,Standard,Shipped,2022-09-12 16:49:42,2022-09-15,,1,Japan,2022-09-12 16:49:42,megan.cunningham013@commerce.example.com
,SHP-202209-0000000020,ORD-202209-0000001587,WH-00170,ARE,North America,USPS,Economy,Delivered,2022-09-22 18:16:15,2022-09-26,2022-09-26 22:16:15,1,Spain,2022-09-22 18:16:15,chelsea.patel065@commerce.example.com
,SHP-202209-0000000021,ORD-202209-0000003034,WH-00178,ITA,Europe,USPS,Pickup,Returned,2022-09-27 13:57:13,2022-10-02,,1,Germany,2022-09-27 13:57:13,lance.williams029@platform.example.com
