campaign_record_id,campaign_id,campaign_name,campaign_type,channel,source,medium,country_code,region_name,start_date,end_date,budget_local,spend_local,local_currency,impressions,clicks,conversions,created_at,created_by
,CAMP-2024-02-000000,Member Himself Campaign,Flash Sale,Google Ads,CRM,referral,USA,North America,2024-02-23,2024-03-15,437983.47,242238.14,USD,157591,10533,387,2024-02-23 22:20:38,amy.holmes103@dataops.example.com
,CAMP-2024-02-000001,Winter So Campaign,Retention,Email,Google,affiliate,SGP,Asia,2024-02-22,2024-03-04,394158.89,291014.44,SGD,235487,18099,3152,2024-02-22 03:32:54,megan.cunningham013@commerce.example.com
,CAMP-2024-02-000002,Holiday Pressure Campaign,Brand,Affiliate,Google,affiliate,DEU,Europe,2024-02-06,2024-02-29,344224.72,137307.66,EUR,140796,10507,641,2024-02-06 12:26:12,andrea.cummings039@platform.example.com
,CAMP-2024-02-000003,Holiday Think Campaign,Brand,Google Ads,Partner,direct,SGP,Asia,2024-02-21,2024-03-24,269991.55,195799.96,SGD,90269,5063,694,2024-02-21 23:24:00,victoria.medina044@dataops.example.com
,CAMP-2024-02-000004,Growth Our Campaign,Retention,Display,Partner,organic,MEX,North America,2024-02-21,2024-03-10,112685.1,82145.48,MXN,76856,2752,220,2024-02-21 20:29:28,jennifer.atkins003@platform.example.com
,CAMP-2024-02-000005,Summer Pull Campaign,Performance,Affiliate,Partner,affiliate,ESP,Europe,2024-02-18,2024-02-27,122969.17,83048.23,EUR,1044675,73291,8478,2024-02-18 07:51:37,brandon.yu006@analytics.example.com
,CAMP-2024-02-000006,Growth Operation Campaign,Seasonal,Affiliate,Meta,social,ARE,Asia,2024-02-08,2024-02-20,10292.78,9945.98,AED,69741,1063,118,2024-02-08 05:50:06,juan.simmons120@platform.example.com
,CAMP-2024-02-000007,Member Father Campaign,Seasonal,Email,TikTok,cpc,SGP,Asia,2024-02-03,2024-02-21,91668.47,63618.7,SGD,729124,42176,4171,2024-02-03 23:14:29,katelyn.pitts017@commerce.example.com
,CAMP-2024-02-000008,Holiday Beyond Campaign,Launch,Meta,Partner,social,JPN,Asia,2024-02-09,2024-02-14,499047.36,339727.4,JPY,178128,6959,1039,2024-02-09 10:03:00,peter.martinez098@platform.example.com
,CAMP-2024-02-000009,Back-to-School Third Campaign,Retention,Organic,Partner,organic,FRA,Europe,2024-02-12,2024-03-13,1497.69,847.11,EUR,56223,1855,99,2024-02-12 12:16:57,anita.garcia021@dataops.example.com
,CAMP-2024-02-000010,Growth Life Campaign,Seasonal,Display,CRM,email,IND,Asia,2024-02-13,2024-02-28,311758.83,228298.13,INR,17269,1099,160,2024-02-13 15:54:37,richard.bradshaw051@platform.example.com
,CAMP-2024-02-000011,Member Behind Campaign,Retention,Email,Partner,social,JPN,Asia,2024-02-24,2024-03-09,283738.14,109280.42,JPY,33383,462,35,2024-02-24 08:12:47,troy.boone097@platform.example.com
,CAMP-2024-02-000012,Back-to-School General Campaign,Performance,Display,TikTok,affiliate,MEX,North America,2024-02-06,2024-02-21,465250.11,377858.27,MXN,59155,1056,99,2024-02-06 03:54:09,benjamin.brooks117@dataops.example.com
,CAMP-2024-02-000013,Back-to-School Site Campaign,Retention,Email,CRM,affiliate,DEU,Europe,2024-02-08,2024-03-04,275530.01,101002.26,EUR,26295,1304,139,2024-02-08 20:53:38,alyssa.richards002@commerce.example.com
,CAMP-2024-02-000014,Member Kind Campaign,Flash Sale,Email,Google,social,ESP,Europe,2024-02-26,2024-03-20,141957.7,54704.71,EUR,43334,1444,133,2024-02-26 18:37:56,megan.cunningham013@commerce.example.com
,CAMP-2024-02-000015,Winter Source Campaign,Brand,Meta,CRM,cpc,GBR,Europe,2024-02-19,2024-03-11,442338.42,247444.54,GBP,144212,8166,99,2024-02-19 10:59:16,jeffery.miller012@commerce.example.com
,CAMP-2024-02-000016,Winter Party Campaign,Retention,Email,Google,direct,JPN,Asia,2024-02-13,2024-02-25,92566.53,42515.29,JPY,63895,3069,501,2024-02-13 00:52:33,michael.brewer084@analytics.example.com
,CAMP-2024-02-000017,Holiday Right Campaign,Brand,Email,TikTok,social,IND,Asia,2024-02-26,2024-03-10,321800.71,311245.58,INR,70557,2580,224,2024-02-26 15:55:24,ashley.marks069@commerce.example.com
,CAMP-2024-02-000018,Winter Lawyer Campaign,Launch,Google Ads,Partner,cpc,AUS,Oceania,2024-02-17,2024-03-10,229161.36,169754.73,AUD,130831,2328,36,2024-02-17 10:14:59,maria.ashley046@analytics.example.com
,CAMP-2024-02-000019,Member Seek Campaign,Brand,Meta,Google,organic,SGP,Asia,2024-02-07,2024-02-19,32835.36,33179.35,SGD,202641,5478,873,2024-02-07 20:29:06,patrick.gonzalez035@dataops.example.com
,CAMP-2024-02-000020,Winter Particular Campaign,Brand,Affiliate,Google,referral,JPN,Asia,2024-02-09,2024-03-10,406466.3,329181.12,JPY,32928,1667,249,2024-02-09 10:17:21,susan.rice083@commerce.example.com
,CAMP-2024-02-000021,Growth Deep Campaign,Performance,Google Ads,TikTok,organic,MEX,North America,2024-02-25,2024-03-19,358410.77,153590.91,MXN,73873,2855,421,2024-02-25 11:33:00,micheal.chen050@dataops.example.com
,CAMP-2024-02-000022,Holiday Situation Campaign,Performance,TikTok,CRM,email,DEU,Europe,2024-02-01,2024-02-11,280780.3,162924.73,EUR,143509,6719,1107,2024-02-01 00:41:46,peter.martinez098@platform.example.com
,CAMP-2024-02-000023,Back-to-School Water Campaign,Seasonal,Affiliate,Meta,organic,GBR,Europe,2024-02-28,2024-03-22,424697.76,313946.25,GBP,108259,5069,434,2024-02-28 08:04:04,victoria.medina044@dataops.example.com
,CAMP-2024-02-000024,Back-to-School Current Campaign,Retention,Meta,TikTok,cpc,DEU,Europe,2024-02-15,2024-03-02,240539.3,225200.11,EUR,129350,8929,493,2024-02-15 21:35:11,jennifer.bauer068@analytics.example.com
,CAMP-2024-02-000025,Member Feeling Campaign,Seasonal,Google Ads,Meta,email,FRA,Europe,2024-02-16,2024-02-20,313475.23,302601.22,EUR,64767,5037,360,2024-02-16 21:00:26,grace.gonzales099@dataops.example.com
,CAMP-2024-02-000026,Summer Field Campaign,Seasonal,TikTok,CRM,direct,IND,Asia,2024-02-10,2024-02-18,338045.41,344475.04,INR,59764,1659,24,2024-02-10 01:10:40,brian.banks011@platform.example.com
,CAMP-2024-02-000027,Winter Reality Campaign,Retention,Organic,Meta,direct,GBR,Europe,2024-02-16,2024-03-11,60044.77,50183.28,GBP,43335,3390,113,2024-02-16 16:34:46,scott.duran111@dataops.example.com
,CAMP-2024-02-000028,Winter Part Campaign,Brand,Affiliate,Partner,affiliate,ARE,Asia,2024-02-18,2024-02-25,439749.62,151629.32,AED,79679,4289,771,2024-02-18 17:12:49,lisa.kim091@platform.example.com
,CAMP-2024-02-000029,Winter Many Campaign,Flash Sale,Email,Google,affiliate,NLD,Europe,2024-02-17,2024-02-22,120031.47,67502.79,EUR,322526,4009,295,2024-02-17 12:57:54,joann.clark089@commerce.example.com
,CAMP-2024-02-000030,Holiday One Campaign,Flash Sale,Affiliate,TikTok,cpc,MEX,North America,2024-02-29,2024-04-02,326813.4,180573.31,MXN,75808,4740,80,2024-02-29 23:13:57,michelle.sims041@analytics.example.com
,CAMP-2024-02-000031,Member Single Campaign,Brand,Display,Partner,social,ESP,Europe,2024-02-14,2024-02-29,60275.31,20213.67,EUR,81468,5538,555,2024-02-14 04:10:39,michelle.sims041@analytics.example.com
,CAMP-2024-02-000032,Holiday Contain Campaign,Retention,Meta,Meta,cpc,SGP,Asia,2024-02-11,2024-03-06,322973.44,321092.57,SGD,15980,1159,97,2024-02-11 08:35:34,grace.gonzales099@dataops.example.com
,CAMP-2024-02-000033,Summer Six Campaign,Performance,Display,Partner,affiliate,BRA,South America,2024-02-08,2024-03-11,47049.42,45789.02,BRL,70650,2385,223,2024-02-08 17:46:07,lance.williams029@platform.example.com
,CAMP-2024-02-000034,Holiday Report Campaign,Launch,Affiliate,CRM,affiliate,AUS,Oceania,2024-02-27,2024-03-24,461549.7,456890.81,AUD,669444,7588,1148,2024-02-27 09:47:44,tammy.smith009@platform.example.com
,CAMP-2024-02-000035,Back-to-School Several Campaign,Launch,Email,CRM,social,GBR,Europe,2024-02-12,2024-02-24,215373.9,110156.42,GBP,207696,12659,333,2024-02-12 19:53:26,lisa.kim091@platform.example.com
,CAMP-2024-02-000036,Growth Believe Campaign,Launch,Organic,Google,referral,AUS,Oceania,2024-02-28,2024-03-13,364797.54,309926.14,AUD,214438,15168,2407,2024-02-28 01:26:27,stephen.daniels076@commerce.example.com
,CAMP-2024-02-000037,Winter Force Campaign,Brand,TikTok,Meta,cpc,JPN,Asia,2024-02-07,2024-02-14,101678.69,34123.1,JPY,134178,8785,1022,2024-02-07 23:58:07,michelle.bender024@analytics.example.com
,CAMP-2024-02-000038,Summer Voice Campaign,Seasonal,Affiliate,Partner,direct,ARE,Asia,2024-02-19,2024-02-23,81382.18,39827.52,AED,60646,1108,24,2024-02-19 10:57:51,eric.rowe100@platform.example.com
,CAMP-2024-02-000039,Holiday War Campaign,Seasonal,Google Ads,CRM,social,FRA,Europe,2024-02-23,2024-03-12,14405.21,7258.93,EUR,187191,8534,302,2024-02-23 22:07:00,tina.williams074@commerce.example.com
,CAMP-2024-02-000040,Holiday Clear Campaign,Launch,TikTok,CRM,email,BRA,South America,2024-02-14,2024-03-05,437916.39,224899.07,BRL,183116,12271,903,2024-02-14 04:37:58,micheal.chen050@dataops.example.com
,CAMP-2024-02-000041,Member Part Campaign,Brand,Email,Google,referral,MEX,North America,2024-02-29,2024-03-29,194729.51,114645.77,MXN,95738,6315,537,2024-02-29 10:00:01,timothy.cannon081@analytics.example.com
,CAMP-2024-02-000042,Holiday People Campaign,Performance,Meta,Meta,direct,NLD,Europe,2024-02-18,2024-03-07,184330.65,57516.7,EUR,23597,540,18,2024-02-18 04:42:29,ashley.marks069@commerce.example.com
,CAMP-2024-02-000043,Holiday There Campaign,Seasonal,Organic,Google,referral,USA,North America,2024-02-10,2024-03-14,312605.79,145133.93,USD,291715,3240,555,2024-02-10 09:34:40,tina.williams074@commerce.example.com
,CAMP-2024-02-000044,Member Suffer Campaign,Performance,Display,Meta,cpc,SGP,Asia,2024-02-23,2024-03-16,469363.87,391832.29,SGD,30883,354,30,2024-02-23 22:45:56,christine.carter112@commerce.example.com
,CAMP-2024-02-000045,Back-to-School Actually Campaign,Flash Sale,Email,TikTok,referral,FRA,Europe,2024-02-02,2024-02-21,155812.14,138607.71,EUR,9953,750,53,2024-02-02 06:27:51,brandi.carter038@dataops.example.com
,CAMP-2024-02-000046,Back-to-School Education Campaign,Retention,Organic,Partner,organic,ITA,Europe,2024-02-14,2024-03-10,213729.21,175799.28,EUR,85713,1437,47,2024-02-14 02:41:46,adam.henson113@dataops.example.com
,CAMP-2024-02-000047,Winter Store Campaign,Brand,Display,Google,affiliate,DEU,Europe,2024-02-07,2024-02-28,158122.07,85158.86,EUR,37762,1588,222,2024-02-07 02:17:36,michael.berger060@platform.example.com
,CAMP-2024-02-000048,Holiday Free Campaign,Flash Sale,Affiliate,CRM,direct,MEX,North America,2024-02-09,2024-02-20,19177.27,16190.82,MXN,13801,997,92,2024-02-09 14:44:06,beth.carter090@dataops.example.com
,CAMP-2024-02-000049,Holiday Threat Campaign,Launch,Organic,CRM,email,ARE,Asia,2024-02-10,2024-03-12,215694.21,104325.42,AED,129042,8818,1006,2024-02-10 09:54:21,michael.johnson061@platform.example.com
,CAMP-2024-02-000050,Winter Able Campaign,Flash Sale,Email,Meta,email,ARE,Asia,2024-02-17,2024-03-11,142041.11,62474.8,AED,44976,1395,69,2024-02-17 22:57:10,ryan.steele043@commerce.example.com
,CAMP-2024-02-000051,Summer Idea Campaign,Brand,Display,Meta,direct,ARE,Asia,2024-02-20,2024-03-02,1572.03,933.84,AED,93235,6168,295,2024-02-20 17:09:08,brittany.rose019@commerce.example.com
,CAMP-2024-02-000052,Winter Fact Campaign,Retention,Affiliate,CRM,social,USA,North America,2024-02-21,2024-03-03,140192.86,99499.27,USD,52005,3515,169,2024-02-21 04:11:07,kelsey.taylor010@platform.example.com
,CAMP-2024-02-000053,Growth Career Campaign,Seasonal,Meta,Google,direct,CAN,North America,2024-02-12,2024-03-05,342169.07,317327.44,CAD,311302,19644,201,2024-02-12 04:17:00,brittany.rose019@commerce.example.com
,CAMP-2024-02-000054,Growth Fish Campaign,Performance,TikTok,CRM,organic,CAN,North America,2024-02-07,2024-02-19,211848.25,149574.85,CAD,46044,2083,260,2024-02-07 10:49:55,jillian.russo115@commerce.example.com
,CAMP-2024-02-000055,Growth Movie Campaign,Retention,Meta,Google,social,ARE,Asia,2024-02-20,2024-03-26,378103.78,384164.32,AED,26967,1594,59,2024-02-20 08:19:50,amy.holmes103@dataops.example.com
,CAMP-2024-02-000056,Back-to-School Party Campaign,Launch,Organic,Google,affiliate,DEU,Europe,2024-02-02,2024-03-06,187849.08,104737.69,EUR,70587,2102,58,2024-02-02 00:33:26,jason.franklin045@dataops.example.com
,CAMP-2024-02-000057,Holiday Tax Campaign,Performance,Email,TikTok,email,ITA,Europe,2024-02-02,2024-02-17,319166.25,174784.73,EUR,85010,1030,159,2024-02-02 07:17:28,anita.garcia021@dataops.example.com
,CAMP-2024-02-000058,Growth Same Campaign,Performance,Meta,Meta,referral,JPN,Asia,2024-02-18,2024-02-26,462249.53,261773.59,JPY,52078,2750,320,2024-02-18 16:47:00,benjamin.brooks117@dataops.example.com
,CAMP-2024-02-000059,Back-to-School Stage Campaign,Brand,Display,Google,organic,ESP,Europe,2024-02-12,2024-02-25,17705.57,7545.04,EUR,55699,3112,409,2024-02-12 14:49:50,darren.anderson025@dataops.example.com
,CAMP-2024-02-000060,Winter Big Campaign,Seasonal,Affiliate,Google,email,BRA,South America,2024-02-02,2024-02-13,423652.75,380312.65,BRL,86934,1007,165,2024-02-02 07:59:15,stephen.clark001@analytics.example.com
,CAMP-2024-02-000061,Holiday Opportunity Campaign,Launch,Google Ads,Google,direct,ESP,Europe,2024-02-05,2024-03-05,174951.21,104676.89,EUR,49400,2279,330,2024-02-05 03:39:39,ashley.bishop108@dataops.example.com
,CAMP-2024-02-000062,Member Future Campaign,Performance,Meta,CRM,email,NLD,Europe,2024-02-25,2024-03-14,435518.81,177602.09,EUR,12557,852,47,2024-02-25 11:42:29,grace.gonzales099@dataops.example.com
,CAMP-2024-02-000063,Holiday Fly Campaign,Brand,Google Ads,Google,email,ARE,Asia,2024-02-23,2024-03-12,476342.14,326466.5,AED,53133,1658,238,2024-02-23 14:26:38,tiffany.freeman101@analytics.example.com
,CAMP-2024-02-000064,Summer Walk Campaign,Performance,Google Ads,TikTok,cpc,GBR,Europe,2024-02-22,2024-03-10,226945.59,188376.2,GBP,336354,16200,1847,2024-02-22 18:00:41,christopher.reed095@commerce.example.com
,CAMP-2024-02-000065,Back-to-School Thought Campaign,Brand,Affiliate,Partner,referral,FRA,Europe,2024-02-28,2024-03-09,191492.01,169808.82,EUR,163817,7169,928,2024-02-28 04:50:28,michelle.bender024@analytics.example.com
,CAMP-2024-02-000066,Holiday Hour Campaign,Retention,Meta,Google,social,SGP,Asia,2024-02-28,2024-03-02,408615.43,177530.59,SGD,50613,1671,46,2024-02-28 10:26:03,rachel.hall062@platform.example.com
,CAMP-2024-02-000067,Growth Around Campaign,Brand,Email,Partner,direct,NLD,Europe,2024-02-15,2024-03-01,97377.02,43413.06,EUR,9714,347,45,2024-02-15 10:18:28,jack.smith053@analytics.example.com
,CAMP-2024-02-000068,Back-to-School Result Campaign,Seasonal,Google Ads,TikTok,cpc,DEU,Europe,2024-02-29,2024-03-22,73117.21,70643.45,EUR,219454,14674,1275,2024-02-29 08:58:22,darren.anderson025@dataops.example.com
,CAMP-2024-02-000069,Member Strong Campaign,Brand,Google Ads,Google,cpc,CAN,North America,2024-02-06,2024-03-02,394738.43,217934.17,CAD,41850,3333,165,2024-02-06 00:09:06,andrew.ellis102@analytics.example.com
