order_record_id,order_id,customer_id,session_id,order_timestamp,order_status,country_name,country_code,region_name,local_currency,subtotal_local,discount_local,shipping_local,tax_local,total_amount_local,payment_method,shipping_method,warehouse_id,estimated_delivery_date,actual_delivery_date,cancellation_date,return_flag,refund_amount_local,source_system,created_at,updated_at,created_by
,ORD-202411-0000000000,CUST-0001479543,SES-202411-0000014999,2024-11-22 05:56:13,Returned,France,FRA,Europe,EUR,2385.48,347.89,19.75,78.17,2135.51,Apple Pay,Economy,WH-00025,2024-11-27,,,true,2135.51,Mobile,2024-11-22 05:56:13,2024-11-22 06:24:13,michelle.sims041@analytics.example.com
,ORD-202411-0000000001,CUST-0001452293,SES-202411-0000007745,2024-11-17 11:29:44,Cancelled,Canada,CAN,North America,CAD,2071.72,257.55,23.52,384.24,2221.93,Google Pay,Economy,WH-00106,2024-11-21,,2024-11-18 12:29:44,false,0,POS,2024-11-17 11:29:44,2024-11-17 12:19:44,yolanda.vasquez005@platform.example.com
,ORD-202411-0000000002,CUST-0001452203,SES-202411-0000017310,2024-11-17 07:56:16,Completed,Japan,JPN,Asia,JPY,2121.73,438.81,35.22,235.24,1953.38,Phonepe,Express,WH-00034,2024-11-23,2024-11-23,,false,0,POS,2024-11-17 07:56:16,2024-11-17 08:04:16,andrew.ellis102@analytics.example.com
,ORD-202411-0000000003,CUST-0001455323,SES-202411-0000025858,2024-11-29 17:31:40,Completed,Australia,AUS,Oceania,AUD,2009.59,296.99,25.08,356.62,2094.3,PayPal,Same Day,WH-00042,2024-12-07,2024-12-07,,false,0,Marketplace,2024-11-29 17:31:40,2024-11-29 18:14:40,tammy.smith009@platform.example.com
,ORD-202411-0000000004,CUST-0001448456,SES-202411-0000036673,2024-11-21 11:12:35,Completed,United Kingdom,GBR,Europe,GBP,1822.74,399.53,42.21,134.28,1599.7,Gift Card,Express,WH-00080,2024-11-27,2024-11-27,,false,0,Mobile,2024-11-21 11:12:35,2024-11-21 12:09:35,maria.ashley046@analytics.example.com
,ORD-202411-0000000005,CUST-0001466602,SES-202411-0000003576,2024-11-09 05:50:31,Completed,Italy,ITA,Europe,EUR,237.7,28.24,0.61,38.79,248.86,Gift Card,Standard,WH-00236,2024-11-11,2024-11-11,,false,0,Mobile,2024-11-09 05:50:31,2024-11-09 07:08:31,kimberly.harmon088@commerce.example.com
,ORD-202411-0000000006,CUST-0001447120,SES-202411-0000009492,2024-11-17 23:59:30,Processing,Canada,CAN,North America,CAD,136.55,32.61,43.87,2.86,150.67,Credit Card,Express,WH-00182,2024-11-29,,,false,0,Web,2024-11-17 23:59:30,2024-11-18 01:08:30,beth.carter090@dataops.example.com
,ORD-202411-0000000007,CUST-0001462649,SES-202411-0000034059,2024-11-12 13:28:11,Completed,Spain,ESP,Europe,EUR,2784.85,371.05,41.86,286.65,2742.31,Phonepe,Express,WH-00073,2024-11-16,2024-11-16,,false,0,Web,2024-11-12 13:28:11,2024-11-12 14:45:11,jennifer.erickson018@platform.example.com
,ORD-202411-0000000008,CUST-0001468178,SES-202411-0000013781,2024-11-24 01:03:06,Completed,India,IND,Asia,INR,2554.66,418.08,29.92,74.75,2241.25,PayPal,Pickup,WH-00003,2024-11-26,2024-11-26,,false,0,Mobile,2024-11-24 01:03:06,2024-11-24 03:24:06,stephen.clark001@analytics.example.com
,ORD-202411-0000000009,CUST-0001439209,SES-202411-0000030482,2024-11-13 22:29:52,Completed,Italy,ITA,Europe,EUR,1687.36,401.38,26.56,83.67,1396.21,Buy Now Pay Later,Standard,WH-00131,2024-11-20,2024-11-20,,false,0,Marketplace,2024-11-13 22:29:52,2024-11-13 23:04:52,tiffany.freeman101@analytics.example.com
,ORD-202411-0000000010,CUST-0001447503,SES-202411-0000026824,2024-11-15 03:03:44,Completed,Italy,ITA,Europe,EUR,216.0,17.32,6.79,15.89,221.36,Google Pay,Pickup,WH-00022,2024-11-25,2024-11-25,,false,0,POS,2024-11-15 03:03:44,2024-11-15 04:34:44,tina.williams074@commerce.example.com
