shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202603-0000000000,ORD-202603-0000002140,WH-00127,BRA,Asia,USPS,Economy,Shipped,2026-03-23 04:33:04,2026-03-25,,1,Singapore,2026-03-23 04:33:04,stephen.daniels076@commerce.example.com
,SHP-202603-0000000001,ORD-202603-0000000760,WH-00078,ARE,Europe,Royal Mail,Pickup,Delivered,2026-03-27 16:26:55,2026-04-02,2026-04-08 16:26:55,1,Spain,2026-03-27 16:26:55,joseph.griffin070@analytics.example.com
,SHP-202603-0000000002,ORD-202603-0000005222,WH-00021,ESP,Europe,FedEx,Express,In Transit,2026-03-03 03:38:41,2026-03-06,,1,Netherlands,2026-03-03 03:38:41,rachel.hall062@platform.example.com
,SHP-202603-0000000003,ORD-202603-0000001014,WH-00102,ESP,North America,DHL,Standard,Delivered,2026-03-04 13:39:56,2026-03-10,2026-03-08 16:39:56,1,Japan,2026-03-04 13:39:56,michelle.sims041@analytics.example.com
,SHP-202603-0000000004,ORD-202603-0000003036,WH-00168,GBR,Europe,UPS,Express,Delivered,2026-03-02 19:21:45,2026-03-06,2026-03-07 23:21:45,1,Germany,2026-03-02 19:21:45,kathleen.white007@analytics.example.com
,SHP-202603-0000000005,ORD-202603-0000007034,WH-00035,MEX,Asia,DHL,Pickup,Delivered,2026-03-22 09:53:05,2026-04-01,2026-03-26 21:53:05,1,Singapore,2026-03-22 09:53:05,joseph.johnson049@dataops.example.com
,SHP-202603-0000000006,ORD-202603-0000001052,WH-00047,CAN,North America,DPD,Standard,Delivered,2026-03-19 19:55:30,2026-03-21,2026-03-31 03:55:30,1,India,2026-03-19 19:55:30,samantha.villa073@commerce.example.com
,SHP-202603-0000000007,ORD-202603-0000002701,WH-00122,SGP,Europe,UPS,Economy,Delivered,2026-03-16 05:03:29,2026-03-18,2026-03-29 11:03:29,1,United States,2026-03-16 05:03:29,russell.miller054@platform.example.com
,SHP-202603-0000000008,ORD-202603-0000005719,WH-00139,MEX,Europe,Australia Post,Same Day,Delivered,2026-03-03 23:06:38,2026-03-08,2026-03-11 09:06:38,1,Canada,2026-03-03 23:06:38,richard.bradshaw051@platform.example.com
,SHP-202603-0000000009,ORD-202603-0000005865,WH-00066,NLD,Asia,Australia Post,Same Day,Shipped,2026-03-16 15:34:06,2026-03-25,,1,Japan,2026-03-16 15:34:06,joseph.griffin070@analytics.example.com
,SHP-202603-0000000010,ORD-202603-0000006336,WH-00094,ESP,North America,Australia Post,Standard,Delivered,2026-03-27 20:54:52,2026-04-03,2026-04-03 02:54:52,1,Singapore,2026-03-27 20:54:52,jennifer.erickson018@platform.example.com
,SHP-202603-0000000011,ORD-202603-0000004539,WH-00141,CAN,Europe,DPD,Standard,Shipped,2026-03-02 07:40:05,2026-03-07,,1,United Kingdom,2026-03-02 07:40:05,jennifer.shepherd015@analytics.example.com
,SHP-202603-0000000012,ORD-202603-0000002849,WH-00247,AUS,Europe,Royal Mail,Economy,Delivered,2026-03-26 18:41:11,2026-04-01,2026-04-04 21:41:11,1,Spain,2026-03-26 18:41:11,alyssa.richards002@commerce.example.com
,SHP-202603-0000000013,ORD-202603-0000004417,WH-00245,GBR,Asia,DPD,Standard,Delivered,2026-03-21 07:29:06,2026-03-30,2026-03-31 11:29:06,1,Singapore,2026-03-21 07:29:06,brian.banks011@platform.example.com
,SHP-202603-0000000014,ORD-202603-0000005390,WH-00234,IND,Europe,Royal Mail,Express,Delayed,2026-03-27 22:53:05,2026-03-30,,1,France,2026-03-27 22:53:05,samantha.villa073@commerce.example.com
,SHP-202603-0000000015,ORD-202603-0000004124,WH-00214,SGP,Europe,UPS,Express,Returned,2026-03-29 12:53:53,2026-04-04,,1,India,2026-03-29 12:53:53,ryan.steele043@commerce.example.com
,SHP-202603-0000000016,ORD-202603-0000000827,WH-00050,MEX,Oceania,DPD,Economy,In Transit,2026-03-06 08:55:54,2026-03-09,,2,Spain,2026-03-06 08:55:54,jonathan.jimenez057@platform.example.com
,SHP-202603-0000000017,ORD-202603-0000006559,WH-00039,NLD,Asia,FedEx,Pickup,Delivered,2026-03-29 01:22:46,2026-04-02,2026-04-09 11:22:46,2,Mexico,2026-03-29 01:22:46,nancy.gross008@dataops.example.com
,SHP-202603-0000000018,ORD-202603-0000003712,WH-00076,CAN,Europe,Australia Post,Pickup,Delivered,2026-03-04 10:19:40,2026-03-09,2026-03-14 15:19:40,1,France,2026-03-04 10:19:40,joseph.johnson049@dataops.example.com
,SHP-202603-0000000019,ORD-202603-0000001094,WH-00178,ESP,Europe,USPS,Pickup,In Transit,2026-03-10 18:07:11,2026-03-14,,1,Germany,2026-03-10 18:07:11,darren.anderson025@dataops.example.com
,SHP-202603-0000000020,ORD-202603-0000000557,WH-00049,JPN,North America,DPD,Standard,Delivered,2026-03-11 19:33:22,2026-03-17,2026-03-26 04:33:22,1,Singapore,2026-03-11 19:33:22,susan.rice083@commerce.example.com
,SHP-202603-0000000021,ORD-202603-0000003749,WH-00174,ESP,Asia,FedEx,Pickup,Delivered,2026-03-13 00:55:05,2026-03-19,2026-03-24 09:55:05,1,Spain,2026-03-13 00:55:05,troy.boone097@platform.example.com
,SHP-202603-0000000022,ORD-202603-0000002955,WH-00247,USA,North America,UPS,Standard,Delayed,2026-03-04 12:14:20,2026-03-12,,1,Brazil,2026-03-04 12:14:20,tara.hansen055@dataops.example.com
,SHP-202603-0000000023,ORD-202603-0000001567,WH-00025,ARE,Europe,Royal Mail,Pickup,Delivered,2026-03-07 02:17:10,2026-03-17,2026-03-09 06:17:10,1,France,2026-03-07 02:17:10,kevin.mathews014@analytics.example.com
,SHP-202603-0000000024,ORD-202603-0000004801,WH-00141,ARE,Europe,FedEx,Express,Delivered,2026-03-17 12:25:49,2026-03-20,2026-03-30 19:25:49,1,Spain,2026-03-17 12:25:49,jennifer.yu037@dataops.example.com
,SHP-202603-0000000025,ORD-202603-0000003637,WH-00017,SGP,South America,DHL,Pickup,Delivered,2026-03-09 00:52:24,2026-03-12,2026-03-19 10:52:24,1,Netherlands,2026-03-09 00:52:24,michael.johnson061@platform.example.com
,SHP-202603-0000000026,ORD-202603-0000002032,WH-00034,AUS,North America,USPS,Economy,Delayed,2026-03-06 23:21:15,2026-03-10,,1,United Kingdom,2026-03-06 23:21:15,stephanie.miller092@analytics.example.com
,SHP-202603-0000000027,ORD-202603-0000000165,WH-00089,CAN,Europe,USPS,Pickup,Delivered,2026-03-18 17:53:26,2026-03-23,2026-03-31 20:53:26,1,Spain,2026-03-18 17:53:26,michael.brewer084@analytics.example.com
,SHP-202603-0000000028,ORD-202603-0000000549,WH-00199,ESP,North America,UPS,Standard,Delivered,2026-03-09 23:15:44,2026-03-11,2026-03-21 02:15:44,2,Japan,2026-03-09 23:15:44,brandi.carter038@dataops.example.com
,SHP-202603-0000000029,ORD-202603-0000006682,WH-00116,ITA,Europe,DHL,Express,Delivered,2026-03-04 16:22:53,2026-03-14,2026-03-12 18:22:53,1,Mexico,2026-03-04 16:22:53,michelle.bender024@analytics.example.com
,SHP-202603-0000000030,ORD-202603-0000001841,WH-00054,MEX,North America,DPD,Express,Delivered,2026-03-22 09:15:11,2026-03-24,2026-03-31 13:15:11,1,United Kingdom,2026-03-22 09:15:11,denise.beck077@analytics.example.com
,SHP-202603-0000000031,ORD-202603-0000004461,WH-00209,DEU,South America,DPD,Express,Delivered,2026-03-09 04:41:41,2026-03-16,2026-03-17 04:41:41,4,Spain,2026-03-09 04:41:41,kathleen.white007@analytics.example.com
,SHP-202603-0000000032,ORD-202603-0000003685,WH-00216,ITA,Europe,DPD,Pickup,Delivered,2026-03-14 00:38:56,2026-03-17,2026-03-28 04:38:56,1,Brazil,2026-03-14 00:38:56,jennifer.bauer068@analytics.example.com
