exchange_rate_id,rate_date,base_currency,target_currency,exchange_rate,rate_source,rate_type,created_at,created_by
,2020-08-26,SGD,JPY,2.6715626878,Internal FX,Spot,2020-08-26 20:21:37,ryan.steele043@commerce.example.com
,2020-08-16,JPY,INR,1.820324563,Reuters,Daily,2020-08-16 09:44:48,maria.ashley046@analytics.example.com
,2020-08-27,AED,JPY,7.4941877851,Bloomberg,Daily,2020-08-27 10:21:02,susan.rice083@commerce.example.com
,2020-08-05,CAD,USD,0.6472469785,Bloomberg,Daily,2020-08-05 09:43:30,micheal.hall064@dataops.example.com
,2020-08-21,AUD,SGD,0.6369281876,Reuters,Daily,2020-08-21 04:11:15,lance.williams029@platform.example.com
,2020-08-20,SGD,BRL,1.4891848156,Bloomberg,Daily,2020-08-20 18:56:19,jennifer.hudson020@analytics.example.com
,2020-08-11,USD,INR,0.2182551438,Internal FX,Closing,2020-08-11 18:45:33,timothy.cannon081@analytics.example.com
,2020-08-16,CAD,MXN,0.5329311941,Reuters,Spot,2020-08-16 05:53:13,micheal.hall064@dataops.example.com
,2020-08-06,BRL,MXN,1.5433668233,Bloomberg,Spot,2020-08-06 09:00:05,michelle.sims041@analytics.example.com
,2020-08-09,BRL,MXN,1.1235396335,Reuters,Closing,2020-08-09 09:10:54,jennifer.hudson020@analytics.example.com
,2020-08-15,BRL,MXN,1.2135269945,Reuters,Daily,2020-08-15 02:00:26,timothy.cannon081@analytics.example.com
,2020-08-24,SGD,EUR,0.5293468651,Bloomberg,Closing,2020-08-24 05:36:52,brandon.yu006@analytics.example.com
,2020-08-26,AED,USD,1.6527519389,Internal FX,Closing,2020-08-26 08:28:03,peter.martinez098@platform.example.com
,2020-08-17,USD,INR,1.1239178748,ECB,Spot,2020-08-17 02:03:07,michelle.bender024@analytics.example.com
,2020-08-03,AED,CAD,1.8534203521,ECB,Spot,2020-08-03 05:16:04,victor.palmer071@platform.example.com
,2020-08-17,AUD,GBP,0.7474832743,ECB,Closing,2020-08-17 17:11:55,megan.cunningham013@commerce.example.com
,2020-08-31,EUR,AED,0.5408055702,Reuters,Daily,2020-08-31 11:15:08,timothy.cannon081@analytics.example.com
,2020-08-10,EUR,AED,0.3367349764,ECB,Spot,2020-08-10 17:56:33,brandi.carter038@dataops.example.com
,2020-08-05,INR,CAD,1.7473196757,Internal FX,Closing,2020-08-05 11:28:31,timothy.cannon081@analytics.example.com
,2020-08-28,BRL,AUD,0.4038056242,Reuters,Closing,2020-08-28 18:34:57,michelle.bender024@analytics.example.com
,2020-08-05,AUD,AED,1.6784282345,Bloomberg,Closing,2020-08-05 05:30:13,joseph.johnson049@dataops.example.com
,2020-08-24,JPY,BRL,4.2366203894,Internal FX,Spot,2020-08-24 01:05:01,ashley.marks069@commerce.example.com
,2020-08-19,INR,BRL,1.4511204468,Bloomberg,Closing,2020-08-19 18:05:01,adam.gordon030@commerce.example.com
,2020-08-22,EUR,INR,0.4737415512,Internal FX,Spot,2020-08-22 20:15:36,peter.martinez098@platform.example.com
,2020-08-30,GBP,SGD,1.8922403554,Internal FX,Daily,2020-08-30 14:10:35,kelsey.taylor010@platform.example.com
,2020-08-21,JPY,USD,1.488977666,Internal FX,Closing,2020-08-21 10:24:10,victor.palmer071@platform.example.com
,2020-08-14,AED,EUR,1.7527591158,Bloomberg,Spot,2020-08-14 01:12:26,peter.martinez098@platform.example.com
,2020-08-13,EUR,SGD,1.6602960816,Bloomberg,Closing,2020-08-13 13:19:41,tina.williams074@commerce.example.com
,2020-08-31,BRL,EUR,5.5607521977,Internal FX,Spot,2020-08-31 06:17:53,taylor.cunningham023@commerce.example.com
,2020-08-29,BRL,SGD,2.1192588442,Reuters,Closing,2020-08-29 18:16:49,patrick.gonzalez035@dataops.example.com
,2020-08-08,CAD,EUR,0.7290093191,Bloomberg,Closing,2020-08-08 02:09:46,james.proctor094@dataops.example.com
,2020-08-04,BRL,JPY,0.5014742451,Reuters,Closing,2020-08-04 12:34:04,james.proctor094@dataops.example.com
,2020-08-11,EUR,AUD,1.5924916493,Internal FX,Spot,2020-08-11 08:13:25,jennifer.bauer068@analytics.example.com
,2020-08-24,JPY,SGD,0.2119821979,Reuters,Daily,2020-08-24 05:07:26,michael.johnson061@platform.example.com
,2020-08-29,CAD,AED,1.3086236254,Bloomberg,Closing,2020-08-29 21:48:04,david.cabrera119@dataops.example.com
,2020-08-12,USD,AUD,1.0981006023,Reuters,Closing,2020-08-12 02:00:36,eric.horton058@analytics.example.com
,2020-08-09,USD,AED,1.7483780987,Internal FX,Spot,2020-08-09 09:46:01,kelsey.taylor010@platform.example.com
,2020-08-28,AUD,JPY,2.2489261486,ECB,Closing,2020-08-28 06:03:55,brandon.yu006@analytics.example.com
,2020-08-28,BRL,SGD,0.7521619934,Bloomberg,Daily,2020-08-28 16:44:53,micheal.hall064@dataops.example.com
