review_record_id,review_id,customer_id,product_id,order_id,rating,review_title,review_text,verified_purchase,helpful_votes,review_timestamp,country_code,region_name,sentiment,created_at,created_by
,REV-202407-0000000000,CUST-0001309269,PROD-0000733376,ORD-202407-0000003515,5,Not as expected,One drug animal it father material. Art simple security quickly decide food. Rock reach use executive wrong design building.,true,3,2024-07-15 19:15:05,ARE,Oceania,Positive,2024-07-15 19:15:05,carol.bonilla067@analytics.example.com
,REV-202407-0000000001,CUST-0001311939,PROD-0000730164,ORD-202407-0000003811,5,Fast delivery,Word son miss art owner difficult listen. Speak fine read research edge. Official price lose population move agreement. Shake power cause dog time.,true,9,2024-07-16 04:01:52,NLD,Europe,Positive,2024-07-16 04:01:52,ashley.marks069@commerce.example.com
,REV-202407-0000000002,CUST-0001324205,PROD-0000727261,ORD-202407-0000008661,5,Excellent quality,Away us pattern surface necessary increase. Then very treat few.,true,0,2024-07-04 01:45:17,NLD,Europe,Positive,2024-07-04 01:45:17,kelsey.taylor010@platform.example.com
,REV-202407-0000000003,CUST-0001330435,PROD-0000736185,ORD-202407-0000006334,3,Excellent quality,Church yeah candidate rest morning tonight financial. Create floor try possible deal there begin white.,true,0,2024-07-24 23:13:17,JPN,Oceania,Neutral,2024-07-24 23:13:17,kristen.bailey110@analytics.example.com
,REV-202407-0000000004,CUST-0001328368,PROD-0000726181,ORD-202407-0000010198,4,Excellent quality,Itself exist you factor great attention. Whatever of executive organization exactly challenge. Real world rock himself term statement.,true,1,2024-07-25 14:32:47,ARE,Europe,Positive,2024-07-25 14:32:47,joann.clark089@commerce.example.com
,REV-202407-0000000005,CUST-0001320863,PROD-0000731304,ORD-202407-0000000634,4,Worth the money,Station let former beyond. Him science field. Involve unit age small subject. Nearly middle method full shoulder.,true,0,2024-07-01 11:30:41,ESP,Asia,Positive,2024-07-01 11:30:41,nicholas.wilson027@analytics.example.com
,REV-202407-0000000006,CUST-0001312506,PROD-0000726640,ORD-202407-0000009852,4,Could be better,Lawyer data control reality. Decision number artist energy cell. Nor coach market but miss.,true,8,2024-07-09 19:26:30,USA,Europe,Positive,2024-07-09 19:26:30,troy.boone097@platform.example.com
,REV-202407-0000000007,CUST-0001319799,PROD-0000725982,ORD-202407-0000001972,5,Could be better,Mean know art face everything near.,true,0,2024-07-28 05:12:36,SGP,Europe,Positive,2024-07-28 05:12:36,lance.williams029@platform.example.com
,REV-202407-0000000008,CUST-0001326490,PROD-0000723683,ORD-202407-0000004840,4,Average experience,Run risk most today language. Choose despite movie blue. Huge front environment environment live voice body. Call watch forward north themselves safe raise.,true,21,2024-07-16 03:06:32,JPN,Asia,Positive,2024-07-16 03:06:32,kevin.mathews014@analytics.example.com
,REV-202407-0000000009,CUST-0001327554,PROD-0000725157,ORD-202407-0000008248,5,Not as expected,Exist give trial behavior.,true,19,2024-07-04 00:44:42,DEU,Oceania,Positive,2024-07-04 00:44:42,renee.harvey080@dataops.example.com
,REV-202407-0000000010,CUST-0001320187,PROD-0000728847,ORD-202407-0000002732,3,Average experience,Be medical every despite my. Strategy network prove. If figure again doctor safe technology.,false,8,2024-07-15 19:52:14,GBR,Europe,Neutral,2024-07-15 19:52:14,victoria.medina044@dataops.example.com
,REV-202407-0000000011,CUST-0001313150,PROD-0000739247,ORD-202407-0000008350,1,Fast delivery,Type black activity play finish. Remember which return adult ready mother.,true,5,2024-07-17 11:45:28,FRA,North America,Negative,2024-07-17 11:45:28,kristin.krueger034@analytics.example.com
,REV-202407-0000000012,CUST-0001332601,PROD-0000731735,ORD-202407-0000003472,3,Great product,Recognize himself arm that off. Audience decide draw hospital. Difficult nature talk officer.,true,17,2024-07-28 04:24:35,BRA,Europe,Neutral,2024-07-28 04:24:35,tara.hansen055@dataops.example.com
,REV-202407-0000000013,CUST-0001305775,PROD-0000735527,ORD-202407-0000006123,4,Excellent quality,Hot send must specific travel green. Recently voice that item fly fear.,true,18,2024-07-30 11:34:42,NLD,Europe,Positive,2024-07-30 11:34:42,troy.boone097@platform.example.com
