review_record_id,review_id,customer_id,product_id,order_id,rating,review_title,review_text,verified_purchase,helpful_votes,review_timestamp,country_code,region_name,sentiment,created_at,created_by
,REV-202109-0000000000,CUST-0000392117,PROD-0000214815,ORD-202109-0000000567,4,Highly recommended,Teach single rock behavior detail cost create. Now director security condition work determine who left. Much effort conference house special debate. Current experience campaign fight run. Very meet former.,true,0,2021-09-08 12:31:07,JPN,North America,Positive,2021-09-08 12:31:07,kelsey.taylor010@platform.example.com
,REV-202109-0000000001,CUST-0000386046,PROD-0000220821,ORD-202109-0000001791,4,Fast delivery,Which defense third exist will send pressure.,true,13,2021-09-12 07:08:10,AUS,Europe,Positive,2021-09-12 07:08:10,katelyn.pitts017@commerce.example.com
,REV-202109-0000000002,CUST-0000389544,PROD-0000210079,ORD-202109-0000006168,3,Could be better,Raise hear federal recognize these training.,true,0,2021-09-22 12:02:32,IND,Asia,Neutral,2021-09-22 12:02:32,susan.rice083@commerce.example.com
,REV-202109-0000000003,CUST-0000402258,PROD-0000215134,ORD-202109-0000005845,5,Average experience,Person interesting heart the. Try writer kid within understand.,true,3,2021-09-08 12:25:59,CAN,Asia,Positive,2021-09-08 12:25:59,timothy.cannon081@analytics.example.com
,REV-202109-0000000004,CUST-0000387600,PROD-0000220394,ORD-202109-0000003813,5,Fast delivery,Social card music simply by ten. Worker factor site pressure entire. Rule mother too seem dog who. Specific this father. Base ball behind trip story.,true,17,2021-09-02 18:18:16,ESP,North America,Positive,2021-09-02 18:18:16,maria.ashley046@analytics.example.com
,REV-202109-0000000005,CUST-0000390650,PROD-0000216490,ORD-202109-0000001831,4,Worth the money,Both you culture use. Matter career show important shoulder rich change professor.,true,2,2021-09-22 22:03:05,MEX,North America,Positive,2021-09-22 22:03:05,michelle.bender024@analytics.example.com
,REV-202109-0000000006,CUST-0000388424,PROD-0000217382,ORD-202109-0000003011,1,Highly recommended,Stage best total could security he water policy.,true,41,2021-09-02 14:13:27,DEU,South America,Negative,2021-09-02 14:13:27,joann.clark089@commerce.example.com
,REV-202109-0000000007,CUST-0000388684,PROD-0000211476,ORD-202109-0000000142,3,Great product,However performance still expect other scientist. Change smile while push would. Art region today.,true,9,2021-09-13 09:47:46,AUS,South America,Neutral,2021-09-13 09:47:46,alyssa.richards002@commerce.example.com
,REV-202109-0000000008,CUST-0000401401,PROD-0000215522,ORD-202109-0000003245,4,Worth the money,Total near option read.,true,21,2021-09-05 09:32:54,MEX,Europe,Positive,2021-09-05 09:32:54,ryan.steele043@commerce.example.com
,REV-202109-0000000009,CUST-0000401513,PROD-0000215718,ORD-202109-0000003608,5,Great product,Beautiful son process prevent region. Various per enjoy account. Measure book process trade fish.,true,0,2021-09-23 00:22:11,AUS,Asia,Positive,2021-09-23 00:22:11,timothy.cameron104@commerce.example.com
,REV-202109-0000000010,CUST-0000388129,PROD-0000219187,ORD-202109-0000002840,4,Excellent quality,Official arrive soldier particularly project well. Fly film professor matter one technology.,true,3,2021-09-02 01:11:23,CAN,North America,Positive,2021-09-02 01:11:23,stephen.daniels076@commerce.example.com
,REV-202109-0000000011,CUST-0000390102,PROD-0000216570,ORD-202109-0000007214,5,Average experience,Stock return best one popular return.,true,9,2021-09-18 15:49:12,GBR,North America,Positive,2021-09-18 15:49:12,susan.rice083@commerce.example.com
,REV-202109-0000000012,CUST-0000391391,PROD-0000217928,ORD-202109-0000005587,4,Average experience,Between north admit. Bar capital may someone program too all.,true,0,2021-09-02 19:08:06,AUS,Oceania,Positive,2021-09-02 19:08:06,peter.martinez098@platform.example.com
,REV-202109-0000000013,CUST-0000384405,PROD-0000217256,ORD-202109-0000006501,5,Great product,Continue ok various consider. Attack interesting charge listen. Fight sport exist involve yes.,true,12,2021-09-24 17:34:51,AUS,Europe,Positive,2021-09-24 17:34:51,taylor.cunningham023@commerce.example.com
,REV-202109-0000000014,CUST-0000381182,PROD-0000215000,ORD-202109-0000000472,4,Not as expected,Conference important now business.,true,1,2021-09-17 00:32:24,NLD,Asia,Positive,2021-09-17 00:32:24,brandon.yu006@analytics.example.com
,REV-202109-0000000015,CUST-0000387101,PROD-0000212561,ORD-202109-0000006339,4,Not as expected,Ok citizen can hard. Different girl hospital somebody under rock avoid far. Set field customer pick. Forget be machine. Fund research field indeed mother news radio budget.,true,1,2021-09-22 06:07:39,MEX,Europe,Positive,2021-09-22 06:07:39,sylvia.diaz107@dataops.example.com
,REV-202109-0000000016,CUST-0000396124,PROD-0000212034,ORD-202109-0000006221,5,Great product,Will defense program thank seem house. Nature impact major easy chair however fill though.,true,3,2021-09-14 06:19:40,SGP,North America,Positive,2021-09-14 06:19:40,stephen.clark001@analytics.example.com
,REV-202109-0000000017,CUST-0000382999,PROD-0000220029,ORD-202109-0000003397,4,Could be better,Explain stay effect. Remain street from purpose important cost when know. Whole hold accept mean true step. Live shoulder interesting.,true,1,2021-09-12 19:37:41,MEX,Oceania,Positive,2021-09-12 19:37:41,christine.carter078@commerce.example.com
,REV-202109-0000000018,CUST-0000392488,PROD-0000211092,ORD-202109-0000001641,2,Average experience,Concern whom page understand.,true,1,2021-09-23 23:26:49,NLD,Europe,Negative,2021-09-23 23:26:49,jimmy.washington028@commerce.example.com
,REV-202109-0000000019,CUST-0000388173,PROD-0000219492,ORD-202109-0000007124,3,Could be better,Investment either political meeting friend.,true,3,2021-09-28 20:53:11,SGP,Europe,Neutral,2021-09-28 20:53:11,alyssa.richards002@commerce.example.com
,REV-202109-0000000020,CUST-0000387199,PROD-0000216590,ORD-202109-0000001175,4,Excellent quality,Discussion attack age perhaps ask. Road today free stock occur through live vote. Former character official time low indeed how.,true,1,2021-09-05 09:37:03,USA,Europe,Positive,2021-09-05 09:37:03,adam.gordon030@commerce.example.com
,REV-202109-0000000021,CUST-0000382045,PROD-0000220379,ORD-202109-0000007404,5,Excellent quality,Better movement happen Congress send. Step region never into may. Party very field entire stage somebody candidate.,true,3,2021-09-14 23:19:56,DEU,Europe,Positive,2021-09-14 23:19:56,victoria.medina044@dataops.example.com
,REV-202109-0000000022,CUST-0000389639,PROD-0000219615,ORD-202109-0000001649,4,Excellent quality,Get two main the hit ok smile.,true,18,2021-09-29 16:48:30,ARE,Oceania,Positive,2021-09-29 16:48:30,michael.berger060@platform.example.com
,REV-202109-0000000023,CUST-0000394263,PROD-0000209807,ORD-202109-0000006367,5,Great product,Recently look face scene authority.,true,1,2021-09-27 08:36:53,ESP,Asia,Positive,2021-09-27 08:36:53,andrea.cummings039@platform.example.com
