order_record_id,order_id,customer_id,session_id,order_timestamp,order_status,country_name,country_code,region_name,local_currency,subtotal_local,discount_local,shipping_local,tax_local,total_amount_local,payment_method,shipping_method,warehouse_id,estimated_delivery_date,actual_delivery_date,cancellation_date,return_flag,refund_amount_local,source_system,created_at,updated_at,created_by
,ORD-202512-0000000000,CUST-0001942025,SES-202512-0000006985,2025-12-24 00:59:54,Failed,Singapore,SGP,Asia,SGD,1597.15,255.51,42.38,220.34,1604.36,Credit Card,Same Day,WH-00054,2025-12-29,,,false,0,Web,2025-12-24 00:59:54,2025-12-24 02:00:54,jennifer.erickson018@platform.example.com
,ORD-202512-0000000001,CUST-0001929550,SES-202512-0000014526,2025-12-09 10:52:02,Completed,Australia,AUS,Oceania,AUD,333.65,27.24,43.34,54.69,404.44,PayPal,Standard,WH-00041,2025-12-16,2025-12-16,,false,0,Mobile,2025-12-09 10:52:02,2025-12-09 11:29:02,yolanda.vasquez005@platform.example.com
,ORD-202512-0000000002,CUST-0001927113,SES-202512-0000021530,2025-12-01 20:11:34,Completed,United States,USA,North America,USD,942.92,201.08,44.73,91.24,877.81,Google Pay,Express,WH-00200,2025-12-12,2025-12-12,,false,0,Mobile,2025-12-01 20:11:34,2025-12-01 20:13:34,grace.gonzales099@dataops.example.com
,ORD-202512-0000000003,CUST-0001934708,SES-202512-0000047629,2025-12-31 07:38:14,Completed,United Kingdom,GBR,Europe,GBP,1726.42,414.26,29.28,270.15,1611.59,Buy Now Pay Later,Pickup,WH-00119,2026-01-05,2026-01-05,,false,0,Marketplace,2025-12-31 07:38:14,2025-12-31 08:33:14,jack.smith053@analytics.example.com
,ORD-202512-0000000004,CUST-0001949336,SES-202512-0000046630,2025-12-10 14:58:26,Completed,France,FRA,Europe,EUR,2357.33,134.61,21.37,118.41,2362.5,Google Pay,Same Day,WH-00005,2025-12-12,2025-12-12,,false,0,Web,2025-12-10 14:58:26,2025-12-10 17:02:26,joseph.johnson049@dataops.example.com
,ORD-202512-0000000005,CUST-0001902034,SES-202512-0000015264,2025-12-23 10:56:26,Completed,Brazil,BRA,South America,BRL,2595.89,120.43,14.02,394.55,2884.03,Phonepe,Pickup,WH-00161,2026-01-01,2026-01-01,,false,0,Mobile,2025-12-23 10:56:26,2025-12-23 12:52:26,micheal.chen050@dataops.example.com
,ORD-202512-0000000006,CUST-0001914763,SES-202512-0000022183,2025-12-26 19:24:03,Completed,United Arab Emirates,ARE,Asia,AED,2201.01,492.8,44.36,42.81,1795.38,Phonepe,Economy,WH-00206,2025-12-31,2025-12-31,,false,0,Mobile,2025-12-26 19:24:03,2025-12-26 22:12:03,james.proctor094@dataops.example.com
,ORD-202512-0000000007,CUST-0001928934,SES-202512-0000024396,2025-12-25 00:31:21,Returned,Spain,ESP,Europe,EUR,2349.22,147.46,28.03,250.13,2479.92,Credit Card,Economy,WH-00166,2025-12-28,,,true,2479.92,Mobile,2025-12-25 00:31:21,2025-12-25 03:13:21,kevin.mathews014@analytics.example.com
,ORD-202512-0000000008,CUST-0001942145,SES-202512-0000014368,2025-12-02 12:10:54,Completed,Spain,ESP,Europe,EUR,1202.74,237.29,38.27,51.4,1055.12,Credit Card,Standard,WH-00165,2025-12-04,2025-12-04,,false,0,POS,2025-12-02 12:10:54,2025-12-02 13:37:54,michael.brewer084@analytics.example.com
,ORD-202512-0000000009,CUST-0001929717,SES-202512-0000035693,2025-12-10 16:04:13,Completed,Brazil,BRA,South America,BRL,247.05,46.35,5.29,10.45,216.44,Bank Transfer,Same Day,WH-00069,2025-12-15,2025-12-15,,false,0,Mobile,2025-12-10 16:04:13,2025-12-10 18:04:13,michelle.bender024@analytics.example.com
