seller_record_id,seller_id,seller_name,seller_type,country_name,country_code,region_name,seller_rating,seller_status,fulfillment_type,seller_join_date,effective_from,effective_to,is_current,created_at,created_by
198946,SELL-00198946,Chase Group,Distributor,Mexico,MEX,North America,3.09,Active,Dropship,2023-05-24,2023-05-24 00:00:00,,true,2023-05-24 14:34:31,maria.ashley046@analytics.example.com
198947,SELL-00198947,Gross and Sons,Marketplace,India,IND,Asia,4.23,Active,Seller Fulfilled,2023-05-28,2023-05-28 00:00:00,,true,2023-05-28 09:05:44,andrea.cummings039@platform.example.com
198948,SELL-00198948,Shaw PLC,Brand,Netherlands,NLD,Europe,4.11,Active,Platform Fulfilled,2023-05-02,2023-05-02 00:00:00,,true,2023-05-02 05:02:42,christine.johnson056@commerce.example.com
198949,SELL-00198949,Krause and Sons,Retailer,Brazil,BRA,South America,3.34,Active,Platform Fulfilled,2023-05-12,2023-05-12 00:00:00,,true,2023-05-12 11:43:56,timothy.cameron104@commerce.example.com
198950,SELL-00198950,Perry-Huang,Distributor,France,FRA,Europe,3.85,Inactive,Seller Fulfilled,2023-05-16,2023-05-16 00:00:00,,true,2023-05-16 15:48:24,jennifer.shepherd015@analytics.example.com
198951,SELL-00198951,"Thomas, Williamson and Flores",Marketplace,United Arab Emirates,ARE,Asia,4.1,Active,Seller Fulfilled,2023-05-23,2023-05-23 00:00:00,,true,2023-05-23 02:41:54,jimmy.washington028@commerce.example.com
198952,SELL-00198952,Wells-Valenzuela,Marketplace,Brazil,BRA,South America,3.07,Inactive,Seller Fulfilled,2023-05-30,2023-05-30 00:00:00,,true,2023-05-30 16:30:26,alyssa.richards002@commerce.example.com
198953,SELL-00198953,Maldonado-Massey,Small Business,Brazil,BRA,South America,3.65,Inactive,Platform Fulfilled,2023-05-30,2023-05-30 00:00:00,,true,2023-05-30 13:39:04,michael.johnson061@platform.example.com
198954,SELL-00198954,"Walsh, Anderson and Fowler",Marketplace,Netherlands,NLD,Europe,3.22,Active,Seller Fulfilled,2023-05-02,2023-05-02 00:00:00,,true,2023-05-02 00:33:05,alyssa.richards002@commerce.example.com
198955,SELL-00198955,Brown-Phillips,Retailer,Germany,DEU,Europe,3.57,Active,Platform Fulfilled,2023-05-22,2023-05-22 00:00:00,,true,2023-05-22 18:27:28,christine.johnson056@commerce.example.com
198956,SELL-00198956,Johnson LLC,Distributor,Australia,AUS,Oceania,4.15,Inactive,Dropship,2023-05-14,2023-05-14 00:00:00,,true,2023-05-14 15:33:56,grace.gonzales099@dataops.example.com
198957,SELL-00198957,Hester-Scott,Retailer,France,FRA,Europe,3.84,Active,Dropship,2023-05-17,2023-05-17 00:00:00,,true,2023-05-17 23:11:25,jillian.russo115@commerce.example.com
198958,SELL-00198958,"Lewis, Jones and Duarte",Distributor,Mexico,MEX,North America,3.42,Active,Platform Fulfilled,2023-05-09,2023-05-09 00:00:00,,true,2023-05-09 16:17:01,kristen.bailey110@analytics.example.com
198959,SELL-00198959,Rubio Group,Brand,Mexico,MEX,North America,4.09,Active,Platform Fulfilled,2023-05-02,2023-05-02 00:00:00,,true,2023-05-02 07:31:16,micheal.chen050@dataops.example.com
198960,SELL-00198960,Ward LLC,Marketplace,United Kingdom,GBR,Europe,4.05,Active,Dropship,2023-05-02,2023-05-02 00:00:00,,true,2023-05-02 00:52:22,arthur.ortiz082@platform.example.com
198961,SELL-00198961,Smith LLC,Small Business,Japan,JPN,Asia,4.29,Active,Seller Fulfilled,2023-05-01,2023-05-01 00:00:00,,true,2023-05-01 04:24:51,jason.franklin045@dataops.example.com
198962,SELL-00198962,Lewis Group,Distributor,Spain,ESP,Europe,4.78,Active,Seller Fulfilled,2023-05-24,2023-05-24 00:00:00,,true,2023-05-24 14:23:10,jennifer.hudson020@analytics.example.com
198963,SELL-00198963,"Hodge, Osborne and Spears",Retailer,Brazil,BRA,South America,4.11,Active,Platform Fulfilled,2023-05-13,2023-05-13 00:00:00,,true,2023-05-13 03:14:12,tiffany.freeman101@analytics.example.com
198964,SELL-00198964,"Ashley, Mcmahon and Ritter",Brand,United Kingdom,GBR,Europe,3.74,Active,Seller Fulfilled,2023-05-12,2023-05-12 00:00:00,,true,2023-05-12 07:28:36,david.cabrera119@dataops.example.com
198965,SELL-00198965,"Vincent, Thomas and Wilson",Brand,United Arab Emirates,ARE,Asia,3.55,Active,Seller Fulfilled,2023-05-25,2023-05-25 00:00:00,,true,2023-05-25 19:47:18,peter.martinez098@platform.example.com
198966,SELL-00198966,Cochran Inc,Retailer,Australia,AUS,Oceania,4.56,Active,Dropship,2023-05-07,2023-05-07 00:00:00,,true,2023-05-07 21:02:50,taylor.cunningham023@commerce.example.com
198967,SELL-00198967,"Neal, Wood and Adams",Retailer,Netherlands,NLD,Europe,4.23,Active,Seller Fulfilled,2023-05-23,2023-05-23 00:00:00,,true,2023-05-23 20:26:25,joann.clark089@commerce.example.com
198968,SELL-00198968,Gallagher Inc,Brand,Brazil,BRA,South America,3.16,Active,Seller Fulfilled,2023-05-10,2023-05-10 00:00:00,,true,2023-05-10 02:45:10,peter.martinez098@platform.example.com
198969,SELL-00198969,Rodriguez-Richardson,Retailer,Germany,DEU,Europe,4.57,Active,Dropship,2023-05-16,2023-05-16 00:00:00,,true,2023-05-16 14:51:48,yesenia.arnold040@platform.example.com
198970,SELL-00198970,Hawkins-Armstrong,Brand,Brazil,BRA,South America,4.2,Active,Platform Fulfilled,2023-05-31,2023-05-31 00:00:00,,true,2023-05-31 07:41:43,joann.clark089@commerce.example.com
198971,SELL-00198971,"Murphy, Grant and Wilson",Retailer,Singapore,SGP,Asia,4.07,Active,Seller Fulfilled,2023-05-24,2023-05-24 00:00:00,,true,2023-05-24 14:19:17,amy.holmes103@dataops.example.com
198972,SELL-00198972,Gonzalez Inc,Brand,Mexico,MEX,North America,4.5,Active,Seller Fulfilled,2023-05-04,2023-05-04 00:00:00,,true,2023-05-04 11:21:19,arthur.ortiz082@platform.example.com
198973,SELL-00198973,Pruitt and Sons,Marketplace,United Arab Emirates,ARE,Asia,4.9,Active,Dropship,2023-05-15,2023-05-15 00:00:00,,true,2023-05-15 02:22:43,megan.cunningham013@commerce.example.com
198974,SELL-00198974,Cook LLC,Distributor,United States,USA,North America,3.71,Inactive,Platform Fulfilled,2023-05-03,2023-05-03 00:00:00,,true,2023-05-03 15:00:07,anita.garcia021@dataops.example.com
198975,SELL-00198975,Fernandez Group,Distributor,Spain,ESP,Europe,4.09,Active,Seller Fulfilled,2023-05-10,2023-05-10 00:00:00,,true,2023-05-10 13:12:31,ryan.steele043@commerce.example.com
198976,SELL-00198976,"Mata, Page and Wright",Retailer,France,FRA,Europe,3.74,Active,Dropship,2023-05-27,2023-05-27 00:00:00,,true,2023-05-27 18:42:13,eric.mullen052@dataops.example.com
198977,SELL-00198977,"Henderson, Wilson and Barrett",Small Business,Canada,CAN,North America,4.28,Active,Platform Fulfilled,2023-05-07,2023-05-07 00:00:00,,true,2023-05-07 07:26:56,jillian.russo115@commerce.example.com
198978,SELL-00198978,Graham Inc,Distributor,Mexico,MEX,North America,4.98,Active,Dropship,2023-05-11,2023-05-11 00:00:00,,true,2023-05-11 17:45:12,sandra.hunter036@platform.example.com
198979,SELL-00198979,"Cole, Cook and Barnes",Brand,Netherlands,NLD,Europe,4.08,Active,Platform Fulfilled,2023-05-24,2023-05-24 00:00:00,,true,2023-05-24 03:54:04,christine.johnson056@commerce.example.com
198980,SELL-00198980,Holland-Bailey,Brand,Spain,ESP,Europe,4.96,Active,Dropship,2023-05-14,2023-05-14 00:00:00,,true,2023-05-14 17:46:33,stephen.clark001@analytics.example.com
198981,SELL-00198981,Ibarra-Johnson,Small Business,United Kingdom,GBR,Europe,3.97,Active,Seller Fulfilled,2023-05-25,2023-05-25 00:00:00,,true,2023-05-25 02:52:10,alyssa.richards002@commerce.example.com
