exchange_rate_id,rate_date,base_currency,target_currency,exchange_rate,rate_source,rate_type,created_at,created_by
,2021-06-22,CAD,BRL,1.1471153859,Bloomberg,Closing,2021-06-22 13:00:32,patrick.gonzalez035@dataops.example.com
,2021-06-11,AED,USD,0.9091101487,Reuters,Daily,2021-06-11 18:20:27,christine.johnson056@commerce.example.com
,2021-06-17,AED,MXN,0.9219278869,Internal FX,Daily,2021-06-17 22:15:42,micheal.chen050@dataops.example.com
,2021-06-20,INR,AUD,4.5274122666,ECB,Closing,2021-06-20 10:27:10,patrick.gonzalez035@dataops.example.com
,2021-06-13,BRL,SGD,0.2271205864,ECB,Daily,2021-06-13 21:52:37,stephen.daniels076@commerce.example.com
,2021-06-16,AUD,JPY,3.3300667993,ECB,Daily,2021-06-16 02:26:35,micheal.chen050@dataops.example.com
,2021-06-25,MXN,BRL,0.597805036,Bloomberg,Spot,2021-06-25 16:32:02,alyssa.richards002@commerce.example.com
,2021-06-20,JPY,INR,0.5967085024,ECB,Closing,2021-06-20 04:38:43,jeffery.miller012@commerce.example.com
,2021-06-16,EUR,GBP,0.3238123765,Bloomberg,Closing,2021-06-16 11:22:07,patrick.gonzalez035@dataops.example.com
,2021-06-10,BRL,INR,1.1447190906,Internal FX,Closing,2021-06-10 00:33:18,katelyn.pitts017@commerce.example.com
,2021-06-24,CAD,AED,0.95588549,Reuters,Closing,2021-06-24 16:53:34,alyssa.richards002@commerce.example.com
,2021-06-17,GBP,CAD,0.614887431,ECB,Spot,2021-06-17 22:08:04,timothy.cameron104@commerce.example.com
,2021-06-10,AUD,SGD,1.5577938802,Bloomberg,Spot,2021-06-10 09:23:01,david.cabrera119@dataops.example.com
,2021-06-16,AUD,JPY,2.0943000798,Bloomberg,Closing,2021-06-16 14:56:23,brandon.yu006@analytics.example.com
,2021-06-06,EUR,AED,0.8283048738,Internal FX,Spot,2021-06-06 16:36:07,ashley.marks069@commerce.example.com
,2021-06-04,CAD,JPY,1.9155910453,Bloomberg,Daily,2021-06-04 06:37:24,kelsey.taylor010@platform.example.com
,2021-06-18,AUD,CAD,0.5502723453,Internal FX,Closing,2021-06-18 06:25:40,micheal.chen050@dataops.example.com
,2021-06-29,BRL,MXN,0.6851791948,Internal FX,Closing,2021-06-29 19:55:17,brandi.carter038@dataops.example.com
,2021-06-23,MXN,GBP,1.7110527389,Bloomberg,Closing,2021-06-23 10:30:17,susan.rice083@commerce.example.com
,2021-06-28,CAD,GBP,2.0479434831,Bloomberg,Spot,2021-06-28 08:45:40,taylor.cunningham023@commerce.example.com
,2021-06-10,USD,AED,1.2899143635,Bloomberg,Closing,2021-06-10 15:27:32,stephen.clark001@analytics.example.com
,2021-06-16,MXN,GBP,0.6565588499,Internal FX,Spot,2021-06-16 14:16:17,joseph.johnson049@dataops.example.com
,2021-06-16,BRL,SGD,5.0734679926,Bloomberg,Spot,2021-06-16 11:11:29,kelsey.taylor010@platform.example.com
,2021-06-18,BRL,EUR,0.7245430034,Reuters,Closing,2021-06-18 03:38:18,david.cabrera119@dataops.example.com
,2021-06-19,SGD,INR,1.2307983196,Bloomberg,Closing,2021-06-19 13:15:45,christine.carter078@commerce.example.com
,2021-06-20,BRL,AUD,2.7115934914,Bloomberg,Spot,2021-06-20 00:44:20,patrick.gonzalez035@dataops.example.com
,2021-06-05,GBP,SGD,1.6340581276,Bloomberg,Closing,2021-06-05 08:38:23,christine.carter078@commerce.example.com
,2021-06-28,CAD,BRL,1.5791013955,Bloomberg,Spot,2021-06-28 19:43:17,john.mullins109@commerce.example.com
,2021-06-27,USD,GBP,3.3035346672,Reuters,Daily,2021-06-27 17:32:37,eric.mullen052@dataops.example.com
,2021-06-13,CAD,MXN,0.6778015672,Bloomberg,Closing,2021-06-13 16:57:53,adam.gordon030@commerce.example.com
,2021-06-24,EUR,GBP,1.5110602478,Reuters,Daily,2021-06-24 04:38:12,timothy.cannon081@analytics.example.com
,2021-06-06,MXN,AED,1.9754486533,ECB,Daily,2021-06-06 12:49:45,joseph.johnson049@dataops.example.com
,2021-06-14,AUD,USD,1.228720609,Internal FX,Daily,2021-06-14 05:07:37,ryan.steele043@commerce.example.com
,2021-06-23,EUR,INR,0.7018155637,Internal FX,Daily,2021-06-23 21:14:07,alyssa.richards002@commerce.example.com
,2021-06-20,AUD,EUR,0.9552731978,ECB,Closing,2021-06-20 04:59:17,michelle.sims041@analytics.example.com
,2021-06-21,MXN,INR,0.2490004921,Internal FX,Spot,2021-06-21 12:33:57,sylvia.diaz107@dataops.example.com
,2021-06-27,AUD,CAD,0.7149537222,Bloomberg,Daily,2021-06-27 19:11:56,tiffany.freeman101@analytics.example.com
,2021-06-25,SGD,USD,0.2407080006,Bloomberg,Closing,2021-06-25 21:17:16,timothy.cannon081@analytics.example.com
,2021-06-25,USD,JPY,0.2816651035,Reuters,Closing,2021-06-25 12:36:53,timothy.cannon081@analytics.example.com
,2021-06-17,AED,GBP,0.9614071252,ECB,Daily,2021-06-17 10:22:13,eric.mullen052@dataops.example.com
,2021-06-23,USD,EUR,0.3395462075,ECB,Daily,2021-06-23 15:32:51,jennifer.hudson020@analytics.example.com
,2021-06-01,SGD,GBP,0.4900473799,Bloomberg,Closing,2021-06-01 03:04:36,jennifer.bauer068@analytics.example.com
,2021-06-14,INR,SGD,0.5498788478,ECB,Spot,2021-06-14 18:55:24,victor.palmer071@platform.example.com
,2021-06-06,BRL,JPY,0.8568675162,Bloomberg,Closing,2021-06-06 20:49:35,timothy.cameron104@commerce.example.com
,2021-06-08,MXN,BRL,0.6291650642,ECB,Daily,2021-06-08 16:10:35,david.cabrera119@dataops.example.com
,2021-06-23,CAD,AED,1.1178711684,ECB,Closing,2021-06-23 11:08:15,micheal.hall064@dataops.example.com
,2021-06-03,CAD,AED,1.4459851419,Reuters,Closing,2021-06-03 18:29:02,stephen.daniels076@commerce.example.com
,2021-06-30,GBP,BRL,2.3276520356,Reuters,Closing,2021-06-30 04:15:14,christine.carter078@commerce.example.com
,2021-06-01,GBP,BRL,2.786907768,Reuters,Closing,2021-06-01 12:15:13,michael.berger060@platform.example.com
,2021-06-01,MXN,SGD,8.1861346582,Reuters,Daily,2021-06-01 18:44:49,joseph.johnson049@dataops.example.com
,2021-06-06,BRL,MXN,0.6884767411,Reuters,Spot,2021-06-06 06:15:07,christine.johnson056@commerce.example.com
,2021-06-12,SGD,GBP,1.9615673697,Reuters,Daily,2021-06-12 12:08:10,taylor.cunningham023@commerce.example.com
,2021-06-02,JPY,AED,0.1403447198,Reuters,Closing,2021-06-02 21:30:49,stephen.clark001@analytics.example.com
,2021-06-26,CAD,AUD,0.3663311419,ECB,Daily,2021-06-26 21:22:33,victoria.medina044@dataops.example.com
,2021-06-06,JPY,AUD,1.5966958019,ECB,Daily,2021-06-06 17:20:47,james.proctor094@dataops.example.com
,2021-06-18,BRL,CAD,0.3533775022,ECB,Spot,2021-06-18 19:20:16,anita.garcia021@dataops.example.com
,2021-06-02,AED,AUD,0.5758565584,Reuters,Spot,2021-06-02 03:43:01,sylvia.diaz107@dataops.example.com
,2021-06-03,AED,AUD,1.7138674742,Bloomberg,Daily,2021-06-03 13:08:36,patrick.gonzalez035@dataops.example.com
,2021-06-25,BRL,SGD,1.104805884,ECB,Closing,2021-06-25 05:22:20,joseph.johnson049@dataops.example.com
,2021-06-07,CAD,EUR,1.8834908341,Bloomberg,Closing,2021-06-07 23:18:26,adam.gordon030@commerce.example.com
,2021-06-08,INR,GBP,1.6962407292,Bloomberg,Closing,2021-06-08 05:44:15,john.mullins109@commerce.example.com
,2021-06-09,AED,SGD,3.0938150097,Internal FX,Closing,2021-06-09 00:18:15,anita.garcia021@dataops.example.com
,2021-06-11,USD,JPY,1.7612556868,Reuters,Closing,2021-06-11 05:38:32,michelle.sims041@analytics.example.com
,2021-06-15,AUD,INR,0.7707266565,ECB,Spot,2021-06-15 04:21:20,joseph.johnson049@dataops.example.com
,2021-06-11,CAD,AED,1.390639896,Bloomberg,Spot,2021-06-11 04:43:53,susan.rice083@commerce.example.com
,2021-06-20,SGD,CAD,0.6099112214,Reuters,Closing,2021-06-20 23:55:42,jeffery.miller012@commerce.example.com
,2021-06-05,MXN,BRL,1.7577777929,ECB,Spot,2021-06-05 23:18:08,michael.johnson061@platform.example.com
,2021-06-10,MXN,AUD,1.6757498427,Bloomberg,Closing,2021-06-10 16:35:22,tina.williams074@commerce.example.com
,2021-06-08,USD,INR,0.6455419563,Reuters,Spot,2021-06-08 13:03:57,maria.ashley046@analytics.example.com
,2021-06-14,JPY,GBP,1.5230940509,Internal FX,Daily,2021-06-14 21:39:54,victor.palmer071@platform.example.com
,2021-06-20,SGD,CAD,0.5972700735,ECB,Daily,2021-06-20 06:41:56,taylor.cunningham023@commerce.example.com
