product_record_id,product_id,parent_product_id,product_title,brand,category_level_1,category_level_2,category_level_3,category_level_4,product_type,seller_id,country_of_sale,country_code,local_currency,base_price_local,cost_local,discount_percentage,tax_percentage,product_rating,review_count,product_status,stock_quantity,product_launch_date,effective_from,effective_to,is_current,created_at,updated_at,created_by
473405,PROD-0000473405,PARENT-0000309346,Moment Billion Audio,Bates and Sons,Electronics,Audio,Eco,Classic,Premium,SELL-00193776,Spain,JPN,GBP,1181.73,593.72,11.22,6.75,4.43,86,Active,518,2023-04-27,2023-04-27 00:00:00,,true,2023-04-27 21:39:47,2023-04-27 23:51:00,christine.carter078@commerce.example.com
473406,PROD-0000473406,PARENT-0000072240,Friend Treatment Audio,"Holmes, Glover and Mckenzie",Electronics,Audio,Pro,Bundle,Subscription,SELL-00194679,Germany,CAN,AUD,2164.91,993.78,2.6,24.27,4.11,5,Active,293,2023-04-20,2023-04-20 00:00:00,,true,2023-04-20 17:17:16,2023-04-20 08:27:41,jennifer.bauer068@analytics.example.com
473407,PROD-0000473407,PARENT-0000194672,Let Cultural Snacks,Mckenzie-Tran,Grocery,Snacks,Pro,Classic,Subscription,SELL-00194579,United Arab Emirates,JPN,USD,559.51,239.42,12.88,9.86,3.8,337,Active,702,2023-04-08,2023-04-08 00:00:00,,true,2023-04-08 22:15:58,2023-04-08 11:35:10,christopher.reed095@commerce.example.com
473408,PROD-0000473408,PARENT-0000373156,Time Certainly Business,Spencer-Young,Books,Business,Eco,Seasonal,Standard,SELL-00194579,Japan,NLD,MXN,1995.52,1330.24,8.83,20.79,4.12,122,Active,514,2023-04-29,2023-04-29 00:00:00,,true,2023-04-29 07:45:39,2023-04-29 08:07:35,yesenia.arnold040@platform.example.com
473409,PROD-0000473409,PARENT-0000438285,Kind Apply Cameras,Roberts Inc,Electronics,Cameras,Limited,New,Bundle,SELL-00197331,Mexico,BRA,EUR,103.0,67.38,22.6,9.3,3.8,136,Active,403,2023-04-20,2023-04-20 00:00:00,,true,2023-04-20 19:43:38,2023-04-20 11:36:41,rachel.hall062@platform.example.com
473410,PROD-0000473410,PARENT-0000430830,Meet Pressure Pantry,Manning-Cain,Grocery,Pantry,Eco,Popular,Bundle,SELL-00196948,Spain,SGP,BRL,1609.48,1023.53,40.31,8.61,4.03,341,Active,0,2023-04-05,2023-04-05 00:00:00,,true,2023-04-05 17:06:53,2023-04-05 09:33:16,rachel.hall062@platform.example.com
473411,PROD-0000473411,PARENT-0000223101,Gas Reduce Team Sports,Cohen-Arellano,Sports,Team Sports,Limited,Popular,Premium,SELL-00194770,Spain,ITA,GBP,17.07,10.69,23.85,23.59,4.22,101,Active,425,2023-04-05,2023-04-05 00:00:00,,true,2023-04-05 14:27:06,2023-04-05 14:07:59,tiffany.freeman101@analytics.example.com
473412,PROD-0000473412,PARENT-0000054594,Long Value Lighting,Padilla-Leon,Home,Lighting,Pro,Popular,Subscription,SELL-00194856,Italy,USA,JPY,2274.87,1094.09,16.44,17.44,5,96,Active,350,2023-04-02,2023-04-02 00:00:00,,true,2023-04-02 11:08:11,2023-04-02 18:10:25,jillian.russo115@commerce.example.com
473413,PROD-0000473413,PARENT-0000140996,Interview Law Organic,"Frederick, Rodriguez and Vargas",Grocery,Organic,Standard,New,Standard,SELL-00196296,Australia,USA,CAD,2127.95,1601.82,9.33,13.81,4.31,35,Active,522,2023-04-24,2023-04-24 00:00:00,,true,2023-04-24 05:35:56,2023-04-24 09:11:22,lisa.kim091@platform.example.com
473414,PROD-0000473414,PARENT-0000387424,We Organization Non-fiction,Williams Inc,Books,Non-fiction,Pro,Seasonal,Premium,SELL-00195546,Canada,IND,AED,246.94,182.25,18.58,3.81,3.43,152,Active,246,2023-04-20,2023-04-20 00:00:00,,true,2023-04-20 20:25:36,2023-04-20 17:43:42,joseph.johnson049@dataops.example.com
473415,PROD-0000473415,PARENT-0000126356,Recognize Ready Audio,Reed-Lam,Electronics,Audio,Pro,Bundle,Subscription,SELL-00194901,Canada,USA,INR,1018.51,563.02,0.12,6.41,3.56,36,Active,513,2023-04-09,2023-04-09 00:00:00,,true,2023-04-09 11:35:43,2023-04-09 09:21:55,anita.garcia021@dataops.example.com
473416,PROD-0000473416,PARENT-0000040524,Employee Oil Fitness,Stanton-Zamora,Sports,Fitness,Premium,Classic,Standard,SELL-00198328,Canada,IND,SGD,745.78,364.91,42.65,10.91,3.53,113,Active,443,2023-04-02,2023-04-02 00:00:00,,true,2023-04-02 11:02:12,2023-04-02 21:55:24,sandra.hunter036@platform.example.com
473417,PROD-0000473417,PARENT-0000023151,Right Join Cycling,"Lutz, Martinez and Taylor",Sports,Cycling,Eco,Classic,Subscription,SELL-00196551,Netherlands,GBR,SGD,1393.51,771.86,15.37,14.58,4.55,113,Active,596,2023-04-05,2023-04-05 00:00:00,,true,2023-04-05 02:48:00,2023-04-05 12:23:10,christine.johnson056@commerce.example.com
473418,PROD-0000473418,PARENT-0000190155,Necessary Clearly Kitchen,Barker Inc,Home,Kitchen,Premium,Classic,Bundle,SELL-00197337,United Arab Emirates,GBR,INR,1490.45,882.06,40.59,10.01,4.27,54,Active,400,2023-04-20,2023-04-20 00:00:00,,true,2023-04-20 04:31:26,2023-04-20 20:30:45,christine.carter078@commerce.example.com
473419,PROD-0000473419,PARENT-0000182677,Model Become Sportswear,Gonzales LLC,Fashion,Sportswear,Limited,New,Standard,SELL-00196198,United States,FRA,CAD,2294.47,1397.43,15.59,3.4,4.43,43,Inactive,630,2023-04-11,2023-04-11 00:00:00,,true,2023-04-11 08:54:19,2023-04-11 19:02:51,anita.garcia021@dataops.example.com
473420,PROD-0000473420,PARENT-0000019400,Situation Task Decor,"Valdez, White and Ryan",Home,Decor,Premium,Classic,Standard,SELL-00195130,Spain,DEU,AUD,219.13,140.75,31.05,6.85,4.13,104,Active,390,2023-04-24,2023-04-24 00:00:00,,true,2023-04-24 10:43:09,2023-04-24 20:33:50,arthur.ortiz082@platform.example.com
473421,PROD-0000473421,PARENT-0000403395,Development Quality Shoes,Hernandez Inc,Fashion,Shoes,Pro,Classic,Subscription,SELL-00195828,United States,SGP,USD,2490.73,950.52,39.47,17.32,3.85,198,Active,307,2023-04-05,2023-04-05 00:00:00,,true,2023-04-05 18:13:28,2023-04-05 22:53:59,grace.gonzales099@dataops.example.com
473422,PROD-0000473422,PARENT-0000466947,Star Care Audio,Garcia Inc,Electronics,Audio,Premium,Bundle,Premium,SELL-00193805,Germany,IND,SGD,1933.79,965.12,0.73,6.02,4.59,1,Active,584,2023-04-15,2023-04-15 00:00:00,,true,2023-04-15 12:31:50,2023-04-15 09:31:03,peter.martinez098@platform.example.com
473423,PROD-0000473423,PARENT-0000042036,Here Control Fiction,"Payne, Nash and Walker",Books,Fiction,Pro,Seasonal,Bundle,SELL-00196796,India,SGP,SGD,82.29,56.44,9.81,4.07,3.54,52,Active,237,2023-04-13,2023-04-13 00:00:00,,true,2023-04-13 05:30:35,2023-04-13 20:38:43,taylor.cunningham023@commerce.example.com
473424,PROD-0000473424,PARENT-0000360814,Police Yeah Accessories,Heath-Roach,Fashion,Accessories,Limited,Classic,Premium,SELL-00194694,Netherlands,USA,USD,2177.47,1297.23,20.74,2.95,4.05,259,Active,131,2023-04-09,2023-04-09 00:00:00,,true,2023-04-09 04:14:24,2023-04-09 12:56:50,crystal.smith022@platform.example.com
473425,PROD-0000473425,PARENT-0000370885,Ago Poor Sportswear,Hernandez Inc,Fashion,Sportswear,Limited,Popular,Standard,SELL-00198430,Spain,JPN,INR,2391.5,842.3,28.71,0.62,3.86,13,Active,709,2023-04-09,2023-04-09 00:00:00,,true,2023-04-09 18:26:20,2023-04-09 12:30:42,susan.rice083@commerce.example.com
473426,PROD-0000473426,PARENT-0000060730,Design Town Snacks,"Smith, Moran and Acevedo",Grocery,Snacks,Limited,Classic,Bundle,SELL-00194648,United Arab Emirates,NLD,USD,1789.25,1146.63,29.65,19.13,3.47,82,Active,127,2023-04-13,2023-04-13 00:00:00,,true,2023-04-13 01:17:43,2023-04-13 00:45:36,troy.boone097@platform.example.com
473427,PROD-0000473427,PARENT-0000276509,Off At Phones,Lane Ltd,Electronics,Phones,Standard,Classic,Premium,SELL-00197968,Spain,AUS,INR,2342.11,1666.95,42.51,19.09,3.98,16,Active,592,2023-04-28,2023-04-28 00:00:00,,true,2023-04-28 09:51:32,2023-04-28 20:11:04,yolanda.vasquez005@platform.example.com
473428,PROD-0000473428,PARENT-0000435386,Call About Accessories,"Gonzalez, Salazar and Cardenas",Electronics,Accessories,Limited,Seasonal,Bundle,SELL-00195103,United Kingdom,MEX,BRL,2357.48,1393.54,11.45,15.52,4.58,159,Active,722,2023-04-16,2023-04-16 00:00:00,,true,2023-04-16 04:30:52,2023-04-16 22:14:01,grace.gonzales099@dataops.example.com
473429,PROD-0000473429,PARENT-0000208490,Watch Cut Snacks,Young-Chan,Grocery,Snacks,Premium,Bundle,Premium,SELL-00194631,Netherlands,SGP,SGD,225.36,93.06,30.54,22.19,3.76,17,Active,548,2023-04-08,2023-04-08 00:00:00,,true,2023-04-08 23:06:31,2023-04-08 18:53:50,arthur.ortiz082@platform.example.com
473430,PROD-0000473430,PARENT-0000386480,Down Report Cycling,Dillon-Peters,Sports,Cycling,Eco,Classic,Premium,SELL-00195676,Brazil,ITA,SGD,2014.71,1408.86,14.41,16.02,4.83,39,Active,303,2023-04-23,2023-04-23 00:00:00,,true,2023-04-23 11:19:44,2023-04-23 07:59:08,megan.cunningham013@commerce.example.com
473431,PROD-0000473431,PARENT-0000009073,Reveal Break Audio,Morgan and Sons,Electronics,Audio,Premium,Seasonal,Subscription,SELL-00193593,Germany,CAN,GBP,815.51,628.48,44.62,6.57,4.16,77,Discontinued,334,2023-04-01,2023-04-01 00:00:00,,true,2023-04-01 16:26:09,2023-04-01 11:49:02,brian.taylor114@analytics.example.com
473432,PROD-0000473432,PARENT-0000252249,Goal Mission Non-fiction,"Goodman, Davies and Mason",Books,Non-fiction,Limited,Bundle,Premium,SELL-00196795,United Kingdom,ESP,MXN,452.01,216.89,18.6,6.69,4.03,73,Active,987,2023-04-27,2023-04-27 00:00:00,,true,2023-04-27 02:18:37,2023-04-27 00:13:58,katelyn.pitts017@commerce.example.com
473433,PROD-0000473433,PARENT-0000464429,Physical Our Storage,Jackson-Garcia,Home,Storage,Standard,Seasonal,Bundle,SELL-00197816,Australia,ITA,CAD,2327.09,1455.1,26.33,23.27,3.76,64,Active,426,2023-04-18,2023-04-18 00:00:00,,true,2023-04-18 07:16:29,2023-04-18 18:34:14,michelle.bender024@analytics.example.com
473434,PROD-0000473434,PARENT-0000056090,Heart Color Team Sports,Davis-Figueroa,Sports,Team Sports,Pro,Seasonal,Premium,SELL-00194112,Japan,ARE,SGD,1453.42,747.58,22.63,20.91,4.84,48,Active,285,2023-04-08,2023-04-08 00:00:00,,true,2023-04-08 04:59:32,2023-04-08 20:23:44,eric.mullen052@dataops.example.com
473435,PROD-0000473435,PARENT-0000197017,Investment Contain Kitchen,Cunningham PLC,Home,Kitchen,Limited,Classic,Standard,SELL-00196527,India,GBR,USD,498.86,238.74,17.26,22.3,4.61,32,Active,166,2023-04-23,2023-04-23 00:00:00,,true,2023-04-23 21:01:35,2023-04-23 20:58:57,jonathan.estrada093@commerce.example.com
473436,PROD-0000473436,PARENT-0000307942,This Modern Non-fiction,"Myers, Martin and Bailey",Books,Non-fiction,Pro,New,Bundle,SELL-00195668,France,ITA,AED,2198.5,1464.37,23.25,2.56,4.26,28,Active,196,2023-04-30,2023-04-30 00:00:00,,true,2023-04-30 04:43:13,2023-04-30 02:32:17,andrea.cummings039@platform.example.com
473437,PROD-0000473437,PARENT-0000260607,Sort Soon Makeup,Davidson-Walter,Beauty,Makeup,Limited,New,Bundle,SELL-00195107,Canada,FRA,GBP,1659.18,656.16,5.03,2.44,3.99,2,Active,390,2023-04-09,2023-04-09 00:00:00,,true,2023-04-09 11:02:54,2023-04-09 07:47:41,ashley.bishop108@dataops.example.com
473438,PROD-0000473438,PARENT-0000337309,Activity Probably Organic,Francis-Shepherd,Grocery,Organic,Premium,Popular,Bundle,SELL-00195582,Italy,FRA,GBP,1871.38,769.33,4.75,12.62,4.39,87,Active,531,2023-04-05,2023-04-05 00:00:00,,true,2023-04-05 06:58:26,2023-04-05 15:40:40,christine.johnson056@commerce.example.com
473439,PROD-0000473439,PARENT-0000046516,Off Vote Sportswear,Rhodes Group,Fashion,Sportswear,Premium,Bundle,Bundle,SELL-00196920,Australia,MEX,SGD,1831.49,788.2,14.17,14.86,4.87,13,Active,0,2023-04-05,2023-04-05 00:00:00,,true,2023-04-05 23:10:17,2023-04-05 02:49:43,brandon.yu006@analytics.example.com
