shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202005-0000000000,ORD-202005-0000000247,WH-00102,BRA,Europe,Australia Post,Economy,In Transit,2020-05-27 17:06:34,2020-06-06,,1,Brazil,2020-05-27 17:06:34,michelle.sims041@analytics.example.com
,SHP-202005-0000000001,ORD-202005-0000002571,WH-00219,GBR,Asia,USPS,Same Day,Delivered,2020-05-31 23:51:49,2020-06-05,2020-06-06 07:51:49,1,United Arab Emirates,2020-05-31 23:51:49,michelle.sims041@analytics.example.com
,SHP-202005-0000000002,ORD-202005-0000001999,WH-00244,IND,Asia,Australia Post,Economy,Delivered,2020-05-08 03:53:14,2020-05-12,2020-05-12 06:53:14,1,Italy,2020-05-08 03:53:14,andrea.cummings039@platform.example.com
,SHP-202005-0000000003,ORD-202005-0000001190,WH-00126,ITA,Asia,USPS,Standard,Delivered,2020-05-02 05:43:08,2020-05-08,2020-05-04 13:43:08,1,Italy,2020-05-02 05:43:08,joseph.johnson049@dataops.example.com
,SHP-202005-0000000004,ORD-202005-0000002187,WH-00186,ESP,South America,Australia Post,Express,Delayed,2020-05-05 14:45:47,2020-05-15,,1,India,2020-05-05 14:45:47,michael.berger060@platform.example.com
,SHP-202005-0000000005,ORD-202005-0000002181,WH-00247,NLD,Asia,USPS,Pickup,Delivered,2020-05-07 05:47:49,2020-05-16,2020-05-09 09:47:49,2,Germany,2020-05-07 05:47:49,brandon.yu006@analytics.example.com
,SHP-202005-0000000006,ORD-202005-0000002718,WH-00242,ESP,South America,Royal Mail,Standard,Delivered,2020-05-03 02:27:13,2020-05-13,2020-05-12 13:27:13,1,United States,2020-05-03 02:27:13,michael.berger060@platform.example.com
,SHP-202005-0000000007,ORD-202005-0000000167,WH-00029,IND,North America,Australia Post,Express,Delivered,2020-05-06 22:16:06,2020-05-11,2020-05-15 01:16:06,1,Spain,2020-05-06 22:16:06,stephen.clark001@analytics.example.com
,SHP-202005-0000000008,ORD-202005-0000001173,WH-00099,CAN,Oceania,FedEx,Express,In Transit,2020-05-30 17:27:56,2020-06-09,,1,United States,2020-05-30 17:27:56,eric.mullen052@dataops.example.com
,SHP-202005-0000000009,ORD-202005-0000002601,WH-00139,BRA,Europe,DHL,Same Day,In Transit,2020-05-07 11:42:40,2020-05-15,,2,Germany,2020-05-07 11:42:40,stephen.daniels076@commerce.example.com
,SHP-202005-0000000010,ORD-202005-0000002559,WH-00075,CAN,Europe,USPS,Same Day,Delivered,2020-05-14 20:19:52,2020-05-24,2020-05-24 03:19:52,1,United States,2020-05-14 20:19:52,eric.mullen052@dataops.example.com
,SHP-202005-0000000011,ORD-202005-0000001865,WH-00213,GBR,North America,UPS,Standard,In Transit,2020-05-10 05:17:48,2020-05-17,,1,Canada,2020-05-10 05:17:48,brandon.yu006@analytics.example.com
,SHP-202005-0000000012,ORD-202005-0000000118,WH-00132,ITA,Europe,USPS,Pickup,In Transit,2020-05-28 11:45:20,2020-05-31,,1,Brazil,2020-05-28 11:45:20,jennifer.hudson020@analytics.example.com
,SHP-202005-0000000013,ORD-202005-0000000147,WH-00118,ESP,Europe,USPS,Same Day,In Transit,2020-05-02 05:10:45,2020-05-11,,1,India,2020-05-02 05:10:45,adam.gordon030@commerce.example.com
,SHP-202005-0000000014,ORD-202005-0000001197,WH-00062,CAN,Asia,Australia Post,Economy,Returned,2020-05-23 12:34:00,2020-05-30,,1,Australia,2020-05-23 12:34:00,ashley.marks069@commerce.example.com
,SHP-202005-0000000015,ORD-202005-0000000141,WH-00163,ESP,Europe,USPS,Express,Delivered,2020-05-10 17:10:10,2020-05-14,2020-05-20 05:10:10,1,Italy,2020-05-10 17:10:10,eric.mullen052@dataops.example.com
,SHP-202005-0000000016,ORD-202005-0000001165,WH-00035,CAN,Europe,FedEx,Same Day,Delivered,2020-05-26 08:50:33,2020-05-28,2020-06-02 13:50:33,1,France,2020-05-26 08:50:33,james.proctor094@dataops.example.com
,SHP-202005-0000000017,ORD-202005-0000001477,WH-00208,ITA,Asia,FedEx,Express,Delayed,2020-05-08 09:13:38,2020-05-14,,1,France,2020-05-08 09:13:38,ashley.marks069@commerce.example.com
