customer_record_id,customer_id,first_name,last_name,gender,date_of_birth,age,age_group,email,country_name,country_code,region_name,sub_region_name,city,state_province,postal_code,currency_code,customer_segment,acquisition_channel,registration_date,customer_status,marketing_opt_in,effective_from,effective_to,is_current,source_system,created_at,updated_at,created_by
1554032,CUST-0001554032,Michelle,Doyle,Male,1978-08-25,46,45-54,michelle.doyle.1554032@yahoo.com,Spain,ESP,Europe,Southern Europe,South Daniel,Kentucky,87320,EUR,Regular,Organic,2025-02-21,Active,true,2025-02-21 00:00:00,,true,Web,2025-02-21 12:00:51,2025-02-21 05:20:53,adam.henson113@dataops.example.com
1554033,CUST-0001554033,Megan,Pham,Female,2005-07-01,19,18-24,megan.pham.1554033@yahoo.com,Germany,DEU,Europe,Western Europe,Jonesbury,Minnesota,38854,EUR,New,Organic,2025-02-22,Inactive,true,2025-02-22 00:00:00,,true,Mobile,2025-02-22 03:25:51,2025-02-22 23:21:54,ashley.marks069@commerce.example.com
1554034,CUST-0001554034,Mario,Woods,Prefer not to say,1985-12-08,39,35-44,mario.woods.1554034@hotmail.com,Italy,ITA,Europe,Southern Europe,Port Justinfort,Mississippi,58107,EUR,Occasional,Organic,2025-02-01,Active,false,2025-02-01 00:00:00,,true,Web,2025-02-01 11:55:53,2025-02-01 22:46:44,benjamin.brooks117@dataops.example.com
1554035,CUST-0001554035,Cassie,Mclaughlin,Prefer not to say,2006-11-27,18,18-24,cassie.mclaughlin.1554035@gmail.com,Italy,ITA,Europe,Southern Europe,Port Christophershire,New Jersey,60102,EUR,Premium,Referral,2025-02-07,Inactive,true,2025-02-07 00:00:00,,true,CRM,2025-02-07 16:51:24,2025-02-07 00:19:24,darren.anderson025@dataops.example.com
1554036,CUST-0001554036,Monica,Wilson,Female,1950-04-05,74,65+,monica.wilson.1554036@gmail.com,Australia,AUS,Oceania,Australia and New Zealand,Lake Brett,South Carolina,33428,AUD,Occasional,Social,2025-02-05,Active,false,2025-02-05 00:00:00,,true,Web,2025-02-05 02:04:05,2025-02-05 19:44:57,crystal.smith022@platform.example.com
1554037,CUST-0001554037,Cassandra,Leon,Male,1940-08-25,84,65+,cassandra.leon.1554037@hotmail.com,Canada,CAN,North America,Northern America,Ryanfort,Hawaii,72755,CAD,Occasional,Organic,2025-02-02,Active,false,2025-02-02 00:00:00,,true,Marketplace,2025-02-02 14:28:38,2025-02-02 19:08:43,brian.banks011@platform.example.com
1554038,CUST-0001554038,Susan,Jones,Prefer not to say,1982-03-05,42,35-44,susan.jones.1554038@hotmail.com,India,IND,Asia,Southern Asia,Rossport,South Dakota,90413,INR,Regular,Email,2025-02-25,Active,false,2025-02-25 00:00:00,,true,CRM,2025-02-25 03:51:08,2025-02-25 01:47:23,michael.berger060@platform.example.com
1554039,CUST-0001554039,Debra,Macias,Male,1973-06-18,51,45-54,debra.macias.1554039@hotmail.com,Netherlands,NLD,Europe,Western Europe,Webbbury,Nevada,08806,EUR,Regular,Referral,2025-02-24,Active,false,2025-02-24 00:00:00,,true,Marketplace,2025-02-24 01:09:37,2025-02-24 17:36:34,rachel.hall062@platform.example.com
1554040,CUST-0001554040,Kimberly,Sims,Female,1996-07-08,28,25-34,kimberly.sims.1554040@gmail.com,Mexico,MEX,North America,Central America,Zoemouth,Hawaii,87511,MXN,Occasional,Paid Search,2025-02-04,Active,false,2025-02-04 00:00:00,,true,Marketplace,2025-02-04 20:03:50,2025-02-04 16:30:18,carol.bonilla067@analytics.example.com
1554041,CUST-0001554041,Eddie,Smith,Female,1963-12-01,61,55-64,eddie.smith.1554041@hotmail.com,Mexico,MEX,North America,Central America,Michellefurt,Pennsylvania,06893,MXN,Regular,Social,2025-02-18,Active,true,2025-02-18 00:00:00,,true,CRM,2025-02-18 08:21:26,2025-02-18 23:10:49,beth.carter090@dataops.example.com
