exchange_rate_id,rate_date,base_currency,target_currency,exchange_rate,rate_source,rate_type,created_at,created_by
,2025-03-02,BRL,JPY,0.3256515889,Bloomberg,Closing,2025-03-02 00:33:34,chelsea.patel065@commerce.example.com
,2025-03-23,AUD,JPY,0.6634635717,Reuters,Spot,2025-03-23 13:20:59,james.richardson118@dataops.example.com
,2025-03-12,MXN,CAD,0.5444616851,Bloomberg,Daily,2025-03-12 18:50:04,james.richardson118@dataops.example.com
,2025-03-27,JPY,AUD,3.6284877593,Bloomberg,Spot,2025-03-27 01:39:10,tina.williams074@commerce.example.com
,2025-03-23,BRL,INR,0.7842725816,Reuters,Closing,2025-03-23 05:25:27,micheal.chen050@dataops.example.com
,2025-03-20,GBP,MXN,1.4421781901,ECB,Daily,2025-03-20 13:32:28,jennifer.hudson020@analytics.example.com
,2025-03-07,CAD,JPY,0.5848472273,ECB,Spot,2025-03-07 21:33:30,michael.berger060@platform.example.com
,2025-03-23,INR,GBP,0.6340705809,Reuters,Closing,2025-03-23 13:47:38,john.mullins109@commerce.example.com
,2025-03-18,USD,BRL,5.2864936684,ECB,Daily,2025-03-18 14:52:12,kimberly.harmon088@commerce.example.com
,2025-03-28,AUD,CAD,0.4270521852,Internal FX,Spot,2025-03-28 16:10:37,alyssa.richards002@commerce.example.com
,2025-03-01,AUD,USD,0.9109686965,Bloomberg,Closing,2025-03-01 00:16:01,craig.johnson106@analytics.example.com
,2025-03-09,SGD,CAD,1.1938140764,ECB,Daily,2025-03-09 23:32:32,brittany.rose019@commerce.example.com
,2025-03-29,SGD,INR,0.4216907689,Reuters,Daily,2025-03-29 00:49:08,tiffany.freeman101@analytics.example.com
,2025-03-27,USD,JPY,1.3583352254,Internal FX,Daily,2025-03-27 22:43:40,lance.williams029@platform.example.com
,2025-03-29,USD,AUD,2.221427317,Internal FX,Daily,2025-03-29 22:30:07,eric.mullen052@dataops.example.com
,2025-03-27,EUR,SGD,1.0091066331,Bloomberg,Closing,2025-03-27 04:13:58,micheal.chen050@dataops.example.com
,2025-03-15,USD,MXN,1.0311981618,ECB,Closing,2025-03-15 09:40:37,timothy.cannon081@analytics.example.com
,2025-03-12,USD,MXN,0.6085627189,Internal FX,Closing,2025-03-12 02:55:16,maria.ashley046@analytics.example.com
,2025-03-04,EUR,GBP,2.8063743798,Bloomberg,Closing,2025-03-04 11:17:30,tara.hansen055@dataops.example.com
,2025-03-29,GBP,CAD,0.2509061091,Internal FX,Spot,2025-03-29 11:36:04,benjamin.brooks117@dataops.example.com
,2025-03-15,SGD,GBP,0.8962261952,Internal FX,Daily,2025-03-15 13:18:20,alyssa.richards002@commerce.example.com
,2025-03-13,USD,MXN,0.4640292882,Bloomberg,Closing,2025-03-13 23:28:48,linda.daniels047@dataops.example.com
,2025-03-12,INR,MXN,0.7986067956,ECB,Spot,2025-03-12 05:25:54,chelsea.patel065@commerce.example.com
,2025-03-28,USD,SGD,1.2608925227,Reuters,Daily,2025-03-28 20:53:03,micheal.hall064@dataops.example.com
,2025-03-14,USD,MXN,2.4158402272,ECB,Daily,2025-03-14 16:01:11,jennifer.shepherd015@analytics.example.com
,2025-03-05,JPY,INR,6.2587195547,Reuters,Spot,2025-03-05 11:53:13,kimberly.harmon088@commerce.example.com
,2025-03-18,JPY,CAD,0.8156205558,Reuters,Spot,2025-03-18 16:20:56,brian.banks011@platform.example.com
,2025-03-31,INR,BRL,0.6140634127,Bloomberg,Spot,2025-03-31 02:09:35,tammy.smith009@platform.example.com
,2025-03-03,AED,INR,1.1758073721,Reuters,Daily,2025-03-03 05:09:20,michelle.bender024@analytics.example.com
,2025-03-25,JPY,AUD,1.0416870829,ECB,Closing,2025-03-25 08:18:18,kristin.krueger034@analytics.example.com
,2025-03-22,JPY,GBP,1.3647146824,Internal FX,Closing,2025-03-22 13:39:25,katelyn.pitts017@commerce.example.com
,2025-03-15,BRL,AED,1.3316921495,ECB,Closing,2025-03-15 12:05:45,joseph.johnson049@dataops.example.com
