exchange_rate_id,rate_date,base_currency,target_currency,exchange_rate,rate_source,rate_type,created_at,created_by
,2024-02-26,BRL,GBP,0.4152833062,ECB,Spot,2024-02-26 15:59:50,arthur.ortiz082@platform.example.com
,2024-02-12,CAD,GBP,1.2707714278,Internal FX,Closing,2024-02-12 10:01:15,micheal.hall064@dataops.example.com
,2024-02-03,USD,AUD,0.4620498577,Bloomberg,Daily,2024-02-03 10:52:43,eric.mullen052@dataops.example.com
,2024-02-20,INR,AUD,5.8896517643,ECB,Spot,2024-02-20 03:00:34,joseph.griffin070@analytics.example.com
,2024-02-08,GBP,BRL,1.618741863,Bloomberg,Daily,2024-02-08 03:36:09,yolanda.vasquez005@platform.example.com
,2024-02-17,CAD,INR,0.8795808152,ECB,Daily,2024-02-17 21:04:56,jimmy.washington028@commerce.example.com
,2024-02-19,JPY,USD,0.5163124636,Bloomberg,Spot,2024-02-19 12:11:26,brittany.rose019@commerce.example.com
,2024-02-26,GBP,BRL,0.3360595976,Internal FX,Spot,2024-02-26 08:34:11,troy.boone097@platform.example.com
,2024-02-18,BRL,JPY,0.4011332515,Internal FX,Closing,2024-02-18 19:21:52,joann.clark089@commerce.example.com
,2024-02-04,BRL,AED,1.4844115117,Reuters,Daily,2024-02-04 16:35:19,brian.banks011@platform.example.com
,2024-02-27,USD,MXN,3.4106482621,Bloomberg,Closing,2024-02-27 01:58:20,taylor.cunningham023@commerce.example.com
,2024-02-16,AUD,INR,0.8852029879,Bloomberg,Daily,2024-02-16 12:34:05,victor.palmer071@platform.example.com
,2024-02-07,EUR,BRL,0.6322559527,Internal FX,Closing,2024-02-07 11:27:05,brittany.rose019@commerce.example.com
,2024-02-19,AUD,MXN,0.3277926109,ECB,Daily,2024-02-19 10:42:40,richard.bradshaw051@platform.example.com
,2024-02-16,AED,MXN,5.790069953,Bloomberg,Spot,2024-02-16 03:14:04,jennifer.hudson020@analytics.example.com
,2024-02-19,BRL,AUD,0.5905162021,Reuters,Closing,2024-02-19 01:58:00,jason.franklin045@dataops.example.com
,2024-02-07,GBP,BRL,0.5922241199,Reuters,Spot,2024-02-07 09:49:08,joseph.griffin070@analytics.example.com
,2024-02-05,BRL,MXN,1.163229631,Internal FX,Daily,2024-02-05 16:31:04,shawn.baxter004@dataops.example.com
,2024-02-23,BRL,INR,0.9113892777,Internal FX,Closing,2024-02-23 02:24:35,crystal.smith022@platform.example.com
,2024-02-20,JPY,AED,1.0039838004,Reuters,Closing,2024-02-20 14:02:33,jennifer.shepherd015@analytics.example.com
,2024-02-26,CAD,AED,0.2022492837,Reuters,Daily,2024-02-26 21:23:31,stephen.daniels076@commerce.example.com
,2024-02-27,USD,AED,0.6135949251,ECB,Closing,2024-02-27 06:37:03,david.cabrera119@dataops.example.com
,2024-02-22,CAD,BRL,0.3524649636,Internal FX,Closing,2024-02-22 20:21:51,tammy.smith009@platform.example.com
,2024-02-03,EUR,AUD,1.274205453,Internal FX,Closing,2024-02-03 02:19:30,troy.boone097@platform.example.com
,2024-02-08,AUD,MXN,0.7173876895,Internal FX,Daily,2024-02-08 23:02:50,jason.franklin045@dataops.example.com
,2024-02-10,MXN,SGD,7.9114425966,ECB,Spot,2024-02-10 09:34:24,michael.brewer084@analytics.example.com
,2024-02-17,MXN,USD,0.3380136591,Reuters,Spot,2024-02-17 07:57:43,stephanie.miller092@analytics.example.com
,2024-02-28,USD,MXN,1.2023027679,ECB,Daily,2024-02-28 23:29:43,michael.johnson061@platform.example.com
,2024-02-10,AED,USD,0.4403020184,Bloomberg,Spot,2024-02-10 22:27:18,jennifer.shepherd015@analytics.example.com
,2024-02-26,EUR,GBP,5.6749668556,ECB,Daily,2024-02-26 17:43:59,tammy.smith009@platform.example.com
,2024-02-02,MXN,EUR,1.5416344876,Internal FX,Closing,2024-02-02 18:36:13,ryan.steele043@commerce.example.com
,2024-02-12,USD,JPY,0.6797525152,ECB,Spot,2024-02-12 14:50:44,rachel.hall062@platform.example.com
,2024-02-24,EUR,AED,1.3433198274,Bloomberg,Daily,2024-02-24 22:20:55,kristen.bailey110@analytics.example.com
,2024-02-24,MXN,JPY,0.7289145448,Reuters,Daily,2024-02-24 12:02:05,scott.duran111@dataops.example.com
,2024-02-13,USD,MXN,0.5969316798,ECB,Daily,2024-02-13 18:03:36,katelyn.pitts017@commerce.example.com
,2024-02-10,JPY,GBP,0.6968168811,Bloomberg,Closing,2024-02-10 16:25:12,diana.williams116@analytics.example.com
,2024-02-25,USD,MXN,2.7500738743,ECB,Closing,2024-02-25 11:05:08,katelyn.pitts017@commerce.example.com
,2024-02-05,GBP,AED,0.6102667426,ECB,Closing,2024-02-05 02:19:56,christine.carter078@commerce.example.com
,2024-02-17,MXN,USD,1.1166597497,ECB,Spot,2024-02-17 05:41:26,james.proctor094@dataops.example.com
,2024-02-15,AED,JPY,4.4701284202,Reuters,Spot,2024-02-15 15:53:58,jennifer.atkins003@platform.example.com
,2024-02-29,AED,AUD,0.6018767961,Reuters,Spot,2024-02-29 06:39:15,joseph.griffin070@analytics.example.com
,2024-02-02,USD,EUR,1.7133968532,ECB,Daily,2024-02-02 17:47:34,lisa.kim091@platform.example.com
,2024-02-12,AED,AUD,0.4948085089,Reuters,Spot,2024-02-12 14:26:12,chelsea.patel065@commerce.example.com
,2024-02-04,INR,AUD,0.493422758,Bloomberg,Spot,2024-02-04 22:11:10,troy.boone097@platform.example.com
,2024-02-07,EUR,SGD,1.152295815,ECB,Closing,2024-02-07 08:53:11,eric.horton058@analytics.example.com
,2024-02-06,CAD,JPY,1.9347720869,ECB,Spot,2024-02-06 22:34:55,michael.johnson061@platform.example.com
,2024-02-19,INR,BRL,0.2819211454,Reuters,Closing,2024-02-19 04:07:53,craig.johnson106@analytics.example.com
,2024-02-05,MXN,SGD,0.7055241936,Bloomberg,Closing,2024-02-05 11:12:10,peter.martinez098@platform.example.com
,2024-02-16,AUD,EUR,1.8524425621,ECB,Closing,2024-02-16 10:40:51,micheal.hall064@dataops.example.com
,2024-02-17,MXN,AED,0.4497330182,Reuters,Daily,2024-02-17 20:25:50,taylor.cunningham023@commerce.example.com
,2024-02-13,GBP,INR,1.7301687973,ECB,Closing,2024-02-13 06:31:37,eric.mullen052@dataops.example.com
,2024-02-01,EUR,BRL,0.5738615256,Reuters,Closing,2024-02-01 13:21:51,victoria.medina044@dataops.example.com
,2024-02-24,EUR,CAD,0.7382934352,Reuters,Spot,2024-02-24 02:21:07,kenneth.rodgers059@analytics.example.com
,2024-02-04,GBP,USD,1.1816168714,Internal FX,Daily,2024-02-04 02:34:22,kenneth.rodgers059@analytics.example.com
,2024-02-21,INR,JPY,1.320558548,Reuters,Spot,2024-02-21 18:57:26,michael.berger060@platform.example.com
,2024-02-10,SGD,MXN,0.8828778831,Reuters,Closing,2024-02-10 18:59:45,yesenia.arnold040@platform.example.com
,2024-02-06,USD,INR,1.3677747992,Bloomberg,Spot,2024-02-06 14:02:00,amy.holmes103@dataops.example.com
,2024-02-09,AUD,SGD,2.0524787999,Reuters,Daily,2024-02-09 18:20:01,amy.holmes103@dataops.example.com
,2024-02-22,USD,EUR,0.9031505456,Internal FX,Daily,2024-02-22 10:32:28,timothy.cameron104@commerce.example.com
,2024-02-12,INR,CAD,0.9252403511,Reuters,Daily,2024-02-12 19:33:55,michael.johnson061@platform.example.com
,2024-02-09,CAD,JPY,0.4200690207,ECB,Spot,2024-02-09 00:32:21,katelyn.pitts017@commerce.example.com
,2024-02-03,AUD,BRL,0.709239022,Bloomberg,Closing,2024-02-03 16:08:53,brian.banks011@platform.example.com
,2024-02-27,GBP,CAD,1.9066028621,Reuters,Spot,2024-02-27 08:40:35,ryan.steele043@commerce.example.com
,2024-02-10,USD,AUD,0.8532700835,Internal FX,Daily,2024-02-10 16:35:44,arthur.ortiz082@platform.example.com
,2024-02-02,INR,BRL,0.7662655441,ECB,Daily,2024-02-02 06:02:50,brandi.carter038@dataops.example.com
,2024-02-14,INR,AED,11.5018562093,Internal FX,Spot,2024-02-14 22:40:55,adam.henson113@dataops.example.com
,2024-02-22,INR,EUR,0.5265983695,Reuters,Spot,2024-02-22 06:56:42,tiffany.freeman101@analytics.example.com
,2024-02-22,AUD,SGD,0.7871703307,ECB,Daily,2024-02-22 19:31:32,amy.holmes103@dataops.example.com
,2024-02-11,JPY,GBP,2.1851623613,Reuters,Closing,2024-02-11 02:18:53,sandra.hunter036@platform.example.com
,2024-02-17,AUD,SGD,2.8862073688,ECB,Closing,2024-02-17 06:56:45,jennifer.bauer068@analytics.example.com
,2024-02-28,USD,CAD,0.2919179657,ECB,Spot,2024-02-28 16:28:39,andrea.cummings039@platform.example.com
,2024-02-22,GBP,JPY,0.3444621663,ECB,Closing,2024-02-22 01:37:45,sandra.hunter036@platform.example.com
,2024-02-14,AUD,AED,0.9348739735,Reuters,Daily,2024-02-14 02:39:29,jack.smith053@analytics.example.com
,2024-02-06,EUR,CAD,1.1734370729,ECB,Daily,2024-02-06 13:58:40,megan.cunningham013@commerce.example.com
,2024-02-13,USD,AED,1.580690184,ECB,Spot,2024-02-13 16:54:03,kevin.mathews014@analytics.example.com
,2024-02-08,EUR,GBP,1.9674938475,Internal FX,Closing,2024-02-08 22:35:45,stephen.clark001@analytics.example.com
,2024-02-17,JPY,AUD,1.8292260262,Reuters,Daily,2024-02-17 07:41:42,ashley.bishop108@dataops.example.com
,2024-02-15,CAD,USD,0.299117248,ECB,Daily,2024-02-15 11:33:31,jennifer.erickson018@platform.example.com
,2024-02-21,CAD,JPY,0.3777516726,ECB,Closing,2024-02-21 19:29:55,jennifer.hudson020@analytics.example.com
,2024-02-25,JPY,SGD,1.6705807026,Internal FX,Daily,2024-02-25 06:48:36,susan.rice083@commerce.example.com
,2024-02-12,JPY,AUD,0.8741716066,Reuters,Closing,2024-02-12 08:13:24,arthur.ortiz082@platform.example.com
,2024-02-03,AUD,CAD,1.5880718046,Bloomberg,Daily,2024-02-03 20:00:25,jillian.russo115@commerce.example.com
,2024-02-18,CAD,INR,0.284534708,Reuters,Daily,2024-02-18 23:21:02,david.cabrera119@dataops.example.com
,2024-02-27,USD,BRL,0.6415320782,Internal FX,Spot,2024-02-27 08:41:33,stephen.clark001@analytics.example.com
,2024-02-05,INR,JPY,1.5511634745,Bloomberg,Closing,2024-02-05 06:37:47,shawn.baxter004@dataops.example.com
,2024-02-07,AED,MXN,0.4249765278,Internal FX,Spot,2024-02-07 19:26:20,eric.rowe100@platform.example.com
,2024-02-20,GBP,BRL,0.3815270935,Bloomberg,Daily,2024-02-20 17:08:52,maria.ashley046@analytics.example.com
,2024-02-07,SGD,AUD,4.2412867398,Internal FX,Closing,2024-02-07 04:40:06,maria.ashley046@analytics.example.com
,2024-02-09,BRL,AUD,0.9241219468,Bloomberg,Daily,2024-02-09 10:19:09,micheal.chen050@dataops.example.com
,2024-02-27,CAD,AUD,1.1122384841,Reuters,Daily,2024-02-27 06:38:41,chelsea.patel065@commerce.example.com
,2024-02-15,INR,SGD,5.4986471537,Internal FX,Spot,2024-02-15 13:48:45,amy.holmes103@dataops.example.com
,2024-02-28,AUD,INR,3.7842078048,Bloomberg,Closing,2024-02-28 09:46:17,jimmy.washington028@commerce.example.com
,2024-02-16,AED,MXN,2.1439085125,ECB,Spot,2024-02-16 14:02:58,timothy.cameron104@commerce.example.com
,2024-02-18,USD,AED,1.511417099,Internal FX,Daily,2024-02-18 20:27:21,mary.jordan048@analytics.example.com
,2024-02-07,GBP,EUR,0.2813074255,ECB,Daily,2024-02-07 01:22:48,ashley.bishop108@dataops.example.com
,2024-02-22,JPY,CAD,0.3432147369,Internal FX,Closing,2024-02-22 12:07:11,eric.rowe100@platform.example.com
,2024-02-20,MXN,SGD,1.7769591504,Bloomberg,Closing,2024-02-20 00:34:28,brian.banks011@platform.example.com
,2024-02-19,CAD,AUD,1.3106395353,Reuters,Daily,2024-02-19 10:26:41,maria.ashley046@analytics.example.com
,2024-02-05,AED,MXN,1.1631985584,ECB,Spot,2024-02-05 13:48:15,craig.johnson106@analytics.example.com
,2024-02-12,MXN,SGD,2.1923642017,Internal FX,Closing,2024-02-12 13:07:06,diana.williams116@analytics.example.com
,2024-02-10,MXN,EUR,1.9623963734,Reuters,Daily,2024-02-10 17:02:50,kevin.mathews014@analytics.example.com
,2024-02-16,BRL,INR,0.9096938431,Internal FX,Spot,2024-02-16 04:57:00,richard.bradshaw051@platform.example.com
,2024-02-09,BRL,MXN,1.0177791403,Reuters,Spot,2024-02-09 12:26:58,jason.franklin045@dataops.example.com
,2024-02-04,AED,USD,0.9664489573,Internal FX,Spot,2024-02-04 17:49:21,ashley.marks069@commerce.example.com
,2024-02-27,AED,GBP,1.2883511158,ECB,Daily,2024-02-27 20:14:47,jennifer.hudson020@analytics.example.com
,2024-02-16,SGD,BRL,1.1862926805,Reuters,Closing,2024-02-16 00:24:01,michael.berger060@platform.example.com
,2024-02-04,CAD,JPY,0.4581448445,Bloomberg,Spot,2024-02-04 17:31:53,michael.brewer084@analytics.example.com
,2024-02-17,GBP,MXN,0.9600545995,Reuters,Closing,2024-02-17 12:05:47,stephanie.miller092@analytics.example.com
,2024-02-29,MXN,JPY,1.8025638596,Internal FX,Spot,2024-02-29 06:41:21,eric.mullen052@dataops.example.com
,2024-02-02,CAD,MXN,1.1076102453,Reuters,Closing,2024-02-02 07:39:52,shawn.baxter004@dataops.example.com
,2024-02-10,AED,USD,1.455375939,Internal FX,Spot,2024-02-10 15:29:16,chelsea.patel065@commerce.example.com
,2024-02-25,GBP,JPY,0.5533954106,Bloomberg,Daily,2024-02-25 19:40:03,lisa.kim091@platform.example.com
,2024-02-21,GBP,USD,0.6336497121,Reuters,Closing,2024-02-21 08:34:43,christopher.reed095@commerce.example.com
,2024-02-13,INR,AED,0.7529724284,Reuters,Spot,2024-02-13 10:00:15,susan.rice083@commerce.example.com
,2024-02-23,INR,USD,1.0465845549,Reuters,Closing,2024-02-23 08:17:04,taylor.cunningham023@commerce.example.com
,2024-02-03,JPY,USD,0.9087609912,Reuters,Spot,2024-02-03 15:18:42,maria.ashley046@analytics.example.com
,2024-02-16,AED,BRL,1.9919357382,Bloomberg,Spot,2024-02-16 06:42:32,david.cabrera119@dataops.example.com
,2024-02-04,INR,CAD,1.9011280544,Bloomberg,Spot,2024-02-04 10:42:32,christine.johnson056@commerce.example.com
,2024-02-16,SGD,AED,0.6066332454,Bloomberg,Closing,2024-02-16 01:41:50,sylvia.diaz107@dataops.example.com
,2024-02-16,CAD,USD,1.5750321341,Bloomberg,Spot,2024-02-16 08:45:41,christine.carter112@commerce.example.com
,2024-02-11,JPY,CAD,0.5320808567,Internal FX,Daily,2024-02-11 11:33:24,michelle.bender024@analytics.example.com
,2024-02-26,JPY,MXN,2.0510095069,ECB,Daily,2024-02-26 03:31:25,tina.williams074@commerce.example.com
,2024-02-10,SGD,BRL,1.5865877941,Bloomberg,Closing,2024-02-10 02:03:17,brittany.rose019@commerce.example.com
