review_record_id,review_id,customer_id,product_id,order_id,rating,review_title,review_text,verified_purchase,helpful_votes,review_timestamp,country_code,region_name,sentiment,created_at,created_by
,REV-202304-0000000000,CUST-0000855931,PROD-0000474403,ORD-202304-0000006633,4,Not as expected,Economic picture morning space possible television. Trade agency sense federal. Daughter trade hair. Everybody base his language cut.,true,1,2023-04-06 11:51:04,DEU,South America,Positive,2023-04-06 11:51:04,brian.taylor114@analytics.example.com
,REV-202304-0000000001,CUST-0000858602,PROD-0000474562,ORD-202304-0000007474,5,Fast delivery,Thought structure notice key your care. Energy reach sell alone. Certainly go loss medical every and. Three million camera dream sound rule.,false,1,2023-04-11 08:09:14,GBR,Europe,Positive,2023-04-11 08:09:14,joseph.johnson049@dataops.example.com
,REV-202304-0000000002,CUST-0000865550,PROD-0000483831,ORD-202304-0000007404,3,Worth the money,Wait sound eye share. Small threat energy travel fact nearly. Particularly movement family Congress particularly executive. Would responsibility play on nearly.,false,2,2023-04-24 07:45:19,FRA,Asia,Neutral,2023-04-24 07:45:19,alyssa.richards002@commerce.example.com
,REV-202304-0000000003,CUST-0000867205,PROD-0000473435,ORD-202304-0000003710,5,Highly recommended,Thus middle many girl. Nothing throw feeling pattern already effect long.,true,5,2023-04-23 15:33:12,JPN,South America,Positive,2023-04-23 15:33:12,jonathan.estrada093@commerce.example.com
,REV-202304-0000000004,CUST-0000878501,PROD-0000474309,ORD-202304-0000001475,4,Fast delivery,Wide common court age seek state. Weight speak word central.,true,6,2023-04-06 19:51:55,ITA,Europe,Positive,2023-04-06 19:51:55,anita.garcia021@dataops.example.com
,REV-202304-0000000005,CUST-0000868612,PROD-0000475573,ORD-202304-0000000529,5,Worth the money,Must you him quality middle stock.,true,2,2023-04-17 18:39:20,SGP,Europe,Positive,2023-04-17 18:39:20,amy.holmes103@dataops.example.com
,REV-202304-0000000006,CUST-0000861624,PROD-0000475446,ORD-202304-0000005196,5,Could be better,Senior become author take professional.,true,4,2023-04-23 04:56:01,JPN,Asia,Positive,2023-04-23 04:56:01,eric.mullen052@dataops.example.com
,REV-202304-0000000007,CUST-0000857495,PROD-0000478485,ORD-202304-0000003858,4,Great product,Set herself positive marriage late ever.,true,0,2023-04-10 18:59:20,SGP,Oceania,Positive,2023-04-10 18:59:20,craig.johnson106@analytics.example.com
,REV-202304-0000000008,CUST-0000871167,PROD-0000482514,ORD-202304-0000007367,5,Average experience,Perhaps smile feeling southern understand free discussion. Whether college part large anything price position.,true,3,2023-04-04 05:29:44,JPN,Europe,Positive,2023-04-04 05:29:44,david.cabrera119@dataops.example.com
,REV-202304-0000000009,CUST-0000861817,PROD-0000481934,ORD-202304-0000000961,3,Fast delivery,Necessary pay example meeting church. Standard wind city wind. Day garden skill some during million.,true,2,2023-04-16 01:14:34,ESP,Asia,Neutral,2023-04-16 01:14:34,victor.palmer071@platform.example.com
,REV-202304-0000000010,CUST-0000873870,PROD-0000478269,ORD-202304-0000007034,4,Highly recommended,Over up buy morning argue special or without.,true,5,2023-04-02 07:22:19,JPN,Asia,Positive,2023-04-02 07:22:19,megan.cunningham013@commerce.example.com
,REV-202304-0000000011,CUST-0000858768,PROD-0000482912,ORD-202304-0000005249,5,Excellent quality,Will low although official list manage. General hotel of. Hair quickly other imagine no. Significant book even share positive police continue.,true,17,2023-04-15 02:56:24,DEU,Europe,Positive,2023-04-15 02:56:24,eric.mullen052@dataops.example.com
,REV-202304-0000000012,CUST-0000865104,PROD-0000475863,ORD-202304-0000000802,4,Could be better,Growth charge almost reflect. Evening month where arm industry majority stand. Together thus could reason nearly.,true,0,2023-04-03 23:34:07,USA,Asia,Positive,2023-04-03 23:34:07,troy.boone097@platform.example.com
,REV-202304-0000000013,CUST-0000859468,PROD-0000485484,ORD-202304-0000002177,5,Great product,Piece power company decision. Hit hundred with final. Big yard billion body begin many herself.,true,1,2023-04-15 12:33:48,ARE,North America,Positive,2023-04-15 12:33:48,eric.mullen052@dataops.example.com
,REV-202304-0000000014,CUST-0000878292,PROD-0000479056,ORD-202304-0000003730,5,Average experience,Theory phone able capital seek meet property. Per next southern least back.,false,11,2023-04-16 03:51:38,BRA,Asia,Positive,2023-04-16 03:51:38,joseph.griffin070@analytics.example.com
,REV-202304-0000000015,CUST-0000867254,PROD-0000479216,ORD-202304-0000001021,5,Average experience,Card join list wife question.,true,5,2023-04-13 21:36:40,FRA,Asia,Positive,2023-04-13 21:36:40,joseph.johnson049@dataops.example.com
,REV-202304-0000000016,CUST-0000868768,PROD-0000477870,ORD-202304-0000006000,2,Fast delivery,Peace stop involve they color pattern protect.,true,0,2023-04-20 08:04:08,IND,Oceania,Negative,2023-04-20 08:04:08,sandra.hunter036@platform.example.com
,REV-202304-0000000017,CUST-0000862036,PROD-0000483268,ORD-202304-0000002815,5,Fast delivery,About leg how two town. Factor defense technology major. With black sing end remain scene claim eight. Hear information boy state how box employee.,true,9,2023-04-13 10:09:30,SGP,North America,Positive,2023-04-13 10:09:30,joann.clark089@commerce.example.com
,REV-202304-0000000018,CUST-0000858434,PROD-0000476536,ORD-202304-0000004476,4,Could be better,Item near laugh bring finish. Similar party next indicate fast one trip. Save series suffer amount bad other cell. Dog point poor pattern Republican nothing.,true,2,2023-04-06 03:31:45,IND,North America,Positive,2023-04-06 03:31:45,stephen.daniels076@commerce.example.com
,REV-202304-0000000019,CUST-0000869085,PROD-0000474610,ORD-202304-0000007712,4,Could be better,Him more safe hotel possible forward control send. Across material want girl anything.,false,6,2023-04-05 13:03:58,MEX,Europe,Positive,2023-04-05 13:03:58,jeffery.miller012@commerce.example.com
,REV-202304-0000000020,CUST-0000859206,PROD-0000486149,ORD-202304-0000003392,4,Average experience,Past TV ten down everyone career analysis second. Base course have tell fall send.,true,1,2023-04-23 02:46:23,USA,Europe,Positive,2023-04-23 02:46:23,christopher.reed095@commerce.example.com
,REV-202304-0000000021,CUST-0000874081,PROD-0000476707,ORD-202304-0000000067,5,Excellent quality,Play it thing song consider hope hear result.,true,2,2023-04-24 21:23:19,NLD,South America,Positive,2023-04-24 21:23:19,jennifer.bauer068@analytics.example.com
,REV-202304-0000000022,CUST-0000855258,PROD-0000473786,ORD-202304-0000004044,4,Excellent quality,Activity our relationship suggest.,true,1,2023-04-27 15:29:23,NLD,South America,Positive,2023-04-27 15:29:23,eric.horton058@analytics.example.com
,REV-202304-0000000023,CUST-0000867156,PROD-0000474353,ORD-202304-0000003967,5,Fast delivery,Process fear outside place final water operation. Mr build ok image.,false,2,2023-04-07 22:05:51,IND,Asia,Positive,2023-04-07 22:05:51,timothy.cameron104@commerce.example.com
,REV-202304-0000000024,CUST-0000865214,PROD-0000474383,ORD-202304-0000002349,3,Worth the money,Often worker human.,false,10,2023-04-22 06:38:44,AUS,Europe,Neutral,2023-04-22 06:38:44,susan.rice083@commerce.example.com
,REV-202304-0000000025,CUST-0000859114,PROD-0000480071,ORD-202304-0000001760,3,Average experience,Meet director Democrat arm.,true,3,2023-04-12 10:57:35,IND,North America,Neutral,2023-04-12 10:57:35,jimmy.washington028@commerce.example.com
,REV-202304-0000000026,CUST-0000856231,PROD-0000482583,ORD-202304-0000001900,5,Not as expected,Foreign safe parent door tree benefit free but.,true,2,2023-04-11 16:02:20,SGP,Oceania,Positive,2023-04-11 16:02:20,renee.harvey080@dataops.example.com
,REV-202304-0000000027,CUST-0000866217,PROD-0000481557,ORD-202304-0000002383,4,Worth the money,Business wrong rock available trial. Behavior necessary protect house activity. Best particularly Congress safe ahead serve sit.,false,20,2023-04-21 07:39:38,SGP,South America,Positive,2023-04-21 07:39:38,adam.gordon030@commerce.example.com
,REV-202304-0000000028,CUST-0000863537,PROD-0000480049,ORD-202304-0000005869,4,Great product,Order usually phone mind. Lawyer above push foreign. Either mean interesting human. Guy score member draw partner.,false,28,2023-04-21 05:15:28,AUS,Asia,Positive,2023-04-21 05:15:28,jason.franklin045@dataops.example.com
,REV-202304-0000000029,CUST-0000865216,PROD-0000483506,ORD-202304-0000001121,1,Excellent quality,Contain still rest piece.,true,1,2023-04-19 14:30:17,USA,Oceania,Negative,2023-04-19 14:30:17,jennifer.atkins003@platform.example.com
,REV-202304-0000000030,CUST-0000858528,PROD-0000482353,ORD-202304-0000001077,2,Could be better,Star identify agent customer same quickly small. Laugh clear middle relationship consumer mouth nearly.,true,0,2023-04-09 07:12:52,MEX,North America,Negative,2023-04-09 07:12:52,jillian.russo115@commerce.example.com
,REV-202304-0000000031,CUST-0000856105,PROD-0000475043,ORD-202304-0000000426,5,Could be better,Computer then form guess military decide piece.,true,3,2023-04-29 23:22:27,AUS,Asia,Positive,2023-04-29 23:22:27,jennifer.bauer068@analytics.example.com
,REV-202304-0000000032,CUST-0000857169,PROD-0000476855,ORD-202304-0000004634,3,Could be better,Foot community lead rest.,true,13,2023-04-22 20:35:47,ARE,Asia,Neutral,2023-04-22 20:35:47,jennifer.hudson020@analytics.example.com
,REV-202304-0000000033,CUST-0000867842,PROD-0000478508,ORD-202304-0000000170,5,Worth the money,Really list soldier way child. Try lay reveal order. Century tend body campaign.,true,20,2023-04-14 01:02:02,BRA,Europe,Positive,2023-04-14 01:02:02,amy.holmes103@dataops.example.com
,REV-202304-0000000034,CUST-0000872078,PROD-0000484464,ORD-202304-0000004286,5,Not as expected,System party body day show. Garden ok soldier. Sure scientist street subject. Building heavy expect.,true,1,2023-04-30 04:39:51,ARE,Europe,Positive,2023-04-30 04:39:51,susan.rice083@commerce.example.com
,REV-202304-0000000035,CUST-0000874788,PROD-0000483135,ORD-202304-0000006012,5,Highly recommended,Them rate its room conference easy special site. True table message while type concern. Yeah assume history listen accept year.,true,0,2023-04-17 15:25:06,DEU,North America,Positive,2023-04-17 15:25:06,patrick.gonzalez035@dataops.example.com
,REV-202304-0000000036,CUST-0000854589,PROD-0000482501,ORD-202304-0000007063,3,Great product,I skill whom career growth.,true,4,2023-04-05 22:34:41,DEU,South America,Neutral,2023-04-05 22:34:41,arthur.ortiz082@platform.example.com
,REV-202304-0000000037,CUST-0000876666,PROD-0000480386,ORD-202304-0000003713,4,Not as expected,Great time girl. Street data ball remember.,true,15,2023-04-22 22:49:17,FRA,North America,Positive,2023-04-22 22:49:17,grace.gonzales099@dataops.example.com
,REV-202304-0000000038,CUST-0000857801,PROD-0000483300,ORD-202304-0000007302,1,Highly recommended,Near war among.,true,1,2023-04-09 17:49:41,MEX,Europe,Negative,2023-04-09 17:49:41,michelle.bender024@analytics.example.com
,REV-202304-0000000039,CUST-0000870872,PROD-0000477472,ORD-202304-0000002429,3,Highly recommended,This page let he change natural.,true,16,2023-04-27 16:41:39,SGP,North America,Neutral,2023-04-27 16:41:39,andrea.cummings039@platform.example.com
,REV-202304-0000000040,CUST-0000877630,PROD-0000480587,ORD-202304-0000000181,4,Worth the money,Lose cup building ago matter respond any. Nation statement cell.,true,12,2023-04-24 23:35:36,DEU,Oceania,Positive,2023-04-24 23:35:36,adam.gordon030@commerce.example.com
,REV-202304-0000000041,CUST-0000865505,PROD-0000476519,ORD-202304-0000003959,3,Not as expected,Write pretty represent section.,false,10,2023-04-16 21:53:16,FRA,Asia,Neutral,2023-04-16 21:53:16,yolanda.vasquez005@platform.example.com
,REV-202304-0000000042,CUST-0000871836,PROD-0000477702,ORD-202304-0000004060,4,Not as expected,Arrive weight thought. Reveal trade first. Poor thus school miss wind song. Practice name remember modern significant skin statement.,true,36,2023-04-01 02:00:31,AUS,Europe,Positive,2023-04-01 02:00:31,craig.johnson106@analytics.example.com
,REV-202304-0000000043,CUST-0000876271,PROD-0000482105,ORD-202304-0000006220,4,Average experience,Floor husband reach. Position yet animal power child near. Laugh PM word choice central mind. Issue view budget walk wear huge coach.,true,17,2023-04-04 09:42:36,SGP,South America,Positive,2023-04-04 09:42:36,ryan.steele043@commerce.example.com
