event_record_id,event_id,event_timestamp,session_id,customer_id,product_id,order_id,event_name,event_category,page_name,page_url,referrer_url,search_query,product_position,quantity,unit_price_local,event_value_local,local_currency,country_name,country_code,region_name,device_type,platform,operating_system,browser,traffic_source,traffic_medium,campaign_id,created_at,created_by
,EVT-202207-000000000000,2022-07-02 17:04:59,SES-202207-0000016033,CUST-0000638208,PROD-0000340106,,add_to_cart,commerce,Home,https://shop.example.com/cart,https://google.com,,19,3,886.12,2658.36,EUR,Netherlands,NLD,Europe,Mobile,Web,macOS,Edge,Instagram,organic,CAMP-2022-0005,2022-07-02 17:04:59,peter.martinez098@platform.example.com
,EVT-202207-000000000001,2022-07-10 15:27:35,SES-202207-0000020089,CUST-0000621895,PROD-0000339526,,remove_from_cart,commerce,Cart,https://shop.example.com/search,https://facebook.com,,26,3,458.48,1375.44,MXN,Mexico,MEX,North America,Desktop,Web,Windows,Samsung Internet,Email,social,CAMP-2022-0036,2022-07-10 15:27:35,renee.harvey080@dataops.example.com
,EVT-202207-000000000002,2022-07-24 08:07:47,SES-202207-0000008837,CUST-0000638391,PROD-0000349827,,review_view,engagement,Search,https://shop.example.com/cart,https://google.com,,1,2,386.37,772.74,EUR,Spain,ESP,Europe,Mobile,Web,macOS,Samsung Internet,Direct,cpc,,2022-07-24 08:07:47,andrew.ellis102@analytics.example.com
,EVT-202207-000000000003,2022-07-30 01:36:50,SES-202207-0000015217,CUST-0000638146,,,page_view,engagement,Account,https://shop.example.com/cart,https://facebook.com,,,0,0,0,USD,United States,USA,North America,Desktop,Android,Android,Samsung Internet,Facebook,affiliate,CAMP-2022-0023,2022-07-30 01:36:50,peter.martinez098@platform.example.com
,EVT-202207-000000000004,2022-07-11 23:41:25,SES-202207-0000007166,CUST-0000633574,,,page_view,engagement,Search,https://shop.example.com/product,https://instagram.com,,,0,0,0,EUR,Netherlands,NLD,Europe,Desktop,iOS,Linux,Firefox,Google,affiliate,,2022-07-11 23:41:25,brandon.yu006@analytics.example.com
,EVT-202207-000000000005,2022-07-16 19:08:42,SES-202207-0000017752,CUST-0000630956,PROD-0000341358,,product_view,commerce,Home,https://shop.example.com/checkout,https://google.com,,9,3,371.96,1115.88,AUD,Australia,AUS,Oceania,Desktop,Mobile Web,macOS,Samsung Internet,Organic,organic,,2022-07-16 19:08:42,tina.williams074@commerce.example.com
,EVT-202207-000000000006,2022-07-09 04:35:41,SES-202207-0000012313,CUST-0000631773,,,page_view,engagement,Checkout,https://shop.example.com/home,https://facebook.com,,,0,0,0,INR,India,IND,Asia,Desktop,Android,Android,Firefox,Instagram,social,,2022-07-09 04:35:41,alyssa.richards002@commerce.example.com
,EVT-202207-000000000007,2022-07-12 05:37:56,SES-202207-0000014527,CUST-0000639846,,,page_view,engagement,Cart,https://shop.example.com/cart,https://bing.com,,,0,0,0,CAD,Canada,CAN,North America,Desktop,iOS,Linux,Safari,Direct,cpc,CAMP-2022-0006,2022-07-12 05:37:56,sylvia.diaz107@dataops.example.com
,EVT-202207-000000000008,2022-07-01 21:34:19,SES-202207-0000008602,CUST-0000640470,PROD-0000345928,,product_view,commerce,Account,https://shop.example.com/cart,https://google.com,,10,2,461.77,923.54,CAD,Canada,CAN,North America,Laptop,Web,ChromeOS,Samsung Internet,Google,organic,,2022-07-01 21:34:19,christine.johnson056@commerce.example.com
,EVT-202207-000000000009,2022-07-14 22:21:29,SES-202207-0000007987,CUST-0000619922,,,page_view,engagement,Account,https://shop.example.com/search,https://bing.com,,,0,0,0,MXN,Mexico,MEX,North America,Laptop,iOS,Linux,Samsung Internet,YouTube,email,,2022-07-14 22:21:29,michelle.bender024@analytics.example.com
,EVT-202207-000000000010,2022-07-06 22:46:30,SES-202207-0000002022,CUST-0000643636,PROD-0000345706,,product_view,commerce,Product,https://shop.example.com/product,https://bing.com,,26,2,470.13,940.26,GBP,United Kingdom,GBR,Europe,Mobile,Web,iOS,Edge,Email,direct,CAMP-2022-0004,2022-07-06 22:46:30,michael.johnson061@platform.example.com
,EVT-202207-000000000011,2022-07-25 23:09:03,SES-202207-0000009010,CUST-0000640889,PROD-0000342816,,product_view,commerce,Checkout,https://shop.example.com/product,https://google.com,,21,3,383.55,1150.65,AED,United Arab Emirates,ARE,Asia,Mobile,Android,ChromeOS,Samsung Internet,Google,cpc,,2022-07-25 23:09:03,lisa.kim091@platform.example.com
,EVT-202207-000000000012,2022-07-30 03:54:36,SES-202207-0000002698,CUST-0000624393,,,page_view,engagement,Checkout,https://shop.example.com/cart,https://google.com,,,0,0,0,EUR,France,FRA,Europe,Mobile,iOS,iOS,Safari,Email,direct,,2022-07-30 03:54:36,brandi.carter038@dataops.example.com
,EVT-202207-000000000013,2022-07-09 15:48:54,SES-202207-0000009984,CUST-0000638595,,,page_view,engagement,Account,https://shop.example.com/checkout,https://google.com,,,0,0,0,AED,United Arab Emirates,ARE,Asia,Desktop,iOS,Linux,Chrome,YouTube,organic,CAMP-2022-0037,2022-07-09 15:48:54,ryan.steele043@commerce.example.com
,EVT-202207-000000000014,2022-07-09 08:47:08,SES-202207-0000002715,CUST-0000622225,PROD-0000343307,,remove_from_cart,commerce,Product,https://shop.example.com/search,https://instagram.com,,33,2,963.64,1927.28,GBP,United Kingdom,GBR,Europe,Laptop,Web,iOS,Firefox,Organic,email,,2022-07-09 08:47:08,ryan.steele043@commerce.example.com
,EVT-202207-000000000015,2022-07-03 04:46:47,SES-202207-0000003198,CUST-0000633120,PROD-0000349235,ORD-202207-0000013791,purchase,conversion,Product,https://shop.example.com/checkout,https://instagram.com,,17,4,267.4,1069.6,USD,United States,USA,North America,Tablet,iOS,Android,Samsung Internet,Email,referral,,2022-07-03 04:46:47,jennifer.atkins003@platform.example.com
,EVT-202207-000000000016,2022-07-09 06:17:48,SES-202207-0000000250,CUST-0000625802,PROD-0000348295,,wishlist_add,engagement,Account,https://shop.example.com/home,https://instagram.com,,19,3,1020.17,3060.51,BRL,Brazil,BRA,South America,Desktop,iOS,macOS,Edge,Direct,referral,,2022-07-09 06:17:48,amy.holmes103@dataops.example.com
,EVT-202207-000000000017,2022-07-17 10:50:01,SES-202207-0000005393,CUST-0000624258,,,page_view,engagement,Product,https://shop.example.com/home,https://bing.com,,,0,0,0,MXN,Mexico,MEX,North America,Laptop,Android,Windows,Samsung Internet,Facebook,affiliate,CAMP-2022-0019,2022-07-17 10:50:01,james.proctor094@dataops.example.com
,EVT-202207-000000000018,2022-07-18 00:48:29,SES-202207-0000021974,CUST-0000627392,,,page_view,engagement,Home,https://shop.example.com/product,https://facebook.com,,,0,0,0,EUR,Spain,ESP,Europe,Tablet,Mobile Web,Windows,Safari,YouTube,social,,2022-07-18 00:48:29,katelyn.pitts017@commerce.example.com
,EVT-202207-000000000019,2022-07-01 22:29:18,SES-202207-0000002492,CUST-0000629295,PROD-0000346029,,remove_from_cart,commerce,Search,https://shop.example.com/product,https://bing.com,,33,2,539.4,1078.8,JPY,Japan,JPN,Asia,Laptop,Web,Android,Edge,Email,social,CAMP-2022-0003,2022-07-01 22:29:18,victoria.medina044@dataops.example.com
,EVT-202207-000000000020,2022-07-09 19:33:22,SES-202207-0000014655,CUST-0000640715,PROD-0000344103,,checkout_start,commerce,Cart,https://shop.example.com/cart,https://bing.com,,40,5,636.37,3181.85,EUR,Netherlands,NLD,Europe,Laptop,Mobile Web,macOS,Edge,Affiliate,social,CAMP-2022-0016,2022-07-09 19:33:22,tina.williams074@commerce.example.com
,EVT-202207-000000000021,2022-07-04 09:15:59,SES-202207-0000020431,CUST-0000636618,,,page_view,engagement,Checkout,https://shop.example.com/product,https://facebook.com,,,0,0,0,AED,United Arab Emirates,ARE,Asia,Desktop,iOS,Windows,Firefox,YouTube,email,CAMP-2022-0023,2022-07-04 09:15:59,kelsey.taylor010@platform.example.com
,EVT-202207-000000000022,2022-07-14 02:34:27,SES-202207-0000013323,CUST-0000630017,,,page_view,engagement,Home,https://shop.example.com/home,https://bing.com,,,0,0,0,EUR,Germany,DEU,Europe,Desktop,Mobile Web,Android,Firefox,Email,organic,,2022-07-14 02:34:27,david.cabrera119@dataops.example.com
,EVT-202207-000000000023,2022-07-31 17:47:22,SES-202207-0000024493,CUST-0000628151,,,search,engagement,Search,https://shop.example.com/cart,https://facebook.com,Test drug.,,0,0,0,INR,India,IND,Asia,Desktop,Android,Android,Chrome,Google,affiliate,CAMP-2022-0011,2022-07-31 17:47:22,joseph.johnson049@dataops.example.com
