review_record_id,review_id,customer_id,product_id,order_id,rating,review_title,review_text,verified_purchase,helpful_votes,review_timestamp,country_code,region_name,sentiment,created_at,created_by
,REV-202305-0000000000,CUST-0000892105,PROD-0000491567,ORD-202305-0000004123,3,Great product,Center success until staff economy alone.,true,0,2023-05-31 03:10:48,AUS,Europe,Neutral,2023-05-31 03:10:48,taylor.cunningham023@commerce.example.com
,REV-202305-0000000001,CUST-0000886913,PROD-0000496276,ORD-202305-0000001705,5,Worth the money,Option experience help grow father change.,true,41,2023-05-13 19:35:49,GBR,Europe,Positive,2023-05-13 19:35:49,alyssa.richards002@commerce.example.com
,REV-202305-0000000002,CUST-0000900589,PROD-0000495041,ORD-202305-0000005950,3,Average experience,Energy crime time listen area item.,false,12,2023-05-28 14:51:17,DEU,Asia,Neutral,2023-05-28 14:51:17,tina.williams074@commerce.example.com
,REV-202305-0000000003,CUST-0000886825,PROD-0000490410,ORD-202305-0000007813,5,Average experience,Light now pull over.,true,2,2023-05-30 07:08:23,AUS,North America,Positive,2023-05-30 07:08:23,brandon.yu006@analytics.example.com
,REV-202305-0000000004,CUST-0000895804,PROD-0000499099,ORD-202305-0000004356,5,Not as expected,Training reach audience small military carry number. His attention when safe commercial.,true,4,2023-05-24 15:09:10,DEU,Asia,Positive,2023-05-24 15:09:10,joann.clark089@commerce.example.com
,REV-202305-0000000005,CUST-0000886271,PROD-0000493262,ORD-202305-0000008288,5,Could be better,Well final officer. Event find why pay hundred father.,true,18,2023-05-13 16:21:35,FRA,Europe,Positive,2023-05-13 16:21:35,jennifer.erickson018@platform.example.com
,REV-202305-0000000006,CUST-0000898535,PROD-0000490007,ORD-202305-0000008071,4,Average experience,Step bill each especially old.,false,4,2023-05-30 23:16:17,SGP,Oceania,Positive,2023-05-30 23:16:17,joseph.johnson049@dataops.example.com
,REV-202305-0000000007,CUST-0000887761,PROD-0000494621,ORD-202305-0000002669,1,Fast delivery,Five like treat everything season.,true,42,2023-05-29 17:00:29,DEU,North America,Negative,2023-05-29 17:00:29,michael.berger060@platform.example.com
,REV-202305-0000000008,CUST-0000890336,PROD-0000490435,ORD-202305-0000006731,5,Great product,Statement huge financial trip while indeed start black. Change appear head. Down civil type drug civil once strong.,true,3,2023-05-24 16:40:18,CAN,Europe,Positive,2023-05-24 16:40:18,yesenia.arnold040@platform.example.com
,REV-202305-0000000009,CUST-0000898460,PROD-0000488159,ORD-202305-0000000353,3,Excellent quality,Clearly factor blue today wind Mr. He society bag interest future health type step.,true,3,2023-05-25 14:47:31,ESP,North America,Neutral,2023-05-25 14:47:31,sandra.hunter036@platform.example.com
,REV-202305-0000000010,CUST-0000888906,PROD-0000496096,ORD-202305-0000003840,5,Highly recommended,Example then of continue professional necessary. Ten health strategy business word at. Voice sit walk during.,true,5,2023-05-04 13:26:51,FRA,Oceania,Positive,2023-05-04 13:26:51,michael.johnson061@platform.example.com
,REV-202305-0000000011,CUST-0000889305,PROD-0000495716,ORD-202305-0000004819,4,Worth the money,Again whole then about realize.,true,7,2023-05-05 07:04:12,SGP,Asia,Positive,2023-05-05 07:04:12,tiffany.freeman101@analytics.example.com
,REV-202305-0000000012,CUST-0000879195,PROD-0000486724,ORD-202305-0000008116,4,Fast delivery,Range something positive because. Positive prepare account present.,false,1,2023-05-10 11:36:10,NLD,Europe,Positive,2023-05-10 11:36:10,brian.taylor114@analytics.example.com
,REV-202305-0000000013,CUST-0000885584,PROD-0000494818,ORD-202305-0000000661,3,Worth the money,Single pressure effect ability.,true,6,2023-05-04 01:07:14,GBR,Europe,Neutral,2023-05-04 01:07:14,sandra.hunter036@platform.example.com
,REV-202305-0000000014,CUST-0000895864,PROD-0000496735,ORD-202305-0000004261,5,Not as expected,Think day budget her measure.,true,0,2023-05-05 08:02:53,NLD,Asia,Positive,2023-05-05 08:02:53,yolanda.vasquez005@platform.example.com
,REV-202305-0000000015,CUST-0000882671,PROD-0000495250,ORD-202305-0000003148,4,Fast delivery,Least field difficult.,false,4,2023-05-03 02:41:19,JPN,Asia,Positive,2023-05-03 02:41:19,jonathan.estrada093@commerce.example.com
,REV-202305-0000000016,CUST-0000898619,PROD-0000491966,ORD-202305-0000001157,5,Highly recommended,Score they left themselves skin impact would.,false,1,2023-05-23 08:03:05,BRA,Europe,Positive,2023-05-23 08:03:05,timothy.cannon081@analytics.example.com
,REV-202305-0000000017,CUST-0000882937,PROD-0000490939,ORD-202305-0000004112,4,Highly recommended,Series attention concern.,true,3,2023-05-30 18:03:58,USA,North America,Positive,2023-05-30 18:03:58,jeffery.miller012@commerce.example.com
,REV-202305-0000000018,CUST-0000907173,PROD-0000500367,ORD-202305-0000005900,5,Worth the money,Worker action property theory Mr. Morning firm per able management Democrat. Officer oil resource special less claim.,true,34,2023-05-11 20:56:10,BRA,North America,Positive,2023-05-11 20:56:10,katelyn.pitts017@commerce.example.com
