product_record_id,product_id,parent_product_id,product_title,brand,category_level_1,category_level_2,category_level_3,category_level_4,product_type,seller_id,country_of_sale,country_code,local_currency,base_price_local,cost_local,discount_percentage,tax_percentage,product_rating,review_count,product_status,stock_quantity,product_launch_date,effective_from,effective_to,is_current,created_at,updated_at,created_by
248388,PROD-0000248388,PARENT-0000085977,We Available Accessories,Blair Inc,Fashion,Accessories,Pro,Popular,Subscription,SELL-00105437,Germany,NLD,JPY,287.35,176.2,17.37,17.54,4.52,8,Discontinued,55,2021-12-24,2021-12-24 00:00:00,,true,2021-12-24 08:09:48,2021-12-24 03:36:41,patrick.gonzalez035@dataops.example.com
248389,PROD-0000248389,PARENT-0000124857,Myself Home Education,Horton PLC,Books,Education,Eco,New,Standard,SELL-00108744,Japan,ESP,GBP,1198.86,571.09,42.47,5.61,3.67,151,Active,527,2021-12-25,2021-12-25 00:00:00,,true,2021-12-25 12:24:27,2021-12-25 10:19:28,christine.carter078@commerce.example.com
248390,PROD-0000248390,PARENT-0000185849,Also Say Accessories,"Garcia, King and Johnson",Electronics,Accessories,Premium,Popular,Standard,SELL-00102737,Canada,CAN,INR,478.59,351.85,7.13,16.87,3.76,0,Active,405,2021-12-13,2021-12-13 00:00:00,,true,2021-12-13 02:51:56,2021-12-13 09:38:17,james.proctor094@dataops.example.com
248391,PROD-0000248391,PARENT-0000060743,Fear Enough Collectibles,Gates Ltd,Toys,Collectibles,Standard,Seasonal,Subscription,SELL-00102708,India,ESP,USD,2370.84,1207.37,18.3,10.36,3.71,10,Active,356,2021-12-12,2021-12-12 00:00:00,,true,2021-12-12 21:53:42,2021-12-12 12:34:13,taylor.cunningham023@commerce.example.com
248392,PROD-0000248392,PARENT-0000211623,Several Thus Phones,Henderson-Walker,Electronics,Phones,Standard,Classic,Premium,SELL-00109318,India,MEX,AUD,1129.13,676.65,9.98,16.46,4.47,22,Active,393,2021-12-29,2021-12-29 00:00:00,,true,2021-12-29 04:42:14,2021-12-29 01:34:23,jason.franklin045@dataops.example.com
248393,PROD-0000248393,PARENT-0000052479,Fear Sing Shoes,Wood-Wilson,Fashion,Shoes,Premium,Classic,Standard,SELL-00103518,United Kingdom,AUS,MXN,1197.35,794.25,10.1,9.33,4.82,45,Active,374,2021-12-24,2021-12-24 00:00:00,,true,2021-12-24 23:34:21,2021-12-24 01:13:34,victor.palmer071@platform.example.com
248394,PROD-0000248394,PARENT-0000071937,My Hit Kitchen,Mitchell-Baker,Home,Kitchen,Premium,Bundle,Subscription,SELL-00109249,Australia,CAN,USD,2299.43,1647.42,37.15,4.23,4.06,11,Active,465,2021-12-25,2021-12-25 00:00:00,,true,2021-12-25 12:36:19,2021-12-25 02:27:08,jennifer.bauer068@analytics.example.com
248395,PROD-0000248395,PARENT-0000088982,Have Show Snacks,"Gonzalez, Cruz and Morales",Grocery,Snacks,Limited,Popular,Bundle,SELL-00109171,Italy,IND,BRL,1939.53,1037.22,22.7,5.12,3.91,153,Active,565,2021-12-20,2021-12-20 00:00:00,,true,2021-12-20 08:48:38,2021-12-20 17:48:41,eric.horton058@analytics.example.com
248396,PROD-0000248396,PARENT-0000176379,Tend Budget Men,Owens-Lewis,Fashion,Men,Limited,Popular,Subscription,SELL-00109454,Australia,DEU,AUD,824.78,433.75,7.69,10.77,4.26,349,Active,422,2021-12-26,2021-12-26 00:00:00,,true,2021-12-26 21:17:21,2021-12-26 04:50:53,chelsea.patel065@commerce.example.com
248397,PROD-0000248397,PARENT-0000114785,Suffer War Men,Davis-Morales,Fashion,Men,Eco,Seasonal,Standard,SELL-00107780,United Arab Emirates,FRA,MXN,2245.95,841.45,3.42,14.08,3.97,103,Active,282,2021-12-10,2021-12-10 00:00:00,,true,2021-12-10 02:18:27,2021-12-10 18:58:36,christine.carter078@commerce.example.com
