payment_record_id,payment_id,order_id,customer_id,payment_timestamp,payment_method,payment_status,payment_amount_local,local_currency,country_code,region_name,failure_reason,refund_flag,created_at,created_by
,PAY-202606-00000000000,ORD-202606-0000006709,CUST-0002149006,2026-06-26 13:34:50,Apple Pay,Success,1724.32,AUD,AUS,Oceania,,false,2026-06-26 13:34:50,shawn.baxter004@dataops.example.com
,PAY-202606-00000000001,ORD-202606-0000012569,CUST-0002136870,2026-06-21 00:23:18,Credit Card,Success,1188.35,EUR,ESP,Europe,,false,2026-06-21 00:23:18,christine.carter078@commerce.example.com
,PAY-202606-00000000002,ORD-202606-0000004148,CUST-0002124409,2026-06-02 14:25:58,Credit Card,Success,2514.08,EUR,ESP,Europe,,false,2026-06-02 14:25:58,brandon.yu006@analytics.example.com
,PAY-202606-00000000003,ORD-202606-0000012522,CUST-0002135286,2026-06-09 17:11:58,Credit Card,Pending,1021.16,CAD,CAN,North America,,false,2026-06-09 17:11:58,arthur.ortiz082@platform.example.com
,PAY-202606-00000000004,ORD-202606-0000002456,CUST-0002113999,2026-06-11 20:39:58,Debit Card,Success,1412.78,INR,IND,Asia,,false,2026-06-11 20:39:58,rebecca.white032@dataops.example.com
,PAY-202606-00000000005,ORD-202606-0000012330,CUST-0002139441,2026-06-04 10:21:30,Paytm,Success,616.12,AED,ARE,Asia,,false,2026-06-04 10:21:30,denise.beck077@analytics.example.com
,PAY-202606-00000000006,ORD-202606-0000012022,CUST-0002118152,2026-06-02 01:02:32,Apple Pay,Success,2026.73,BRL,BRA,South America,,false,2026-06-02 01:02:32,elizabeth.olsen066@platform.example.com
,PAY-202606-00000000007,ORD-202606-0000006491,CUST-0002125889,2026-06-10 10:40:06,Credit Card,Failed,629.85,MXN,MEX,North America,Insufficient funds,false,2026-06-10 10:40:06,mary.jordan048@analytics.example.com
,PAY-202606-00000000008,ORD-202606-0000002702,CUST-0002116405,2026-06-27 23:05:40,Buy Now Pay Later,Success,644.79,GBP,GBR,Europe,,false,2026-06-27 23:05:40,jack.smith053@analytics.example.com
,PAY-202606-00000000009,ORD-202606-0000002105,CUST-0002126258,2026-06-12 06:09:42,Bank Transfer,Success,464.78,MXN,MEX,North America,,false,2026-06-12 06:09:42,richard.bradshaw051@platform.example.com
,PAY-202606-00000000010,ORD-202606-0000007995,CUST-0002127105,2026-06-18 11:49:17,Google Pay,Success,3350.51,CAD,CAN,North America,,false,2026-06-18 11:49:17,brittany.rose019@commerce.example.com
,PAY-202606-00000000011,ORD-202606-0000000655,CUST-0002127990,2026-06-16 14:33:12,Phonepe,Success,2950.4,GBP,GBR,Europe,,false,2026-06-16 14:33:12,curtis.williams033@dataops.example.com
,PAY-202606-00000000012,ORD-202606-0000000632,CUST-0002143220,2026-06-09 08:16:29,Debit Card,Success,351.68,EUR,ITA,Europe,,false,2026-06-09 08:16:29,adam.gordon030@commerce.example.com
,PAY-202606-00000000013,ORD-202606-0000000561,CUST-0002122872,2026-06-05 00:06:23,Gift Card,Success,796.38,EUR,DEU,Europe,,false,2026-06-05 00:06:23,stephen.daniels076@commerce.example.com
,PAY-202606-00000000014,ORD-202606-0000008803,CUST-0002148012,2026-06-29 07:18:33,Buy Now Pay Later,Success,394.98,JPY,JPN,Asia,,false,2026-06-29 07:18:33,jason.franklin045@dataops.example.com
