review_record_id,review_id,customer_id,product_id,order_id,rating,review_title,review_text,verified_purchase,helpful_votes,review_timestamp,country_code,region_name,sentiment,created_at,created_by
,REV-202103-0000000000,CUST-0000267923,PROD-0000149616,ORD-202103-0000002075,4,Average experience,What financial time organization. Early record bank thing not. So crime name young onto smile.,true,3,2021-03-14 14:32:03,FRA,Europe,Positive,2021-03-14 14:32:03,james.proctor094@dataops.example.com
,REV-202103-0000000001,CUST-0000270124,PROD-0000147740,ORD-202103-0000005035,4,Great product,Minute fish animal I at choice work.,true,13,2021-03-20 05:36:03,MEX,Asia,Positive,2021-03-20 05:36:03,victor.palmer071@platform.example.com
,REV-202103-0000000002,CUST-0000262000,PROD-0000143837,ORD-202103-0000004928,4,Great product,Institution account remain join feeling. Research put entire word tough almost. Country middle whom red political. Hard consider view situation about near.,true,26,2021-03-10 04:49:54,AUS,Europe,Positive,2021-03-10 04:49:54,tiffany.freeman101@analytics.example.com
,REV-202103-0000000003,CUST-0000273353,PROD-0000152046,ORD-202103-0000001989,4,Not as expected,Computer however matter dinner quality.,true,1,2021-03-20 13:59:55,AUS,Asia,Positive,2021-03-20 13:59:55,joseph.johnson049@dataops.example.com
,REV-202103-0000000004,CUST-0000276238,PROD-0000143842,ORD-202103-0000004290,3,Could be better,Right plant your. Human quite candidate country pressure sure.,true,7,2021-03-10 12:27:00,ESP,Europe,Neutral,2021-03-10 12:27:00,peter.martinez098@platform.example.com
,REV-202103-0000000005,CUST-0000260110,PROD-0000151890,ORD-202103-0000001580,5,Not as expected,Sea help poor far.,true,30,2021-03-02 06:28:48,FRA,Europe,Positive,2021-03-02 06:28:48,adam.gordon030@commerce.example.com
,REV-202103-0000000006,CUST-0000262764,PROD-0000143932,ORD-202103-0000003869,1,Average experience,Their age most strong peace. Including ground today according affect field.,true,2,2021-03-21 18:57:53,BRA,Europe,Negative,2021-03-21 18:57:53,micheal.hall064@dataops.example.com
,REV-202103-0000000007,CUST-0000268345,PROD-0000144267,ORD-202103-0000001978,5,Could be better,Me ten will visit service cultural. Admit trouble half process.,true,11,2021-03-27 08:22:49,FRA,South America,Positive,2021-03-27 08:22:49,tina.williams074@commerce.example.com
,REV-202103-0000000008,CUST-0000270359,PROD-0000152386,ORD-202103-0000005639,5,Average experience,Phone what keep personal. Prepare kitchen although want doctor.,true,2,2021-03-02 00:50:46,CAN,Europe,Positive,2021-03-02 00:50:46,ryan.steele043@commerce.example.com
,REV-202103-0000000009,CUST-0000262798,PROD-0000145664,ORD-202103-0000002387,4,Fast delivery,Mind plant scientist year.,true,0,2021-03-09 09:15:55,FRA,Oceania,Positive,2021-03-09 09:15:55,victoria.medina044@dataops.example.com
,REV-202103-0000000010,CUST-0000265012,PROD-0000151895,ORD-202103-0000002544,5,Great product,Station begin site during kid. Church particularly research behavior memory for few machine. Child space or.,true,16,2021-03-16 10:30:41,AUS,Europe,Positive,2021-03-16 10:30:41,patrick.gonzalez035@dataops.example.com
,REV-202103-0000000011,CUST-0000269396,PROD-0000143125,ORD-202103-0000000945,5,Worth the money,Security change significant care. Stop throughout rather politics conference.,true,7,2021-03-12 12:01:21,CAN,Asia,Positive,2021-03-12 12:01:21,lance.williams029@platform.example.com
,REV-202103-0000000012,CUST-0000271065,PROD-0000150564,ORD-202103-0000002882,1,Could be better,Play daughter hour pass. Market own base country also. Power pick trip game. Accept development sure job six then. Director reason wrong structure firm.,true,23,2021-03-05 03:46:12,ITA,South America,Negative,2021-03-05 03:46:12,andrea.cummings039@platform.example.com
,REV-202103-0000000013,CUST-0000269648,PROD-0000142818,ORD-202103-0000000019,5,Average experience,Professor campaign start me.,true,2,2021-03-29 09:43:14,IND,Oceania,Positive,2021-03-29 09:43:14,jennifer.hudson020@analytics.example.com
,REV-202103-0000000014,CUST-0000264951,PROD-0000150381,ORD-202103-0000003665,5,Could be better,Campaign hour career popular smile. Choose theory movie suffer. Throw just too all.,true,15,2021-03-14 18:01:23,ITA,North America,Positive,2021-03-14 18:01:23,taylor.cunningham023@commerce.example.com
,REV-202103-0000000015,CUST-0000263410,PROD-0000148963,ORD-202103-0000002294,4,Could be better,Do mean soldier arm collection night medical product. Defense her age small year ball. Necessary nearly eat job send raise finish. Fish never according boy draw nor.,true,13,2021-03-24 14:38:40,ESP,Europe,Positive,2021-03-24 14:38:40,brandon.yu006@analytics.example.com
,REV-202103-0000000016,CUST-0000275586,PROD-0000151749,ORD-202103-0000004813,5,Highly recommended,Then detail type increase hotel young perhaps individual.,false,19,2021-03-21 17:33:57,FRA,Oceania,Positive,2021-03-21 17:33:57,megan.cunningham013@commerce.example.com
,REV-202103-0000000017,CUST-0000265086,PROD-0000151254,ORD-202103-0000004720,2,Worth the money,Herself only less kid yeah.,true,0,2021-03-07 06:44:28,MEX,North America,Negative,2021-03-07 06:44:28,micheal.hall064@dataops.example.com
,REV-202103-0000000018,CUST-0000260717,PROD-0000150605,ORD-202103-0000002683,2,Not as expected,Run design different close subject into easy.,true,6,2021-03-17 06:09:39,ESP,Europe,Negative,2021-03-17 06:09:39,david.cabrera119@dataops.example.com
,REV-202103-0000000019,CUST-0000275285,PROD-0000150176,ORD-202103-0000003215,2,Highly recommended,Conference gun about general serve officer final. Specific heavy instead land especially check instead series. Through recognize speak maybe member film company.,true,14,2021-03-06 04:25:54,IND,Oceania,Negative,2021-03-06 04:25:54,james.proctor094@dataops.example.com
,REV-202103-0000000020,CUST-0000262278,PROD-0000144166,ORD-202103-0000002096,1,Average experience,Road factor indicate remain wear. Physical eat firm partner newspaper size hard give.,true,15,2021-03-17 19:34:30,MEX,Europe,Negative,2021-03-17 19:34:30,james.proctor094@dataops.example.com
,REV-202103-0000000021,CUST-0000265176,PROD-0000149769,ORD-202103-0000000219,4,Fast delivery,Southern especially market effect wear if.,true,1,2021-03-07 23:14:32,BRA,Europe,Positive,2021-03-07 23:14:32,eric.horton058@analytics.example.com
,REV-202103-0000000022,CUST-0000269803,PROD-0000144884,ORD-202103-0000005463,4,Worth the money,Message institution movement.,true,2,2021-03-29 16:02:03,NLD,Europe,Positive,2021-03-29 16:02:03,victor.palmer071@platform.example.com
,REV-202103-0000000023,CUST-0000270515,PROD-0000147302,ORD-202103-0000002918,5,Worth the money,News identify down. Store sound just party remember wrong data.,false,9,2021-03-20 06:39:13,ESP,North America,Positive,2021-03-20 06:39:13,tiffany.freeman101@analytics.example.com
,REV-202103-0000000024,CUST-0000261541,PROD-0000148142,ORD-202103-0000003253,5,Great product,Else sign hard laugh.,true,3,2021-03-24 00:47:17,IND,North America,Positive,2021-03-24 00:47:17,john.mullins109@commerce.example.com
,REV-202103-0000000025,CUST-0000268518,PROD-0000142994,ORD-202103-0000002286,5,Fast delivery,Move thus usually. Hotel bring finally knowledge indeed sort per. Past up few public billion sort.,true,5,2021-03-19 00:17:06,SGP,South America,Positive,2021-03-19 00:17:06,anita.garcia021@dataops.example.com
,REV-202103-0000000026,CUST-0000270226,PROD-0000147921,ORD-202103-0000003710,4,Fast delivery,Old first about. Foreign man population my in risk skin. Dream treatment respond.,true,10,2021-03-20 23:24:51,GBR,North America,Positive,2021-03-20 23:24:51,eric.horton058@analytics.example.com
,REV-202103-0000000027,CUST-0000278154,PROD-0000149026,ORD-202103-0000004966,5,Fast delivery,Back decide wish simply read often lose.,true,10,2021-03-25 12:41:48,AUS,Europe,Positive,2021-03-25 12:41:48,joseph.johnson049@dataops.example.com
,REV-202103-0000000028,CUST-0000268392,PROD-0000146608,ORD-202103-0000005386,5,Worth the money,Remember identify individual assume check.,true,0,2021-03-26 01:25:07,IND,Asia,Positive,2021-03-26 01:25:07,andrea.cummings039@platform.example.com
