seller_record_id,seller_id,seller_name,seller_type,country_name,country_code,region_name,seller_rating,seller_status,fulfillment_type,seller_join_date,effective_from,effective_to,is_current,created_at,created_by
487777,SELL-00487777,"Roberson, Parsons and Holt",Distributor,France,FRA,Europe,3.57,Active,Dropship,2026-08-10,2026-08-10 00:00:00,,true,2026-08-10 06:34:33,jonathan.jimenez057@platform.example.com
487778,SELL-00487778,"Jackson, Little and Moyer",Distributor,Netherlands,NLD,Europe,4.08,Active,Seller Fulfilled,2026-08-31,2026-08-31 00:00:00,,true,2026-08-31 20:45:35,victor.palmer071@platform.example.com
487779,SELL-00487779,"Jenkins, Kelly and Willis",Distributor,United Arab Emirates,ARE,Asia,3.82,Active,Platform Fulfilled,2026-08-30,2026-08-30 00:00:00,,true,2026-08-30 22:53:54,jennifer.shepherd015@analytics.example.com
487780,SELL-00487780,Middleton and Sons,Distributor,Spain,ESP,Europe,4.12,Active,Dropship,2026-08-11,2026-08-11 00:00:00,,true,2026-08-11 19:18:39,kelsey.taylor010@platform.example.com
487781,SELL-00487781,"Foley, Maxwell and Hughes",Distributor,United States,USA,North America,4.42,Active,Platform Fulfilled,2026-08-25,2026-08-25 00:00:00,,true,2026-08-25 07:43:15,jennifer.yu037@dataops.example.com
487782,SELL-00487782,"Luna, Fernandez and Riggs",Small Business,Japan,JPN,Asia,4.21,Active,Seller Fulfilled,2026-08-29,2026-08-29 00:00:00,,true,2026-08-29 23:36:45,micheal.chen050@dataops.example.com
487783,SELL-00487783,"Garza, Perez and Joseph",Brand,Australia,AUS,Oceania,3.78,Active,Platform Fulfilled,2026-08-12,2026-08-12 00:00:00,,true,2026-08-12 13:04:41,stephen.daniels076@commerce.example.com
487784,SELL-00487784,Moody-Bell,Brand,Italy,ITA,Europe,5,Active,Seller Fulfilled,2026-08-24,2026-08-24 00:00:00,,true,2026-08-24 20:47:39,jeffery.miller012@commerce.example.com
487785,SELL-00487785,Miranda-Ball,Small Business,Netherlands,NLD,Europe,4.27,Active,Platform Fulfilled,2026-08-30,2026-08-30 00:00:00,,true,2026-08-30 01:41:08,susan.rice083@commerce.example.com
487786,SELL-00487786,"Cardenas, Anderson and Ray",Marketplace,Canada,CAN,North America,4.64,Active,Platform Fulfilled,2026-08-03,2026-08-03 00:00:00,,true,2026-08-03 22:36:36,dominic.hodges075@platform.example.com
487787,SELL-00487787,Perez-Werner,Retailer,Canada,CAN,North America,4.3,Active,Seller Fulfilled,2026-08-08,2026-08-08 00:00:00,,true,2026-08-08 15:40:21,joseph.johnson049@dataops.example.com
487788,SELL-00487788,Simmons-Bowen,Retailer,United Kingdom,GBR,Europe,4.47,Active,Platform Fulfilled,2026-08-13,2026-08-13 00:00:00,,true,2026-08-13 15:07:34,kristin.krueger034@analytics.example.com
487789,SELL-00487789,"Massey, Miller and Buck",Marketplace,Italy,ITA,Europe,4.38,Active,Seller Fulfilled,2026-08-07,2026-08-07 00:00:00,,true,2026-08-07 12:50:12,joseph.johnson049@dataops.example.com
