payment_record_id,payment_id,order_id,customer_id,payment_timestamp,payment_method,payment_status,payment_amount_local,local_currency,country_code,region_name,failure_reason,refund_flag,created_at,created_by
,PAY-202310-00000000000,ORD-202310-0000009005,CUST-0001033668,2023-10-11 06:40:40,Buy Now Pay Later,Success,1015.86,EUR,ESP,Europe,,false,2023-10-11 06:40:40,jennifer.shepherd015@analytics.example.com
,PAY-202310-00000000001,ORD-202310-0000002850,CUST-0001049472,2023-10-21 00:18:16,Credit Card,Success,2542.05,EUR,DEU,Europe,,false,2023-10-21 00:18:16,kevin.mathews014@analytics.example.com
,PAY-202310-00000000002,ORD-202310-0000008709,CUST-0001017988,2023-10-17 01:00:49,Apple Pay,Success,1906.08,EUR,ESP,Europe,,false,2023-10-17 01:00:49,michael.brewer084@analytics.example.com
,PAY-202310-00000000003,ORD-202310-0000001105,CUST-0001050445,2023-10-03 08:13:55,Gift Card,Failed,2746.24,GBP,GBR,Europe,Fraud check failed,false,2023-10-03 08:13:55,grace.gonzales099@dataops.example.com
,PAY-202310-00000000004,ORD-202310-0000002230,CUST-0001024768,2023-10-11 16:05:29,Paytm,Success,3326.76,EUR,ITA,Europe,,false,2023-10-11 16:05:29,jennifer.erickson018@platform.example.com
,PAY-202310-00000000005,ORD-202310-0000001517,CUST-0001023348,2023-10-25 09:29:41,Debit Card,Success,1062.22,SGD,SGP,Asia,,false,2023-10-25 09:29:41,joseph.johnson049@dataops.example.com
,PAY-202310-00000000006,ORD-202310-0000003477,CUST-0001030660,2023-10-08 16:48:56,Phonepe,Success,2300.86,BRL,BRA,South America,,false,2023-10-08 16:48:56,david.cabrera119@dataops.example.com
,PAY-202310-00000000007,ORD-202310-0000010573,CUST-0001043506,2023-10-14 16:26:02,Apple Pay,Success,333.85,MXN,MEX,North America,,false,2023-10-14 16:26:02,patrick.gonzalez035@dataops.example.com
,PAY-202310-00000000008,ORD-202310-0000002121,CUST-0001023602,2023-10-05 23:21:11,Credit Card,Success,1017.79,BRL,BRA,South America,,false,2023-10-05 23:21:11,brittany.rose019@commerce.example.com
,PAY-202310-00000000009,ORD-202310-0000003790,CUST-0001026958,2023-10-29 21:47:07,Gift Card,Failed,740.18,CAD,CAN,North America,Invalid CVV,false,2023-10-29 21:47:07,jennifer.atkins003@platform.example.com
,PAY-202310-00000000010,ORD-202310-0000006066,CUST-0001022880,2023-10-19 22:27:35,Debit Card,Success,2457.12,AED,ARE,Asia,,false,2023-10-19 22:27:35,michael.brewer084@analytics.example.com
,PAY-202310-00000000011,ORD-202310-0000008811,CUST-0001040984,2023-10-09 07:21:24,Paytm,Success,3062.4,EUR,ITA,Europe,,false,2023-10-09 07:21:24,kristen.bailey110@analytics.example.com
,PAY-202310-00000000012,ORD-202310-0000000183,CUST-0001032626,2023-10-17 23:32:59,Debit Card,Success,580.05,USD,USA,North America,,false,2023-10-17 23:32:59,alyssa.richards002@commerce.example.com
,PAY-202310-00000000013,ORD-202310-0000004910,CUST-0001036408,2023-10-06 09:39:20,Phonepe,Failed,2714.65,SGD,SGP,Asia,Network timeout,false,2023-10-06 09:39:20,brian.banks011@platform.example.com
,PAY-202310-00000000014,ORD-202310-0000010065,CUST-0001040438,2023-10-30 17:11:43,Phonepe,Success,3019.38,USD,USA,North America,,false,2023-10-30 17:11:43,yolanda.vasquez005@platform.example.com
,PAY-202310-00000000015,ORD-202310-0000003188,CUST-0001045330,2023-10-08 09:01:06,Bank Transfer,Success,3025.72,INR,IND,Asia,,false,2023-10-08 09:01:06,arthur.ortiz082@platform.example.com
,PAY-202310-00000000016,ORD-202310-0000009413,CUST-0001043793,2023-10-08 20:38:54,Phonepe,Success,1424.05,BRL,BRA,South America,,false,2023-10-08 20:38:54,tammy.smith009@platform.example.com
