payment_record_id,payment_id,order_id,customer_id,payment_timestamp,payment_method,payment_status,payment_amount_local,local_currency,country_code,region_name,failure_reason,refund_flag,created_at,created_by
,PAY-202112-00000000000,ORD-202112-0000002984,CUST-0000491073,2021-12-14 03:31:13,Apple Pay,Success,2741.05,EUR,NLD,Europe,,false,2021-12-14 03:31:13,david.cabrera119@dataops.example.com
,PAY-202112-00000000001,ORD-202112-0000009826,CUST-0000481987,2021-12-27 17:03:58,Apple Pay,Success,756.69,EUR,NLD,Europe,,false,2021-12-27 17:03:58,timothy.cameron104@commerce.example.com
,PAY-202112-00000000002,ORD-202112-0000000164,CUST-0000493752,2021-12-14 19:52:34,Phonepe,Success,2986.32,JPY,JPN,Asia,,false,2021-12-14 19:52:34,eric.horton058@analytics.example.com
,PAY-202112-00000000003,ORD-202112-0000003710,CUST-0000467437,2021-12-27 02:44:25,Buy Now Pay Later,Success,939.22,MXN,MEX,North America,,false,2021-12-27 02:44:25,shawn.baxter004@dataops.example.com
,PAY-202112-00000000004,ORD-202112-0000001619,CUST-0000487705,2021-12-12 09:49:42,Apple Pay,Success,3463.17,INR,IND,Asia,,false,2021-12-12 09:49:42,patrick.gonzalez035@dataops.example.com
,PAY-202112-00000000005,ORD-202112-0000003869,CUST-0000489999,2021-12-22 02:56:26,Debit Card,Success,1324.59,SGD,SGP,Asia,,false,2021-12-22 02:56:26,anita.garcia021@dataops.example.com
,PAY-202112-00000000006,ORD-202112-0000000681,CUST-0000484581,2021-12-10 14:02:33,Phonepe,Success,1899.96,EUR,ITA,Europe,,false,2021-12-10 14:02:33,jeffery.miller012@commerce.example.com
,PAY-202112-00000000007,ORD-202112-0000005222,CUST-0000490554,2021-12-14 19:57:54,Buy Now Pay Later,Success,2787.64,USD,USA,North America,,false,2021-12-14 19:57:54,tiffany.freeman101@analytics.example.com
,PAY-202112-00000000008,ORD-202112-0000002316,CUST-0000482600,2021-12-08 06:12:59,Google Pay,Success,3480.14,USD,USA,North America,,false,2021-12-08 06:12:59,troy.boone097@platform.example.com
,PAY-202112-00000000009,ORD-202112-0000007533,CUST-0000479370,2021-12-03 06:26:25,Gift Card,Success,3056.05,USD,USA,North America,,false,2021-12-03 06:26:25,jason.franklin045@dataops.example.com
,PAY-202112-00000000010,ORD-202112-0000007280,CUST-0000481316,2021-12-13 18:42:56,Paytm,Success,481.96,USD,USA,North America,,false,2021-12-13 18:42:56,jennifer.bauer068@analytics.example.com
,PAY-202112-00000000011,ORD-202112-0000001772,CUST-0000482603,2021-12-23 21:12:46,Debit Card,Success,532.03,AUD,AUS,Oceania,,false,2021-12-23 21:12:46,jennifer.hudson020@analytics.example.com
,PAY-202112-00000000012,ORD-202112-0000007300,CUST-0000467694,2021-12-15 10:39:34,Google Pay,Success,1503.78,EUR,FRA,Europe,,false,2021-12-15 10:39:34,tina.williams074@commerce.example.com
,PAY-202112-00000000013,ORD-202112-0000000966,CUST-0000476892,2021-12-04 17:56:49,Phonepe,Refunded,2814.14,AED,ARE,Asia,,true,2021-12-04 17:56:49,michelle.bender024@analytics.example.com
,PAY-202112-00000000014,ORD-202112-0000007844,CUST-0000469967,2021-12-30 08:42:41,Credit Card,Success,2064.68,EUR,ESP,Europe,,false,2021-12-30 08:42:41,lance.williams029@platform.example.com
,PAY-202112-00000000015,ORD-202112-0000005574,CUST-0000488664,2021-12-09 18:53:26,Buy Now Pay Later,Success,201.89,AED,ARE,Asia,,false,2021-12-09 18:53:26,ashley.marks069@commerce.example.com
