event_record_id,event_id,event_timestamp,session_id,customer_id,product_id,order_id,event_name,event_category,page_name,page_url,referrer_url,search_query,product_position,quantity,unit_price_local,event_value_local,local_currency,country_name,country_code,region_name,device_type,platform,operating_system,browser,traffic_source,traffic_medium,campaign_id,created_at,created_by
,EVT-202107-000000000000,2021-07-19 23:35:53,SES-202107-0000013663,CUST-0000345418,PROD-0000195179,ORD-202107-0000004713,purchase,conversion,Checkout,https://shop.example.com/home,https://google.com,,42,3,1171.67,3515.01,EUR,Netherlands,NLD,Europe,Desktop,iOS,Android,Chrome,Affiliate,referral,CAMP-2021-0040,2021-07-19 23:35:53,james.proctor094@dataops.example.com
,EVT-202107-000000000001,2021-07-25 03:21:19,SES-202107-0000008453,CUST-0000357708,,,search,engagement,Product,https://shop.example.com/product,https://instagram.com,Price cell management.,,0,0,0,AUD,Australia,AUS,Oceania,Tablet,Android,iOS,Edge,Instagram,organic,CAMP-2021-0028,2021-07-25 03:21:19,michael.johnson061@platform.example.com
,EVT-202107-000000000002,2021-07-14 15:59:14,SES-202107-0000003190,CUST-0000340749,PROD-0000196591,,remove_from_cart,commerce,Product,https://shop.example.com/product,https://instagram.com,,47,2,288.41,576.82,EUR,Spain,ESP,Europe,Mobile,Android,Linux,Firefox,Organic,direct,CAMP-2021-0004,2021-07-14 15:59:14,andrea.cummings039@platform.example.com
,EVT-202107-000000000003,2021-07-03 13:30:52,SES-202107-0000007837,CUST-0000352890,,,page_view,engagement,Checkout,https://shop.example.com/cart,https://instagram.com,,,0,0,0,EUR,Germany,DEU,Europe,Desktop,iOS,Windows,Safari,TikTok,email,,2021-07-03 13:30:52,timothy.cannon081@analytics.example.com
,EVT-202107-000000000004,2021-07-29 16:19:13,SES-202107-0000026518,CUST-0000356661,PROD-0000187695,,product_view,commerce,Product,https://shop.example.com/cart,https://facebook.com,,32,2,412.59,825.18,MXN,Mexico,MEX,North America,Desktop,Mobile Web,iOS,Edge,Instagram,social,CAMP-2021-0028,2021-07-29 16:19:13,timothy.cannon081@analytics.example.com
,EVT-202107-000000000005,2021-07-15 19:24:30,SES-202107-0000018944,CUST-0000345543,,,page_view,engagement,Cart,https://shop.example.com/checkout,https://facebook.com,,,0,0,0,EUR,Germany,DEU,Europe,Tablet,Web,Windows,Safari,Facebook,cpc,CAMP-2021-0027,2021-07-15 19:24:30,victor.palmer071@platform.example.com
,EVT-202107-000000000006,2021-07-10 16:34:32,SES-202107-0000002680,CUST-0000358094,,,page_view,engagement,Account,https://shop.example.com/search,https://google.com,,,0,0,0,AED,United Arab Emirates,ARE,Asia,Mobile,Mobile Web,macOS,Firefox,Direct,affiliate,,2021-07-10 16:34:32,jimmy.washington028@commerce.example.com
,EVT-202107-000000000007,2021-07-02 16:13:52,SES-202107-0000029011,CUST-0000351889,PROD-0000188863,,product_view,commerce,Checkout,https://shop.example.com/cart,https://bing.com,,48,4,1325.83,5303.32,BRL,Brazil,BRA,South America,Mobile,Android,ChromeOS,Safari,Email,cpc,,2021-07-02 16:13:52,david.cabrera119@dataops.example.com
,EVT-202107-000000000008,2021-07-24 13:37:41,SES-202107-0000013294,CUST-0000349068,PROD-0000195921,,product_view,commerce,Cart,https://shop.example.com/checkout,https://facebook.com,,34,3,257.6,772.8,AED,United Arab Emirates,ARE,Asia,Desktop,Web,macOS,Firefox,Facebook,cpc,CAMP-2021-0029,2021-07-24 13:37:41,micheal.chen050@dataops.example.com
,EVT-202107-000000000009,2021-07-27 07:48:19,SES-202107-0000026078,CUST-0000346933,PROD-0000191062,,add_to_cart,commerce,Account,https://shop.example.com/checkout,https://google.com,,32,5,1325.76,6628.8,BRL,Brazil,BRA,South America,Desktop,Web,ChromeOS,Samsung Internet,Direct,cpc,CAMP-2021-0029,2021-07-27 07:48:19,ryan.steele043@commerce.example.com
,EVT-202107-000000000010,2021-07-29 12:41:02,SES-202107-0000005957,CUST-0000357057,,,page_view,engagement,Product,https://shop.example.com/home,https://google.com,,,0,0,0,SGD,Singapore,SGP,Asia,Mobile,Mobile Web,iOS,Chrome,YouTube,referral,,2021-07-29 12:41:02,troy.boone097@platform.example.com
