shipment_record_id,shipment_id,order_id,warehouse_id,country_code,region_name,carrier,shipping_method,shipment_status,shipped_timestamp,estimated_delivery_date,actual_delivery_timestamp,delivery_attempts,delivery_country,created_at,created_by
,SHP-202411-0000000000,ORD-202411-0000006726,WH-00092,IND,Europe,UPS,Economy,Delivered,2024-11-02 13:02:15,2024-11-05,2024-11-07 16:02:15,1,Australia,2024-11-02 13:02:15,darren.anderson025@dataops.example.com
,SHP-202411-0000000001,ORD-202411-0000006721,WH-00128,NLD,North America,Australia Post,Economy,Delivered,2024-11-24 10:38:54,2024-12-01,2024-11-28 16:38:54,1,Singapore,2024-11-24 10:38:54,jillian.russo115@commerce.example.com
,SHP-202411-0000000002,ORD-202411-0000001619,WH-00244,GBR,Asia,Royal Mail,Economy,In Transit,2024-11-08 05:22:40,2024-11-11,,1,United States,2024-11-08 05:22:40,timothy.cameron104@commerce.example.com
,SHP-202411-0000000003,ORD-202411-0000004184,WH-00079,ARE,North America,DPD,Economy,Delivered,2024-11-13 18:42:06,2024-11-20,2024-11-28 03:42:06,1,Canada,2024-11-13 18:42:06,crystal.smith022@platform.example.com
,SHP-202411-0000000004,ORD-202411-0000009280,WH-00013,NLD,North America,UPS,Standard,Delivered,2024-11-18 02:31:34,2024-11-26,2024-11-27 10:31:34,1,Singapore,2024-11-18 02:31:34,jason.franklin045@dataops.example.com
,SHP-202411-0000000005,ORD-202411-0000008052,WH-00238,ARE,Europe,Australia Post,Same Day,Delivered,2024-11-11 11:28:14,2024-11-18,2024-11-25 13:28:14,3,Netherlands,2024-11-11 11:28:14,anita.garcia021@dataops.example.com
,SHP-202411-0000000006,ORD-202411-0000009094,WH-00056,NLD,Oceania,UPS,Same Day,Delayed,2024-11-18 02:18:38,2024-11-20,,1,United States,2024-11-18 02:18:38,renee.harvey080@dataops.example.com
,SHP-202411-0000000007,ORD-202411-0000007479,WH-00160,MEX,Europe,DPD,Economy,Delivered,2024-11-24 16:24:04,2024-11-28,2024-12-03 23:24:04,2,Canada,2024-11-24 16:24:04,micheal.chen050@dataops.example.com
,SHP-202411-0000000008,ORD-202411-0000006196,WH-00024,AUS,North America,FedEx,Standard,Delivered,2024-11-21 16:31:12,2024-11-29,2024-11-28 00:31:12,1,Singapore,2024-11-21 16:31:12,brandi.carter038@dataops.example.com
,SHP-202411-0000000009,ORD-202411-0000006746,WH-00178,USA,Asia,FedEx,Express,Delayed,2024-11-17 07:51:35,2024-11-27,,1,France,2024-11-17 07:51:35,kelsey.taylor010@platform.example.com
,SHP-202411-0000000010,ORD-202411-0000006099,WH-00126,GBR,Asia,USPS,Standard,Delivered,2024-11-25 22:02:21,2024-11-27,2024-11-30 03:02:21,1,Japan,2024-11-25 22:02:21,susan.rice083@commerce.example.com
,SHP-202411-0000000011,ORD-202411-0000005939,WH-00024,JPN,North America,Australia Post,Same Day,Delivered,2024-11-03 02:29:26,2024-11-12,2024-11-15 09:29:26,1,United Kingdom,2024-11-03 02:29:26,jennifer.hudson020@analytics.example.com
,SHP-202411-0000000012,ORD-202411-0000002696,WH-00063,ARE,Asia,USPS,Standard,Delivered,2024-11-21 15:35:44,2024-11-23,2024-12-05 22:35:44,1,Germany,2024-11-21 15:35:44,tammy.smith009@platform.example.com
,SHP-202411-0000000013,ORD-202411-0000007425,WH-00169,ESP,South America,UPS,Express,Delivered,2024-11-22 22:02:07,2024-11-25,2024-11-30 10:02:07,1,United Arab Emirates,2024-11-22 22:02:07,craig.johnson106@analytics.example.com
,SHP-202411-0000000014,ORD-202411-0000005576,WH-00247,JPN,Europe,DPD,Express,Delivered,2024-11-09 17:56:33,2024-11-17,2024-11-13 04:56:33,2,Spain,2024-11-09 17:56:33,crystal.smith022@platform.example.com
,SHP-202411-0000000015,ORD-202411-0000007503,WH-00120,BRA,Europe,USPS,Same Day,Delivered,2024-11-28 04:05:10,2024-12-04,2024-12-07 15:05:10,1,Australia,2024-11-28 04:05:10,james.proctor094@dataops.example.com
,SHP-202411-0000000016,ORD-202411-0000000844,WH-00226,ESP,Oceania,FedEx,Standard,In Transit,2024-11-19 04:14:19,2024-11-27,,1,India,2024-11-19 04:14:19,victor.palmer071@platform.example.com
,SHP-202411-0000000017,ORD-202411-0000004145,WH-00177,FRA,Asia,Royal Mail,Economy,Delivered,2024-11-03 12:46:16,2024-11-11,2024-11-15 15:46:16,2,Italy,2024-11-03 12:46:16,stephanie.miller092@analytics.example.com
,SHP-202411-0000000018,ORD-202411-0000000884,WH-00234,DEU,Europe,Royal Mail,Pickup,Delayed,2024-11-21 00:18:07,2024-11-26,,1,Australia,2024-11-21 00:18:07,jennifer.hudson020@analytics.example.com
,SHP-202411-0000000019,ORD-202411-0000002524,WH-00183,NLD,Europe,Australia Post,Pickup,Delivered,2024-11-12 10:01:19,2024-11-19,2024-11-18 20:01:19,1,Japan,2024-11-12 10:01:19,craig.johnson106@analytics.example.com
,SHP-202411-0000000020,ORD-202411-0000003312,WH-00147,MEX,Europe,DPD,Economy,Delivered,2024-11-19 09:10:38,2024-11-22,2024-11-27 11:10:38,1,Singapore,2024-11-19 09:10:38,benjamin.brooks117@dataops.example.com
,SHP-202411-0000000021,ORD-202411-0000004692,WH-00186,SGP,North America,DPD,Economy,Delivered,2024-11-20 20:58:15,2024-11-25,2024-12-04 23:58:15,1,Netherlands,2024-11-20 20:58:15,jason.franklin045@dataops.example.com
,SHP-202411-0000000022,ORD-202411-0000004824,WH-00009,USA,Europe,USPS,Economy,Delayed,2024-11-27 22:05:41,2024-12-07,,1,Spain,2024-11-27 22:05:41,alyssa.richards002@commerce.example.com
,SHP-202411-0000000023,ORD-202411-0000006594,WH-00053,NLD,Europe,FedEx,Same Day,Delivered,2024-11-05 22:54:38,2024-11-14,2024-11-08 04:54:38,2,United States,2024-11-05 22:54:38,carol.bonilla067@analytics.example.com
