order_item_record_id,order_item_id,order_id,product_id,seller_id,quantity,unit_price_local,discount_local,tax_local,item_total_local,local_currency,country_code,region_name,fulfillment_type,return_flag,return_quantity,refund_amount_local,created_at,created_by
,ITEM-202006-000000000000,ORD-202006-0000004233,PROD-0000048549,SELL-00019337,6,12.3,8.56,7.17,72.41,BRL,ITA,North America,Dropship,false,0,0,2020-06-14 23:52:12,joseph.johnson049@dataops.example.com
,ITEM-202006-000000000001,ORD-202006-0000001971,PROD-0000048164,SELL-00020227,6,1141.07,1303.66,1094.52,6637.28,AED,MEX,North America,Dropship,false,0,0,2020-06-14 15:01:41,lance.williams029@platform.example.com
,ITEM-202006-000000000002,ORD-202006-0000001729,PROD-0000044847,SELL-00018979,3,146.67,16.37,82.65,506.29,MXN,AUS,North America,Dropship,true,0,0,2020-06-22 15:18:03,eric.mullen052@dataops.example.com
,ITEM-202006-000000000003,ORD-202006-0000008977,PROD-0000048640,SELL-00017453,3,229.46,127.67,16.27,576.98,JPY,JPN,Europe,Platform Fulfilled,false,0,0,2020-06-20 17:12:58,john.mullins109@commerce.example.com
,ITEM-202006-000000000004,ORD-202006-0000010978,PROD-0000052006,SELL-00018968,6,964.6,395.03,202.71,5595.28,EUR,AUS,Europe,Dropship,false,0,0,2020-06-02 15:15:04,jennifer.hudson020@analytics.example.com
,ITEM-202006-000000000005,ORD-202006-0000007716,PROD-0000044468,SELL-00019105,4,1151.97,677.29,684.99,4615.58,INR,USA,North America,Platform Fulfilled,false,0,0,2020-06-17 18:26:06,james.proctor094@dataops.example.com
,ITEM-202006-000000000006,ORD-202006-0000006009,PROD-0000049028,SELL-00018496,5,987.36,688.5,844.02,5092.32,MXN,BRA,North America,Dropship,false,0,0,2020-06-09 12:04:56,lance.williams029@platform.example.com
,ITEM-202006-000000000007,ORD-202006-0000002352,PROD-0000044278,SELL-00018424,2,35.2,10.92,7.78,67.26,INR,IND,Europe,Dropship,false,0,0,2020-06-13 06:08:29,megan.cunningham013@commerce.example.com
,ITEM-202006-000000000008,ORD-202006-0000001647,PROD-0000053287,SELL-00019661,4,86.12,8.78,44.91,380.61,EUR,SGP,Europe,Seller Fulfilled,false,0,0,2020-06-26 01:15:32,micheal.hall064@dataops.example.com
,ITEM-202006-000000000009,ORD-202006-0000002753,PROD-0000051751,SELL-00017556,3,819.51,272.51,326.5,2512.52,JPY,MEX,Europe,Platform Fulfilled,false,0,2260.44,2020-06-29 00:09:03,lance.williams029@platform.example.com
