event_record_id,event_id,event_timestamp,session_id,customer_id,product_id,order_id,event_name,event_category,page_name,page_url,referrer_url,search_query,product_position,quantity,unit_price_local,event_value_local,local_currency,country_name,country_code,region_name,device_type,platform,operating_system,browser,traffic_source,traffic_medium,campaign_id,created_at,created_by
,EVT-202204-000000000000,2022-04-16 09:16:50,SES-202204-0000000390,CUST-0000562951,,,page_view,engagement,Account,https://shop.example.com/cart,https://instagram.com,,,0,0,0,BRL,Brazil,BRA,South America,Tablet,Android,Windows,Chrome,TikTok,direct,CAMP-2022-0026,2022-04-16 09:16:50,sylvia.diaz107@dataops.example.com
,EVT-202204-000000000001,2022-04-05 16:03:20,SES-202204-0000026548,CUST-0000572985,,,page_view,engagement,Search,https://shop.example.com/home,https://facebook.com,,,0,0,0,CAD,Canada,CAN,North America,Desktop,Mobile Web,Android,Safari,Instagram,organic,CAMP-2022-0011,2022-04-05 16:03:20,megan.cunningham013@commerce.example.com
,EVT-202204-000000000002,2022-04-15 16:27:12,SES-202204-0000003581,CUST-0000554456,PROD-0000301967,,product_view,commerce,Checkout,https://shop.example.com/home,https://google.com,,15,2,1336.78,2673.56,BRL,Brazil,BRA,South America,Mobile,iOS,Linux,Firefox,Organic,organic,,2022-04-15 16:27:12,eric.mullen052@dataops.example.com
,EVT-202204-000000000003,2022-04-26 19:23:45,SES-202204-0000014474,CUST-0000560757,,,page_view,engagement,Checkout,https://shop.example.com/checkout,https://bing.com,,,0,0,0,EUR,Italy,ITA,Europe,Desktop,Android,Linux,Edge,Bing,organic,CAMP-2022-0012,2022-04-26 19:23:45,grace.gonzales099@dataops.example.com
,EVT-202204-000000000004,2022-04-29 12:56:46,SES-202204-0000024530,CUST-0000574341,PROD-0000305271,,product_view,commerce,Checkout,https://shop.example.com/home,https://facebook.com,,34,2,1074.28,2148.56,EUR,Spain,ESP,Europe,Tablet,Android,macOS,Firefox,Email,organic,CAMP-2022-0024,2022-04-29 12:56:46,jennifer.bauer068@analytics.example.com
,EVT-202204-000000000005,2022-04-23 10:55:26,SES-202204-0000019596,CUST-0000569727,PROD-0000311292,ORD-202204-0000012097,purchase,conversion,Cart,https://shop.example.com/home,https://bing.com,,40,4,1041.36,4165.44,EUR,Spain,ESP,Europe,Desktop,Android,Android,Chrome,Direct,social,CAMP-2022-0029,2022-04-23 10:55:26,michelle.bender024@analytics.example.com
,EVT-202204-000000000006,2022-04-29 00:27:36,SES-202204-0000010266,CUST-0000561731,,,page_view,engagement,Product,https://shop.example.com/checkout,https://bing.com,,,0,0,0,CAD,Canada,CAN,North America,Tablet,iOS,Android,Edge,Google,affiliate,,2022-04-29 00:27:36,susan.rice083@commerce.example.com
,EVT-202204-000000000007,2022-04-15 08:50:46,SES-202204-0000018270,CUST-0000568727,PROD-0000309179,,product_view,commerce,Search,https://shop.example.com/search,https://instagram.com,,29,5,1254.01,6270.05,EUR,France,FRA,Europe,Tablet,Mobile Web,ChromeOS,Chrome,YouTube,referral,CAMP-2022-0024,2022-04-15 08:50:46,megan.cunningham013@commerce.example.com
,EVT-202204-000000000008,2022-04-18 17:21:33,SES-202204-0000011999,CUST-0000575150,PROD-0000309676,,product_view,commerce,Home,https://shop.example.com/home,https://google.com,,25,4,1144.13,4576.52,EUR,France,FRA,Europe,Laptop,iOS,iOS,Safari,Google,affiliate,CAMP-2022-0029,2022-04-18 17:21:33,brandon.yu006@analytics.example.com
,EVT-202204-000000000009,2022-04-05 03:07:50,SES-202204-0000007505,CUST-0000555268,,,page_view,engagement,Account,https://shop.example.com/home,https://facebook.com,,,0,0,0,EUR,Netherlands,NLD,Europe,Mobile,Web,ChromeOS,Firefox,TikTok,direct,CAMP-2022-0035,2022-04-05 03:07:50,patrick.gonzalez035@dataops.example.com
