product_record_id,product_id,parent_product_id,product_title,brand,category_level_1,category_level_2,category_level_3,category_level_4,product_type,seller_id,country_of_sale,country_code,local_currency,base_price_local,cost_local,discount_percentage,tax_percentage,product_rating,review_count,product_status,stock_quantity,product_launch_date,effective_from,effective_to,is_current,created_at,updated_at,created_by
704612,PROD-0000704612,PARENT-0000237450,Response Assume Beverages,Glenn PLC,Grocery,Beverages,Premium,Seasonal,Subscription,SELL-00287482,Japan,JPN,BRL,1558.01,1001.56,28.98,5.21,3.67,23,Active,347,2024-06-08,2024-06-08 00:00:00,,true,2024-06-08 21:22:07,2024-06-08 15:03:59,kristin.krueger034@analytics.example.com
704613,PROD-0000704613,PARENT-0000206358,Face International Audio,Fernandez and Sons,Electronics,Audio,Pro,Bundle,Bundle,SELL-00285229,Singapore,ARE,EUR,893.14,466.2,38.36,20.43,3.43,11,Active,693,2024-06-26,2024-06-26 00:00:00,,true,2024-06-26 22:23:44,2024-06-26 05:08:59,michael.johnson061@platform.example.com
704614,PROD-0000704614,PARENT-0000414244,Necessary Office Laptops,"Cunningham, Martinez and Flores",Electronics,Laptops,Eco,Bundle,Bundle,SELL-00290164,India,JPN,CAD,2427.54,1112.25,39.83,23.84,5,35,Active,666,2024-06-17,2024-06-17 00:00:00,,true,2024-06-17 18:49:41,2024-06-17 08:55:46,tammy.smith009@platform.example.com
704615,PROD-0000704615,PARENT-0000564739,Clearly Traditional Haircare,Le-Richard,Beauty,Haircare,Premium,New,Bundle,SELL-00288175,Singapore,NLD,INR,1599.42,624.38,21.74,20.5,3.68,66,Active,544,2024-06-28,2024-06-28 00:00:00,,true,2024-06-28 19:10:14,2024-06-28 05:22:29,raymond.pineda079@platform.example.com
704616,PROD-0000704616,PARENT-0000491021,Who Book Audio,"Lopez, Mullen and Gutierrez",Electronics,Audio,Limited,New,Standard,SELL-00284811,United Kingdom,BRA,AED,2294.24,809.82,13.6,12.62,3.28,77,Active,316,2024-06-28,2024-06-28 00:00:00,,true,2024-06-28 08:41:12,2024-06-28 15:44:26,anita.garcia021@dataops.example.com
704617,PROD-0000704617,PARENT-0000130137,Campaign Number Women,"Cook, Weaver and Thompson",Fashion,Women,Standard,Popular,Subscription,SELL-00288922,India,ESP,MXN,1756.46,1103.61,20.28,13.38,4.29,197,Active,519,2024-06-27,2024-06-27 00:00:00,,true,2024-06-27 09:13:39,2024-06-27 05:10:11,jennifer.atkins003@platform.example.com
704618,PROD-0000704618,PARENT-0000637928,Government Step Laptops,Mason Inc,Electronics,Laptops,Limited,Popular,Premium,SELL-00290144,Japan,USA,MXN,1506.31,644.9,43.68,8.52,4.87,216,Active,39,2024-06-22,2024-06-22 00:00:00,,true,2024-06-22 01:20:07,2024-06-22 23:26:27,timothy.cannon081@analytics.example.com
704619,PROD-0000704619,PARENT-0000251733,Available Experience Fragrance,"Molina, Roberts and Poole",Beauty,Fragrance,Pro,Seasonal,Bundle,SELL-00288961,Brazil,GBR,JPY,1733.89,957.69,44.66,7.24,2.98,173,Active,566,2024-06-28,2024-06-28 00:00:00,,true,2024-06-28 18:32:53,2024-06-28 19:16:43,tiffany.freeman101@analytics.example.com
704620,PROD-0000704620,PARENT-0000425183,She Participant Sportswear,Vincent Group,Fashion,Sportswear,Limited,Popular,Bundle,SELL-00290869,United Arab Emirates,SGP,INR,1435.35,1081.95,33.27,8.35,4.59,6,Active,0,2024-06-09,2024-06-09 00:00:00,,true,2024-06-09 22:34:07,2024-06-09 00:43:06,diana.williams116@analytics.example.com
704621,PROD-0000704621,PARENT-0000097705,Look Adult Organic,"Anderson, Clark and Taylor",Grocery,Organic,Eco,Classic,Standard,SELL-00288656,India,AUS,EUR,1180.64,739.16,9.87,16.23,3.78,87,Active,724,2024-06-08,2024-06-08 00:00:00,,true,2024-06-08 06:56:20,2024-06-08 12:20:37,brian.banks011@platform.example.com
704622,PROD-0000704622,PARENT-0000506016,Speech Will Men,Perez PLC,Fashion,Men,Pro,Bundle,Standard,SELL-00289769,United Kingdom,JPN,GBP,82.32,57.08,5.47,23.06,4.35,25,Active,242,2024-06-05,2024-06-05 00:00:00,,true,2024-06-05 04:58:53,2024-06-05 19:59:45,juan.simmons120@platform.example.com
704623,PROD-0000704623,PARENT-0000330878,Teacher Here Accessories,Campbell-Choi,Fashion,Accessories,Premium,Seasonal,Premium,SELL-00289960,United Arab Emirates,AUS,USD,1313.53,626.29,38.31,14.46,2.98,161,Active,613,2024-06-22,2024-06-22 00:00:00,,true,2024-06-22 15:23:02,2024-06-22 13:46:29,kimberly.harmon088@commerce.example.com
704624,PROD-0000704624,PARENT-0000287865,Wish At Phones,"Hopkins, Jones and Patton",Electronics,Phones,Pro,Seasonal,Subscription,SELL-00290062,Netherlands,AUS,GBP,1529.94,689.2,5.9,19.33,4.48,37,Inactive,371,2024-06-21,2024-06-21 00:00:00,,true,2024-06-21 18:37:54,2024-06-21 13:58:08,taylor.cunningham023@commerce.example.com
704625,PROD-0000704625,PARENT-0000436032,Worker Until Cycling,Foster LLC,Sports,Cycling,Premium,Seasonal,Bundle,SELL-00287846,Germany,ARE,BRL,2483.82,1613.85,38.55,11.02,3.93,50,Active,40,2024-06-27,2024-06-27 00:00:00,,true,2024-06-27 07:06:53,2024-06-27 22:06:23,michael.brewer084@analytics.example.com
704626,PROD-0000704626,PARENT-0000311171,Spend Land Women,Garcia-Quinn,Fashion,Women,Standard,Classic,Premium,SELL-00285766,Mexico,IND,CAD,1042.09,772.34,34.41,13.01,4.59,49,Active,285,2024-06-15,2024-06-15 00:00:00,,true,2024-06-15 01:15:43,2024-06-15 01:33:37,kristen.bailey110@analytics.example.com
704627,PROD-0000704627,PARENT-0000591659,Political Ball Sportswear,Hill Inc,Fashion,Sportswear,Eco,New,Subscription,SELL-00288262,Australia,NLD,JPY,12.79,5.16,35.82,4.11,4.52,151,Active,386,2024-06-26,2024-06-26 00:00:00,,true,2024-06-26 20:24:00,2024-06-26 02:32:02,chelsea.patel065@commerce.example.com
704628,PROD-0000704628,PARENT-0000701925,Cost Three Furniture,"King, Bailey and Proctor",Home,Furniture,Limited,Seasonal,Premium,SELL-00284183,Netherlands,ESP,MXN,429.91,251.89,2.72,3.47,4.43,1,Discontinued,752,2024-06-19,2024-06-19 00:00:00,,true,2024-06-19 03:49:23,2024-06-19 09:05:52,jennifer.hudson020@analytics.example.com
704629,PROD-0000704629,PARENT-0000480324,Where Same Cycling,"Boyd, Davis and Berg",Sports,Cycling,Eco,Seasonal,Subscription,SELL-00289145,Singapore,BRA,AED,724.8,511.7,40.17,11.85,4.07,8,Active,320,2024-06-17,2024-06-17 00:00:00,,true,2024-06-17 05:15:43,2024-06-17 00:50:14,kristen.bailey110@analytics.example.com
704630,PROD-0000704630,PARENT-0000009361,Resource State Technology,York Ltd,Books,Technology,Premium,New,Premium,SELL-00287411,Japan,JPN,MXN,1005.11,400.49,15.7,10.08,3.75,38,Active,543,2024-06-27,2024-06-27 00:00:00,,true,2024-06-27 11:32:45,2024-06-27 06:29:22,rachel.hall062@platform.example.com
704631,PROD-0000704631,PARENT-0000298377,Enter Small Shoes,"Wallace, Rosario and Johnson",Fashion,Shoes,Limited,Bundle,Premium,SELL-00287775,France,CAN,AUD,514.66,255.09,33.25,12.84,3.74,25,Active,368,2024-06-04,2024-06-04 00:00:00,,true,2024-06-04 02:17:45,2024-06-04 23:00:32,andrew.ellis102@analytics.example.com
704632,PROD-0000704632,PARENT-0000203564,System Husband Lighting,Adams-Smith,Home,Lighting,Limited,Classic,Subscription,SELL-00290727,India,FRA,AED,38.25,15.26,18.55,10.6,3.93,2,Active,282,2024-06-27,2024-06-27 00:00:00,,true,2024-06-27 14:39:56,2024-06-27 04:16:36,jennifer.bauer068@analytics.example.com
704633,PROD-0000704633,PARENT-0000423996,Marriage Especially Technology,"Taylor, Harrison and Fry",Books,Technology,Pro,Classic,Subscription,SELL-00289685,Netherlands,GBR,MXN,1625.93,684.14,3.31,0.82,4.02,93,Active,576,2024-06-13,2024-06-13 00:00:00,,true,2024-06-13 20:39:46,2024-06-13 19:09:43,darren.anderson025@dataops.example.com
704634,PROD-0000704634,PARENT-0000681859,World Air Phones,Frederick-Miller,Electronics,Phones,Pro,New,Premium,SELL-00284228,Canada,NLD,AED,489.85,360.48,19.91,5.75,3.61,262,Active,151,2024-06-29,2024-06-29 00:00:00,,true,2024-06-29 07:52:58,2024-06-29 17:48:43,jack.smith053@analytics.example.com
704635,PROD-0000704635,PARENT-0000013945,Difference Officer Furniture,"Hartman, Boyd and West",Home,Furniture,Premium,Classic,Bundle,SELL-00289516,Singapore,FRA,AED,2049.34,1515.01,36.86,3.99,4.1,67,Active,567,2024-06-12,2024-06-12 00:00:00,,true,2024-06-12 00:12:45,2024-06-12 16:55:26,craig.johnson106@analytics.example.com
704636,PROD-0000704636,PARENT-0000210188,Value Us Accessories,Mosley Ltd,Fashion,Accessories,Pro,New,Premium,SELL-00290798,Italy,ESP,AED,1744.28,779.5,13.46,7.56,3.85,78,Active,493,2024-06-20,2024-06-20 00:00:00,,true,2024-06-20 21:05:35,2024-06-20 15:10:30,nicholas.wilson027@analytics.example.com
704637,PROD-0000704637,PARENT-0000299870,Food Baby Cameras,Chen-Stephenson,Electronics,Cameras,Standard,Popular,Subscription,SELL-00287214,Singapore,MEX,MXN,1650.2,687.47,7.37,21.39,4.75,13,Active,560,2024-06-02,2024-06-02 00:00:00,,true,2024-06-02 02:56:08,2024-06-02 05:43:34,richard.bradshaw051@platform.example.com
704638,PROD-0000704638,PARENT-0000101453,Away Above Organic,Wright-Martinez,Grocery,Organic,Premium,Seasonal,Subscription,SELL-00289213,Australia,DEU,AED,957.37,493.29,1.17,0.21,3.53,37,Active,829,2024-06-18,2024-06-18 00:00:00,,true,2024-06-18 01:18:37,2024-06-18 13:36:43,joseph.johnson049@dataops.example.com
704639,PROD-0000704639,PARENT-0000353885,Five Page Team Sports,Coleman Ltd,Sports,Team Sports,Eco,Bundle,Premium,SELL-00285455,Mexico,GBR,INR,2068.48,737.84,7.95,15.12,3.97,1,Active,659,2024-06-06,2024-06-06 00:00:00,,true,2024-06-06 04:59:34,2024-06-06 21:01:50,troy.boone097@platform.example.com
704640,PROD-0000704640,PARENT-0000553415,Check Public Accessories,Knight and Sons,Fashion,Accessories,Eco,Classic,Standard,SELL-00289701,United Kingdom,FRA,MXN,2492.41,1298.97,16.21,23.58,4.54,34,Active,406,2024-06-13,2024-06-13 00:00:00,,true,2024-06-13 06:16:21,2024-06-13 15:50:36,stephen.daniels076@commerce.example.com
704641,PROD-0000704641,PARENT-0000542423,Early Across Education,Bentley-Garrett,Books,Education,Eco,New,Subscription,SELL-00286444,France,GBR,USD,412.79,296.06,41.78,8.55,3.77,16,Active,596,2024-06-17,2024-06-17 00:00:00,,true,2024-06-17 13:21:23,2024-06-17 05:54:42,michael.johnson061@platform.example.com
704642,PROD-0000704642,PARENT-0000087382,Traditional Sign Makeup,Harrison-Daniels,Beauty,Makeup,Standard,New,Premium,SELL-00286941,Italy,JPN,JPY,423.29,159.67,3.34,2.86,3.68,10,Active,439,2024-06-08,2024-06-08 00:00:00,,true,2024-06-08 17:16:57,2024-06-08 06:38:57,lance.williams029@platform.example.com
704643,PROD-0000704643,PARENT-0000570238,Though Hope Beverages,Lewis-Young,Grocery,Beverages,Eco,New,Bundle,SELL-00286404,Germany,IND,USD,1003.56,649.91,42.86,9.77,3.7,39,Active,230,2024-06-18,2024-06-18 00:00:00,,true,2024-06-18 08:08:25,2024-06-18 03:21:40,joseph.griffin070@analytics.example.com
704644,PROD-0000704644,PARENT-0000595674,Bad Recently Accessories,"Sanchez, Hunter and Huynh",Fashion,Accessories,Eco,Seasonal,Bundle,SELL-00286579,Mexico,ITA,BRL,591.89,257.63,42.54,20.44,4.26,42,Discontinued,420,2024-06-29,2024-06-29 00:00:00,,true,2024-06-29 22:47:57,2024-06-29 03:20:08,andrew.ellis102@analytics.example.com
704645,PROD-0000704645,PARENT-0000534421,For Simple Non-fiction,"Cain, Hayes and Roberts",Books,Non-fiction,Pro,Classic,Subscription,SELL-00286730,United Arab Emirates,BRA,AUD,739.67,444.28,26.74,22.92,4.38,6,Active,1008,2024-06-01,2024-06-01 00:00:00,,true,2024-06-01 21:19:49,2024-06-01 09:12:15,adam.gordon030@commerce.example.com
