order_record_id,order_id,customer_id,session_id,order_timestamp,order_status,country_name,country_code,region_name,local_currency,subtotal_local,discount_local,shipping_local,tax_local,total_amount_local,payment_method,shipping_method,warehouse_id,estimated_delivery_date,actual_delivery_date,cancellation_date,return_flag,refund_amount_local,source_system,created_at,updated_at,created_by
,ORD-202403-0000000000,CUST-0001204020,SES-202403-0000020177,2024-03-14 16:21:38,Completed,Canada,CAN,North America,CAD,904.31,98.01,3.04,21.83,831.17,Bank Transfer,Pickup,WH-00016,2024-03-21,2024-03-21,,false,0,Web,2024-03-14 16:21:38,2024-03-14 17:33:38,tiffany.freeman101@analytics.example.com
,ORD-202403-0000000001,CUST-0001186396,SES-202403-0000003319,2024-03-08 08:30:05,Completed,Mexico,MEX,North America,MXN,1841.62,28.82,11.51,235.23,2059.54,Paytm,Express,WH-00076,2024-03-15,2024-03-15,,false,0,Mobile,2024-03-08 08:30:05,2024-03-08 09:50:05,diana.williams116@analytics.example.com
,ORD-202403-0000000002,CUST-0001194365,SES-202403-0000006085,2024-03-02 14:46:49,Completed,Mexico,MEX,North America,MXN,1663.37,298.3,2.99,55.72,1423.78,Gift Card,Same Day,WH-00238,2024-03-08,2024-03-08,,false,0,Marketplace,2024-03-02 14:46:49,2024-03-02 15:06:49,yesenia.arnold040@platform.example.com
,ORD-202403-0000000003,CUST-0001192582,SES-202403-0000001909,2024-03-22 21:01:15,Completed,India,IND,Asia,INR,966.52,160.78,15.8,98.43,919.97,Paytm,Express,WH-00243,2024-04-01,2024-04-01,,false,0,Marketplace,2024-03-22 21:01:15,2024-03-22 23:22:15,renee.harvey080@dataops.example.com
,ORD-202403-0000000004,CUST-0001198785,SES-202403-0000023502,2024-03-03 05:31:31,Completed,Japan,JPN,Asia,JPY,2221.86,432.09,19.62,348.39,2157.78,Gift Card,Economy,WH-00042,2024-03-08,2024-03-08,,false,0,Marketplace,2024-03-03 05:31:31,2024-03-03 08:25:31,david.cabrera119@dataops.example.com
,ORD-202403-0000000005,CUST-0001181222,SES-202403-0000021143,2024-03-09 23:50:17,Returned,Germany,DEU,Europe,EUR,893.87,59.1,25.07,28.2,888.04,Credit Card,Pickup,WH-00234,2024-03-16,,,true,888.04,Marketplace,2024-03-09 23:50:17,2024-03-10 02:24:17,taylor.cunningham023@commerce.example.com
,ORD-202403-0000000006,CUST-0001206567,SES-202403-0000005323,2024-03-21 02:53:57,Completed,Mexico,MEX,North America,MXN,1704.53,85.7,6.06,52.4,1677.29,PayPal,Express,WH-00107,2024-03-27,2024-03-27,,false,0,Mobile,2024-03-21 02:53:57,2024-03-21 03:54:57,christine.johnson056@commerce.example.com
,ORD-202403-0000000007,CUST-0001198326,SES-202403-0000000685,2024-03-09 08:40:02,Completed,Japan,JPN,Asia,JPY,2822.02,122.16,22.29,266.36,2988.51,Paytm,Economy,WH-00188,2024-03-12,2024-03-12,,false,0,Mobile,2024-03-09 08:40:02,2024-03-09 09:10:02,mary.jordan048@analytics.example.com
,ORD-202403-0000000008,CUST-0001194800,SES-202403-0000019717,2024-03-03 23:07:47,Completed,Singapore,SGP,Asia,SGD,155.22,17.63,15.48,20.93,174.0,Google Pay,Economy,WH-00096,2024-03-06,2024-03-06,,false,0,POS,2024-03-03 23:07:47,2024-03-03 23:28:47,stephen.clark001@analytics.example.com
,ORD-202403-0000000009,CUST-0001206787,SES-202403-0000013033,2024-03-08 20:21:19,Completed,Netherlands,NLD,Europe,EUR,2469.63,557.23,16.43,433.9,2362.73,Debit Card,Same Day,WH-00053,2024-03-20,2024-03-20,,false,0,Mobile,2024-03-08 20:21:19,2024-03-08 22:05:19,darren.anderson025@dataops.example.com
,ORD-202403-0000000010,CUST-0001208213,SES-202403-0000002571,2024-03-30 04:46:49,Completed,Germany,DEU,Europe,EUR,782.2,172.62,35.47,101.2,746.25,Phonepe,Express,WH-00155,2024-04-03,2024-04-03,,false,0,POS,2024-03-30 04:46:49,2024-03-30 05:21:49,juan.simmons120@platform.example.com
,ORD-202403-0000000011,CUST-0001181865,SES-202403-0000009129,2024-03-25 00:57:18,Completed,United Arab Emirates,ARE,Asia,AED,1612.62,270.83,3.15,111.76,1456.7,Credit Card,Express,WH-00049,2024-04-02,2024-04-02,,false,0,Marketplace,2024-03-25 00:57:18,2024-03-25 03:43:18,kristen.bailey110@analytics.example.com
,ORD-202403-0000000012,CUST-0001199930,SES-202403-0000023311,2024-03-17 23:04:17,Completed,Singapore,SGP,Asia,SGD,655.6,46.41,0.92,26.08,636.19,Apple Pay,Standard,WH-00096,2024-03-22,2024-03-22,,false,0,Mobile,2024-03-17 23:04:17,2024-03-17 23:19:17,michael.johnson061@platform.example.com
,ORD-202403-0000000013,CUST-0001184249,SES-202403-0000006212,2024-03-31 13:23:49,Completed,Germany,DEU,Europe,EUR,1695.35,276.48,5.54,303.68,1728.09,Debit Card,Pickup,WH-00096,2024-04-03,2024-04-03,,false,0,Web,2024-03-31 13:23:49,2024-03-31 16:19:49,katelyn.pitts017@commerce.example.com
,ORD-202403-0000000014,CUST-0001195130,SES-202403-0000020136,2024-03-05 10:42:21,Completed,India,IND,Asia,INR,2425.54,520.64,18.35,209.54,2132.79,Bank Transfer,Economy,WH-00243,2024-03-16,2024-03-16,,false,0,Marketplace,2024-03-05 10:42:21,2024-03-05 12:24:21,jack.smith053@analytics.example.com
,ORD-202403-0000000015,CUST-0001189421,SES-202403-0000000187,2024-03-16 14:53:25,Processing,Brazil,BRA,South America,BRL,1006.58,7.4,28.44,232.06,1259.68,Phonepe,Express,WH-00080,2024-03-28,,,false,0,POS,2024-03-16 14:53:25,2024-03-16 15:12:25,john.mullins109@commerce.example.com
,ORD-202403-0000000016,CUST-0001194042,SES-202403-0000024555,2024-03-16 22:41:04,Cancelled,Mexico,MEX,North America,MXN,2213.41,360.75,28.59,125.16,2006.41,Google Pay,Same Day,WH-00012,2024-03-24,,2024-03-19 18:41:04,false,0,Mobile,2024-03-16 22:41:04,2024-03-17 01:10:04,jeffery.miller012@commerce.example.com
