campaign_record_id,campaign_id,campaign_name,campaign_type,channel,source,medium,country_code,region_name,start_date,end_date,budget_local,spend_local,local_currency,impressions,clicks,conversions,created_at,created_by
,CAMP-2024-05-000000,Summer Center Campaign,Launch,Google Ads,CRM,affiliate,MEX,North America,2024-05-21,2024-06-09,449632.43,247428.23,MXN,477230,19834,1085,2024-05-21 16:52:30,tiffany.freeman101@analytics.example.com
,CAMP-2024-05-000001,Winter Follow Campaign,Performance,TikTok,Partner,cpc,AUS,Oceania,2024-05-23,2024-06-13,57125.33,44173.47,AUD,300034,10460,143,2024-05-23 10:14:30,benjamin.brooks117@dataops.example.com
,CAMP-2024-05-000002,Holiday Price Campaign,Flash Sale,Display,Google,organic,CAN,North America,2024-05-13,2024-06-12,107901.76,66347.48,CAD,97732,6738,800,2024-05-13 15:12:59,adam.gordon030@commerce.example.com
,CAMP-2024-05-000003,Winter Value Campaign,Retention,Affiliate,Meta,social,ITA,Europe,2024-05-22,2024-05-29,48788.95,43672.08,EUR,33541,816,122,2024-05-22 00:46:01,lance.williams029@platform.example.com
,CAMP-2024-05-000004,Back-to-School Buy Campaign,Brand,Affiliate,TikTok,cpc,SGP,Asia,2024-05-01,2024-05-30,416632.75,255173.16,SGD,138989,3842,97,2024-05-01 06:20:37,christine.carter078@commerce.example.com
,CAMP-2024-05-000005,Back-to-School Talk Campaign,Flash Sale,Display,Meta,organic,MEX,North America,2024-05-20,2024-06-09,497277.76,164436.6,MXN,80386,4289,130,2024-05-20 02:35:52,katelyn.pitts017@commerce.example.com
,CAMP-2024-05-000006,Summer Reason Campaign,Retention,Meta,CRM,social,FRA,Europe,2024-05-23,2024-05-31,48784.3,19294.6,EUR,181102,2073,177,2024-05-23 12:33:37,patrick.gonzalez035@dataops.example.com
,CAMP-2024-05-000007,Back-to-School Far Campaign,Retention,Google Ads,Google,cpc,USA,North America,2024-05-06,2024-06-07,140061.97,87511.97,USD,73588,4990,836,2024-05-06 08:25:28,tammy.smith009@platform.example.com
,CAMP-2024-05-000008,Member Movement Campaign,Retention,Affiliate,Google,referral,FRA,Europe,2024-05-04,2024-05-08,171502.42,172175.28,EUR,105639,5358,312,2024-05-04 04:37:26,stephen.clark001@analytics.example.com
,CAMP-2024-05-000009,Winter Environment Campaign,Brand,Email,Partner,direct,ITA,Europe,2024-05-27,2024-06-13,129007.45,41425.72,EUR,19587,1517,249,2024-05-27 10:35:02,joann.clark089@commerce.example.com
,CAMP-2024-05-000010,Holiday Ability Campaign,Performance,TikTok,CRM,cpc,IND,Asia,2024-05-27,2024-06-27,321391.86,171819.3,INR,562673,20962,3733,2024-05-27 08:20:32,jennifer.hudson020@analytics.example.com
,CAMP-2024-05-000011,Member Need Campaign,Performance,Organic,Google,direct,SGP,Asia,2024-05-30,2024-06-30,186002.22,118109.58,SGD,9212,210,19,2024-05-30 11:39:49,jennifer.erickson018@platform.example.com
,CAMP-2024-05-000012,Growth Region Campaign,Seasonal,Email,TikTok,email,GBR,Europe,2024-05-09,2024-05-26,113593.84,90229.1,GBP,116212,8199,1296,2024-05-09 04:09:27,adam.gordon030@commerce.example.com
,CAMP-2024-05-000013,Winter While Campaign,Seasonal,TikTok,Meta,organic,ESP,Europe,2024-05-29,2024-06-05,363215.28,235422.73,EUR,169115,8792,275,2024-05-29 22:40:47,kristin.krueger034@analytics.example.com
,CAMP-2024-05-000014,Holiday Area Campaign,Flash Sale,Google Ads,Partner,social,GBR,Europe,2024-05-05,2024-05-23,229618.18,75723.05,GBP,185235,7011,1099,2024-05-05 09:21:56,sandra.hunter036@platform.example.com
